# DAUGHTER VS D BY REJUVENATION
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# daughter	initD	rejuvenation
10.0	0.1791	-0.5124
8.0	0.2028	-0.5124
8.0	0.164	-0.5124
7.0	0.1604	-0.5124
8.0	0.1649	-0.5124
8.0	0.1826	-0.5124
8.0	0.1796	-0.5124
9.0	0.1901	-0.5124
8.0	0.1944	-0.5124
7.0	0.2044	-0.5124
6.0	0.1578	-0.5124
7.0	0.1629	-0.5124
9.0	0.1751	-0.5124
8.0	0.1697	-0.5124
7.0	0.1642	-0.5124
7.0	0.2069	-0.5124
7.0	0.1964	-0.5124
8.0	0.1786	-0.5124
9.0	0.1721	-0.5124
4.0	0.1542	-0.5124
8.0	0.1766	-0.5124
9.0	0.1854	-0.5124
7.0	0.1744	-0.5124
8.0	0.1797	-0.5124
9.0	0.1892	-0.5124
8.0	0.1939	-0.5124
6.0	0.2166	-0.5124
6.0	0.1574	-0.5124
6.0	0.1656	-0.5124
9.0	0.184	-0.5124
5.0	0.1564	-0.5124
8.0	0.1724	-0.5124
9.0	0.1796	-0.5124
2.0	0.145	-0.5124
6.0	0.1642	-0.5124
7.0	0.1821	-0.5124
8.0	0.1949	-0.5124
7.0	0.1987	-0.5124
6.0	0.2221	-0.5124
8.0	0.1823	-0.5124
8.0	0.1985	-0.5124
6.0	0.227	-0.5124
8.0	0.2135	-0.5124
7.0	0.1734	-0.5124
8.0	0.181	-0.5124
9.0	0.1916	-0.5124
8.0	0.1821	-0.5124
9.0	0.192	-0.5124
9.0	0.1966	-0.5124
6.0	0.211	-0.5124
8.0	0.2063	-0.5124
7.0	0.2071	-0.5151
6.0	0.2207	-0.5151
6.0	0.1614	-0.5151
9.0	0.1839	-0.5151
4.0	0.1498	-0.5151
9.0	0.1894	-0.5151
8.0	0.1889	-0.5151
9.0	0.1909	-0.5151
7.0	0.1921	-0.5151
8.0	0.2003	-0.5151
7.0	0.2217	-0.5151
2.0	0.1402	-0.5151
8.0	0.183	-0.5151
7.0	0.2122	-0.5151
8.0	0.1816	-0.5151
6.0	0.2234	-0.5151
8.0	0.1837	-0.5151
6.0	0.1666	-0.5151
8.0	0.1853	-0.5151
8.0	0.1914	-0.5153
9.0	0.2038	-0.5153
6.0	0.1602	-0.5153
10.0	0.1769	-0.5153
9.0	0.1711	-0.5153
10.0	0.178	-0.5153
3.0	0.1438	-0.5153
5.0	0.1505	-0.5153
6.0	0.1537	-0.5153
4.0	0.1516	-0.5153
8.0	0.1671	-0.5153
9.0	0.184	-0.5153
3.0	0.1443	-0.5153
5.0	0.1526	-0.5153
7.0	0.1611	-0.5153
8.0	0.1933	-0.5153
7.0	0.2068	-0.5153
4.0	0.1608	-0.5153
7.0	0.1756	-0.5153
8.0	0.1895	-0.5153
7.0	0.2106	-0.5153
7.0	0.1998	-0.5153
9.0	0.1928	-0.5153
9.0	0.189	-0.5153
5.0	0.1549	-0.5153
6.0	0.1588	-0.5153
7.0	0.1629	-0.5153
7.0	0.2061	-0.5153
6.0	0.1824	-0.5153
7.0	0.196	-0.5153
8.0	0.1703	-0.5153
8.0	0.1993	-0.5153
6.0	0.2213	-0.5153
4.0	0.1502	-0.5153
6.0	0.1581	-0.5153
9.0	0.1892	-0.5153
8.0	0.1879	-0.5153
9.0	0.2033	-0.5153
8.0	0.1873	-0.5153
4.0	0.1532	-0.5153
6.0	0.1607	-0.5153
4.0	0.1551	-0.5153
5.0	0.1586	-0.5153
9.0	0.1759	-0.5153
6.0	0.2084	-0.5153
7.0	0.2004	-0.5179
10.0	0.1878	-0.5179
9.0	0.1895	-0.5179
10.0	0.1705	-0.5179
7.0	0.1642	-0.5179
8.0	0.1691	-0.5179
9.0	0.175	-0.5179
8.0	0.2003	-0.5179
6.0	0.2204	-0.5179
6.0	0.164	-0.5179
8.0	0.1798	-0.5179
4.0	0.1499	-0.5179
7.0	0.1643	-0.5179
8.0	0.199	-0.5179
8.0	0.1973	-0.5179
8.0	0.2048	-0.5179
8.0	0.1906	-0.5179
7.0	0.1798	-0.5179
4.0	0.1481	-0.5179
6.0	0.1612	-0.5179
9.0	0.1795	-0.5179
10.0	0.1893	-0.5179
8.0	0.182	-0.5179
9.0	0.187	-0.5179
7.0	0.2099	-0.5179
7.0	0.2109	-0.5179
7.0	0.1759	-0.5179
8.0	0.186	-0.5179
3.0	0.147	-0.5179
7.0	0.1722	-0.5179
9.0	0.1879	-0.5179
7.0	0.2103	-0.5179
8.0	0.2039	-0.5179
10.0	0.185	-0.5179
2.0	0.1455	-0.5179
3.0	0.1488	-0.5179
4.0	0.152	-0.5179
8.0	0.2009	-0.5179
6.0	0.215	-0.5179
7.0	0.196	-0.519
9.0	0.1874	-0.519
9.0	0.2008	-0.519
5.0	0.1585	-0.519
8.0	0.1716	-0.519
8.0	0.2054	-0.519
7.0	0.2145	-0.519
4.0	0.1478	-0.519
8.0	0.1688	-0.519
9.0	0.1757	-0.519
8.0	0.1756	-0.519
9.0	0.1849	-0.519
8.0	0.2005	-0.519
7.0	0.1746	-0.519
8.0	0.1827	-0.519
3.0	0.1521	-0.519
3.0	0.1545	-0.519
4.0	0.1576	-0.519
7.0	0.1679	-0.519
6.0	0.1571	-0.519
8.0	0.1671	-0.519
8.0	0.1942	-0.519
6.0	0.2153	-0.519
5.0	0.2358	-0.519
4.0	0.1503	-0.519
6.0	0.1604	-0.519
8.0	0.1724	-0.519
9.0	0.203	-0.519
9.0	0.1708	-0.519
8.0	0.1906	-0.519
7.0	0.1922	-0.519
7.0	0.2099	-0.519
6.0	0.1627	-0.519
4.0	0.1579	-0.519
5.0	0.162	-0.519
7.0	0.1716	-0.519
9.0	0.1856	-0.519
7.0	0.2027	-0.519
7.0	0.1847	-0.519
5.0	0.1603	-0.519
8.0	0.1762	-0.519
7.0	0.1845	-0.519
6.0	0.1636	-0.519
7.0	0.1668	-0.519
10.0	0.1799	-0.519
5.0	0.2256	-0.519
7.0	0.2051	-0.519
7.0	0.1579	-0.631
8.0	0.1967	-0.631
8.0	0.1784	-0.631
9.0	0.187	-0.631
10.0	0.1774	-0.631
7.0	0.1694	-0.631
9.0	0.2077	-0.631
8.0	0.1873	-0.631
9.0	0.1807	-0.631
7.0	0.1676	-0.631
8.0	0.1679	-0.631
9.0	0.174	-0.631
10.0	0.1815	-0.631
8.0	0.1616	-0.631
9.0	0.1655	-0.631
10.0	0.1793	-0.631
10.0	0.1943	-0.631
8.0	0.2027	-0.631
10.0	0.1862	-0.631
9.0	0.1921	-0.631
6.0	0.1631	-0.631
8.0	0.1719	-0.631
9.0	0.1776	-0.631
9.0	0.2098	-0.6322
9.0	0.191	-0.6322
8.0	0.1744	-0.6322
8.0	0.2027	-0.6322
1.0	0.1295	-0.6322
4.0	0.1422	-0.6322
5.0	0.1458	-0.6322
4.0	0.1448	-0.6322
6.0	0.152	-0.6322
8.0	0.1592	-0.6322
11.0	0.1718	-0.6322
9.0	0.1961	-0.6322
9.0	0.1775	-0.6322
7.0	0.1676	-0.6322
9.0	0.176	-0.6322
7.0	0.2196	-0.6322
9.0	0.1873	-0.6322
1.0	0.1343	-0.6322
8.0	0.161	-0.6322
7.0	0.1625	-0.6322
8.0	0.1694	-0.6322
7.0	0.2189	-0.6322
9.0	0.1855	-0.6322
7.0	0.1586	-0.6322
7.0	0.1569	-0.6322
8.0	0.1753	-0.6322
9.0	0.1839	-0.6322
10.0	0.1965	-0.6322
5.0	0.1596	-0.6322
7.0	0.1623	-0.6322
8.0	0.1669	-0.6322
7.0	0.1702	-0.6322
9.0	0.1854	-0.6322
8.0	0.1753	-0.6322
9.0	0.1812	-0.6322
8.0	0.2123	-0.6322
8.0	0.17	-0.6322
9.0	0.1754	-0.6322
8.0	0.1809	-0.6322
6.0	0.2327	-0.6322
8.0	0.1961	-0.6337
9.0	0.1921	-0.6337
10.0	0.1752	-0.6337
8.0	0.1932	-0.6337
9.0	0.2014	-0.6337
9.0	0.1783	-0.6337
10.0	0.187	-0.6337
9.0	0.1933	-0.6337
10.0	0.1897	-0.6337
8.0	0.2054	-0.6337
8.0	0.1922	-0.6337
9.0	0.2086	-0.6337
7.0	0.1624	-0.6337
9.0	0.1724	-0.6337
9.0	0.1928	-0.6337
1.0	0.1464	-0.6337
3.0	0.1516	-0.6337
6.0	0.1593	-0.6337
8.0	0.1954	-0.6337
8.0	0.2197	-0.6337
10.0	0.1889	-0.6337
7.0	0.1673	-0.6337
10.0	0.1878	-0.6337
10.0	0.1809	-0.6337
6.0	0.2293	-0.6337
10.0	0.185	-0.6337
11.0	0.1947	-0.6337
7.0	0.2252	-0.6337
8.0	0.167	-0.6341
7.0	0.1667	-0.6341
9.0	0.1779	-0.6341
7.0	0.2124	-0.6341
5.0	0.1524	-0.6341
9.0	0.1751	-0.6341
10.0	0.1837	-0.6341
8.0	0.1674	-0.6341
7.0	0.1688	-0.6341
9.0	0.184	-0.6341
1.0	0.1383	-0.6341
6.0	0.1534	-0.6341
8.0	0.192	-0.6341
8.0	0.2156	-0.6341
7.0	0.1856	-0.6341
7.0	0.2192	-0.6341
9.0	0.1745	-0.6341
10.0	0.1825	-0.6341
11.0	0.1939	-0.6341
9.0	0.191	-0.6341
9.0	0.2053	-0.6341
7.0	0.1965	-0.6341
5.0	0.1551	-0.6341
9.0	0.1771	-0.6341
8.0	0.1805	-0.6341
7.0	0.2192	-0.6341
8.0	0.1999	-0.6341
8.0	0.2009	-0.6341
8.0	0.1878	-0.6341
9.0	0.2003	-0.6341
8.0	0.1923	-0.6341
8.0	0.2056	-0.6341
8.0	0.176	-0.6341
7.0	0.1734	-0.6341
9.0	0.1868	-0.6341
8.0	0.1818	-0.6341
8.0	0.2099	-0.6391
9.0	0.1875	-0.6391
8.0	0.2069	-0.6391
7.0	0.1645	-0.6391
9.0	0.1724	-0.6391
8.0	0.2183	-0.6391
7.0	0.1663	-0.6391
9.0	0.1821	-0.6391
7.0	0.1603	-0.6391
6.0	0.1588	-0.6391
8.0	0.1673	-0.6391
9.0	0.183	-0.6391
9.0	0.1543	-0.6391
7.0	0.1655	-0.6391
7.0	0.2258	-0.6391
8.0	0.1992	-0.6391
9.0	0.1871	-0.6391
8.0	0.2147	-0.6391
7.0	0.1579	-0.6391
9.0	0.1825	-0.6391
10.0	0.1942	-0.6391
8.0	0.1748	-0.6391
10.0	0.1934	-0.6391
8.0	0.2105	-0.6391
8.0	0.2015	-0.6391
8.0	0.1956	-0.6391
8.0	0.1807	-0.6391
9.0	0.1911	-0.6391
6.0	0.2311	-0.6391
7.0	0.2269	-0.6391
9.0	0.1691	-0.6405
9.0	0.1998	-0.6405
9.0	0.1732	-0.6405
7.0	0.2055	-0.6405
8.0	0.1734	-0.6405
9.0	0.1824	-0.6405
9.0	0.1692	-0.6405
5.0	0.152	-0.6405
8.0	0.183	-0.6405
9.0	0.1951	-0.6405
8.0	0.2055	-0.6405
8.0	0.1685	-0.6405
6.0	0.1592	-0.6405
8.0	0.1692	-0.6405
9.0	0.1751	-0.6405
10.0	0.1824	-0.6405
8.0	0.1959	-0.6405
6.0	0.2337	-0.6405
10.0	0.1788	-0.6405
6.0	0.157	-0.6405
6.0	0.1641	-0.6405
7.0	0.1698	-0.6405
10.0	0.1986	-0.6405
8.0	0.1827	-0.6405
9.0	0.1947	-0.6405
7.0	0.2148	-0.6405
7.0	0.1618	-0.6405
10.0	0.1786	-0.6405
7.0	0.2193	-0.6405
9.0	0.1853	-0.6405
8.0	0.2058	-0.6405
9.0	0.1932	-0.6405
8.0	0.1855	-0.6405
7.0	0.216	-0.6439
9.0	0.1908	-0.6439
9.0	0.2065	-0.6439
9.0	0.1735	-0.6439
11.0	0.1902	-0.6439
8.0	0.1793	-0.6439
2.0	0.1462	-0.6439
3.0	0.1494	-0.6439
10.0	0.1749	-0.6439
9.0	0.2038	-0.6439
8.0	0.174	-0.6439
9.0	0.1822	-0.6439
2.0	0.1415	-0.6439
3.0	0.1451	-0.6439
4.0	0.1486	-0.6439
6.0	0.1553	-0.6439
10.0	0.1705	-0.6439
11.0	0.1756	-0.6439
8.0	0.2178	-0.6439
7.0	0.2179	-0.6439
8.0	0.2103	-0.6439
7.0	0.1614	-0.6439
8.0	0.1662	-0.6439
9.0	0.1844	-0.6439
7.0	0.2111	-0.6439
8.0	0.1926	-0.6439
8.0	0.1771	-0.6439
9.0	0.1844	-0.6439
9.0	0.1969	-0.6439
8.0	0.1825	-0.6441
9.0	0.1947	-0.6441
9.0	0.1931	-0.6441
7.0	0.1637	-0.6441
8.0	0.1675	-0.6441
9.0	0.1718	-0.6441
8.0	0.2	-0.6441
9.0	0.1927	-0.6441
8.0	0.1654	-0.6441
9.0	0.1792	-0.6441
1.0	0.1365	-0.6441
10.0	0.1675	-0.6441
2.0	0.1443	-0.6441
7.0	0.1629	-0.6441
9.0	0.172	-0.6441
8.0	0.1998	-0.6441
8.0	0.2168	-0.6441
8.0	0.1999	-0.6441
10.0	0.1979	-0.6441
4.0	0.1485	-0.6441
9.0	0.1899	-0.6441
7.0	0.1587	-0.6441
9.0	0.1958	-0.6441
8.0	0.1843	-0.6441
9.0	0.2066	-0.6441
9.0	0.1777	-0.6441
10.0	0.187	-0.6441
8.0	0.1917	-0.6441
8.0	0.208	-0.6441
8.0	0.1783	-0.6441
9.0	0.1884	-0.6441
7.0	0.1652	-0.6441
9.0	0.1763	-0.6441
3.0	0.1463	-0.6441
7.0	0.2214	-0.6441
8.0	0.2187	-0.6441
10.0	0.1813	-0.6441
6.0	0.1623	-0.6441
8.0	0.1707	-0.6441
6.0	0.1694	-0.6474
10.0	0.2094	-0.6474
1.0	0.1346	-0.6474
4.0	0.1468	-0.6474
6.0	0.1541	-0.6474
8.0	0.1617	-0.6474
10.0	0.1822	-0.6474
8.0	0.2125	-0.6474
8.0	0.17	-0.6474
9.0	0.1768	-0.6474
10.0	0.1855	-0.6474
7.0	0.1801	-0.6474
8.0	0.2112	-0.6474
11.0	0.185	-0.6474
8.0	0.1723	-0.6474
7.0	0.2169	-0.6474
9.0	0.2022	-0.6474
9.0	0.1729	-0.6474
11.0	0.1878	-0.6474
8.0	0.216	-0.6474
8.0	0.1789	-0.6474
7.0	0.2235	-0.6474
7.0	0.1658	-0.6474
8.0	0.1709	-0.6474
7.0	0.1618	-0.6474
8.0	0.1655	-0.6474
8.0	0.211	-0.6474
8.0	0.205	-0.6474
7.0	0.1987	-0.6474
8.0	0.1777	-0.6488
7.0	0.1668	-0.6488
9.0	0.1774	-0.6488
9.0	0.1849	-0.6488
9.0	0.1944	-0.6488
9.0	0.1768	-0.6488
10.0	0.1832	-0.6488
9.0	0.1731	-0.6488
10.0	0.1805	-0.6488
9.0	0.1803	-0.6488
10.0	0.1913	-0.6488
2.0	0.142	-0.6488
8.0	0.1948	-0.6488
8.0	0.2093	-0.6488
7.0	0.2171	-0.6488
8.0	0.2124	-0.6488
9.0	0.1989	-0.6488
8.0	0.1762	-0.6488
8.0	0.1724	-0.6488
4.0	0.1522	-0.6488
5.0	0.1555	-0.6488
6.0	0.1588	-0.6488
8.0	0.1661	-0.6488
8.0	0.198	-0.6488
8.0	0.2034	-0.6488
10.0	0.195	-0.6488
8.0	0.1975	-0.6488
4.0	0.1576	-0.6488
5.0	0.1605	-0.6488
4.0	0.1479	-0.7572
8.0	0.1614	-0.7572
11.0	0.1741	-0.7572
10.0	0.2003	-0.7572
9.0	0.1832	-0.7572
10.0	0.1934	-0.7572
9.0	0.2061	-0.7572
8.0	0.2169	-0.7572
8.0	0.2113	-0.7572
9.0	0.2153	-0.7572
9.0	0.2061	-0.7572
10.0	0.1912	-0.7572
8.0	0.2176	-0.7572
10.0	0.1845	-0.7572
11.0	0.1944	-0.7572
9.0	0.1859	-0.7572
10.0	0.1964	-0.7572
10.0	0.1699	-0.7572
11.0	0.1749	-0.7572
9.0	0.191	-0.7572
10.0	0.2092	-0.7572
7.0	0.1664	-0.7572
9.0	0.1742	-0.7572
11.0	0.1858	-0.7572
8.0	0.1729	-0.7572
9.0	0.1786	-0.7572
10.0	0.2082	-0.7572
9.0	0.1981	-0.7572
8.0	0.171	-0.7572
10.0	0.2036	-0.7572
9.0	0.174	-0.7572
10.0	0.1847	-0.7572
9.0	0.1917	-0.7572
10.0	0.2083	-0.7572
8.0	0.2192	-0.7572
8.0	0.2235	-0.7572
10.0	0.1897	-0.7586
10.0	0.1916	-0.7586
10.0	0.2068	-0.7586
8.0	0.156	-0.7586
10.0	0.1632	-0.7586
3.0	0.141	-0.7586
5.0	0.1484	-0.7586
9.0	0.163	-0.7586
9.0	0.2033	-0.7586
9.0	0.1711	-0.7586
10.0	0.185	-0.7586
9.0	0.201	-0.7586
4.0	0.158	-0.7586
6.0	0.1641	-0.7586
8.0	0.1715	-0.7586
10.0	0.1817	-0.7586
7.0	0.1573	-0.7586
9.0	0.1651	-0.7586
10.0	0.1695	-0.7586
9.0	0.175	-0.7586
10.0	0.1819	-0.7586
8.0	0.2184	-0.7586
10.0	0.2006	-0.7586
8.0	0.1623	-0.7586
11.0	0.1758	-0.7586
9.0	0.2198	-0.7586
7.0	0.2284	-0.7586
6.0	0.1533	-0.7586
12.0	0.1801	-0.7586
10.0	0.2008	-0.7586
11.0	0.1897	-0.7586
8.0	0.2206	-0.7586
10.0	0.1784	-0.7586
5.0	0.1597	-0.7586
10.0	0.1984	-0.7586
10.0	0.1871	-0.7586
9.0	0.1744	-0.7586
10.0	0.181	-0.7586
11.0	0.1899	-0.7586
9.0	0.1891	-0.7586
10.0	0.2035	-0.7586
10.0	0.1892	-0.7586
8.0	0.2158	-0.7586
9.0	0.1904	-0.7586
9.0	0.207	-0.7604
10.0	0.2001	-0.7604
7.0	0.2361	-0.7604
9.0	0.2002	-0.7604
9.0	0.1838	-0.7604
10.0	0.1962	-0.7604
7.0	0.1618	-0.7604
9.0	0.1701	-0.7604
11.0	0.2004	-0.7604
11.0	0.2003	-0.7604
9.0	0.207	-0.7604
9.0	0.201	-0.7604
9.0	0.1974	-0.7604
9.0	0.1703	-0.7604
11.0	0.1839	-0.7604
11.0	0.1872	-0.7604
8.0	0.2146	-0.7604
2.0	0.149	-0.7604
5.0	0.1567	-0.7604
9.0	0.2161	-0.7604
11.0	0.2014	-0.7604
8.0	0.1697	-0.7604
11.0	0.1892	-0.7604
9.0	0.1783	-0.7604
11.0	0.1862	-0.7609
9.0	0.2035	-0.7609
9.0	0.1735	-0.7609
10.0	0.1966	-0.7609
2.0	0.1417	-0.7609
3.0	0.1448	-0.7609
8.0	0.1591	-0.7609
8.0	0.1984	-0.7609
8.0	0.2267	-0.7609
7.0	0.2316	-0.7609
11.0	0.199	-0.7609
9.0	0.2042	-0.7609
9.0	0.205	-0.7609
9.0	0.1978	-0.7609
9.0	0.1836	-0.7609
10.0	0.1945	-0.7609
10.0	0.205	-0.7609
10.0	0.2032	-0.767
8.0	0.1682	-0.767
10.0	0.2061	-0.767
1.0	0.1312	-0.767
2.0	0.1349	-0.767
8.0	0.1759	-0.767
10.0	0.182	-0.767
10.0	0.1864	-0.767
11.0	0.2004	-0.767
10.0	0.2013	-0.767
9.0	0.2183	-0.767
9.0	0.2149	-0.767
10.0	0.2094	-0.767
11.0	0.181	-0.7686
8.0	0.1683	-0.7686
9.0	0.2039	-0.7686
10.0	0.1752	-0.7686
11.0	0.1828	-0.7686
9.0	0.1701	-0.7686
11.0	0.1837	-0.7686
9.0	0.1956	-0.7686
9.0	0.2186	-0.7686
9.0	0.2168	-0.7686
10.0	0.1834	-0.7686
9.0	0.1761	-0.7686
10.0	0.1845	-0.7686
6.0	0.1597	-0.7686
8.0	0.2188	-0.7686
9.0	0.1898	-0.7686
8.0	0.1666	-0.7686
8.0	0.1655	-0.7686
9.0	0.1705	-0.7686
10.0	0.2048	-0.7686
9.0	0.2172	-0.7686
8.0	0.2251	-0.7686
9.0	0.2192	-0.7686
8.0	0.1666	-0.7686
9.0	0.172	-0.7686
11.0	0.1872	-0.7686
10.0	0.1894	-0.7686
9.0	0.1896	-0.7686
10.0	0.2066	-0.7686
9.0	0.2041	-0.7686
8.0	0.2148	-0.7726
10.0	0.1977	-0.7726
10.0	0.1806	-0.7726
10.0	0.2065	-0.7726
1.0	0.1428	-0.7726
4.0	0.1526	-0.7726
7.0	0.1624	-0.7726
9.0	0.1701	-0.7726
10.0	0.1938	-0.7726
5.0	0.1519	-0.7726
7.0	0.1587	-0.7726
9.0	0.1662	-0.7726
9.0	0.1914	-0.7726
10.0	0.2084	-0.7726
9.0	0.2005	-0.7726
7.0	0.2363	-0.7726
10.0	0.1949	-0.7726
8.0	0.2173	-0.7726
8.0	0.2195	-0.7726
9.0	0.2092	-0.773
5.0	0.1568	-0.773
11.0	0.1833	-0.773
10.0	0.1894	-0.773
7.0	0.1569	-0.773
10.0	0.1777	-0.773
6.0	0.1568	-0.773
9.0	0.171	-0.773
10.0	0.1773	-0.773
9.0	0.1933	-0.773
10.0	0.2061	-0.773
9.0	0.1853	-0.773
10.0	0.1954	-0.773
8.0	0.163	-0.773
9.0	0.1677	-0.773
9.0	0.1879	-0.773
10.0	0.2036	-0.773
9.0	0.1974	-0.773
8.0	0.2292	-0.773
8.0	0.1673	-0.773
8.0	0.2097	-0.773
10.0	0.2052	-0.773
8.0	0.232	-0.773
10.0	0.1781	-0.773
6.0	0.1615	-0.773
9.0	0.2013	-0.773
8.0	0.2155	-0.773
8.0	0.1694	-0.773
8.0	0.1949	-0.773
9.0	0.2173	-0.773
7.0	0.2372	-0.773
9.0	0.179	-0.7768
9.0	0.1964	-0.7768
9.0	0.1981	-0.7768
9.0	0.1658	-0.7768
6.0	0.1597	-0.7768
9.0	0.2093	-0.7768
9.0	0.1919	-0.7768
9.0	0.2092	-0.7768
9.0	0.2053	-0.7768
8.0	0.1655	-0.7768
9.0	0.1939	-0.7768
10.0	0.1793	-0.7768
11.0	0.1797	-0.7768
8.0	0.2263	-0.7785
11.0	0.1954	-0.7785
10.0	0.1992	-0.7785
8.0	0.1714	-0.7785
8.0	0.2131	-0.7785
9.0	0.2031	-0.7785
8.0	0.1948	-0.7785
7.0	0.1616	-0.7785
10.0	0.1765	-0.7785
9.0	0.209	-0.7785
10.0	0.1973	-0.7785
9.0	0.1703	-0.7785
7.0	0.1701	-0.7785
9.0	0.1839	-0.7785
5.0	0.1512	-0.8834
9.0	0.1652	-0.8834
10.0	0.1965	-0.8834
10.0	0.2178	-0.8834
11.0	0.2099	-0.8834
10.0	0.1834	-0.8834
9.0	0.2294	-0.8834
11.0	0.1951	-0.8834
10.0	0.2101	-0.885
7.0	0.1526	-0.885
11.0	0.1672	-0.885
7.0	0.1555	-0.885
10.0	0.1769	-0.885
11.0	0.1842	-0.885
10.0	0.2045	-0.885
10.0	0.1788	-0.885
11.0	0.1872	-0.885
12.0	0.2001	-0.885
11.0	0.1914	-0.885
9.0	0.2258	-0.885
10.0	0.1707	-0.885
10.0	0.215	-0.885
8.0	0.1606	-0.885
10.0	0.1817	-0.885
10.0	0.2027	-0.885
11.0	0.2007	-0.885
10.0	0.2086	-0.885
7.0	0.1654	-0.885
11.0	0.1915	-0.885
10.0	0.2062	-0.885
9.0	0.2226	-0.8871
10.0	0.2105	-0.8871
10.0	0.1887	-0.8871
9.0	0.2135	-0.8871
10.0	0.218	-0.8871
12.0	0.2002	-0.8871
11.0	0.1755	-0.8871
9.0	0.2178	-0.8871
11.0	0.2034	-0.8871
10.0	0.1782	-0.8878
10.0	0.1857	-0.8878
11.0	0.1964	-0.8878
10.0	0.181	-0.8878
11.0	0.1913	-0.8878
4.0	0.1478	-0.8878
5.0	0.1506	-0.8878
11.0	0.1688	-0.8878
10.0	0.2058	-0.8878
9.0	0.2126	-0.8878
9.0	0.2314	-0.8878
10.0	0.21	-0.8878
10.0	0.1858	-0.8878
10.0	0.2095	-0.8878
9.0	0.2085	-0.8878
10.0	0.209	-0.8878
10.0	0.1981	-0.8878
11.0	0.1838	-0.8948
10.0	0.1949	-0.8948
10.0	0.1784	-0.8948
10.0	0.1937	-0.8948
9.0	0.218	-0.8948
10.0	0.1964	-0.8948
11.0	0.1912	-0.8948
8.0	0.2251	-0.8948
10.0	0.1709	-0.8948
11.0	0.1765	-0.8948
9.0	0.2159	-0.8948
9.0	0.2311	-0.8948
9.0	0.2214	-0.8967
11.0	0.1869	-0.8967
10.0	0.1956	-0.8967
10.0	0.2083	-0.8967
9.0	0.1952	-0.8967
11.0	0.1967	-0.8967
11.0	0.1927	-0.8967
9.0	0.2282	-0.8967
10.0	0.2099	-0.8967
11.0	0.1877	-0.8967
10.0	0.1763	-0.8967
11.0	0.1836	-0.8967
10.0	0.1985	-0.8967
9.0	0.2231	-0.8967
8.0	0.2342	-0.8967
10.0	0.2137	-0.8967
10.0	0.2103	-0.8967
10.0	0.2196	-0.8967
10.0	0.2089	-0.9014
11.0	0.1807	-0.9014
10.0	0.2123	-0.9014
8.0	0.1623	-0.9014
10.0	0.1779	-0.9014
10.0	0.1965	-0.9014
8.0	0.2313	-0.9014
9.0	0.2173	-0.9014
10.0	0.2143	-0.9018
10.0	0.2095	-0.9018
4.0	0.1472	-0.9018
8.0	0.1602	-0.9018
8.0	0.2416	-0.9018
11.0	0.2019	-0.9018
10.0	0.2165	-0.9018
10.0	0.2062	-0.9018
9.0	0.2123	-0.9018
8.0	0.2305	-0.9018
9.0	0.2184	-0.9018
10.0	0.184	-0.9018
11.0	0.1861	-0.9018
9.0	0.178	-0.9018
10.0	0.2053	-0.9018
10.0	0.1824	-0.9018
11.0	0.1913	-0.9018
9.0	0.2201	-0.9063
11.0	0.1759	-0.9063
11.0	0.1924	-0.9063
11.0	0.2055	-0.9063
10.0	0.2008	-0.9063
10.0	0.2021	-0.9063
8.0	0.2333	-0.9063
11.0	0.1967	-0.9063
6.0	0.1585	-0.9063
10.0	0.1741	-0.9063
8.0	0.2274	-0.9063
10.0	0.203	-0.9083
10.0	0.1847	-0.9083
10.0	0.1836	-0.9083
11.0	0.1932	-0.9083
11.0	0.1919	-0.9083
11.0	0.1906	-0.9083
9.0	0.2185	-0.9083
9.0	0.218	-0.9083
8.0	0.1659	-0.9083
9.0	0.2242	-0.9083
10.0	0.1869	-0.9083
10.0	0.1973	-0.9083
8.0	0.1705	-0.9083
10.0	0.1693	-1.0096
9.0	0.2352	-1.0096
11.0	0.1864	-1.0096
10.0	0.1963	-1.0096
11.0	0.1921	-1.0096
12.0	0.1812	-1.0096
11.0	0.1973	-1.0096
11.0	0.1932	-1.0096
11.0	0.1885	-1.0096
11.0	0.2063	-1.0115
11.0	0.2089	-1.0115
9.0	0.1595	-1.0115
13.0	0.1771	-1.0115
10.0	0.1671	-1.0115
12.0	0.1774	-1.0115
13.0	0.1846	-1.0115
10.0	0.2248	-1.0115
11.0	0.1958	-1.0115
11.0	0.1747	-1.0115
12.0	0.2078	-1.0115
10.0	0.1689	-1.0115
11.0	0.1867	-1.0115
11.0	0.2016	-1.0115
11.0	0.2059	-1.0139
11.0	0.1815	-1.0139
12.0	0.1901	-1.0139
11.0	0.206	-1.0139
12.0	0.195	-1.0139
10.0	0.2145	-1.0139
4.0	0.1541	-1.0139
9.0	0.168	-1.0139
10.0	0.1715	-1.0139
12.0	0.1805	-1.0139
9.0	0.2323	-1.0139
12.0	0.2023	-1.0139
11.0	0.1975	-1.0146
9.0	0.1621	-1.0146
10.0	0.1653	-1.0146
12.0	0.1728	-1.0146
10.0	0.2317	-1.0146
10.0	0.1774	-1.0226
12.0	0.1926	-1.0226
10.0	0.1763	-1.0226
12.0	0.1955	-1.0226
11.0	0.1863	-1.0226
11.0	0.2139	-1.0226
3.0	0.1382	-1.0226
5.0	0.1441	-1.0226
8.0	0.1518	-1.0226
12.0	0.1837	-1.0226
13.0	0.1938	-1.0226
