# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# h	rls	rejuvenation
0.5226379826028522	14.0	0.7785
0.3409592244587673	11.0	0.7785
0.48268064528098087	12.0	0.7768
0.3061086364706248	10.0	0.7768
0.4140311389720791	10.0	0.7768
0.3721315422963281	9.0	0.7768
0.5485202039704222	15.0	0.773
0.5893883199168318	12.0	0.773
0.4777187552283755	12.0	0.773
0.6042919541023171	18.0	0.773
0.41530350141949446	13.0	0.773
0.44332559490418255	11.0	0.773
0.476563225022898	12.0	0.773
0.36805204628737964	9.0	0.773
0.3664113272006697	9.0	0.773
0.5205127763323396	14.0	0.7726
0.4449517497868483	11.0	0.7726
0.5215241133210604	18.0	0.7726
0.3705627872531491	9.0	0.7726
0.4951330403594338	13.0	0.7726
0.33796350770975175	8.0	0.7726
0.5659200399302851	11.0	0.7726
0.5484336156443941	15.0	0.7686
0.5018383754432456	13.0	0.7686
0.4721584652189139	12.0	0.7686
0.47764295315255323	12.0	0.7686
0.4756473411645825	12.0	0.7686
0.5399240186922475	15.0	0.7686
0.47073063649915253	12.0	0.767
0.5422938728201886	15.0	0.767
0.43668365245874835	11.0	0.767
0.5490502160209646	15.0	0.767
0.5370247366010077	10.0	0.767
0.5495860245350903	15.0	0.767
0.4700110450506676	12.0	0.7609
0.5136035569818324	18.0	0.7609
0.47450637798739065	12.0	0.7609
0.5644234928942676	11.0	0.7604
0.500324878308815	13.0	0.7604
0.5870812201222958	17.0	0.7604
0.496200011428537	13.0	0.7604
0.4374473455963044	11.0	0.7604
0.3341292023207143	8.0	0.7604
0.4918094457843412	13.0	0.7586
0.4760132739835796	12.0	0.7586
0.5949871796005023	22.0	0.7586
0.5053914068647509	13.0	0.7586
0.47498843013454106	12.0	0.7586
0.3754651479769963	9.0	0.7586
0.43814284863963343	11.0	0.7586
0.5920577162257555	12.0	0.7586
0.47297452117234523	12.0	0.7572
0.47559726749341236	12.0	0.7572
0.4794741529368903	12.0	0.7572
0.541736520304959	15.0	0.7572
0.612057371226621	13.0	0.7572
0.37071398106737335	12.0	0.7572
0.417720325386326	10.0	0.7572
0.44208842150889943	11.0	0.6488
0.5054505433281588	13.0	0.6488
0.41283864420158434	10.0	0.6488
0.5264604414589391	14.0	0.6488
0.4765804930989346	12.0	0.6488
0.4352837162068116	11.0	0.6488
0.5217541574455998	14.0	0.6488
0.5194905500687131	14.0	0.6488
0.47204032961944603	12.0	0.6488
0.4688684096846522	12.0	0.6488
0.4751862994385841	12.0	0.6488
0.4794326077663882	12.0	0.6488
0.41742176247217494	10.0	0.6488
0.37442404083573094	9.0	0.6488
0.3280324621510723	8.0	0.6488
0.4703754436378842	8.0	0.6488
0.5243591916189781	14.0	0.6474
0.469438182764002	12.0	0.6474
0.46822161998747536	8.0	0.6474
0.32909264956736395	8.0	0.6474
0.5291845066750526	14.0	0.6474
0.46979454569010193	8.0	0.6474
0.3752869328879938	9.0	0.6474
0.4721870810991957	12.0	0.6474
0.5682211239619783	16.0	0.6441
0.4686709613918459	12.0	0.6441
0.5158325021543523	14.0	0.6441
0.44039709146857847	11.0	0.6441
0.565729929227587	11.0	0.6441
0.5263489004577975	14.0	0.6441
0.5259028650003273	14.0	0.6441
0.5358161296864904	10.0	0.6441
0.28215690797274956	7.0	0.6441
0.5455453182539337	15.0	0.6439
0.28184436922301	7.0	0.6439
0.501436080722213	13.0	0.6439
0.5871614712608565	12.0	0.6439
0.500237963779917	13.0	0.6439
0.5011463833592239	13.0	0.6439
0.471533530306358	12.0	0.6439
0.3282667640004172	8.0	0.6439
0.534473706818377	10.0	0.6439
0.4134473586283888	10.0	0.6439
0.5511896455980978	15.0	0.6405
0.47258865749009377	12.0	0.6405
0.4675299152764434	12.0	0.6405
0.4406553360307999	11.0	0.6405
