# GENERATION TIME IN LINEAGE
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# mother	daughter	genTMean	genTStd
0.0	0.0	1.5770199999999999	0.030562933250735103
0.0	1.0	1.5019699999999998	0.03297386338703224
0.0	2.0	1.5152899999999998	0.03750334651734432
0.0	3.0	1.5206199999999999	0.02431985014573715
0.0	4.0	1.54601	0.04292296588074969
0.0	5.0	1.6069600000000002	0.0595209804280063
0.0	6.0	1.63829	0.06619030560101344
0.0	7.0	1.6983222222222225	0.0758373881699815
0.0	8.0	1.8293499999999998	0.19177843205115644
0.0	9.0	2.014225	0.17849596400665949
1.0	1.0	1.4797426966292135	0.041873494240608634
1.0	2.0	1.4906033707865172	0.04593514313542866
1.0	3.0	1.5032471910112357	0.04343046189518376
1.0	4.0	1.5297359550561798	0.06337406131130359
1.0	5.0	1.5533261363636361	0.09115872414201277
1.0	6.0	1.571292857142857	0.08437424060982932
1.0	7.0	1.5801410256410258	0.06425370864206262
1.0	8.0	1.6135894736842102	0.08669512186037899
1.0	9.0	1.656375714285714	0.09589949061495082
1.0	10.0	1.6539116666666664	0.2414868527085345
1.0	11.0	1.670883720930233	0.27808843054840066
1.0	12.0	1.6569551724137928	0.48696091188557783
1.0	13.0	1.5317076923076924	0.7106008824245607
1.0	14.0	1.7081399999999998	0.10637012268489678
1.0	15.0	0.8357	0.968705042827795
1.0	16.0	1.7793999999999999	0.2463560025653932
1.0	17.0	NaN	NaN
1.0	18.0	NaN	NaN
1.0	19.0	NaN	NaN
1.0	20.0	NaN	NaN
2.0	1.0	1.4950662921348314	0.0595579987449595
2.0	2.0	1.502332183908046	0.04901425633675221
2.0	3.0	1.5197781609195404	0.06668722451007783
2.0	4.0	1.533830588235294	0.055941763987053465
2.0	5.0	1.547409411764706	0.05771693987435044
2.0	6.0	1.5807301204819277	0.067760557155936
2.0	7.0	1.6125036585365855	0.09756969202198332
2.0	8.0	1.613428	0.20966331991771692
2.0	9.0	1.5677419354838715	0.4333001400038316
2.0	10.0	1.665765306122449	0.37677764693462357
2.0	11.0	1.5627333333333333	0.5843612307468729
2.0	12.0	1.722847826086956	0.4096980949093271
2.0	13.0	1.6049222222222224	0.6324210203214663
2.0	14.0	1.82198	0.09448183423283017
2.0	15.0	NaN	NaN
3.0	1.0	1.497584705882353	0.04694439594801887
3.0	2.0	1.4970058823529413	0.1759451019311348
3.0	3.0	1.5223265060240962	0.05621371693625674
3.0	4.0	1.5492121951219513	0.059043870256573094
3.0	5.0	1.5828419753086422	0.08860623830210478
3.0	6.0	1.5706012987012985	0.2023109269972873
3.0	7.0	1.598776388888889	0.20980557766794244
3.0	8.0	1.6523061538461539	0.11172254958842669
3.0	9.0	1.6306207547169809	0.34359092423229703
3.0	10.0	1.7490487804878048	0.14939430565110443
3.0	11.0	1.7702772727272724	0.1364537526113943
3.0	12.0	1.8117	0.19238438686050469
3.0	13.0	1.842475	0.13246922823271612
3.0	14.0	1.7394	0.008241965784932637
3.0	15.0	NaN	NaN
4.0	1.0	1.5062827160493828	0.06109119165256858
4.0	2.0	1.5312875000000001	0.06541842223987392
4.0	3.0	1.55691875	0.11545385849531276
4.0	4.0	1.5590012987012989	0.06940329222720917
4.0	5.0	1.60108	0.09990842969601878
4.0	6.0	1.5820685714285714	0.29601789827538955
4.0	7.0	1.639745614035088	0.09494091973089565
4.0	8.0	1.67908431372549	0.1356063647068957
4.0	9.0	1.6602394736842105	0.317877757006865
4.0	10.0	1.62078	0.45781163450665513
4.0	11.0	1.6842125000000001	0.48909504989657515
4.0	12.0	1.7504199999999996	0.09531911082720447
4.0	13.0	1.9328999999999998	0.15378578793708012
4.0	14.0	NaN	NaN
5.0	1.0	1.513164	0.05134181331619087
5.0	2.0	1.5368493333333333	0.05919331219833039
5.0	3.0	1.5596189189189187	0.07113212224623704
5.0	4.0	1.5838084507042254	0.0818511222481383
5.0	5.0	1.5850955882352942	0.21302466007751628
5.0	6.0	1.6493761904761908	0.11005756809475155
5.0	7.0	1.6284596153846151	0.34525028503608257
5.0	8.0	1.575475	0.4928139587395749
5.0	9.0	1.7930333333333333	0.1803556856141035
5.0	10.0	1.6366727272727268	0.5559287150182279
5.0	11.0	1.7439500000000001	0.1400658059627688
5.0	12.0	1.1718333333333335	1.0257536660101847
5.0	13.0	NaN	NaN
5.0	14.0	NaN	NaN
5.0	15.0	NaN	NaN
5.0	16.0	NaN	NaN
6.0	1.0	1.5234768115942028	0.04725781959860168
6.0	2.0	1.552217391304348	0.06805678847698084
6.0	3.0	1.554360294117647	0.21154698933905836
6.0	4.0	1.5635412698412703	0.21308330994943422
6.0	5.0	1.6320275862068963	0.09984298865491292
6.0	6.0	1.6727115384615383	0.09620033764126096
6.0	7.0	1.7081463414634148	0.13199969336623665
6.0	8.0	1.639203846153846	0.3515174732280252
6.0	9.0	1.7456388888888887	0.14116096418789975
6.0	10.0	1.71829	0.10162497997813119
6.0	11.0	1.7483333333333333	0.14379775612528406
6.0	12.0	1.7757999999999998	0.10361795211255626
6.0	13.0	NaN	NaN
6.0	14.0	NaN	NaN
6.0	15.0	NaN	NaN
7.0	1.0	1.537928813559322	0.07279831148773054
7.0	2.0	1.5649793103448275	0.07523410890929512
7.0	3.0	1.5867963636363633	0.09393879797139074
7.0	4.0	1.587767307692308	0.24878064889214674
7.0	5.0	1.6324088888888892	0.09657426681109726
7.0	6.0	1.6306250000000002	0.28044356052693675
7.0	7.0	1.7448030303030302	0.1480288031196304
7.0	8.0	1.6912750000000003	0.42999086511104795
7.0	9.0	1.6254636363636366	0.558095924143381
7.0	10.0	1.75818	0.14831870077640244
7.0	11.0	1.7689333333333332	0.27123459096017477
7.0	12.0	1.7484000000000002	0.09828784258493012
7.0	13.0	NaN	NaN
8.0	1.0	1.5487291666666667	0.06365573951937772
8.0	2.0	1.5417874999999999	0.2391000784190587
8.0	3.0	1.6266369565217391	0.13186792948282366
8.0	4.0	1.6366878048780493	0.09957387005415116
8.0	5.0	1.665562162162162	0.09731727422129055
8.0	6.0	1.745268965517241	0.17187683527009406
8.0	7.0	1.7334	0.08880041103508476
8.0	8.0	1.7276500000000001	0.5152541460289282
8.0	9.0	1.799075	0.09239586480645838
8.0	10.0	NaN	NaN
8.0	11.0	NaN	NaN
8.0	12.0	NaN	NaN
8.0	13.0	NaN	NaN
9.0	1.0	1.5851297297297298	0.09077658430596658
9.0	2.0	1.553611111111111	0.2804253297890574
9.0	3.0	1.5904272727272724	0.30262804756078804
9.0	4.0	1.609910344827586	0.33287758726512107
9.0	5.0	1.6771916666666666	0.38987872352562536
9.0	6.0	1.711992307692308	0.09509594682510976
9.0	7.0	1.38438	0.732973641787722
9.0	8.0	1.8366666666666667	0.07879339227794846
9.0	9.0	NaN	NaN
10.0	1.0	1.5925458333333333	0.07964632134394652
10.0	2.0	1.655925	0.15370404438683313
10.0	3.0	1.5918285714285716	0.3828457080115397
10.0	4.0	1.6749200000000002	0.13770499627827595
10.0	5.0	1.7525727272727272	0.18616573310310938
10.0	6.0	1.6765333333333334	0.09657591142032607
10.0	7.0	1.7058	0.13686411143904742
10.0	8.0	1.6796666666666669	0.01705002443791016
10.0	9.0	2.0033	0.0745748617162647
11.0	1.0	1.5655000000000001	0.060127281661488736
11.0	2.0	1.5958090909090907	0.07569461611693995
11.0	3.0	1.4865727272727272	0.5032353308163271
11.0	4.0	1.625325	0.06611130765610375
11.0	5.0	1.6582000000000001	0.038605526374687185
11.0	6.0	1.747785714285714	0.16088004256351407
11.0	7.0	1.7759	0.1207544064068333
11.0	8.0	NaN	NaN
11.0	9.0	NaN	NaN
12.0	1.0	1.60765	0.07291676272102514
12.0	2.0	1.6353624999999998	0.10055592527117863
12.0	3.0	1.6375	0.051779069130296285
12.0	4.0	1.6655799999999998	0.10567029857060115
12.0	5.0	1.76815	0.06333216665592079
12.0	6.0	NaN	NaN
13.0	1.0	1.6292666666666664	0.0922278627458463
13.0	2.0	1.7925166666666668	0.18935347281385323
13.0	3.0	1.8244666666666667	0.20859866570362645
13.0	4.0	NaN	NaN
14.0	1.0	NaN	NaN
14.0	2.0	NaN	NaN
14.0	3.0	NaN	NaN
14.0	4.0	NaN	NaN
