# INITIAL SIZE IN LINEAGE
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
7.0	9.0	0.8779290363636364	0.04957292350016234
7.0	10.0	0.8712226599999999	0.04837698941497703
7.0	11.0	0.8668832399999999	0.03859494058816003
7.0	12.0	0.87517919	0.020035064543190303
7.0	13.0	NaN	NaN
8.0	1.0	0.7782069795833332	0.028072661717525333
8.0	2.0	0.7954210758333334	0.03647841452420565
8.0	3.0	0.8112920513043479	0.041453815786096034
8.0	4.0	0.8216275097560976	0.036910686201573145
8.0	5.0	0.8379422751351352	0.03627488950733289
8.0	6.0	0.8550268531034482	0.042860751816012024
8.0	7.0	0.8665550485714286	0.03445538614637519
8.0	8.0	0.8977150014285714	0.044809490630343694
8.0	9.0	0.8804758349999999	0.047194518327982056
8.0	10.0	NaN	NaN
8.0	11.0	NaN	NaN
8.0	12.0	NaN	NaN
8.0	13.0	NaN	NaN
9.0	1.0	0.791491854054054	0.034846819012512735
9.0	2.0	0.8089675822222221	0.04226224595968552
9.0	3.0	0.8223519727272727	0.04033421463400981
9.0	4.0	0.8382677137931034	0.04237669355763348
9.0	5.0	0.8589170008333332	0.04889770946600028
9.0	6.0	0.8469140538461539	0.02591175132046511
9.0	7.0	0.880897014	0.04569628527624738
9.0	8.0	0.8947065799999999	0.024038391363480228
9.0	9.0	NaN	NaN
10.0	1.0	0.79847356	0.033209060271937596
10.0	2.0	0.8217341274999997	0.045091003848124846
10.0	3.0	0.8382698095238096	0.05029865135922736
10.0	4.0	0.8427526613333333	0.04756717354714786
10.0	5.0	0.8512891745454545	0.04727087906557532
10.0	6.0	0.8355713466666668	0.024642132847542773
10.0	7.0	0.858663868	0.03461075225310367
10.0	8.0	0.8627139933333332	0.0018109673112823436
10.0	9.0	0.9198071466666667	0.003119328725051846
11.0	1.0	0.7863139018181818	0.024842784667349117
11.0	2.0	0.8046926218181819	0.03369630646899148
11.0	3.0	0.8348133018181817	0.060233709580468975
11.0	4.0	0.8211916999999999	0.027320146240388754
11.0	5.0	0.8358144514285716	0.024414260949548502
11.0	6.0	0.8738846571428571	0.04356275893586085
11.0	7.0	0.8795824250000001	0.03727400590799393
11.0	8.0	NaN	NaN
11.0	9.0	NaN	NaN
12.0	1.0	0.8027172574999999	0.030037726019825583
12.0	2.0	0.8279879975	0.044511317026365904
12.0	3.0	0.8274881133333333	0.022520047376556437
12.0	4.0	0.8463092839999999	0.017946066962242165
12.0	5.0	0.878944275	0.01794627875469355
12.0	6.0	NaN	NaN
13.0	1.0	0.8263394433333334	0.027493962845911924
13.0	2.0	0.86228856	0.04082085485634027
13.0	3.0	0.8732647400000001	0.04537385616362357
13.0	4.0	NaN	NaN
14.0	1.0	NaN	NaN
14.0	2.0	NaN	NaN
14.0	3.0	NaN	NaN
14.0	4.0	NaN	NaN
