# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# initSize	totGrowth	rejuvenation
0.77983958	3.0965	0.6341
0.8385493799999999	3.06	0.6341
0.7499741600000001	3.3775	0.6341
0.7497189	3.4949	0.6341
0.77065022	3.1338	0.6341
0.7589082599999999	3.2382	0.6341
0.79209206	3.1978	0.6341
0.7931131	3.1625	0.6337
0.7596740399999999	3.3541	0.6337
0.7777974999999999	3.3262	0.6337
0.79770778	3.0618	0.6337
0.8160864999999999	3.0154	0.6337
0.8160864999999999	2.9821	0.6337
0.75941878	3.221	0.6337
0.74742156	3.3437	0.6337
0.7890289399999999	3.0638	0.6337
0.72342712	3.547	0.6337
0.73363752	3.41	0.6337
0.75201624	3.4112	0.6337
0.80689714	3.0271	0.6337
0.8229785199999999	2.9692	0.6337
0.79617622	3.0732	0.6337
0.822468	3.0375	0.6337
0.71423776	3.4729	0.6322
0.73389278	3.6726	0.6322
0.7857105600000001	3.1184	0.6322
0.7152588	3.6177	0.6322
0.74486896	3.2874	0.6322
0.78468952	3.1129	0.6322
0.77550016	3.3184	0.6322
0.70657996	3.608	0.6322
0.7229166	3.7276	0.6322
0.75329254	3.2141	0.6322
0.73874272	3.5489	0.6322
0.77856328	3.2564	0.6322
0.8354862599999999	3.0094	0.6322
0.78520004	3.09	0.6322
0.7732028200000001	3.1974	0.6322
0.7502294199999999	3.3678	0.631
0.7696291799999999	3.1394	0.631
0.78137114	3.2131	0.631
0.80408928	3.1798	0.631
0.72521394	3.3256	0.631
0.7382321999999999	3.6275	0.631
0.7732028200000001	3.218	0.631
0.75431358	3.3933	0.631
0.7318507	3.3691	0.631
0.8010261599999999	3.0135	0.631
0.7548241	3.4382	0.631
0.7721817799999999	3.3053	0.631
0.7744791200000001	3.2547	0.519
0.7696291799999999	3.4188	0.519
0.70862204	3.5159	0.519
0.71959822	3.487	0.519
0.7213850399999999	3.5566	0.519
0.80996026	2.9863	0.519
0.7188324399999999	3.5389	0.519
0.7624819	3.3877	0.519
0.73159544	3.3014	0.519
0.78137114	3.2402	0.519
0.75303728	3.4645	0.519
0.77065022	3.1439	0.519
0.8091944799999999	2.9893	0.519
0.83574152	2.9578	0.519
0.8265521600000001	2.9696	0.519
0.76095034	3.3744	0.519
0.8459519200000001	2.9458	0.519
0.76171612	3.1725	0.5179
0.78366848	3.1686	0.5179
0.75941878	3.199	0.5179
0.77473438	3.13	0.5179
0.81404442	3.0625	0.5179
0.74614526	3.4832	0.5179
0.76911866	3.2422	0.5179
0.72725602	3.3849	0.5179
0.72317186	3.5208	0.5179
0.7361901200000001	3.3466	0.5179
0.78622108	3.1445	0.5179
0.74359266	3.3832	0.5179
0.75712144	3.4327	0.5179
0.7816263999999999	3.317	0.5179
0.78826316	3.3147	0.5179
0.75584514	3.22	0.5179
0.77830802	3.1564	0.5153
0.7612056	3.3186	0.5153
0.7561004	3.3403	0.5153
0.80179194	3.1531	0.5153
0.77728698	3.3841	0.5153
0.78877368	3.1516	0.5153
0.81812858	3.2032	0.5153
0.74180584	3.4037	0.5153
0.80817344	3.2399	0.5153
0.78953946	3.1021	0.5153
0.8020472	3.0551	0.5153
0.72878758	3.5737	0.5153
0.73338226	3.6661	0.5153
0.7857105600000001	3.1435	0.5153
0.81966014	3.1199	0.5153
0.8265521600000001	2.9372	0.5153
0.77473438	3.1579	0.5153
0.7854553	3.2935	0.5153
0.8084286999999999	3.1214	0.5153
0.7280217999999999	3.3646	0.5153
0.7762659399999999	3.2294	0.5153
0.82017066	2.978	0.5153
0.7538030600000001	3.1983	0.5153
0.7627371599999999	3.2288	0.5153
0.7739686	3.1762	0.5153
0.79336836	3.2516	0.5153
0.78213692	3.2889	0.5153
0.79872882	3.1536	0.5153
0.74052954	3.3099	0.5151
0.75073994	3.2464	0.5151
0.7369558999999999	3.5622	0.5151
0.796942	3.2143	0.5151
0.80179194	3.2535	0.5151
0.78953946	3.1918	0.5151
0.76299242	3.4276	0.5151
0.7775422399999999	3.1524	0.5151
0.7308296599999999	3.5689	0.5151
0.75533462	3.2651	0.5151
0.80383402	3.0901	0.5151
0.78468952	3.2427	0.5151
0.7389979799999999	3.2683	0.5151
0.75558988	3.2892	0.5151
0.79464466	3.2278	0.5151
0.75176098	3.4364	0.5151
0.74793208	3.2632	0.5151
0.73389278	3.5546	0.5151
0.74818734	3.437	0.5151
0.80179194	3.073	0.5151
0.81761806	3.006	0.5151
0.8428888	2.9274	0.5151
0.81966014	3.1535	0.5151
0.7446136999999999	3.2756	0.5124
0.76809762	3.3674	0.5124
0.73874272	3.2621	0.5124
0.7601845599999999	3.2264	0.5124
0.7752449	3.2287	0.5124
0.7915815399999999	3.0769	0.5124
0.73874272	3.4113	0.5124
0.78468952	3.2184	0.5124
0.784179	3.2775	0.5124
0.7956657	3.0744	0.5124
0.80153668	3.044	0.5124
0.70657996	3.443	0.5124
0.70785626	3.4811	0.5124
0.7489531199999999	3.2216	0.5124
0.79796304	3.0612	0.5124
0.70989834	3.4514	0.5124
0.7236823800000001	3.3382	0.5124
0.73389278	3.4178	0.5124
0.77958432	3.0973	0.5124
0.81966014	3.2204	0.5124
0.7688634	3.4062	0.5124
0.74027428	3.4625	0.5124
0.75507936	3.238	0.5124
0.7951551800000001	3.1789	0.5124
0.8278284600000001	2.9694	0.5124
0.80485506	3.0735	0.5124
0.7857105600000001	3.1068	0.5124
0.8023024599999999	3.225	0.5124
0.8273179399999999	3.0588	0.5124
0.77167126	3.1785	0.5113
0.7663108000000001	3.2258	0.5113
0.7446136999999999	3.3058	0.5113
0.74640052	3.3471	0.5113
0.7601845599999999	3.3098	0.5113
0.7476768199999999	3.3302	0.5113
0.76299242	3.3643	0.5113
0.81327864	3.2199	0.5113
0.796942	3.102	0.5113
0.78622108	3.1606	0.5113
0.80306824	3.2394	0.5113
0.85488602	2.9053	0.5113
0.83344418	2.9751	0.5113
0.72776654	3.5204	0.5113
0.77932906	3.267	0.5113
0.77728698	3.3663	0.5113
0.75176098	3.2065	0.5113
0.76988444	3.2258	0.5113
0.75661092	3.2012	0.5113
0.7734580799999999	3.2997	0.5113
0.7857105600000001	3.1984	0.5113
0.7872421199999999	3.1374	0.5073
0.83165736	2.95	0.5073
0.7926025800000001	3.1881	0.5073
0.7139825	3.4642	0.5073
0.8033235	3.0831	0.5073
0.7443584400000001	3.2722	0.5073
0.7576319599999999	3.222	0.5073
0.76299242	3.4747	0.5073
0.77498964	3.3894	0.5073
0.7458899999999999	3.2271	0.5073
0.7762659399999999	3.1469	0.5073
0.85284394	2.8964	0.5073
0.85131238	2.9164	0.5073
0.74001902	3.2665	0.5073
0.74180584	3.4345	0.5073
0.7670765799999999	3.3719	0.5073
0.7612056	3.338	0.5073
0.81532072	3.0361	0.5073
0.7726923	3.2529	0.5073
0.75507936	3.25	0.5073
0.80357876	3.106	0.5073
0.77932906	3.2279	0.5073
0.7928578399999999	3.0673	0.5073
0.80664188	3.1856	0.5073
0.76222664	3.1925	0.5069
0.76682132	3.169	0.5069
0.784179	3.3591	0.5069
0.7119404199999999	3.6757	0.5069
0.7721817799999999	3.3431	0.5069
0.7170456199999999	3.5126	0.5069
0.7640134599999999	3.1606	0.5069
0.7599293	3.2781	0.5069
0.7573767	3.333	0.5069
0.77116074	3.1866	0.5069
0.8020472	3.0982	0.5069
0.80383402	3.1343	0.5069
0.7262349800000001	3.3605	0.5069
0.74180584	3.2869	0.5069
0.7561004	3.2868	0.5069
0.7744791200000001	3.1226	0.5069
0.73797694	3.341	0.5069
0.7509952	3.2722	0.5069
0.80613136	2.9905	0.5069
0.73925324	3.5412	0.5069
0.7389979799999999	3.469	0.5069
0.7765212	3.14	0.5069
0.75584514	3.3592	0.5069
0.7915815399999999	3.2027	0.5069
0.7762659399999999	3.2318	0.5069
0.78188166	3.3825	0.5069
0.7903052399999999	3.0435	0.5069
0.72700076	3.4477	0.5057
0.73491382	3.312	0.5057
0.76043982	3.4693	0.5057
0.76350294	3.193	0.5057
0.8023024599999999	3.3653	0.5057
0.80255772	3.0265	0.5057
0.81761806	2.9886	0.5057
0.7190877	3.4039	0.5057
0.7640134599999999	3.3238	0.5057
0.78009484	3.1572	0.5057
0.7670765799999999	3.157	0.5057
0.78009484	3.3274	0.5057
0.7407847999999999	3.3011	0.5057
0.7561004	3.3292	0.5057
0.76733184	3.4028	0.5057
0.8311468399999999	2.9092	0.5057
0.77167126	3.152	0.5057
0.80613136	3.2356	0.5057
0.74027428	3.453	0.5057
0.81966014	3.1335	0.5057
0.76554502	3.2037	0.5057
0.78009484	3.1893	0.5057
0.74282688	3.2704	0.5048
0.8058760999999999	3.0576	0.5048
0.7601845599999999	3.537	0.5048
0.7931131	3.0654	0.5048
0.81506546	3.1546	0.5048
0.71627984	3.3967	0.5048
0.7489531199999999	3.5254	0.5048
0.80128142	3.0684	0.5048
0.8211917	3.0197	0.5048
0.87020162	3.0063	0.5048
0.7101535999999999	3.5172	0.5048
0.7484426	3.3356	0.5048
0.7938788800000001	3.2049	0.5048
0.81966014	3.0981	0.5048
0.7407847999999999	3.2839	0.5048
0.7675871	3.1706	0.5048
0.80511032	3.0027	0.5048
0.80383402	3.0586	0.5048
0.8250206	2.9627	0.5048
0.8186391	2.9652	0.5048
0.7770317200000001	3.1141	0.5048
0.7522715	3.2474	0.5048
0.82323378	3.1863	0.5048
0.72597972	3.3935	0.3893
0.7563556599999999	3.4346	0.3893
0.78366848	3.2763	0.3893
0.7864763399999999	3.3384	0.3893
0.81838384	2.9848	0.3893
0.7226613399999999	3.3492	0.3893
0.7356796	3.3673	0.3893
0.7515057199999999	3.3651	0.3893
0.7292981	3.3283	0.3893
0.76911866	3.3095	0.3893
0.81251286	3.125	0.3893
0.78749738	3.1951	0.3893
0.80179194	3.1828	0.3893
0.7905605	3.1584	0.3893
0.74359266	3.3888	0.3893
0.74512422	3.3738	0.3893
0.80613136	3.0213	0.3893
0.80000512	3.0531	0.3893
0.7152588	3.5068	0.3893
0.74486896	3.2961	0.3893
0.7627371599999999	3.1769	0.3893
0.82093644	3.0187	0.3893
0.7892842	3.0811	0.3893
0.7877526399999999	3.2069	0.3893
0.7509952	3.242	0.3893
0.76580028	3.2166	0.3893
0.78826316	3.0693	0.3893
0.77116074	3.326	0.3893
0.7892842	3.0381	0.3893
0.8071523999999999	3.2051	0.3893
0.75405832	3.1949	0.3893
0.77065022	3.1438	0.3893
0.77830802	3.2423	0.3893
0.7964314800000001	3.16	0.3893
0.7762659399999999	3.3126	0.3884
0.79234732	3.2804	0.3884
0.75073994	3.3041	0.3884
0.73363752	3.5009	0.3884
0.8063866199999999	3.1154	0.3884
0.70453788	3.439	0.3884
0.7471663	3.3564	0.3884
0.73797694	3.3715	0.3884
0.76197138	3.3748	0.3884
0.76580028	3.2346	0.3884
0.73593486	3.2946	0.3884
0.72521394	3.3744	0.3884
0.7525267600000001	3.3889	0.3884
0.78698686	3.0602	0.3884
0.77422386	3.2545	0.3884
0.7854553	3.2064	0.3884
0.81276812	3.0995	0.3884
0.76171612	3.2224	0.3884
0.84850452	2.849	0.3884
0.7167903600000001	3.3789	0.3884
0.73159544	3.5907	0.3884
0.74665578	3.5616	0.3884
0.76222664	3.2511	0.3884
0.74257162	3.3098	0.3884
0.7790737999999999	3.1492	0.3884
0.85743862	3.0531	0.3884
0.74104006	3.548	0.3884
0.7538030600000001	3.4414	0.3884
0.76682132	3.2423	0.3884
0.78060536	3.3614	0.3884
0.7665660599999999	3.1771	0.3884
0.75456884	3.3063	0.3884
0.7744791200000001	3.127	0.3884
0.7178114	3.3666	0.3865
0.7356796	3.5105	0.3865
0.7280217999999999	3.328	0.3865
0.7489531199999999	3.4545	0.3865
0.82323378	2.9952	0.3865
0.7719265200000001	3.3172	0.3865
0.77550016	3.0962	0.3865
0.77473438	3.4236	0.3865
0.76988444	3.3864	0.3865
0.7770317200000001	3.164	0.3865
0.77243704	3.2382	0.3865
0.7890289399999999	3.0537	0.3865
0.85207816	2.8375	0.3865
0.7877526399999999	3.1462	0.3865
0.77881854	3.1826	0.3865
0.7596740399999999	3.3246	0.3865
0.7665660599999999	3.3589	0.3865
0.78698686	3.0505	0.3865
0.76784236	3.1513	0.3865
0.7499741600000001	3.254	0.3865
0.75558988	3.2142	0.3865
0.7683528799999999	3.4023	0.3865
0.76426872	3.4004	0.3865
0.7997498599999999	3.0098	0.3865
0.74001902	3.3172	0.3865
0.78366848	3.346	0.3865
0.7859658199999999	3.3015	0.3865
0.7249586800000001	3.3461	0.3865
0.7709054799999999	3.2561	0.3865
0.78698686	3.1605	0.3865
0.7971972599999999	3.0534	0.3865
0.7640134599999999	3.2081	0.3865
0.77065022	3.2116	0.3865
0.76452398	3.1668	0.3865
0.85131238	2.9586	0.3865
0.76477924	3.2286	0.3863
0.76554502	3.3717	0.3863
0.7709054799999999	3.1597	0.3863
0.8416125	3.0038	0.3863
0.8359967799999999	2.9321	0.3863
0.87071214	2.8105	0.3863
0.7867316	3.2464	0.3863
0.80511032	3.0608	0.3863
0.7356796	3.3202	0.3863
0.7627371599999999	3.3555	0.3863
0.77932906	3.2073	0.3863
0.7857105600000001	3.1233	0.3863
0.7721817799999999	3.2332	0.3863
0.7088772999999999	3.5191	0.3863
0.7701397	3.1789	0.3863
0.78060536	3.1753	0.3863
0.82348904	3.1554	0.3863
0.7226613399999999	3.5725	0.3863
0.83931516	2.9922	0.3863
0.77473438	3.1501	0.3863
0.80357876	3.2572	0.3863
0.7734580799999999	3.1975	0.3863
0.77805276	3.0995	0.3863
0.85156764	2.9894	0.3863
0.7984735599999999	3.0453	0.3863
0.8204259199999999	2.9952	0.3863
0.7943894	3.1642	0.3863
0.82553112	2.9835	0.3863
0.7236823800000001	3.5343	0.3843
0.73721116	3.4976	0.3843
0.7502294199999999	3.3143	0.3843
0.77983958	3.2276	0.3843
0.7918368	3.3633	0.3843
0.76809762	3.2277	0.3843
0.7918368	3.12	0.3843
0.80613136	3.156	0.3843
0.8071523999999999	3.0363	0.3843
0.82680742	2.9473	0.3843
0.85105712	2.9175	0.3843
0.7165351	3.4572	0.3843
0.73363752	3.3796	0.3843
0.7430821400000001	3.4364	0.3843
0.74614526	3.4626	0.3843
0.758653	3.214	0.3843
0.80357876	3.1064	0.3843
0.81200234	3.0268	0.3843
0.7433373999999999	3.3216	0.3843
0.7719265200000001	3.3676	0.3843
0.7696291799999999	3.2528	0.3843
0.74869786	3.2468	0.3843
0.8211917	2.945	0.3843
0.7509952	3.3262	0.3843
0.79132628	3.3178	0.3843
0.79081576	3.0663	0.3843
0.81532072	3.0597	0.3843
0.8543755	2.9683	0.3843
0.7389979799999999	3.5427	0.3843
0.75405832	3.5164	0.3843
0.7670765799999999	3.2864	0.3843
0.76222664	3.182	0.3843
0.81072604	3.1815	0.3843
0.80689714	3.023	0.3843
0.77856328	3.2284	0.3843
0.74537948	3.2431	0.3843
0.75916352	3.4162	0.3843
0.7816263999999999	3.2098	0.3843
0.79362362	3.1887	0.3843
0.85386498	2.9568	0.3843
0.76605554	3.2255	0.3843
0.77983958	3.2857	0.3843
0.7928578399999999	3.0857	0.3843
0.80357876	3.2559	0.3843
0.8084286999999999	3.2143	0.3843
0.7880079	3.0421	0.3843
0.86126752	2.9927	0.3843
0.8227232600000001	2.9893	0.3843
0.73006388	3.4776	0.3835
0.75558988	3.423	0.3835
0.7563556599999999	3.4021	0.3835
0.73491382	3.278	0.3835
0.78086062	3.3616	0.3835
0.81149182	2.9602	0.3835
0.83957042	3.0912	0.3835
0.8270626799999999	3.006	0.3835
0.7420610999999999	3.3903	0.3835
0.7275112800000001	3.4711	0.3835
0.75456884	3.2856	0.3835
0.771416	3.1641	0.3835
0.80281298	3.2896	0.3835
0.78137114	3.1197	0.3835
0.79898408	3.2618	0.3835
0.82451008	2.9342	0.3835
0.73363752	3.3041	0.3835
0.7872421199999999	3.2814	0.3835
0.80536558	3.0342	0.3835
0.7683528799999999	3.1816	0.3835
0.78009484	3.1733	0.3835
0.7951551800000001	3.1527	0.3835
0.8257863799999999	3.1234	0.3835
0.8423782799999999	2.9029	0.3835
0.7139825	3.5164	0.3835
0.73414804	3.3752	0.3835
0.76197138	3.2213	0.3835
0.7502294199999999	3.2643	0.3835
0.82808372	3.0086	0.3835
0.78749738	3.0827	0.3835
0.7854553	3.1063	0.3835
0.80000512	3.0217	0.3835
0.74818734	3.3299	0.3835
0.76095034	3.3248	0.3835
0.80536558	3.0134	0.3835
0.76988444	3.1235	0.3835
0.76324768	3.2477	0.3835
0.7640134599999999	3.3395	0.3835
0.81378916	2.9558	0.3835
0.83880464	2.9296	0.3835
0.78979472	3.1266	0.3835
0.796942	3.0579	0.3835
0.82195748	3.0476	0.3835
0.78877368	3.2668	0.3835
0.80306824	3.1953	0.3835
0.86024648	2.8096	0.3835
0.7857105600000001	3.0945	0.3805
0.75712144	3.2297	0.3805
0.73925324	3.6228	0.3805
0.7696291799999999	3.4166	0.3805
0.73593486	3.4328	0.3805
0.74793208	3.2968	0.3805
0.73721116	3.5201	0.3805
0.7527820199999999	3.3554	0.3805
0.76911866	3.139	0.3805
0.7471663	3.4653	0.3805
0.76069508	3.2107	0.3805
0.76222664	3.465	0.3805
0.7984735599999999	3.0589	0.3805
0.79668674	3.2276	0.3805
0.74946364	3.2673	0.3805
0.80026038	3.0751	0.3805
0.77473438	3.1206	0.3805
0.73772168	3.3922	0.3805
0.7512504600000001	3.3683	0.3805
0.8326784	2.8854	0.3805
0.74665578	3.4324	0.3805
0.78137114	3.1552	0.3805
0.7931131	3.2364	0.3805
0.83216788	2.9096	0.3805
0.76784236	3.1683	0.3805
0.72572446	3.3198	0.3802
0.75533462	3.1891	0.3802
0.73542434	3.4321	0.3802
0.7956657	3.0331	0.3802
0.81838384	3.1576	0.3802
0.86126752	2.8669	0.3802
0.7275112800000001	3.5421	0.3802
0.7568661799999999	3.2414	0.3802
0.75584514	3.415	0.3802
0.7157693199999999	3.3986	0.3802
0.7305744	3.4813	0.3802
0.73338226	3.2736	0.3802
0.7757554200000001	3.1558	0.3802
0.77243704	3.1593	0.3802
0.7857105600000001	3.0686	0.3802
0.79107102	3.0657	0.3802
0.71423776	3.6328	0.3802
0.74104006	3.4779	0.3802
0.7489531199999999	3.3671	0.3802
0.7872421199999999	3.3501	0.3802
0.80357876	3.0869	0.3802
0.8250206	3.0993	0.3802
0.707601	3.4804	0.3802
0.7484426	3.3351	0.3802
0.7640134599999999	3.1928	0.3802
0.7885184199999999	3.1683	0.3802
0.7548241	3.2356	0.3802
0.8278284600000001	3.1153	0.3802
0.7683528799999999	3.4039	0.3802
0.7249586800000001	3.3434	0.3802
0.74001902	3.5388	0.3802
0.77677646	3.1937	0.3802
0.7938788800000001	3.1525	0.3802
0.82936002	2.9174	0.3802
0.78188166	3.2551	0.3802
0.81327864	3.0437	0.3802
0.80562084	3.1557	0.3802
0.74793208	3.2738	0.3793
0.79081576	3.0668	0.3793
0.7522715	3.2053	0.3793
0.80153668	3.0287	0.3793
0.71985348	3.4683	0.3793
0.73389278	3.3741	0.3793
0.7515057199999999	3.4021	0.3793
0.76350294	3.1627	0.3793
0.7864763399999999	3.1734	0.3793
0.80383402	3.1687	0.3793
0.8252758600000001	2.9518	0.3793
0.7239376399999999	3.4522	0.3793
0.74282688	3.446	0.3793
0.79796304	3.0853	0.3793
0.79464466	3.1114	0.3793
0.78520004	3.0499	0.3793
0.82476534	2.9349	0.3793
0.73516908	3.4415	0.3793
0.75201624	3.2837	0.3793
0.79004998	3.2428	0.3793
0.79796304	3.0805	0.3793
0.7790737999999999	3.1518	0.3793
0.78520004	3.0587	0.3793
0.74104006	3.2852	0.3793
0.733127	3.3071	0.3793
0.77065022	3.3769	0.3793
0.85029134	3.0959	0.3793
0.7665660599999999	3.3679	0.3793
0.7938788800000001	3.0337	0.3793
0.80179194	3.1873	0.3793
0.84186776	2.9304	0.3793
0.7857105600000001	3.3362	0.3793
0.80689714	3.0994	0.3793
0.79898408	3.1024	0.3793
0.88577248	2.9131	0.3793
0.7757554200000001	3.1045	0.3786
0.7877526399999999	3.1664	0.3786
0.80153668	3.1077	0.3786
0.81378916	3.2107	0.3786
0.7941341399999999	3.1042	0.3786
0.83752834	2.9399	0.3786
0.6961143000000001	3.5904	0.3786
0.73516908	3.3967	0.3786
0.73542434	3.2938	0.3786
0.73414804	3.3451	0.3786
0.7688634	3.4882	0.3786
0.76197138	3.4029	0.3786
0.76784236	3.4076	0.3786
0.7476768199999999	3.2375	0.3786
0.7803500999999999	3.4183	0.3786
0.7984735599999999	3.2246	0.3786
0.7688634	3.257	0.3786
0.77805276	3.3161	0.3786
0.77805276	3.313	0.3786
0.76733184	3.1956	0.3786
0.79107102	3.2293	0.3786
0.76682132	3.4324	0.3786
0.77932906	3.3064	0.3786
0.7903052399999999	3.0736	0.3786
0.78213692	3.1438	0.3786
0.81378916	3.1444	0.3786
0.76988444	3.3825	0.3786
0.77116074	3.2797	0.3786
0.78239218	3.1343	0.3786
0.7471663	3.2489	0.2595
0.71730088	3.6916	0.2595
0.78239218	3.1667	0.2595
0.79796304	3.0703	0.2595
0.7854553	3.3821	0.2595
0.79745252	3.0625	0.2595
0.8467177	2.8728	0.2595
0.86152278	2.863	0.2595
0.7527820199999999	3.3366	0.2595
0.86918058	2.865	0.2595
0.77881854	3.2373	0.2595
