# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# genT	cycleGrowth	rejuvenation
1.5143	1.6078	0.2577
1.4857	1.6023	0.2577
1.488	1.6093	0.2577
1.6177	1.619	0.2577
1.574	1.6066	0.2577
1.4763	1.6058	0.2577
1.4727	1.6026	0.2577
1.5553	1.612	0.2577
1.5238	1.6027	0.2577
1.6107	1.6134	0.2577
1.7484	1.6399	0.2577
1.4809	1.6067	0.2577
1.5319	1.6034	0.2577
1.6004	1.6203	0.2577
1.8703	1.6558	0.2577
1.4997	1.606	0.2577
1.5672	1.6046	0.2577
1.5409	1.6047	0.2577
1.6394	1.6192	0.2577
1.5398	1.616	0.2577
1.5501	1.6074	0.2577
1.5809	1.6144	0.2577
1.6547	1.6219	0.2577
1.6997	1.6263	0.2577
1.5207	1.6087	0.2577
1.5764	1.6056	0.2577
1.5633	1.6143	0.2577
1.6098	1.6088	0.2577
1.6829	1.6092	0.2577
1.5441	1.612	0.2577
1.6173	1.6163	0.2577
1.6601	1.627	0.2577
1.8989	1.6584	0.2577
1.5301	1.6074	0.2575
1.4488	1.6065	0.2575
1.4995	1.6067	0.2575
1.5381	1.6105	0.2575
1.5478	1.6177	0.2575
1.5069	1.6041	0.2575
1.6199	1.6154	0.2575
1.5118	1.6052	0.2575
1.5889	1.6078	0.2575
1.813	1.6386	0.2575
1.471	1.6093	0.2575
1.539	1.6049	0.2575
1.5173	1.6001	0.2575
1.4781	1.6053	0.2575
1.5503	1.6095	0.2575
1.7025	1.6306	0.2575
1.5791	1.6125	0.2575
1.5299	1.6029	0.2575
1.4954	1.6025	0.2575
1.4923	1.6087	0.2575
1.4792	1.6041	0.2575
1.4603	1.599	0.2575
1.4573	1.6033	0.2575
1.4885	1.603	0.2575
1.5458	1.611	0.2575
1.6233	1.623	0.2575
1.7212	1.6295	0.2575
1.5185	1.6117	0.2575
1.5988	1.6018	0.2575
1.5142	1.5961	0.2575
1.5721	1.6154	0.2575
1.5177	1.6148	0.2575
1.5574	1.6134	0.2575
1.682	1.6344	0.2575
1.6033	1.6198	0.2575
1.6295	1.6098	0.2575
1.673	1.6286	0.2575
1.4774	1.6046	0.2562
1.5612	1.6166	0.2562
1.6161	1.6078	0.2562
1.4929	1.6074	0.2562
1.4266	1.5959	0.2562
1.5079	1.6075	0.2562
1.5021	1.6011	0.2562
1.4917	1.609	0.2562
1.4605	1.6032	0.2562
1.5042	1.6071	0.2562
1.4857	1.6015	0.2562
1.5407	1.6065	0.2562
1.5529	1.6047	0.2562
1.6979	1.62	0.2562
1.6622	1.623	0.2562
1.7111	1.6192	0.2562
1.4325	1.6015	0.2562
1.424	1.5981	0.2562
1.6277	1.6105	0.2562
1.4549	1.5984	0.2562
1.5554	1.6138	0.2562
1.5355	1.6072	0.2562
1.4909	1.6035	0.2562
1.4275	1.5977	0.2562
1.5406	1.6062	0.2562
1.5996	1.6092	0.2562
1.527	1.6088	0.2562
1.609	1.62	0.2562
1.7345	1.6364	0.2562
1.4804	1.6081	0.2562
1.4505	1.6036	0.2562
1.6157	1.6141	0.2562
1.5017	1.6099	0.2562
1.4972	1.6062	0.2562
1.5146	1.6019	0.2562
1.5343	1.6114	0.2562
1.5737	1.6129	0.2562
1.4934	1.6055	0.2562
1.5403	1.6112	0.2562
1.5493	1.6074	0.2562
1.5431	1.6093	0.2562
1.6394	1.6215	0.2562
1.596	1.6093	0.2562
1.5492	1.6127	0.2562
1.7289	1.6251	0.2562
1.4903	1.6011	0.2562
1.4855	1.6034	0.2562
1.6924	1.6266	0.2562
1.6578	1.6143	0.2562
1.4816	1.6064	0.2557
1.4859	1.6033	0.2557
1.6432	1.6313	0.2557
1.6582	1.6136	0.2557
1.4627	1.6077	0.2557
1.4646	1.6007	0.2557
1.4898	1.6063	0.2557
1.5457	1.6118	0.2557
1.6263	1.616	0.2557
1.4413	1.6051	0.2557
1.519	1.6142	0.2557
1.4853	1.5996	0.2557
1.5142	1.5962	0.2557
1.4626	1.5966	0.2557
1.4846	1.6073	0.2557
1.5343	1.614	0.2557
1.4986	1.6005	0.2557
1.5687	1.6108	0.2557
1.4912	1.6047	0.2557
1.5363	1.6112	0.2557
1.5444	1.6082	0.2557
1.4897	1.6013	0.2557
1.5581	1.6037	0.2557
1.5191	1.6013	0.2557
1.4629	1.605	0.2557
1.5379	1.6096	0.2557
1.5299	1.6043	0.2557
1.5302	1.6113	0.2557
1.6111	1.6184	0.2557
1.5453	1.6192	0.2557
1.5485	1.6051	0.2557
1.4876	1.607	0.2557
1.6081	1.6121	0.2557
1.6035	1.617	0.2557
1.6144	1.6132	0.2557
1.582	1.6087	0.2557
1.6112	1.6042	0.2557
1.5793	1.6066	0.2557
1.5263	1.6024	0.2557
1.5294	1.6084	0.2557
1.5461	1.6066	0.2557
1.5879	1.6098	0.2557
1.6006	1.6051	0.2557
1.5077	1.6101	0.2536
1.5089	1.6035	0.2536
1.5673	1.6027	0.2536
1.6678	1.6123	0.2536
1.5576	1.6113	0.2536
1.5277	1.6062	0.2536
1.5799	1.6089	0.2536
1.5388	1.6118	0.2536
1.5457	1.6088	0.2536
1.5436	1.6037	0.2536
1.6062	1.6069	0.2536
1.5184	1.6077	0.2536
1.7349	1.6248	0.2536
1.7022	1.6257	0.2536
1.5193	1.6028	0.2536
1.4692	1.6078	0.2536
1.5262	1.6122	0.2536
1.5625	1.612	0.2536
1.501	1.6043	0.2536
1.5926	1.6151	0.2536
1.6265	1.616	0.2536
1.6923	1.6324	0.2536
1.4835	1.6102	0.2536
1.5092	1.6122	0.2536
1.5563	1.6082	0.2536
1.5255	1.6114	0.2536
1.5329	1.6082	0.2536
1.5375	1.6059	0.2536
1.5376	1.6074	0.2536
1.7286	1.6319	0.2536
1.4505	1.6048	0.2536
1.6088	1.6059	0.2536
1.7324	1.6267	0.2536
1.4436	1.5978	0.2536
1.5168	1.607	0.2536
1.5469	1.6143	0.2536
1.5801	1.6214	0.2536
1.6686	1.627	0.2536
1.596	1.6085	0.2536
1.664	1.6219	0.2536
1.462	1.6076	0.2535
1.5303	1.6123	0.2535
1.4515	1.5991	0.2535
1.5655	1.6124	0.2535
1.556	1.6089	0.2535
1.4765	1.5998	0.2535
1.6175	1.6192	0.2535
1.5249	1.6089	0.2535
1.6964	1.6375	0.2535
1.6475	1.6187	0.2535
1.5286	1.6058	0.2535
1.5491	1.6061	0.2535
1.5183	1.608	0.2535
1.4879	1.5999	0.2535
1.4784	1.6063	0.2535
1.4638	1.5989	0.2535
1.521	1.6049	0.2535
1.4982	1.6073	0.2535
1.6006	1.6146	0.2535
1.5192	1.6088	0.2535
1.5996	1.615	0.2535
1.5492	1.6022	0.2535
1.5345	1.6068	0.2535
1.6086	1.6091	0.2535
1.5509	1.6078	0.2535
1.7173	1.628	0.2535
1.6006	1.624	0.2535
1.5264	1.607	0.2535
1.5695	1.6084	0.2535
1.8336	1.6396	0.2535
1.5093	1.6077	0.2535
1.6185	1.6166	0.2535
1.6557	1.6289	0.2535
1.5455	1.6182	0.2535
1.7758	1.6351	0.2535
1.5212	1.6105	0.2535
1.543	1.6093	0.2535
1.7863	1.6374	0.2535
1.4789	1.6048	0.2529
1.5013	1.6033	0.2529
1.4872	1.6021	0.2529
1.5577	1.6026	0.2529
1.4518	1.5989	0.2529
1.4831	1.6008	0.2529
1.4885	1.5953	0.2529
1.5186	1.6054	0.2529
1.51	1.6013	0.2529
1.5345	1.6094	0.2529
1.5973	1.615	0.2529
1.5983	1.6085	0.2529
1.551	1.6095	0.2529
1.5613	1.6134	0.2529
1.5266	1.6043	0.2529
1.6635	1.62	0.2529
1.5054	1.6066	0.2529
1.5633	1.6037	0.2529
1.6031	1.6255	0.2529
1.5818	1.6114	0.2529
1.5225	1.6044	0.2529
1.4925	1.6044	0.2529
1.5037	1.6096	0.2529
1.4794	1.6046	0.2529
1.5259	1.6035	0.2529
1.5575	1.6039	0.2529
1.7012	1.6223	0.2529
1.4938	1.6103	0.2529
1.4929	1.6051	0.2529
1.5236	1.6049	0.2529
1.5904	1.6208	0.2529
1.5256	1.605	0.2529
1.5391	1.611	0.2529
1.6215	1.6206	0.2529
1.5397	1.6115	0.2529
1.5551	1.6096	0.2529
1.583	1.6087	0.2529
1.4591	1.5994	0.2529
1.5078	1.61	0.2529
1.5352	1.6111	0.2529
1.5281	1.6028	0.2529
1.6483	1.6106	0.2529
1.6448	1.6281	0.2529
1.4843	1.6039	0.2529
1.6042	1.6258	0.2529
1.6329	1.6159	0.2529
1.5157	1.61	0.2529
1.5167	1.6115	0.2529
1.4999	1.6079	0.2529
1.5215	1.6071	0.2529
1.5423	1.6072	0.2529
1.6267	1.6166	0.2529
1.7231	1.6329	0.2529
1.6737	1.6278	0.2529
1.6152	1.6096	0.2529
1.6062	1.6264	0.2524
1.4886	1.6066	0.2524
1.5546	1.6025	0.2524
1.4746	1.6051	0.2524
1.5233	1.612	0.2524
1.6287	1.6262	0.2524
1.4739	1.5984	0.2524
1.5283	1.61	0.2524
1.5395	1.6108	0.2524
1.5231	1.6182	0.2524
1.4797	1.6038	0.2524
1.4744	1.6059	0.2524
1.488	1.603	0.2524
1.5232	1.6032	0.2524
1.5522	1.6032	0.2524
1.4805	1.6072	0.2524
1.5106	1.6088	0.2524
1.5535	1.6119	0.2524
1.521	1.6073	0.2524
1.6971	1.6283	0.2524
1.4898	1.6069	0.2524
1.4701	1.6009	0.2524
1.5526	1.6051	0.2524
1.4905	1.6118	0.2524
1.5112	1.6115	0.2524
1.5233	1.6157	0.2524
1.5296	1.6065	0.2524
1.515	1.6056	0.2524
1.6933	1.6212	0.2524
1.845	1.6399	0.2524
1.4923	1.6058	0.2524
1.5205	1.6087	0.2524
1.5361	1.6071	0.2524
1.4966	1.6111	0.2524
1.552	1.6118	0.2524
1.7038	1.634	0.2524
1.5631	1.6165	0.2524
1.7062	1.6256	0.2524
1.505	1.6086	0.2524
1.4996	1.6074	0.2524
1.5978	1.6164	0.2524
1.6269	1.6142	0.2524
1.494	1.6064	0.2524
1.5231	1.6072	0.2524
1.5557	1.6062	0.2524
1.5684	1.6146	0.2524
1.7131	1.6233	0.2524
1.4952	1.6071	0.1298
1.5486	1.6138	0.1298
1.4829	1.6018	0.1298
1.4776	1.6084	0.1298
1.5197	1.6141	0.1298
1.5497	1.6068	0.1298
1.4273	1.6003	0.1298
1.5249	1.6098	0.1298
1.6171	1.6215	0.1298
1.4637	1.6032	0.1298
1.4968	1.6055	0.1298
1.5213	1.6011	0.1298
1.6528	1.6154	0.1298
1.5238	1.6125	0.1298
1.6114	1.6141	0.1298
1.6987	1.6345	0.1298
1.5085	1.6113	0.1298
1.6593	1.6272	0.1298
1.528	1.6179	0.1298
1.4663	1.6062	0.1298
1.4809	1.6056	0.1298
1.5237	1.6049	0.1298
1.5649	1.6092	0.1298
1.6002	1.6094	0.1298
1.6048	1.6094	0.1298
1.5095	1.6133	0.1298
1.4852	1.604	0.1298
1.4963	1.6067	0.1298
1.5143	1.6131	0.1298
1.5089	1.6049	0.1298
1.5808	1.6062	0.1298
1.4853	1.6066	0.1298
1.5585	1.6094	0.1298
1.5902	1.6215	0.1298
1.581	1.6159	0.1298
1.743	1.6223	0.1298
1.5661	1.6173	0.1298
1.503	1.6033	0.1298
1.5132	1.6116	0.1298
1.4647	1.6009	0.1298
1.6036	1.6121	0.1298
1.6419	1.6143	0.1298
1.5122	1.5999	0.1298
1.5142	1.6038	0.1298
1.5482	1.6055	0.1298
1.4996	1.6075	0.1298
1.4809	1.6048	0.1298
1.5055	1.5992	0.1298
1.5418	1.6132	0.1298
1.6522	1.625	0.1298
1.537	1.6103	0.1298
1.6516	1.6201	0.1298
1.7127	1.6267	0.1298
1.4872	1.6128	0.1295
1.5367	1.6158	0.1295
1.4768	1.6042	0.1295
1.5277	1.6079	0.1295
1.4699	1.595	0.1295
1.6127	1.6191	0.1295
1.486	1.6063	0.1295
1.5467	1.6067	0.1295
1.5238	1.611	0.1295
1.7464	1.6256	0.1295
1.4957	1.6155	0.1295
1.4843	1.6049	0.1295
1.5703	1.6075	0.1295
1.5114	1.6109	0.1295
1.4798	1.6116	0.1295
1.6044	1.611	0.1295
1.4846	1.6093	0.1295
1.5666	1.6173	0.1295
1.6008	1.6073	0.1295
1.5886	1.6162	0.1295
1.6223	1.6133	0.1295
1.5946	1.6152	0.1295
1.4998	1.6076	0.1295
1.4763	1.6017	0.1295
1.5256	1.6019	0.1295
1.5489	1.6183	0.1295
1.6186	1.6121	0.1295
1.519	1.6106	0.1295
1.5626	1.6143	0.1295
1.5783	1.6089	0.1295
1.7653	1.6228	0.1295
1.5425	1.6091	0.1295
1.4864	1.6005	0.1295
1.5044	1.6114	0.1295
1.509	1.6135	0.1295
1.5151	1.6084	0.1295
1.5683	1.6179	0.1295
1.5434	1.6106	0.1295
1.6417	1.6235	0.1295
1.698	1.6226	0.1295
1.9761	1.664	0.1295
1.5371	1.6073	0.1295
1.5679	1.6072	0.1295
1.6203	1.6093	0.1295
1.7194	1.6344	0.1295
1.4781	1.6091	0.1295
1.5099	1.6074	0.1295
1.547	1.6149	0.1295
1.6226	1.6251	0.1295
1.5763	1.6063	0.1295
1.7826	1.6427	0.1295
1.612	1.6253	0.1295
1.5165	1.603	0.1295
1.5536	1.6015	0.1295
1.7894	1.6331	0.1295
1.5593	1.6225	0.1288
1.5289	1.6041	0.1288
1.5068	1.6102	0.1288
1.5563	1.6182	0.1288
1.5263	1.6038	0.1288
1.5279	1.6049	0.1288
1.5534	1.6149	0.1288
1.4929	1.6062	0.1288
1.5253	1.6025	0.1288
1.5218	1.6136	0.1288
1.4908	1.5991	0.1288
1.5694	1.6194	0.1288
1.5618	1.6121	0.1288
1.6218	1.6234	0.1288
1.4942	1.6085	0.1288
1.5384	1.6129	0.1288
1.4678	1.6054	0.1288
1.5392	1.6029	0.1288
1.4809	1.6083	0.1288
1.4941	1.6066	0.1288
1.5259	1.6116	0.1288
1.5657	1.6183	0.1288
1.7042	1.6315	0.1288
1.4696	1.6002	0.1288
1.4987	1.6058	0.1288
1.619	1.6146	0.1288
1.4831	1.6044	0.1288
1.4998	1.5999	0.1288
1.5499	1.618	0.1288
1.5724	1.615	0.1288
1.6012	1.6113	0.1288
1.5784	1.6186	0.1288
1.6634	1.6315	0.1288
1.6374	1.6143	0.1288
1.7686	1.6539	0.1288
1.6991	1.6262	0.1288
1.5649	1.6075	0.1288
1.5372	1.6027	0.1288
1.5212	1.6055	0.1288
1.5842	1.6152	0.1288
1.9125	1.6513	0.1288
1.5162	1.6098	0.1288
1.5968	1.6096	0.1288
1.6263	1.6164	0.1288
1.5227	1.6063	0.1288
1.5626	1.6099	0.1288
1.715	1.618	0.1288
1.4642	1.6006	0.1288
1.7729	1.6321	0.1288
1.542	1.614	0.1288
1.531	1.6094	0.1288
1.5444	1.6019	0.1288
1.5471	1.6012	0.1288
1.562	1.6187	0.1288
1.486	1.6114	0.1288
1.5153	1.6095	0.1288
1.5039	1.6054	0.1288
1.5493	1.6126	0.1288
1.5327	1.6072	0.1288
1.5878	1.6091	0.1288
1.6104	1.6214	0.1288
1.717	1.6293	0.1288
1.4614	1.6073	0.1288
1.4749	1.6065	0.1288
1.489	1.6028	0.1288
1.45	1.6011	0.1288
1.5137	1.6159	0.1288
1.5358	1.6196	0.1288
1.5595	1.6051	0.1288
1.5959	1.6259	0.1288
1.6252	1.6145	0.1288
1.5773	1.6153	0.1288
2.0954	1.6893	0.1288
1.483	1.6052	0.1288
1.4738	1.6013	0.1288
1.4689	1.6067	0.1288
1.544	1.6193	0.1288
1.5384	1.6092	0.1288
1.5893	1.6106	0.1288
1.5027	1.6097	0.1288
1.5577	1.616	0.1288
1.5445	1.6109	0.1288
1.7331	1.628	0.1288
1.5364	1.6006	0.1288
1.4553	1.6046	0.1288
1.4821	1.5999	0.1288
1.4853	1.6113	0.1288
1.5069	1.612	0.1288
1.5612	1.6226	0.1288
1.4781	1.606	0.1288
1.5567	1.6145	0.1288
1.5184	1.6114	0.1288
1.5053	1.6062	0.1288
1.5912	1.6165	0.1288
1.5265	1.6014	0.1288
1.5393	1.611	0.1288
1.58	1.6149	0.1288
1.6261	1.6141	0.1288
1.616	1.6229	0.1288
1.526	1.619	0.1288
1.4765	1.6074	0.1288
1.4932	1.6134	0.1288
1.5839	1.6148	0.1288
1.5713	1.6065	0.1288
1.5939	1.6212	0.1288
1.74	1.6327	0.1288
1.8676	1.65	0.1288
1.4732	1.5921	0.1288
1.536	1.6152	0.1288
1.498	1.6078	0.1288
1.5373	1.6086	0.1288
1.5092	1.6045	0.1288
1.5104	1.6081	0.1288
1.6191	1.6176	0.1288
1.7647	1.6263	0.1288
1.6461	1.6293	0.1288
1.6272	1.6188	0.1288
1.5571	1.612	0.1288
1.651	1.6129	0.1288
1.6436	1.6245	0.1288
1.5691	1.6118	0.1288
1.5168	1.6081	0.1288
1.6539	1.6153	0.1288
1.669	1.634	0.1288
1.7717	1.6374	0.1288
1.9388	1.6581	0.1281
1.4449	1.6071	0.1281
1.5117	1.6088	0.1281
1.4934	1.6029	0.1281
1.5398	1.605	0.1281
1.463	1.6051	0.1281
1.6675	1.6219	0.1281
1.611	1.6222	0.1281
1.4662	1.6054	0.1281
1.4906	1.6102	0.1281
1.5762	1.6153	0.1281
1.6381	1.6343	0.1281
1.5689	1.6163	0.1281
1.6125	1.6053	0.1281
1.5673	1.6178	0.1281
1.5703	1.6126	0.1281
1.5683	1.6113	0.1281
1.7372	1.6322	0.1281
1.5367	1.6057	0.1281
1.4544	1.6044	0.1281
1.5288	1.6145	0.1281
1.4924	1.6106	0.1281
1.5095	1.6052	0.1281
1.5088	1.61	0.1281
1.4959	1.603	0.1281
1.5851	1.6086	0.1281
1.5145	1.6114	0.1281
1.5289	1.6095	0.1281
1.5334	1.6136	0.1281
1.6352	1.6217	0.1281
1.6286	1.6162	0.1281
1.9004	1.6509	0.1281
1.5275	1.6098	0.1281
1.5348	1.6185	0.1281
1.5493	1.6136	0.1281
1.5953	1.6051	0.1281
1.5436	1.6173	0.1281
1.5242	1.611	0.1281
1.6078	1.6174	0.1281
1.4992	1.6051	0.1281
1.4855	1.6041	0.1281
1.5484	1.6127	0.1281
1.5276	1.6096	0.1281
1.5794	1.6113	0.1281
1.514	1.6119	0.1281
1.4712	1.6027	0.1281
1.5274	1.6087	0.1281
1.4805	1.6027	0.1281
1.5164	1.6055	0.1281
1.5117	1.6088	0.1281
1.577	1.6129	0.1281
1.6687	1.6168	0.1281
1.527	1.6079	0.1281
1.5566	1.6164	0.1281
1.5404	1.6093	0.1281
1.6526	1.6157	0.1281
1.5775	1.6102	0.1281
1.6021	1.6157	0.1281
1.61	1.6114	0.1281
1.5589	1.6085	0.1281
1.4857	1.6075	0.1281
1.5318	1.6118	0.1281
1.5305	1.6018	0.1281
1.5453	1.6119	0.1281
1.5676	1.6129	0.1281
1.6319	1.6238	0.1281
1.6647	1.6234	0.1281
1.5089	1.6155	0.1278
1.5175	1.6054	0.1278
1.4719	1.6081	0.1278
1.4616	1.6003	0.1278
1.5847	1.6212	0.1278
1.5568	1.6127	0.1278
1.4267	1.6004	0.1278
1.4523	1.6068	0.1278
1.5559	1.6154	0.1278
1.5122	1.6052	0.1278
1.531	1.6101	0.1278
1.5425	1.6054	0.1278
1.587	1.617	0.1278
1.6239	1.6087	0.1278
1.4835	1.604	0.1278
1.5529	1.6169	0.1278
1.5466	1.6083	0.1278
1.5494	1.6149	0.1278
1.6788	1.6227	0.1278
1.5757	1.6134	0.1278
1.6051	1.6122	0.1278
1.5079	1.6127	0.1278
1.4776	1.6003	0.1278
1.569	1.6211	0.1278
1.5064	1.6105	0.1278
1.5507	1.613	0.1278
1.7463	1.6339	0.1278
1.5228	1.61	0.1278
1.6342	1.6134	0.1278
1.4276	1.5957	0.1278
1.4851	1.6126	0.1278
1.4745	1.608	0.1278
1.506	1.6097	0.1278
1.5888	1.6216	0.1278
1.4378	1.6018	0.1278
1.5231	1.6035	0.1278
1.5342	1.6146	0.1278
1.5036	1.6066	0.1278
1.5242	1.6097	0.1278
1.5166	1.6159	0.1278
1.677	1.6416	0.1278
1.598	1.616	0.1278
1.6589	1.6202	0.1278
1.6081	1.6094	0.1278
1.5617	1.6146	0.1278
1.5591	1.6166	0.1278
1.5222	1.6152	0.1278
1.5167	1.613	0.1278
1.5739	1.6167	0.1278
1.542	1.6059	0.1278
1.5934	1.6084	0.1278
1.6666	1.6224	0.1278
1.6726	1.6199	0.1278
1.4948	1.6045	0.1278
1.5193	1.605	0.1278
1.5475	1.6105	0.1278
1.6007	1.6189	0.1278
1.5626	1.6142	0.1278
1.7324	1.6234	0.1278
1.6206	1.6286	0.1278
1.52	1.6076	0.1278
1.733	1.6316	0.1278
1.6327	1.633	0.1278
1.6125	1.618	0.1268
1.513	1.6076	0.1268
1.5951	1.6005	0.1268
1.4757	1.6093	0.1268
1.4671	1.6044	0.1268
1.4889	1.6072	0.1268
1.5917	1.6147	0.1268
1.5774	1.6077	0.1268
1.5505	1.6049	0.1268
1.5063	1.6094	0.1268
2.0824	1.6836	0.1268
1.4388	1.5991	0.1268
1.4987	1.6144	0.1268
1.5219	1.6102	0.1268
1.5619	1.6123	0.1268
1.4991	1.6169	0.1268
1.6015	1.6122	0.1268
1.4687	1.6051	0.1268
1.5294	1.616	0.1268
1.5382	1.6139	0.1268
1.5337	1.6006	0.1268
1.5552	1.6216	0.1268
1.5435	1.6132	0.1268
1.5317	1.6082	0.1268
1.5556	1.6158	0.1268
1.6116	1.615	0.1268
1.7596	1.6261	0.1268
1.4836	1.6091	0.1268
1.494	1.6044	0.1268
1.4627	1.6037	0.1268
1.5072	1.6121	0.1268
1.6555	1.6099	0.1268
1.5305	1.6124	0.1268
1.637	1.6215	0.1268
1.6273	1.6211	0.1268
1.5203	1.608	0.1268
1.5074	1.6027	0.1268
1.5202	1.6143	0.1268
1.5529	1.6136	0.1268
1.6205	1.619	0.1268
1.5761	1.6171	0.1268
1.5469	1.6068	0.1268
1.5406	1.6083	0.1268
1.4885	1.6013	0.1268
1.5881	1.6212	0.1268
1.6491	1.6215	0.1268
1.7319	1.628	0.1268
1.5539	1.6063	0.1268
1.4844	1.602	0.1267
1.5289	1.6056	0.1267
1.4853	1.6103	0.1267
1.4818	1.6039	0.1267
1.5101	1.614	0.1267
1.7519	1.6322	0.1267
1.6481	1.6167	0.1267
1.4612	1.6036	0.1267
1.4698	1.6021	0.1267
1.5023	1.618	0.1267
1.4775	1.6061	0.1267
1.5151	1.6093	0.1267
1.6007	1.6121	0.1267
1.6228	1.6068	0.1267
1.5408	1.6167	0.1267
1.7445	1.6254	0.1267
1.4425	1.6007	0.1267
1.5938	1.6089	0.1267
1.4582	1.6008	0.1267
1.5243	1.6077	0.1267
1.5328	1.6067	0.1267
1.5737	1.611	0.1267
1.64	1.6145	0.1267
1.6859	1.6172	0.1267
1.5153	1.6109	0.1267
1.469	1.6047	0.1267
1.502	1.6075	0.1267
1.4597	1.6075	0.1267
1.4952	1.6041	0.1267
1.493	1.6054	0.1267
1.5168	1.6057	0.1267
1.5528	1.613	0.1267
1.5334	1.61	0.1267
1.5802	1.6159	0.1267
1.605	1.6147	0.1267
1.8299	1.6483	0.1267
1.4938	1.6107	0.1267
1.5138	1.6091	0.1267
1.5147	1.5997	0.1267
1.6106	1.6234	0.1267
1.6104	1.6134	0.1267
1.6555	1.6307	0.1267
1.8874	1.6463	0.1267
1.5601	1.6273	0.1267
1.5018	1.6057	0.1267
1.5528	1.6039	0.1267
1.6168	1.6071	0.1267
1.5013	1.6082	0.1267
1.5044	1.6059	0.1267
1.6359	1.6036	0.1267
1.5383	1.6128	0.1267
1.5815	1.6153	0.1267
1.5916	1.6116	0.1267
1.4763	1.6025	0.1267
1.7022	1.6256	0.1267
1.4766	1.6077	0.1267
1.503	1.6059	0.1267
1.6358	1.6254	0.1267
1.472	1.6016	0.1267
1.4914	1.6029	0.1267
1.4816	1.5983	0.1267
1.5932	1.6145	0.1267
1.7174	1.631	0.1267
1.5103	1.6087	0.1264
1.5149	1.6041	0.1264
1.5187	1.6031	0.1264
1.533	1.6134	0.1264
1.6151	1.6165	0.1264
1.7652	1.6356	0.1264
1.6289	1.6234	0.1264
1.5216	1.6164	0.1264
1.451	1.6044	0.1264
1.4894	1.6066	0.1264
1.4675	1.6057	0.1264
1.4788	1.6049	0.1264
1.4879	1.5997	0.1264
1.6249	1.631	0.1264
1.6113	1.6152	0.1264
1.6562	1.6224	0.1264
1.4935	1.603	0.1264
1.4939	1.6106	0.1264
1.5338	1.6145	0.1264
1.5141	1.6091	0.1264
1.8927	1.6646	0.1264
1.4573	1.6063	0.1264
1.5424	1.611	0.1264
1.5194	1.6072	0.1264
1.4969	1.6028	0.1264
1.6141	1.6124	0.1264
1.5393	1.6193	0.1264
1.5219	1.6122	0.1264
1.6263	1.6248	0.1264
1.6648	1.6255	0.1264
1.682	1.6201	0.1264
1.481	1.6072	0.1264
1.5161	1.6075	0.1264
1.571	1.6079	0.1264
1.5786	1.609	0.1264
1.5867	1.6104	0.1264
1.5414	1.6108	0.1264
1.6909	1.6335	0.1264
1.6997	1.6212	0.1264
1.4403	1.5989	0.1264
1.4878	1.6088	0.1264
1.4975	1.6113	0.1264
1.5215	1.6125	0.1264
1.482	1.602	0.1264
1.5472	1.6091	0.1264
1.7564	1.6496	0.1264
1.6287	1.6186	0.1264
1.6485	1.6151	0.1264
1.4908	1.608	0.1264
1.5139	1.6053	0.1264
1.5362	1.5999	0.1264
1.5141	1.6124	0.1264
1.5192	1.6102	0.1264
1.5418	1.6029	0.1264
1.771	1.6359	0.1264
1.7175	1.6215	0.1264
1.5011	1.6078	0.1264
1.562	1.6168	0.1264
1.5547	1.6116	0.1264
1.6385	1.6303	0.1264
1.5934	1.6089	0.1264
1.6234	1.6218	0.1264
1.6118	1.6147	0.1264
1.6735	1.6187	0.1264
1.616	1.6158	0.1262
1.4492	1.6067	0.1262
1.4378	1.6043	0.1262
1.5025	1.6096	0.1262
1.5226	1.6057	0.1262
1.478	1.6093	0.1262
1.5885	1.619	0.1262
1.5426	1.6002	0.1262
1.4806	1.6062	0.1262
1.5142	1.6044	0.1262
1.4999	1.6094	0.1262
1.5602	1.6106	0.1262
1.4869	1.606	0.1262
1.5377	1.609	0.1262
1.6522	1.6266	0.1262
1.7609	1.6366	0.1262
1.4892	1.5965	0.1262
1.4425	1.6036	0.1262
1.4437	1.5994	0.1262
1.5324	1.6169	0.1262
1.5562	1.607	0.1262
1.645	1.6147	0.1262
1.5649	1.6127	0.1262
1.5713	1.613	0.1262
1.5732	1.617	0.1262
1.7695	1.6263	0.1262
1.5083	1.6134	0.1262
1.4984	1.5972	0.1262
1.5096	1.6038	0.1262
1.6008	1.6016	0.1262
1.49	1.6004	0.1262
1.6344	1.6191	0.1262
1.8097	1.643	0.1262
1.5482	1.6049	0.1262
1.6628	1.6192	0.1262
1.5084	1.6129	0.0
1.4761	1.6106	0.0
1.5648	1.6093	0.0
1.5191	1.6104	0.0
1.5245	1.6147	0.0
1.5758	1.6156	0.0
1.5255	1.6107	0.0
1.6597	1.6228	0.0
1.6034	1.6188	0.0
1.4377	1.6075	0.0
1.4364	1.6045	0.0
1.4736	1.6082	0.0
1.6909	1.6291	0.0
1.5388	1.6121	0.0
1.5405	1.6093	0.0
1.6849	1.6248	0.0
1.5467	1.6192	0.0
1.6483	1.6125	0.0
1.4417	1.6044	0.0
1.5332	1.615	0.0
1.7047	1.6238	0.0
1.7031	1.6149	0.0
1.6989	1.6321	0.0
1.6401	1.6146	0.0
1.5226	1.6132	0.0
1.6594	1.6157	0.0
1.4863	1.6059	0.0
1.5394	1.6063	0.0
