# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# h	rls	rejuvenation
0.6474918057138865	27.0	1.2462
0.6571433608993059	28.0	1.1918
0.6167129911220212	24.0	1.1918
0.631082891710829	25.0	1.1918
0.6310428898628004	26.0	1.1913
0.637581847061072	26.0	1.1913
0.5785932117238106	21.0	1.1913
0.6358596396334767	26.0	1.1913
0.5999865250825805	23.0	1.1913
0.635380243999849	26.0	1.1904
0.6255585073926309	25.0	1.1904
0.589419864260653	22.0	1.1904
0.6790570905777962	30.0	1.1904
0.5576045224554832	20.0	1.1904
0.6682114401664703	29.0	1.1902
0.6594607130738442	28.0	1.1902
0.6528951662962295	27.0	1.1902
0.6517069184924681	21.0	1.1902
0.626800849228506	25.0	1.1902
0.6874476331693951	31.0	1.1867
0.6530075240078982	27.0	1.1867
0.6968959298322484	32.0	1.1867
0.6021203180575746	23.0	1.1867
0.6275046125127521	25.0	1.1795
0.5877187598857371	22.0	1.1795
0.7002924129555352	33.0	1.1795
0.6185864232520865	24.0	1.1795
0.6380618561257653	26.0	1.1751
0.6524724295876644	27.0	1.1751
0.6595465045557577	29.0	1.1751
0.6772561466150913	30.0	1.172
0.6382445952095502	26.0	1.172
0.6520641068976332	33.0	1.172
0.583582254351231	26.0	1.172
0.6396153765679714	26.0	1.172
0.6245036828173554	25.0	1.169
0.6377048642925461	26.0	1.169
0.6176491952325321	30.0	1.169
0.6461343171717809	26.0	1.169
0.6116733873086152	24.0	1.169
0.635699683960862	26.0	1.169
0.6094403338714067	29.0	1.1683
0.6294084620203826	25.0	1.1683
0.6257314839047369	25.0	1.1683
0.6898316068644904	31.0	1.1683
0.5969545990319587	23.0	1.1683
0.5706587943928636	21.0	1.1683
0.6464795559149018	26.0	1.1683
0.5894719088038837	27.0	1.1683
0.5434154223389897	19.0	1.1683
0.6856195933307572	31.0	1.1123
0.6378446166638191	26.0	1.1123
0.6499767271760091	27.0	1.1123
0.6652662009716915	29.0	1.1123
0.5749176533769621	21.0	1.1123
0.6185234573887745	24.0	1.1123
0.5285528956030965	18.0	1.1123
0.6287558617495513	25.0	1.1119
0.615568413582973	24.0	1.1119
0.591436159735405	22.0	1.1119
0.6252389586005748	25.0	1.1119
0.6010471716578587	23.0	1.1119
0.6171756689590054	24.0	1.1119
0.5631851507699979	20.0	1.1111
0.624540857605178	25.0	1.1111
0.544444282848437	19.0	1.1111
0.6262050394492574	25.0	1.1111
0.6593435144820623	28.0	1.1111
0.5987190450369895	28.0	1.1111
0.61454405274369	24.0	1.1111
0.6171221940631344	25.0	1.1111
0.6387531886764829	26.0	1.1111
0.7154097005243178	35.0	1.1109
0.6154814843965212	24.0	1.1109
0.6677717407694419	29.0	1.1109
0.636606088756819	32.0	1.1109
0.5951816672719847	23.0	1.1109
0.6280995429541564	25.0	1.1075
0.6865747470021054	24.0	1.1075
0.649295449038084	21.0	1.1075
0.6878466398329633	31.0	1.1075
0.592534351946977	22.0	1.1075
0.5905532001083115	22.0	1.1075
0.6695998376092274	29.0	1.1075
0.6666658716767796	29.0	1.1075
0.6250768125725187	25.0	1.1075
0.6407332226540338	26.0	1.1008
0.7028525747070439	26.0	1.1008
0.6113901038140916	24.0	1.1008
0.662287377831187	22.0	1.1008
0.6177129366435304	24.0	1.1008
0.6839326204230202	24.0	1.1008
0.6154674297179968	24.0	1.1008
0.7050518177645354	33.0	1.1008
0.6289209990136577	25.0	1.1008
0.5300322497132269	18.0	1.1008
0.5995057418261887	23.0	1.1008
0.5949573578208122	22.0	1.1008
0.6230894109596395	24.0	1.1008
0.6244900378820739	25.0	1.0968
0.6935709891479187	32.0	1.0968
0.7035555997719065	26.0	1.0968
0.5891330345545818	22.0	1.0968
0.5990037060694877	23.0	1.0968
0.6145615574485644	24.0	1.0968
0.5712454661456986	21.0	1.0968
0.5414039597708925	19.0	1.0968
0.6016396778671695	23.0	1.0939
0.6934787627421557	32.0	1.0939
0.6743980164816916	23.0	1.0939
0.5846295143856826	22.0	1.0939
0.6049431676947199	23.0	1.0939
0.6281401027074136	25.0	1.0939
0.6326094402633606	25.0	1.0939
0.6798128132994807	30.0	1.0939
0.6388759445753258	20.0	1.0939
0.5633778822647552	20.0	1.0939
0.6577742658136153	28.0	1.0939
0.6512110239003244	27.0	1.0911
0.6481093672317239	27.0	1.0911
0.6364658983509097	26.0	1.0911
0.6209375726449844	25.0	1.0911
0.6269102371368992	25.0	1.0911
0.6957779161105768	25.0	1.0911
0.621669418249993	25.0	1.0911
0.6169902359932752	24.0	1.0904
0.6170691358269407	24.0	1.0904
0.5797037985201156	21.0	1.0904
0.6711920748635902	36.0	1.0904
0.5780814048267483	21.0	1.0904
0.6051124875511857	23.0	1.0904
0.6310063440258464	25.0	1.0904
0.580027678715099	26.0	1.0904
0.6458750300904431	26.0	1.0904
0.6245995046599189	25.0	1.0904
0.6389068139120426	26.0	1.0904
