# BOXPLOT OF INITIAL CONTENT OF DAUGTHER CELL
# original file "wt_decCap_noRe_3gen.txt" 
# stats: min, q25, q50, q75, max, mean 
# daughter	statsP(6)	statsD(6)
1.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.126	0.1387	0.14555	0.1551	0.206	0.14836820712694876
2.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1294	0.1422	0.1489	0.158	0.2286	0.15217698324022338
3.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1324	0.1455	0.152	0.1612	0.23	0.1555875706214689
4.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.135	0.1485	0.155	0.1643	0.227	0.1583673599075679
5.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1374	0.1515	0.15815	0.16772499999999999	0.2359	0.16171258823529414
6.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1395	0.1542	0.161	0.17095	0.239	0.164726287098728
7.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1414	0.157	0.1638	0.1739	0.2358	0.16756546943919348
8.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1432	0.1597	0.1671	0.1785	0.2367	0.17083241106719363
9.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1449	0.1624	0.17015	0.182725	0.238	0.1739671809256662
10.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1464	0.1644	0.1733	0.1868	0.2373	0.17715060514372163
11.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1478	0.1665	0.1761	0.1896	0.2415	0.1800375844594595
12.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1488	0.1684	0.1784	0.1917	0.2418	0.18157640671273445
13.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999966	0.1495	0.1702	0.1814	0.195	0.2416	0.18396678121420387
14.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1502	0.1721	0.1826	0.1975	0.2424	0.1858928275862069
15.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1508	0.1724	0.1834	0.20085	0.2406	0.18707581475128648
16.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999997	0.1514	0.17254999999999998	0.1847	0.19695000000000001	0.2401	0.18626868008948547
17.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999977	0.152	0.17385	0.1874	0.2005	0.2401	0.18825040871934595
18.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999998	0.1526	0.172975	0.18585000000000002	0.204175	0.2382	0.18960896551724135
19.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1531	0.1724	0.185	0.1997	0.2414	0.18735023923444974
20.0	0.363	0.363	0.363	0.363	0.363	0.363	0.1536	0.17325000000000002	0.18435	0.19855	0.2353	0.18647134146341462
21.0	0.363	0.363	0.363	0.363	0.363	0.363	0.1542	0.175	0.1822	0.2005	0.2342	0.18787443609022558
22.0	0.363	0.363	0.363	0.363	0.363	0.363	0.1547	0.1743	0.1829	0.194	0.2325	0.18564356435643567
23.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1552	0.17427499999999999	0.1851	0.19545	0.2383	0.1871581395348837
24.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1557	0.17402499999999999	0.18955	0.1997	0.2354	0.18939324324324328
25.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1562	0.17454999999999998	0.19335	0.202275	0.2342	0.19030517241379313
26.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999999	0.1567	0.1735	0.1855	0.2093	0.2379	0.19152000000000002
27.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999999	0.1571	0.1725	0.1811	0.1907	0.22	0.1830344827586207
28.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999999	0.1576	0.17470000000000002	0.1851	0.19669999999999999	0.237	0.18732592592592592
29.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1581	0.17654999999999998	0.1836	0.1956	0.2243	0.18668695652173914
30.0	0.363	0.363	0.363	0.363	0.363	0.363	0.1586	0.17765	0.1831	0.1997	0.2153	0.18628421052631577
31.0	0.363	0.363	0.363	0.363	0.363	0.3629999999999999	0.1591	0.1802	0.1864	0.2029	0.235	0.19128823529411765
32.0	0.363	0.363	0.363	0.363	0.363	0.36299999999999993	0.1596	0.1727	0.1907	0.1941	0.2262	0.18763846153846156
33.0	0.363	0.363	0.363	0.363	0.363	0.363	0.1601	0.17145	0.1919	0.201	0.213	0.1882090909090909
