# INITIAL SIZE IN LINEAGE
# original file "wt_decCap_noRe_3gen.txt" 
# mother	daughter	initSizeMean	initSizeStd
9.0	27.0	0.8289771300000001	0.005234386232004636
9.0	28.0	0.84135724	0.007580835232558576
9.0	29.0	0.85884255	0.012454229310631806
9.0	30.0	0.88858034	0.024186474313400957
9.0	31.0	NaN	NaN
10.0	1.0	0.7589838925925925	0.03349604311430998
10.0	2.0	0.768796602990654	0.03681753244389538
10.0	3.0	0.7784587449523811	0.04131801210685468
10.0	4.0	0.7847324845544555	0.03741227086264879
10.0	5.0	0.7922525843298971	0.03634207418511878
10.0	6.0	0.8043606616842106	0.041106250459797954
10.0	7.0	0.8147144775	0.04810694331684953
10.0	8.0	0.8164257271052634	0.0443779307100605
10.0	9.0	0.8196639498507462	0.03735512996865954
10.0	10.0	0.8316489908196723	0.042857410744877346
10.0	11.0	0.8400613046153846	0.04411402335180808
10.0	12.0	0.8484920682926831	0.054120265628978925
10.0	13.0	0.8495813981250003	0.04646857208233578
10.0	14.0	0.8559389675000001	0.05341577204369992
10.0	15.0	0.8432238287499999	0.0419080349353785
10.0	16.0	0.8509589430769231	0.04518444959096938
10.0	17.0	0.85794914	0.05106858920469213
10.0	18.0	0.8491001266666668	0.060564686942586834
10.0	19.0	0.834401405	0.059093792624702185
10.0	20.0	0.8133637266666666	0.019912461589882156
10.0	21.0	0.8228934333333333	0.023746498155158186
10.0	22.0	0.83548626	0.029837044297631104
10.0	23.0	0.8543755000000001	0.04082484512573688
10.0	24.0	0.8947916666666665	0.07079558368063739
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
10.0	29.0	NaN	NaN
11.0	1.0	0.76304028125	0.032221378264217435
11.0	2.0	0.7738436289583333	0.0363158256961409
11.0	3.0	0.7848695454736845	0.04119052973909843
11.0	4.0	0.7937891182417582	0.044305966012607646
11.0	5.0	0.8013564964705884	0.047300515076043124
11.0	6.0	0.8054849223376623	0.04539944378312777
11.0	7.0	0.8063052327536231	0.03331706724109465
11.0	8.0	0.8215345865671643	0.043974922260982555
11.0	9.0	0.8313212676666666	0.047006961340063935
11.0	10.0	0.8357108888	0.04623745128611991
11.0	11.0	0.8389042536585366	0.04077613228978379
11.0	12.0	0.8464549323529411	0.038544873955811944
11.0	13.0	0.8609460814814814	0.04793430817019378
11.0	14.0	0.8522855587500001	0.04202091523294017
11.0	15.0	0.8585292763636363	0.05276096270943267
11.0	16.0	0.8492702999999998	0.04657428380631957
11.0	17.0	0.8608591039999999	0.07252362919288777
11.0	18.0	0.8205960933333333	0.011965496853024211
11.0	19.0	0.8341248733333333	0.016692390658025386
11.0	20.0	0.8535246333333332	0.026059449935670782
11.0	21.0	0.85845966	0.009385796002215289
11.0	22.0	0.89253687	0.018952088081396243
11.0	23.0	NaN	NaN
12.0	1.0	0.7628778802564102	0.031072370082748057
12.0	2.0	0.7732159102564103	0.03599014109068041
12.0	3.0	0.7813241184210525	0.03813320612018689
12.0	4.0	0.7878645347945206	0.037053631103779544
12.0	5.0	0.7965285507042255	0.03775803312269564
12.0	6.0	0.8080735556521738	0.04457148704375224
12.0	7.0	0.8137526942857141	0.04139821740816407
12.0	8.0	0.8241509854237287	0.04259958264382409
12.0	9.0	0.8389828403773584	0.054546641862319216
12.0	10.0	0.831312759	0.04312275035656594
12.0	11.0	0.8392400835294118	0.044639461508965486
12.0	12.0	0.8522149064285713	0.0554295709173557
12.0	13.0	0.8336393788235295	0.0485882841692627
12.0	14.0	0.8319673185714286	0.04148646216918214
12.0	15.0	0.8288727054545455	0.03453045244278977
12.0	16.0	0.8517764890909091	0.05202381889864016
12.0	17.0	0.8523972349999999	0.05622606968237295
12.0	18.0	0.8346183759999999	0.052496935683046114
12.0	19.0	0.83369944	0.056491523644815966
12.0	20.0	0.8202557466666667	0.04417571577057393
12.0	21.0	0.8388897266666667	0.06526091865909439
12.0	22.0	0.8098326299999999	0.028337884083611455
12.0	23.0	0.81927725	0.03555772716223862
12.0	24.0	0.83229551	0.04710947608804195
12.0	25.0	0.8543755	0.07075446217054585
12.0	26.0	NaN	NaN
12.0	27.0	NaN	NaN
12.0	28.0	NaN	NaN
12.0	29.0	NaN	NaN
12.0	30.0	NaN	NaN
12.0	31.0	NaN	NaN
12.0	32.0	NaN	NaN
13.0	1.0	0.7716527628985509	0.03660232795020255
13.0	2.0	0.7818553832352941	0.04102930716959798
13.0	3.0	0.7934788456716417	0.04694295110213773
13.0	4.0	0.7962933885245904	0.043104805578183275
13.0	5.0	0.7999458632142857	0.03856175973492737
13.0	6.0	0.8104896881481481	0.04051926183659183
13.0	7.0	0.8151239570833334	0.03690015229131486
13.0	8.0	0.824330237727273	0.03675729899436336
13.0	9.0	0.8375283399999999	0.04471860883694393
13.0	10.0	0.8395786541935483	0.038801282366312986
13.0	11.0	0.8622296538461538	0.061031008343701953
13.0	12.0	0.8422666037500001	0.0449300111106586
13.0	13.0	0.8601735485714287	0.05690756268867217
13.0	14.0	0.8351990925	0.04201455036501919
13.0	15.0	0.849124437142857	0.05537747052791828
13.0	16.0	0.84850452	0.06427181194353244
13.0	17.0	0.8510571199999999	0.07104028424978605
13.0	18.0	0.79362362	0.010468772464009271
13.0	19.0	0.79770778	0.010107780310077944
13.0	20.0	0.8025577199999999	0.010107780310077944
13.0	21.0	0.80791818	0.010107780310077944
13.0	22.0	0.81417205	0.010288276387043686
13.0	23.0	0.82182985	0.01101026069490634
13.0	24.0	0.83127447	0.01209323715670032
13.0	25.0	0.84378221	0.014620182234219925
13.0	26.0	0.8621609299999999	0.019674072389258897
13.0	27.0	0.89496184	0.03537723108527288
13.0	28.0	NaN	NaN
14.0	1.0	0.7688192203846154	0.03163761370820361
14.0	2.0	0.779805218076923	0.03612847323511096
14.0	3.0	0.7903953317647059	0.0410445324272092
14.0	4.0	0.7999790730612247	0.04393823002586501
14.0	5.0	0.8065170862222224	0.04550726264989015
14.0	6.0	0.8117968868292682	0.042938769361404755
14.0	7.0	0.8206341584210527	0.04188525961977256
14.0	8.0	0.8324456629411765	0.05003515762934847
14.0	9.0	0.8346657814285715	0.04663061706573958
14.0	10.0	0.8393484547826088	0.04507997668098017
14.0	11.0	0.849156851111111	0.05836665887496961
14.0	12.0	0.8311681116666666	0.04276506569622492
14.0	13.0	0.833163394	0.03950229484998231
14.0	14.0	0.8471714955555555	0.05304124953055287
14.0	15.0	0.8576300649999999	0.05060824367062374
14.0	16.0	0.8290409449999999	0.0431116809981282
14.0	17.0	0.8175329733333333	0.020068912841958657
14.0	18.0	0.8295301933333333	0.027733424375163854
14.0	19.0	0.84773874	0.04372850410266967
14.0	20.0	0.83408233	0.006678354847730101
14.0	21.0	0.8495255599999999	0.008302819540421152
14.0	22.0	0.87313711	0.012454229310631884
14.0	23.0	0.9238062199999999	0.032128301699890706
15.0	1.0	0.7765271362790699	0.040756823748971056
15.0	2.0	0.7867680657142857	0.04510864615540731
15.0	3.0	0.7967952255	0.05282264085920306
15.0	4.0	0.7949070105555555	0.03559476185443968
15.0	5.0	0.8067585702857142	0.040008929038622305
15.0	6.0	0.8191805606060606	0.04629252692323661
15.0	7.0	0.8220668771428572	0.04218465180066699
15.0	8.0	0.8263634895652174	0.04356369315229364
15.0	9.0	0.8272104621052631	0.03403714640483957
15.0	10.0	0.8424083105882353	0.042227102759554276
15.0	11.0	0.8411445233333333	0.0406846373897853
15.0	12.0	0.85003608	0.05268275143257514
15.0	13.0	0.83548626	0.03877633815362971
15.0	14.0	0.8353331039999998	0.01851523795536748
15.0	15.0	0.8574386199999999	0.02839989768267834
15.0	16.0	0.880731095	0.04116544023708034
15.0	17.0	0.8760726	0.03140631739202797
15.0	18.0	NaN	NaN
16.0	1.0	0.7662860974193548	0.028984796779200295
16.0	2.0	0.7765376683870968	0.03353083645560457
16.0	3.0	0.789259497419355	0.04340652854989465
16.0	4.0	0.7935796096551723	0.03969202532137106
16.0	5.0	0.8028220964285715	0.04125305348584318
16.0	6.0	0.819291431111111	0.057605089654595196
16.0	7.0	0.8180064991304347	0.04994231415450665
16.0	8.0	0.8170672357894736	0.04828233608292354
16.0	9.0	0.8238644223529412	0.0512633578995343
16.0	10.0	0.8291776914285715	0.06346345594004145
16.0	11.0	0.8140212145454545	0.04334168294300912
16.0	12.0	0.8222893179999999	0.054165272474361446
16.0	13.0	0.8238293866666666	0.04855143169463699
16.0	14.0	0.8283708875000001	0.051465205067583744
16.0	15.0	0.8308915800000001	0.05123460974164501
16.0	16.0	0.83854938	0.06794789141492
16.0	17.0	0.8252758600000002	0.037755188969003976
16.0	18.0	0.82017066	0.024278791146897474
16.0	19.0	0.8333803649999999	0.03047863903076327
16.0	20.0	0.85297157	0.04111112671621152
16.0	21.0	0.8944513199999999	0.06777461452177115
16.0	22.0	NaN	NaN
16.0	23.0	NaN	NaN
16.0	24.0	NaN	NaN
16.0	25.0	NaN	NaN
16.0	26.0	NaN	NaN
16.0	27.0	NaN	NaN
16.0	28.0	NaN	NaN
16.0	29.0	NaN	NaN
17.0	1.0	0.7742336776923078	0.03891284315416504
17.0	2.0	0.7824126007999999	0.04475932239776554
17.0	3.0	0.7864976116666665	0.034787742854174034
17.0	4.0	0.7941785330434783	0.03574034903307751
17.0	5.0	0.8020820081818182	0.03498789883443847
17.0	6.0	0.8134852790476191	0.04079551704467807
17.0	7.0	0.8153490822222221	0.034570301649957814
17.0	8.0	0.8292549129411765	0.04148328999328762
17.0	9.0	0.8339000014285715	0.03825169797444249
17.0	10.0	0.862386736923077	0.061041622259101126
17.0	11.0	0.83931516	0.05975483398420582
17.0	12.0	0.8230806239999999	0.0359081056671454
17.0	13.0	0.846105076	0.058098600324368206
17.0	14.0	0.8156610666666667	0.0015596643625258866
17.0	15.0	0.8277433733333334	0.0014058624579002513
17.0	16.0	0.8435694933333334	0.0012591676794348073
17.0	17.0	0.8671384999999999	0.0017868200000000223
17.0	18.0	0.911809	0.004890078118926079
18.0	1.0	0.776559489	0.04477507449875513
18.0	2.0	0.7846223463157894	0.05217782211494545
18.0	3.0	0.7781878976470589	0.023733538503445787
18.0	4.0	0.7887736799999999	0.02828811773894651
18.0	5.0	0.8021523070588235	0.03841239580290971
18.0	6.0	0.8094178325	0.036354720894627796
18.0	7.0	0.8196601399999999	0.03978548136248987
18.0	8.0	0.8218985738461537	0.029812676753664585
18.0	9.0	0.8480921769230767	0.05356949415043465
18.0	10.0	0.8468453299999998	0.04304229109239034
18.0	11.0	0.8511300514285713	0.05593878209751065
18.0	12.0	0.8375283399999999	0.03929055916645884
18.0	13.0	0.8367625599999999	0.03080301861167505
18.0	14.0	0.8597359599999999	0.04649143564219401
18.0	15.0	0.8747112133333333	0.0708875602782472
18.0	16.0	0.85667284	0.051621878012183854
18.0	17.0	NaN	NaN
