# GROWTH PER CELL CYCLE IN LINEAGE
# original file "wt_decCap_noRe_3gen.txt" 
# mother	daughter	growthCycleMean	growthCycleStd
8.0	14.0	1.6154878048780492	0.019843679032905577
8.0	15.0	1.4614562500000001	0.477852146074562
8.0	16.0	1.615495454545455	0.020396346014321536
8.0	17.0	1.6170285714285717	0.031017797089150843
8.0	18.0	1.6170909090909087	0.0256229761950268
8.0	19.0	1.6077888888888885	0.01525692010568031
8.0	20.0	1.6129	0.013395023951701881
8.0	21.0	1.6067	0.013230520271957083
8.0	22.0	1.6062750000000001	0.022785576578177733
8.0	23.0	1.61015	0.007848885271170598
8.0	24.0	1.6032	0.0022627416997970167
8.0	25.0	1.604	0.00042426406871203876
8.0	26.0	NaN	NaN
8.0	27.0	NaN	NaN
8.0	28.0	NaN	NaN
8.0	29.0	NaN	NaN
8.0	30.0	NaN	NaN
8.0	31.0	NaN	NaN
8.0	32.0	NaN	NaN
8.0	33.0	NaN	NaN
8.0	34.0	NaN	NaN
8.0	35.0	NaN	NaN
9.0	1.0	1.5979923076923077	0.006534011201954568
9.0	2.0	1.5970435897435897	0.008386785424778267
9.0	3.0	1.5992495726495726	0.009648946913520421
9.0	4.0	1.600083333333333	0.009837169143364483
9.0	5.0	1.601863716814159	0.014056925478890814
9.0	6.0	1.6002805555555557	0.009180642560263136
9.0	7.0	1.6022534653465346	0.011551576207223285
9.0	8.0	1.6031520833333335	0.011315187550290337
9.0	9.0	1.602155681818182	0.010728936680230778
9.0	10.0	1.6040074074074073	0.013337257755792416
9.0	11.0	1.5857708333333334	0.19006804521902224
9.0	12.0	1.5566524590163937	0.2894652676957734
9.0	13.0	1.6071266666666668	0.015011395671289202
9.0	14.0	1.5647552631578947	0.2612048659550153
9.0	15.0	1.609609677419355	0.01813253714254587
9.0	16.0	1.605195652173913	0.012754374588596865
9.0	17.0	1.612161904761905	0.017465837403069905
9.0	18.0	1.6181	0.015581474671582789
9.0	19.0	1.6096727272727271	0.013938299100614185
9.0	20.0	1.4059625000000002	0.5682106474023771
9.0	21.0	1.6132499999999999	0.022704779232575717
9.0	22.0	1.611133333333333	0.021602160385788518
9.0	23.0	1.60115	0.0002121320343559409
9.0	24.0	1.6015	0.00042426406871188177
9.0	25.0	1.6042	0.0026870057685088986
9.0	26.0	1.60075	0.004313351365237936
9.0	27.0	1.5993	0.0026870057685088986
9.0	28.0	1.59435	0.005161879502661857
9.0	29.0	1.60945	0.001767766952966331
9.0	30.0	1.6185999999999998	0.015697770542341352
9.0	31.0	NaN	NaN
10.0	1.0	1.5996555555555558	0.007434188934176627
10.0	2.0	1.5989953271028041	0.008529298929113874
10.0	3.0	1.5987085714285716	0.0100282017166753
10.0	4.0	1.6003574257425743	0.009374554352444215
10.0	5.0	1.6009680412371134	0.00868581873889552
10.0	6.0	1.6023010526315782	0.011861205266310034
10.0	7.0	1.6039284090909087	0.013651693077296228
10.0	8.0	1.582207894736842	0.18440330565595103
10.0	9.0	1.6050835820895522	0.018188137967691895
10.0	10.0	1.6080131147540988	0.015763665768784397
10.0	11.0	1.608525	0.014786677562364488
10.0	12.0	1.533860975609756	0.35257992844038133
10.0	13.0	1.6120437499999996	0.016441821920472086
10.0	14.0	1.6162124999999998	0.027004545712350638
10.0	15.0	1.6072437499999999	0.012370393081870922
10.0	16.0	1.611253846153846	0.011636409482354306
10.0	17.0	1.6095399999999997	0.011759743005506338
10.0	18.0	1.6192000000000002	0.018039068712103774
10.0	19.0	1.614125	0.010980702770466646
10.0	20.0	1.5983333333333334	0.007670940837559147
10.0	21.0	1.6036666666666666	0.009209415471859978
10.0	22.0	1.6101666666666665	0.015706792585799795
10.0	23.0	1.6118	0.004430575583375112
