# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# genT	cycleGrowth	rejuvenation
1.6428	1.6186	-0.1427
2.0403	1.6618	-0.1427
1.5941	1.6166	-0.1427
1.5698	1.6062	-0.1427
1.7047	1.6282	-0.1427
1.6615	1.6143	-0.1427
1.6097	1.6161	-0.1427
1.6547	1.618	-0.1427
1.7327	1.616	-0.1427
1.7992	1.6261	-0.1427
1.6333	1.6321	-0.1427
1.6839	1.6189	-0.1427
1.7066	1.6249	-0.1427
1.6743	1.6209	-0.1427
1.7102	1.6097	-0.1427
1.7613	1.6252	-0.1427
1.8311	1.6398	-0.1427
1.77	1.6288	-0.1427
2.039	1.6645	-0.1427
1.6295	1.6195	-0.1449
1.6922	1.6185	-0.1449
1.6484	1.6194	-0.1449
1.5779	1.608	-0.1449
2.1474	1.6811	-0.1449
1.6185	1.6218	-0.1449
1.5756	1.6112	-0.1449
1.7647	1.6276	-0.1449
1.7315	1.6186	-0.1449
1.6134	1.62	-0.1449
1.6502	1.6221	-0.1449
2.2789	1.7004	-0.1449
1.5291	1.6037	-0.1449
1.6818	1.6209	-0.1449
1.6952	1.6312	-0.1449
1.6446	1.6098	-0.1449
1.7468	1.6263	-0.1449
1.5579	1.6135	-0.1449
1.534	1.6075	-0.1449
1.5149	1.6067	-0.1449
1.5468	1.6034	-0.1449
1.5646	1.6191	-0.1449
1.5773	1.6174	-0.1449
1.6288	1.6178	-0.1449
1.7001	1.6128	-0.1449
1.6337	1.6132	-0.1449
1.6582	1.6193	-0.1449
1.6106	1.6172	-0.1449
1.7195	1.6218	-0.1449
1.8523	1.6535	-0.1449
1.7284	1.6224	-0.1449
1.5828	1.6081	-0.1449
1.8619	1.6321	-0.1449
1.7327	1.6266	-0.1449
1.6913	1.6166	-0.1449
1.6442	1.6239	-0.1449
1.7195	1.6275	-0.1449
1.7084	1.6117	-0.1449
1.761	1.628	-0.1449
1.862	1.6465	-0.1449
1.5553	1.6124	-0.2747
1.6204	1.6042	-0.2747
1.6063	1.6228	-0.2747
1.5899	1.6125	-0.2747
1.6997	1.6314	-0.2747
1.7748	1.6379	-0.2747
1.6759	1.6124	-0.2747
1.6477	1.6123	-0.2747
1.7263	1.6217	-0.2747
1.6273	1.6181	-0.2747
1.8458	1.6308	-0.2747
1.6419	1.6123	-0.2747
1.6232	1.6241	-0.2747
1.7301	1.6233	-0.2747
1.6092	1.604	-0.2747
1.6225	1.6166	-0.2747
1.6447	1.6137	-0.2747
1.6091	1.6151	-0.2747
1.7211	1.6223	-0.2747
1.5967	1.616	-0.2747
0.0	0.0	-0.2747
1.5458	1.6154	-0.2747
1.5738	1.6054	-0.2747
1.5473	1.614	-0.2747
1.6431	1.6266	-0.2747
1.5781	1.6144	-0.2747
1.5396	1.6123	-0.2747
1.5226	1.612	-0.2747
1.5863	1.6191	-0.2747
1.5214	1.6069	-0.2747
1.6096	1.6202	-0.2747
1.7631	1.627	-0.2747
1.57	1.6054	-0.2747
1.7059	1.6163	-0.2747
1.7321	1.6206	-0.2747
1.7295	1.6188	-0.2747
1.9785	1.6628	-0.2747
1.5698	1.6131	-0.2747
1.5591	1.6206	-0.2747
1.6237	1.6237	-0.2747
1.5672	1.6198	-0.2747
1.62	1.6182	-0.2747
1.6795	1.633	-0.2747
1.6217	1.616	-0.2747
1.7583	1.63	-0.2747
1.7579	1.6234	-0.2747
1.8996	1.6423	-0.2747
1.6316	1.6155	-0.2747
1.5699	1.6032	-0.2747
1.6328	1.6131	-0.2747
1.6831	1.6131	-0.2747
1.6065	1.6139	-0.2747
1.678	1.6231	-0.2747
1.7708	1.6208	-0.2747
2.1269	1.6712	-0.2747
1.5802	1.6146	-0.2747
1.5922	1.6152	-0.2747
1.5777	1.6082	-0.2747
1.6719	1.6197	-0.2747
1.7081	1.6283	-0.2747
1.6606	1.6155	-0.2747
1.735	1.6231	-0.2765
1.5826	1.6226	-0.2765
1.5213	1.6106	-0.2765
1.705	1.6322	-0.2765
1.6749	1.6178	-0.2765
1.708	1.6125	-0.2765
1.6287	1.6166	-0.2765
1.774	1.6268	-0.2765
1.5605	1.6112	-0.2765
1.6104	1.6121	-0.2765
1.623	1.6102	-0.2765
1.5493	1.6119	-0.2765
1.7291	1.6302	-0.2765
1.7359	1.6188	-0.2765
1.732	1.6254	-0.2765
1.8834	1.6368	-0.2765
1.6171	1.6174	-0.2765
1.6388	1.6146	-0.2765
1.5575	1.6112	-0.2765
1.6623	1.6217	-0.2765
1.8259	1.6375	-0.2765
1.6873	1.6332	-0.2765
1.7447	1.6242	-0.2765
1.7906	1.6128	-0.2765
1.6013	1.6089	-0.2765
1.7962	1.6496	-0.2765
1.7141	1.6248	-0.2765
1.7539	1.6257	-0.2765
1.7352	1.6288	-0.2765
1.9047	1.6487	-0.2765
0.0	0.0	-0.2765
1.6134	1.6106	-0.2765
1.6544	1.6105	-0.2765
1.6415	1.6164	-0.2765
1.7232	1.623	-0.2765
1.7804	1.6239	-0.2765
1.6417	1.6321	-0.2765
1.7334	1.6264	-0.2765
1.9514	1.646	-0.2765
2.0779	1.6704	-0.2765
2.1216	1.6703	-0.2765
1.6342	1.6144	-0.2773
1.6898	1.6151	-0.2773
1.7208	1.6297	-0.2773
1.8333	1.6399	-0.2773
1.7319	1.6223	-0.2773
1.8103	1.6326	-0.2773
1.6648	1.6222	-0.2773
1.5489	1.6103	-0.2773
1.5745	1.6215	-0.2773
1.5546	1.6072	-0.2773
1.5212	1.6094	-0.2773
1.6264	1.6211	-0.2773
1.5898	1.6123	-0.2773
1.6295	1.6144	-0.2773
1.6659	1.6128	-0.2773
1.8235	1.6371	-0.2773
2.2192	1.6957	-0.2773
1.6654	1.6186	-0.2773
1.6479	1.6147	-0.2773
1.6921	1.6234	-0.2773
1.7396	1.6236	-0.2773
1.7275	1.6093	-0.2773
1.5537	1.6167	-0.2773
1.5726	1.616	-0.2773
1.6633	1.6179	-0.2773
1.6942	1.6115	-0.2773
1.569	1.6059	-0.2773
2.1051	1.681	-0.2773
1.572	1.6103	-0.2773
1.6337	1.6193	-0.2773
1.8752	1.6362	-0.2773
2.4708	1.7321	-0.2773
1.682	1.6312	-0.2773
1.6425	1.6214	-0.2773
1.6801	1.6237	-0.2773
1.6162	1.6092	-0.2773
1.837	1.6258	-0.2773
2.0054	1.6663	-0.2773
1.8749	1.6408	-0.2773
1.6	1.6165	-0.2774
1.6458	1.6219	-0.2774
1.7239	1.619	-0.2774
1.7862	1.6352	-0.2774
1.9425	1.6474	-0.2774
2.0923	1.6707	-0.2774
1.7357	1.6189	-0.2774
1.5497	1.6117	-0.2774
1.5576	1.5999	-0.2774
1.5532	1.6189	-0.2774
1.6898	1.6151	-0.2774
1.5456	1.6016	-0.2774
1.6266	1.606	-0.2774
1.8955	1.6459	-0.2774
1.8516	1.6443	-0.2774
1.5491	1.6123	-0.2774
1.5995	1.6115	-0.2774
1.553	1.612	-0.2774
1.6264	1.6115	-0.2774
1.5397	1.6156	-0.2774
1.5328	1.603	-0.2774
1.8466	1.6345	-0.2774
1.522	1.6088	-0.2774
1.5633	1.6101	-0.2774
1.5493	1.6059	-0.2774
1.5979	1.6144	-0.2774
1.6225	1.6131	-0.2774
1.7616	1.6316	-0.2774
1.6978	1.6366	-0.2774
1.5912	1.612	-0.2774
1.7502	1.6332	-0.2774
1.811	1.6261	-0.2774
2.076	1.6761	-0.2774
1.6731	1.624	-0.2774
1.8804	1.6482	-0.2774
1.8022	1.6306	-0.2774
1.7082	1.6307	-0.2774
1.7796	1.6317	-0.2774
1.8994	1.6434	-0.2774
2.0558	1.6633	-0.2774
1.6962	1.622	-0.2774
1.935	1.6561	-0.2774
2.1426	1.6733	-0.2774
1.5896	1.6181	-0.278
1.6838	1.6281	-0.278
1.6402	1.6247	-0.278
1.6698	1.6278	-0.278
1.7479	1.6261	-0.278
1.6265	1.6249	-0.278
2.0013	1.6587	-0.278
2.0254	1.6533	-0.278
1.5686	1.6156	-0.278
1.7526	1.6376	-0.278
1.5503	1.6136	-0.278
1.6071	1.6115	-0.278
1.7475	1.6365	-0.278
1.8499	1.637	-0.278
1.596	1.6149	-0.278
1.6436	1.6203	-0.278
1.6088	1.6078	-0.278
1.5658	1.6077	-0.278
1.6054	1.6126	-0.278
1.6664	1.6101	-0.278
1.8983	1.6371	-0.278
0.0	0.0	-0.278
1.7178	1.6366	-0.278
1.6557	1.6193	-0.278
1.6919	1.6163	-0.278
1.5958	1.6139	-0.278
1.666	1.622	-0.278
1.6996	1.6326	-0.278
1.8078	1.6345	-0.278
1.9538	1.6447	-0.278
1.5523	1.6182	-0.278
1.5701	1.6123	-0.278
1.5792	1.6107	-0.278
1.6473	1.6208	-0.278
1.6395	1.6148	-0.278
1.7404	1.6336	-0.278
1.7372	1.621	-0.278
1.7984	1.6277	-0.278
1.64	1.6251	-0.278
1.6548	1.6232	-0.278
1.6609	1.6195	-0.278
1.6086	1.6216	-0.278
1.6678	1.6118	-0.278
1.5452	1.6122	-0.278
1.6211	1.6213	-0.278
1.5782	1.6118	-0.278
1.6253	1.6096	-0.278
1.7597	1.6183	-0.278
1.8888	1.6417	-0.278
1.9085	1.6507	-0.278
1.6426	1.6097	-0.278
1.6805	1.6213	-0.278
1.7732	1.6284	-0.278
1.5154	1.6104	-0.278
1.5707	1.6159	-0.278
1.5356	1.6083	-0.278
1.5755	1.6037	-0.278
1.7266	1.6229	-0.278
1.6239	1.6217	-0.278
1.6606	1.6116	-0.278
1.7296	1.6216	-0.278
1.6816	1.6171	-0.278
2.0116	1.6533	-0.278
1.5665	1.6092	-0.278
1.721	1.6243	-0.278
1.6201	1.6211	-0.278
1.8496	1.6458	-0.278
1.8584	1.6307	-0.278
1.6204	1.622	-0.2794
1.6335	1.6207	-0.2794
1.5388	1.6172	-0.2794
1.6465	1.616	-0.2794
1.8263	1.6383	-0.2794
1.8195	1.6378	-0.2794
1.5922	1.6111	-0.2794
1.654	1.6137	-0.2794
1.8158	1.6288	-0.2794
1.574	1.6161	-0.2794
1.831	1.6412	-0.2794
1.8641	1.6349	-0.2794
1.4967	1.6042	-0.2794
1.5247	1.6055	-0.2794
1.8843	1.6473	-0.2794
1.9165	1.653	-0.2794
1.8018	1.6244	-0.2794
1.5397	1.6156	-0.2794
1.5439	1.6132	-0.2794
1.698	1.6252	-0.2794
1.6563	1.6101	-0.2794
1.6755	1.6129	-0.2794
1.6585	1.615	-0.2794
1.7506	1.6363	-0.2794
1.7862	1.627	-0.2794
1.553	1.6134	-0.2794
1.6732	1.6259	-0.2794
1.7402	1.6339	-0.2794
1.6365	1.6119	-0.2794
1.7372	1.6308	-0.2794
1.831	1.6388	-0.2794
1.6654	1.6158	-0.2794
1.7039	1.6198	-0.2794
1.7634	1.6276	-0.2794
1.7467	1.6341	-0.2794
1.6483	1.6204	-0.2794
1.6278	1.6083	-0.2794
1.6779	1.6172	-0.2794
1.803	1.6272	-0.2794
1.6834	1.6146	-0.2794
1.629	1.621	-0.2794
1.6415	1.6191	-0.2794
1.6739	1.62	-0.2794
1.7189	1.6229	-0.2794
1.6313	1.6111	-0.2794
1.5866	1.612	-0.2794
1.5489	1.6052	-0.2794
1.5682	1.6053	-0.2794
1.6162	1.6182	-0.2794
1.6415	1.6218	-0.2794
1.6906	1.6242	-0.2794
1.6924	1.6079	-0.2794
1.9003	1.6522	-0.2794
1.5273	1.6196	-0.2794
1.5161	1.6113	-0.2794
1.4823	1.6033	-0.2794
1.5409	1.6091	-0.2794
1.655	1.6182	-0.2794
1.5544	1.6132	-0.2794
1.6001	1.6135	-0.2794
1.6559	1.6199	-0.2794
1.6007	1.6192	-0.2794
1.8732	1.6378	-0.2794
1.7999	1.6327	-0.2794
1.6469	1.628	-0.2794
1.7984	1.6263	-0.2794
1.6859	1.6266	-0.2794
1.6867	1.6185	-0.2794
1.6345	1.6191	-0.2794
1.6007	1.6062	-0.2794
1.7264	1.6206	-0.2794
1.6392	1.6222	-0.2794
1.7255	1.6312	-0.2794
1.9785	1.6454	-0.2794
1.6606	1.6222	-0.2794
1.5911	1.6071	-0.2794
1.5629	1.6104	-0.2794
1.6569	1.6153	-0.2794
1.8723	1.6348	-0.2794
1.8427	1.6374	-0.2794
1.7781	1.6366	-0.2794
2.2159	1.6955	-0.2794
1.6911	1.6286	-0.2794
1.6296	1.6156	-0.2794
1.7328	1.619	-0.2794
1.6859	1.6152	-0.2794
1.6703	1.62	-0.2794
1.7844	1.6227	-0.2794
1.7324	1.6206	-0.2794
1.5477	1.6133	-0.2794
1.5322	1.606	-0.2794
1.6557	1.6211	-0.2794
1.8492	1.6349	-0.2794
1.585	1.6125	-0.2794
1.6983	1.6194	-0.2794
1.9853	1.6553	-0.2794
0.0	0.0	-0.2794
1.7356	1.6278	-0.2794
1.6313	1.6181	-0.2794
1.6907	1.6323	-0.2794
1.6797	1.6251	-0.2794
1.6612	1.616	-0.2794
1.698	1.6205	-0.2794
1.5716	1.6109	-0.2794
1.6457	1.6199	-0.2794
2.0965	1.6702	-0.2794
1.8646	1.6367	-0.2794
1.7521	1.6348	-0.2838
1.6086	1.62	-0.2838
1.7327	1.6422	-0.2838
1.666	1.6229	-0.2838
1.8947	1.6348	-0.2838
1.6105	1.6094	-0.2838
1.5049	1.6083	-0.2838
1.7279	1.6225	-0.2838
1.5685	1.618	-0.2838
1.82	1.6285	-0.2838
1.6465	1.6198	-0.2838
1.5946	1.6239	-0.2838
1.5368	1.6088	-0.2838
1.5781	1.6114	-0.2838
1.5585	1.6168	-0.2838
1.5651	1.6099	-0.2838
1.6917	1.6346	-0.2838
1.8045	1.6327	-0.2838
2.0245	1.6581	-0.2838
1.4916	1.6088	-0.2838
1.5723	1.6176	-0.2838
1.61	1.612	-0.2838
1.6092	1.6254	-0.2838
1.5558	1.6106	-0.2838
1.5847	1.6073	-0.2838
1.6968	1.6135	-0.2838
1.5913	1.6189	-0.2838
1.7262	1.6174	-0.2838
1.777	1.6251	-0.2838
1.7528	1.6367	-0.2838
1.6334	1.6132	-0.2838
1.6894	1.6158	-0.2838
1.7975	1.6307	-0.2838
1.7954	1.6334	-0.2838
1.736	1.6249	-0.2838
1.8065	1.6348	-0.2854
1.8173	1.6518	-0.2854
1.7278	1.6272	-0.2854
1.74	1.6206	-0.2854
1.7457	1.6342	-0.2854
1.9085	1.6406	-0.2854
1.5812	1.6206	-0.2854
1.5934	1.6142	-0.2854
1.6452	1.6174	-0.2854
1.7358	1.631	-0.2854
1.7234	1.6242	-0.2854
1.7367	1.6225	-0.2854
1.7374	1.6214	-0.2854
1.6497	1.6231	-0.2854
1.5862	1.6096	-0.2854
1.5903	1.6061	-0.2854
1.6884	1.6157	-0.2854
1.7299	1.6219	-0.2854
1.6567	1.6124	-0.2854
1.8637	1.6365	-0.2854
1.6396	1.6214	-0.2854
1.6767	1.6148	-0.2854
2.2241	1.7009	-0.2854
1.7506	1.6312	-0.2854
1.6692	1.6189	-0.2854
1.7442	1.62	-0.2854
2.0281	1.6581	-0.2854
2.1552	1.6822	-0.2854
1.9213	1.6393	-0.2854
1.8481	1.6393	-0.2898
1.5589	1.6098	-0.2898
1.7417	1.6318	-0.2898
1.6318	1.6174	-0.2898
1.6858	1.624	-0.2898
1.6234	1.6167	-0.2898
1.5803	1.6215	-0.2898
1.5254	1.6103	-0.2898
1.6023	1.6249	-0.2898
1.6031	1.6076	-0.2898
1.5446	1.612	-0.2898
1.5999	1.6168	-0.2898
1.7247	1.6353	-0.2898
1.6078	1.6225	-0.2898
1.6274	1.6184	-0.2898
1.8529	1.6373	-0.2898
1.5961	1.6052	-0.2898
1.5349	1.6143	-0.2898
1.6079	1.6169	-0.2898
1.7629	1.6331	-0.2898
1.7094	1.6194	-0.2898
1.8785	1.6386	-0.2898
1.6503	1.6225	-0.2898
1.6479	1.6183	-0.2898
1.7427	1.6251	-0.2898
1.6612	1.6182	-0.2898
1.7334	1.6217	-0.2898
1.5797	1.6178	-0.2898
1.6562	1.6037	-0.2898
1.7196	1.6279	-0.2898
1.8449	1.6285	-0.2898
1.9791	1.6506	-0.2898
1.649	1.6129	-0.2898
1.8183	1.6293	-0.2898
0.0	0.0	-0.2898
1.8475	1.6427	-0.2898
1.6165	1.6146	-0.412
1.8528	1.6462	-0.412
1.584	1.6141	-0.412
1.5351	1.6153	-0.412
1.5712	1.6096	-0.412
2.0144	1.6616	-0.412
1.6726	1.6187	-0.412
0.0	0.0	-0.412
1.6824	1.6284	-0.412
1.7999	1.6314	-0.412
1.7031	1.6292	-0.412
1.7241	1.6184	-0.412
1.661	1.6254	-0.412
1.7071	1.6178	-0.412
2.0668	1.668	-0.412
1.6183	1.616	-0.412
1.7739	1.6374	-0.412
1.767	1.6305	-0.412
1.6818	1.6096	-0.412
1.5293	1.6098	-0.412
1.6259	1.6215	-0.412
1.5508	1.6071	-0.412
1.715	1.6315	-0.412
1.6979	1.6117	-0.412
1.7291	1.6259	-0.412
1.795	1.6285	-0.412
2.1956	1.6801	-0.412
1.5699	1.6215	-0.412
1.5751	1.6163	-0.412
1.5717	1.6123	-0.412
1.6158	1.6205	-0.412
1.6044	1.6098	-0.412
1.6618	1.6107	-0.412
1.7322	1.6262	-0.412
1.6869	1.61	-0.412
1.7579	1.6195	-0.412
1.734	1.6294	-0.412
1.638	1.627	-0.412
2.448	1.7264	-0.412
1.7604	1.631	-0.412
1.7495	1.6149	-0.412
1.5061	1.5999	-0.412
1.5412	1.6182	-0.412
1.6779	1.6313	-0.412
1.5913	1.6197	-0.412
1.9309	1.6436	-0.412
1.5257	1.6108	-0.412
1.5535	1.6032	-0.412
1.5853	1.6131	-0.412
1.6946	1.6248	-0.412
1.6157	1.6147	-0.412
0.0	0.0	-0.412
1.6338	1.6274	-0.412
1.6412	1.6256	-0.412
1.6512	1.624	-0.412
1.6185	1.6034	-0.412
1.798	1.6355	-0.412
1.6183	1.614	-0.412
1.6207	1.6093	-0.412
1.8699	1.6309	-0.412
1.8841	1.6325	-0.412
1.788	1.6198	-0.412
1.9088	1.6498	-0.412
1.73	1.6174	-0.4147
1.8454	1.6328	-0.4147
1.8375	1.6336	-0.4147
1.7747	1.6291	-0.4147
1.7265	1.6346	-0.4147
1.6198	1.6288	-0.4147
1.5571	1.607	-0.4147
1.5967	1.6165	-0.4147
1.6676	1.6209	-0.4147
2.2172	1.6893	-0.4147
1.5783	1.6101	-0.4147
1.7163	1.6189	-0.4147
1.6039	1.6166	-0.4147
1.6991	1.6198	-0.4147
1.7604	1.6247	-0.4147
1.6599	1.6238	-0.4147
1.5853	1.6171	-0.4147
1.698	1.6209	-0.4147
1.7142	1.6284	-0.4147
1.8344	1.6379	-0.4147
1.5622	1.6179	-0.4159
1.7346	1.6221	-0.4159
1.9902	1.6566	-0.4159
1.742	1.6314	-0.4159
1.5439	1.6153	-0.4159
1.6943	1.6247	-0.4159
1.5929	1.6117	-0.4159
1.6091	1.6226	-0.4159
1.5975	1.6128	-0.4159
1.5706	1.6035	-0.4159
1.7551	1.6183	-0.4159
1.5417	1.6128	-0.4159
1.5898	1.6139	-0.4159
1.565	1.6041	-0.4159
1.6511	1.6129	-0.4159
1.977	1.6604	-0.4159
1.6513	1.6129	-0.4159
1.8424	1.6282	-0.4159
1.8692	1.6371	-0.4159
1.6733	1.6296	-0.4159
1.8078	1.6388	-0.4159
1.6368	1.6127	-0.4159
1.5974	1.6172	-0.4159
1.6178	1.6154	-0.4159
1.6048	1.6077	-0.4159
1.5564	1.6128	-0.4159
1.5824	1.6144	-0.4159
1.6385	1.6126	-0.4159
1.5913	1.6117	-0.4159
1.6589	1.6262	-0.4159
1.868	1.6433	-0.4159
1.6412	1.6194	-0.4159
1.6915	1.6152	-0.4159
2.5656	1.7662	-0.4159
1.6512	1.6133	-0.4159
1.9194	1.6457	-0.4159
1.6315	1.6244	-0.4159
1.6195	1.6172	-0.4159
1.5821	1.6089	-0.4159
1.647	1.6155	-0.4159
1.6379	1.601	-0.4159
1.8742	1.6324	-0.4159
1.7023	1.619	-0.4159
2.345	1.7107	-0.4159
1.8926	1.6451	-0.4161
1.9076	1.6368	-0.4161
1.7063	1.6246	-0.4161
1.5469	1.6134	-0.4161
1.624	1.6242	-0.4161
1.6487	1.6165	-0.4161
1.861	1.6416	-0.4161
1.8456	1.6325	-0.4161
1.9574	1.6478	-0.4161
1.599	1.6186	-0.4161
1.6264	1.6069	-0.4161
1.5613	1.6099	-0.4161
1.6971	1.6214	-0.4161
1.6072	1.6216	-0.4161
1.7489	1.6233	-0.4161
1.5251	1.6063	-0.4161
1.5623	1.604	-0.4161
1.6113	1.6041	-0.4161
2.183	1.6938	-0.4161
1.5016	1.6106	-0.4161
1.53	1.6096	-0.4161
1.6427	1.6128	-0.4161
1.8704	1.643	-0.4161
1.7064	1.6153	-0.4161
1.7468	1.6267	-0.4161
1.6559	1.6168	-0.4161
1.6453	1.6102	-0.4161
1.7022	1.622	-0.4161
1.7357	1.618	-0.4161
1.6815	1.6252	-0.4161
1.7944	1.6392	-0.4161
2.0551	1.6669	-0.4161
1.7196	1.6151	-0.4161
1.7095	1.6262	-0.4161
1.8301	1.6244	-0.4161
1.7887	1.6319	-0.4161
1.6044	1.6207	-0.4169
1.6358	1.612	-0.4169
1.6718	1.6059	-0.4169
1.6887	1.6141	-0.4169
1.757	1.6254	-0.4169
1.8975	1.6375	-0.4169
1.6957	1.6296	-0.4169
1.7201	1.6125	-0.4169
1.7958	1.6334	-0.4169
1.6479	1.6156	-0.4169
1.6975	1.6235	-0.4169
1.8767	1.6422	-0.4169
1.8706	1.6384	-0.4169
1.5663	1.6189	-0.4169
1.652	1.6269	-0.4169
1.9625	1.6495	-0.4169
1.5562	1.6177	-0.4169
1.6306	1.6131	-0.4169
1.696	1.6174	-0.4169
1.5389	1.6118	-0.4169
1.5392	1.6037	-0.4169
1.6407	1.6163	-0.4169
1.6727	1.6153	-0.4169
1.7476	1.6191	-0.4169
1.7132	1.6301	-0.4169
1.7585	1.6202	-0.4169
1.6353	1.6143	-0.4169
1.6704	1.6121	-0.4169
1.8276	1.6497	-0.4169
1.8459	1.6318	-0.4169
1.7244	1.6197	-0.4169
1.6436	1.6195	-0.4169
1.8074	1.6398	-0.4169
1.8357	1.6273	-0.4169
1.9785	1.6427	-0.4169
1.5965	1.6155	-0.4169
1.6643	1.6247	-0.4169
1.599	1.6076	-0.4169
1.5624	1.6096	-0.4169
1.6589	1.623	-0.4169
1.7928	1.6406	-0.4169
2.0618	1.6664	-0.4169
1.6645	1.6096	-0.4169
1.8474	1.6417	-0.4169
1.57	1.6128	-0.4169
1.654	1.6206	-0.4169
1.976	1.6522	-0.4169
1.6768	1.6264	-0.4169
1.8293	1.6434	-0.4169
1.7078	1.6152	-0.4169
1.7432	1.6162	-0.4169
1.6503	1.6171	-0.4169
1.6361	1.6186	-0.4169
1.7101	1.6239	-0.4169
1.959	1.6527	-0.4169
1.8968	1.6447	-0.4169
1.6627	1.6214	-0.4169
1.5966	1.6127	-0.4191
1.6439	1.6172	-0.4191
1.5866	1.6052	-0.4191
1.5676	1.6177	-0.4191
1.6476	1.6202	-0.4191
1.7875	1.638	-0.4191
1.7415	1.624	-0.4191
1.6803	1.6163	-0.4191
1.716	1.6124	-0.4191
2.4728	1.7414	-0.4191
1.5799	1.6163	-0.4191
1.5937	1.6147	-0.4191
1.654	1.6099	-0.4191
1.7496	1.6275	-0.4191
1.5944	1.6152	-0.4191
1.653	1.6124	-0.4191
1.6498	1.6165	-0.4191
1.7136	1.6193	-0.4191
1.6617	1.6246	-0.4191
1.7413	1.633	-0.4191
1.6537	1.6128	-0.4191
1.7631	1.6221	-0.4191
1.9188	1.6435	-0.4191
1.6768	1.6276	-0.4191
1.6726	1.6173	-0.4191
1.795	1.647	-0.4191
1.8586	1.6379	-0.4191
1.5822	1.6128	-0.4191
1.787	1.6353	-0.4191
1.7386	1.6302	-0.4191
2.1171	1.6745	-0.4191
1.5548	1.617	-0.4191
1.6456	1.6117	-0.4191
1.6538	1.6142	-0.4191
1.7305	1.6328	-0.4191
1.8848	1.6387	-0.4191
1.6764	1.6201	-0.4191
1.873	1.6469	-0.4191
1.5595	1.6065	-0.4191
1.5719	1.6109	-0.4191
1.5904	1.6076	-0.4191
1.5778	1.6109	-0.4191
1.6585	1.62	-0.4191
1.8832	1.6423	-0.4191
1.8793	1.6337	-0.4191
1.8328	1.6336	-0.4191
1.6964	1.6189	-0.4191
1.6989	1.6249	-0.4191
1.8653	1.6447	-0.4191
1.9671	1.6483	-0.4191
1.7358	1.6236	-0.4191
1.7618	1.6287	-0.4191
1.9187	1.6631	-0.4191
1.715	1.6287	-0.4192
1.7693	1.6322	-0.4192
1.6182	1.6224	-0.4192
1.6351	1.6217	-0.4192
1.5889	1.6071	-0.4192
1.6553	1.628	-0.4192
1.8778	1.6342	-0.4192
1.8112	1.6198	-0.4192
1.814	1.6387	-0.4192
1.6102	1.6204	-0.4192
1.6203	1.6159	-0.4192
1.7018	1.6253	-0.4192
1.7375	1.63	-0.4192
1.5879	1.6156	-0.4192
1.7184	1.618	-0.4192
1.8453	1.6273	-0.4192
1.5225	1.6123	-0.4192
1.5341	1.6037	-0.4192
1.6262	1.6137	-0.4192
1.5687	1.6232	-0.4192
1.6217	1.6287	-0.4192
1.5487	1.6142	-0.4192
1.6479	1.6194	-0.4192
1.9317	1.6306	-0.4192
1.6558	1.6232	-0.4192
1.5661	1.6139	-0.4192
1.5245	1.606	-0.4192
1.5382	1.6037	-0.4192
1.7151	1.6224	-0.4192
2.0848	1.6656	-0.4192
1.861	1.6468	-0.4192
1.7253	1.6209	-0.4192
1.6185	1.6252	-0.4192
1.7089	1.6222	-0.4192
1.7596	1.6233	-0.4192
1.8369	1.6251	-0.4192
1.6878	1.6225	-0.4192
1.8349	1.6319	-0.4192
1.7497	1.6273	-0.4192
1.7325	1.6397	-0.4192
1.6285	1.6136	-0.4192
1.6379	1.6102	-0.4192
1.7012	1.6189	-0.4192
1.6998	1.6139	-0.4192
1.8784	1.6379	-0.4192
1.6471	1.6281	-0.4192
1.711	1.6281	-0.4192
1.7981	1.6312	-0.4192
1.7236	1.6329	-0.4192
1.8349	1.6465	-0.4192
1.8541	1.6381	-0.4192
1.6355	1.6167	-0.4258
1.8822	1.6479	-0.4258
1.9595	1.6536	-0.4258
1.7654	1.6296	-0.4258
1.6103	1.6167	-0.4258
1.7129	1.6128	-0.4258
1.5279	1.6109	-0.4258
1.6387	1.6221	-0.4258
1.5655	1.6075	-0.4258
1.571	1.605	-0.4258
1.6418	1.6114	-0.4258
1.6786	1.621	-0.4258
1.8388	1.6357	-0.4258
1.6754	1.6169	-0.4258
1.5886	1.6118	-0.4258
1.6066	1.6093	-0.4258
1.6769	1.6138	-0.4258
1.5668	1.6098	-0.4258
1.699	1.6278	-0.4258
1.779	1.6207	-0.4258
1.5798	1.6181	-0.4258
1.6264	1.6195	-0.4258
1.6859	1.6233	-0.4258
1.5898	1.6146	-0.4258
1.7189	1.6206	-0.4258
1.8039	1.6274	-0.4258
1.6191	1.6172	-0.4258
1.897	1.6457	-0.4258
1.7806	1.6303	-0.4258
1.8524	1.6511	-0.4258
1.6725	1.6268	-0.4258
1.7194	1.6265	-0.4258
1.689	1.6275	-0.4258
1.7853	1.6386	-0.4258
1.7695	1.6279	-0.4258
1.8342	1.6297	-0.4258
1.7171	1.6166	-0.4258
1.8168	1.6381	-0.4258
1.85	1.6419	-0.4258
2.4228	1.7259	-0.4258
1.9796	1.6576	-0.4258
1.9585	1.6539	-0.4258
1.7212	1.6321	-0.4281
1.7347	1.6274	-0.4281
1.6252	1.6112	-0.4281
1.8076	1.6316	-0.4281
1.7874	1.6302	-0.4281
1.8407	1.6379	-0.4281
