# GENERATION TIME IN LINEAGE
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# mother	daughter	genTMean	genTStd
0.0	0.0	1.6700200000000003	0.07566344780231296
0.0	1.0	1.5745799999999999	0.039535604206841206
0.0	2.0	1.58151	0.03867828704698396
0.0	3.0	1.60884	0.044597538546924796
0.0	4.0	1.64898	0.0327031021294447
0.0	5.0	1.7005100000000002	0.08648487921789179
0.0	6.0	1.83311	0.1744959754391042
0.0	7.0	1.4989000000000001	0.6706485965093791
0.0	8.0	1.799625	0.0742311872912368
0.0	9.0	1.8486999999999998	0.13151114021253107
0.0	10.0	0.96285	1.3616755285309345
1.0	1.0	1.549987356321839	0.050131712111285094
1.0	2.0	1.571474712643678	0.06622318714698681
1.0	3.0	1.578861627906977	0.05090974752061592
1.0	4.0	1.6157139534883722	0.08432840727535301
1.0	5.0	1.6184482352941179	0.19256297152568333
1.0	6.0	1.6709439024390245	0.09333191943050866
1.0	7.0	1.6958480519480519	0.11423920380913304
1.0	8.0	1.7114791666666664	0.3210975824374626
1.0	9.0	1.7146472727272728	0.3550723644839204
1.0	10.0	1.7002897435897433	0.5312526774148614
1.0	11.0	1.8437857142857144	0.11069262525441467
1.0	12.0	1.7194333333333336	0.5487454126266459
1.0	13.0	1.999375	0.09498604722098233
1.0	14.0	NaN	NaN
2.0	1.0	1.5609964705882355	0.05971676092198912
2.0	2.0	1.577245882352941	0.06623790375274133
2.0	3.0	1.5988285714285715	0.08625882957623704
2.0	4.0	1.6125865853658536	0.06986253833257419
2.0	5.0	1.6576185185185182	0.10697130586179537
2.0	6.0	1.7073687499999999	0.11454980962224981
2.0	7.0	1.7146749999999997	0.2375848786801567
2.0	8.0	1.7816610169491527	0.14456299189811406
2.0	9.0	1.8113560975609762	0.12374453129084226
2.0	10.0	1.75915925925926	0.4011802168019708
2.0	11.0	1.9166352941176465	0.23920559394895133
2.0	12.0	1.3682	0.8832463167203132
2.0	13.0	1.54908	0.9225051094709449
2.0	14.0	1.1973	1.0376085822698269
2.0	15.0	NaN	NaN
2.0	16.0	NaN	NaN
2.0	17.0	NaN	NaN
3.0	1.0	1.561185185185185	0.04745006351711004
3.0	2.0	1.5835493827160492	0.06270963068671509
3.0	3.0	1.615434567901235	0.08718762979989454
3.0	4.0	1.6339397435897438	0.08034941928324173
3.0	5.0	1.6541773333333334	0.0868800828936276
3.0	6.0	1.6749722222222223	0.22226771462361838
3.0	7.0	1.7573257575757577	0.12189029785407741
3.0	8.0	1.8125377358490569	0.16172872018672682
3.0	9.0	1.6196777777777775	0.6011895746226149
3.0	10.0	1.804872727272727	0.09183406973251465
3.0	11.0	1.77744	0.5105157823221531
3.0	12.0	1.5482500000000001	0.7610781687842584
3.0	13.0	0.6144333333333333	1.0642297511972372
3.0	14.0	NaN	NaN
4.0	1.0	1.5888936708860757	0.06638265981061109
4.0	2.0	1.6104538461538462	0.09062716500565954
4.0	3.0	1.6150381578947368	0.20822362976191744
4.0	4.0	1.6548611111111111	0.08669705317791347
4.0	5.0	1.685855072463768	0.09349482454413607
4.0	6.0	1.7403125000000006	0.11299786836028482
4.0	7.0	1.7360037037037035	0.3693450153493103
4.0	8.0	1.7342	0.46289336490462607
4.0	9.0	1.9426200000000002	0.20941391297468379
4.0	10.0	1.2462300000000002	0.8610626768385937
4.0	11.0	1.8857166666666663	0.12080816887390793
4.0	12.0	1.9121000000000001	0.029557063453597727
4.0	13.0	NaN	NaN
5.0	1.0	1.5922930555555554	0.0694358095022756
5.0	2.0	1.600876056338028	0.206083061939867
5.0	3.0	1.6544202898550724	0.09595927533826086
5.0	4.0	1.6791348484848485	0.10974186143635052
5.0	5.0	1.7101137931034482	0.12735154611405647
5.0	6.0	1.7145431372549016	0.2822165546206686
5.0	7.0	1.7547487179487178	0.11770132332081484
5.0	8.0	1.8083272727272728	0.3774438992028544
5.0	9.0	1.5327700000000002	0.6694153522212302
5.0	10.0	1.88814	0.23083324043319434
5.0	11.0	1.8048166666666665	0.18016738236058896
5.0	12.0	1.827175	0.09299090905387827
5.0	13.0	1.8274	0.13633018741276626
5.0	14.0	1.8034	0.05812417741353424
5.0	15.0	2.00155	0.05678067452927979
6.0	1.0	1.6249015151515152	0.09444026600885262
6.0	2.0	1.656536923076923	0.11331881266093735
6.0	3.0	1.6563672413793098	0.06990262497375486
6.0	4.0	1.735255172413793	0.13687092289518718
6.0	5.0	1.731126	0.29639161890846993
6.0	6.0	1.7823699999999998	0.32353954238574845
6.0	7.0	1.7285666666666668	0.43390820957125636
6.0	8.0	1.670825	0.5475793460561426
6.0	9.0	1.8860125	0.18024325973131813
6.0	10.0	1.47424	0.8309542875513671
6.0	11.0	1.8642666666666667	0.11591127353857054
6.0	12.0	0.97	1.3717871555019021
7.0	1.0	1.6403392857142856	0.08213768856692331
7.0	2.0	1.6676981818181815	0.09201007088781718
7.0	3.0	1.7297788461538457	0.13949016036214965
7.0	4.0	1.721240909090909	0.3128218962167494
7.0	5.0	1.773478787878788	0.18186914897388415
7.0	6.0	1.8515760000000006	0.1961286870908996
7.0	7.0	1.8279733333333332	0.138184459880194
7.0	8.0	1.86659	0.14375807957970374
7.0	9.0	1.8641999999999999	0.21045455566463753
7.0	10.0	1.7380499999999999	0.06795296167202727
7.0	11.0	NaN	NaN
7.0	12.0	NaN	NaN
7.0	13.0	NaN	NaN
8.0	1.0	1.6497054054054054	0.08465272833414418
8.0	2.0	1.6961083333333333	0.08443870938649609
8.0	3.0	1.6367971428571428	0.43308708028437387
8.0	4.0	1.798155555555556	0.14796425590540782
8.0	5.0	1.755628571428571	0.44381666839231837
8.0	6.0	1.8569545454545449	0.13571154235094646
8.0	7.0	1.8754571428571427	0.17135748069598894
8.0	8.0	1.956175	0.159287044357035
8.0	9.0	1.09835	1.5533014662324889
9.0	1.0	1.6572521739130435	0.06653262268558881
9.0	2.0	1.7006818181818177	0.13870873779035678
9.0	3.0	1.6374952380952383	0.3888730197329078
9.0	4.0	1.559905882352941	0.5957774652403658
9.0	5.0	1.6972833333333333	0.5876789349687979
9.0	6.0	1.8261	0.07412524536215716
9.0	7.0	1.58322	0.9067095604436958
9.0	8.0	NaN	NaN
10.0	1.0	1.7061312500000003	0.12922810694659276
10.0	2.0	1.5861214285714282	0.4775707248123593
10.0	3.0	1.7277249999999997	0.07933206533873355
10.0	4.0	1.8315000000000001	0.10841003438591629
10.0	5.0	1.4774666666666665	0.7306953528432123
10.0	6.0	1.44215	0.971423095257674
