# GROWTH PER CELL CYCLE IN LINEAGE
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# mother	daughter	growthCycleMean	growthCycleStd
10.0	4.0	1.6348100000000003	0.010031223476946582
10.0	5.0	1.3543	0.6635626481350498
10.0	6.0	1.237875	0.8254380589521341
10.0	7.0	1.638	0.007778174593051951
11.0	1.0	1.6265571428571428	0.009254702794229769
11.0	2.0	1.6246714285714285	0.012097067728133428
11.0	3.0	1.6158000000000001	0.011596838649678046
11.0	4.0	1.63185	0.013733778309943274
11.0	5.0	1.6358000000000001	0.01357645019878163
11.0	6.0	NaN	NaN
12.0	1.0	1.61985	0.008378345103101597
12.0	2.0	1.6360750000000002	0.029240881769650263
12.0	3.0	1.61545	0.021142492757477798
12.0	4.0	NaN	NaN
12.0	5.0	NaN	NaN
13.0	1.0	NaN	NaN
13.0	2.0	NaN	NaN
13.0	3.0	NaN	NaN
13.0	4.0	NaN	NaN
13.0	5.0	NaN	NaN
14.0	1.0	NaN	NaN
