# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# h	rls	rejuvenation
0.36850561075683425	6.0	0.2854
0.21532313764183525	8.0	0.2854
0.305801759594694	5.0	0.2854
0.15667654237199652	5.0	0.2854
0.2786480988890628	7.0	0.2854
0.15753324067032073	5.0	0.2854
0.36307128918013837	9.0	0.2838
0.4684084741204371	12.0	0.2838
0.37291526437813177	12.0	0.2838
0.40099430318443263	10.0	0.2838
0.40557147214032885	10.0	0.2838
0.36249822028760154	9.0	0.2838
0.3636723456332752	9.0	0.2838
0.4372351599848294	11.0	0.2838
0.32930100616449265	8.0	0.2838
0.40677582420555647	10.0	0.2838
0.3693906823389154	6.0	0.2838
0.2244201128103037	6.0	0.2838
0.3968386916088438	13.0	0.2838
0.4646416161976978	12.0	0.2838
0.3240850460880615	8.0	0.2838
0.3662361430747135	9.0	0.2838
0.3238926601722905	8.0	0.2838
0.36701056239631846	9.0	0.2838
0.3708651554116573	9.0	0.2838
0.2658665271669444	9.0	0.2838
0.4025522963444471	10.0	0.2838
0.3025652397594422	10.0	0.2838
0.22658323041367587	6.0	0.2838
0.3315807549326496	8.0	0.2838
0.22797529376318162	4.0	0.2838
0.08166580087812304	4.0	0.2838
0.40475137001138417	10.0	0.2838
0.40849469951543727	10.0	0.2838
0.40534761047411483	10.0	0.2838
0.3048455131171467	10.0	0.2838
0.2697095725177229	7.0	0.2838
0.28213809735355716	7.0	0.2838
0.22611873041953542	6.0	0.2838
0.27895021796484576	7.0	0.2838
0.36368396017098764	9.0	0.2838
0.3215939575067066	8.0	0.2838
0.4350800323986578	11.0	0.2794
0.36294580299977824	9.0	0.2794
0.26044718951962204	9.0	0.2794
0.30137462055435515	10.0	0.2794
0.3226293957017489	8.0	0.2794
0.431165510106822	11.0	0.2794
0.33319840149481667	11.0	0.2794
0.49450294181064	13.0	0.2794
0.3991633280832127	13.0	0.2794
0.4257103132064657	14.0	0.2794
0.4061480899810615	10.0	0.2794
0.27860243359920706	7.0	0.2794
0.2814790204376549	7.0	0.2794
0.08154802659186783	4.0	0.2794
