# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
0.0	0.0	0.8084287000000001	2.340555645717801e-16
0.0	1.0	0.76082271	0.005058543665393106
0.0	2.0	0.7754746339999999	0.008719992781827031
0.0	3.0	0.7911986499999999	0.013105694627299304
0.0	4.0	0.8090157980000001	0.019365041188559775
0.0	5.0	0.83152973	0.029665671026278838
0.0	6.0	0.869333736	0.0576300228075917
0.0	7.0	0.8730094799999998	0.05551772967395551
0.0	8.0	0.85552417	0.01279783798631105
0.0	9.0	0.89049479	0.022943600339536966
0.0	10.0	0.9449928	0.07003247786268312
1.0	1.0	0.7379681379310344	0.02611489618022723
1.0	2.0	0.7533746926436783	0.029302963084259278
1.0	3.0	0.7664888883720928	0.025613122306821966
1.0	4.0	0.782751324883721	0.031945601153066654
1.0	5.0	0.798677768	0.035308465235093976
1.0	6.0	0.8136117231707316	0.034110632564102995
1.0	7.0	0.8294959376623375	0.033508049134334084
1.0	8.0	0.8529077550000002	0.04247605627865169
1.0	9.0	0.8668043414545455	0.043277113848806
1.0	10.0	0.8827944466666668	0.04482111179463755
1.0	11.0	0.883779020952381	0.03218601054768265
1.0	12.0	0.9021303916666668	0.03220149684161728
1.0	13.0	0.9158293449999999	0.03453934432328973
1.0	14.0	NaN	NaN
2.0	1.0	0.7465176392941176	0.02708221910745858
2.0	2.0	0.7617671720000001	0.030101122259010172
2.0	3.0	0.7760046023809525	0.03215704741411608
2.0	4.0	0.7884997424390243	0.02714932239248877
2.0	5.0	0.8054475153086419	0.03238556430654147
2.0	6.0	0.8260607844999999	0.039947320783118447
2.0	7.0	0.8422754669444444	0.04134805099096428
2.0	8.0	0.8557772667796611	0.03871199045943448
2.0	9.0	0.8680786039024387	0.04298010844915638
2.0	10.0	0.8784266644444444	0.04715848899409744
2.0	11.0	0.8855172199999999	0.044477361169326365
2.0	12.0	0.9149185309090909	0.0625072084258866
2.0	13.0	0.897157076	0.055802953681430525
2.0	14.0	0.9096818333333333	0.07227480040129428
2.0	15.0	NaN	NaN
2.0	16.0	NaN	NaN
2.0	17.0	NaN	NaN
3.0	1.0	0.7534059888888889	0.024411852523648407
3.0	2.0	0.7682236743209876	0.026848029212198282
3.0	3.0	0.7842577839506172	0.03261124183032156
3.0	4.0	0.7964412976923079	0.02927618251440437
3.0	5.0	0.8112263496	0.03066080620062818
3.0	6.0	0.8294911952777776	0.03607592116477654
3.0	7.0	0.847920516060606	0.036550378865936164
3.0	8.0	0.8659874218867925	0.04268759732347114
3.0	9.0	0.8779161444444444	0.04740737960283065
3.0	10.0	0.8787992409090909	0.033542348639651665
3.0	11.0	0.9052743440000002	0.041320571875795166
3.0	12.0	0.9081502733333332	0.04136367336547692
