# REJUVENATION INDEX IN LINEAGE
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# mother	daughter	rejMean	rejStd
0.0	0.0	0.0	0.0
0.0	1.0	0.32133999999999996	0.30621619523177124
0.0	2.0	0.12721	0.28219961591437753
0.0	3.0	0.08566	0.29866628794618844
0.0	4.0	0.04395	0.2426563012896132
0.0	5.0	-0.18261999999999998	0.18661876647325693
0.0	6.0	-0.42006999999999994	0.21946954255912393
0.0	7.0	-0.4776714285714286	0.23904438021899974
0.0	8.0	-0.6248	0.07628376847884046
0.0	9.0	-0.6943999999999999	0.19533709325164023
0.0	10.0	-1.03495	0.28432763671511074
1.0	1.0	0.24218390804597698	0.31523448558307937
1.0	2.0	0.13242643678160917	0.32567261363171757
1.0	3.0	0.06874534883720931	0.3175285316154705
1.0	4.0	-0.06488372093023256	0.28049777889881455
1.0	5.0	-0.12993294117647058	0.2931955273112026
1.0	6.0	-0.30929512195121955	0.20845111035446567
1.0	7.0	-0.3872974025974026	0.23092071262552546
1.0	8.0	-0.5901319444444444	0.1927578900497917
1.0	9.0	-0.7573	0.1863622170020681
1.0	10.0	-0.9170794871794871	0.20409787793771267
1.0	11.0	-1.042195238095238	0.152169732457511
1.0	12.0	-1.2276	0.15188529763069117
1.0	13.0	-1.42075	0.13216238748852363
1.0	14.0	NaN	NaN
2.0	1.0	0.253604705882353	0.3498851055996071
2.0	2.0	0.12774235294117647	0.337069221510413
2.0	3.0	0.07369761904761904	0.308845961518149
2.0	4.0	-0.03206463414634147	0.2568318181376466
2.0	5.0	-0.18261851851851857	0.26873229435216334
2.0	6.0	-0.2900299999999999	0.2620671203037569
2.0	7.0	-0.45591111111111116	0.22364564247025057
2.0	8.0	-0.6062203389830508	0.19814057947418512
2.0	9.0	-0.8262829268292685	0.17859280906917702
2.0	10.0	-0.9558296296296298	0.18150700943196235
2.0	11.0	-1.117894117647059	0.17095017721030678
2.0	12.0	-1.3720545454545456	0.14672195720911277
2.0	13.0	-1.52392	0.1361993649030714
2.0	14.0	-1.5208333333333333	0.25553522914332844
2.0	15.0	NaN	NaN
2.0	16.0	NaN	NaN
2.0	17.0	NaN	NaN
3.0	1.0	0.25263086419753084	0.3284011333879556
3.0	2.0	0.2115012345679012	0.33207938979023793
3.0	3.0	0.06950740740740739	0.2708031110316948
3.0	4.0	-0.01948717948717948	0.31466004139655496
3.0	5.0	-0.15100666666666668	0.2482720724970531
3.0	6.0	-0.30566805555555554	0.24058909967135442
3.0	7.0	-0.4513696969696969	0.19067808148790136
3.0	8.0	-0.6355622641509434	0.14943951468276787
3.0	9.0	-0.7681138888888888	0.1995766464333623
3.0	10.0	-0.9065090909090912	0.17378609432312636
3.0	11.0	-1.0959666666666668	0.16371062740032954
3.0	12.0	-1.3417000000000001	0.10926964811877084
3.0	13.0	-1.5317333333333334	0.24333701595386872
3.0	14.0	NaN	NaN
4.0	1.0	0.30999620253164556	0.3288130520379667
4.0	2.0	0.2017884615384615	0.2882266901764476
4.0	3.0	0.1140671052631579	0.30443138225798727
4.0	4.0	0.017823611111111106	0.24400915388800978
4.0	5.0	-0.09725217391304346	0.2129752509846374
4.0	6.0	-0.248665625	0.22716909946553931
4.0	7.0	-0.476537037037037	0.19508732180917815
4.0	8.0	-0.6619617647058823	0.15022166049421745
4.0	9.0	-0.836505	0.10731475826793473
4.0	10.0	-0.94694	0.24360409228454638
4.0	11.0	-1.1747666666666665	0.0753468159026423
4.0	12.0	-1.31855	0.09581296885077732
4.0	13.0	NaN	NaN
5.0	1.0	0.3035361111111111	0.3064272366381253
5.0	2.0	0.16937605633802819	0.3207395478598924
5.0	3.0	0.11520144927536231	0.2823207195271705
5.0	4.0	-0.027845454545454548	0.24801136709794214
5.0	5.0	-0.1860293103448276	0.22366269325460156
5.0	6.0	-0.3509803921568628	0.19629303504669526
5.0	7.0	-0.48450000000000015	0.16795030123286628
5.0	8.0	-0.6700454545454544	0.16707647966371023
5.0	9.0	-0.86466	0.22120759575804042
5.0	10.0	-0.9034700000000001	0.2195723371060713
5.0	11.0	-1.08835	0.05757324899638719
5.0	12.0	-1.320425	0.07818228166705463
5.0	13.0	-1.3867	0.0005656854249491757
5.0	14.0	-1.248	0.19558573567619916
5.0	15.0	-1.5253999999999999	0.0007071067811866267
6.0	1.0	0.358680303030303	0.25300771603903977
6.0	2.0	0.24919538461538457	0.23384887777069913
6.0	3.0	0.14464655172413796	0.23489443557711995
6.0	4.0	-0.026665517241379312	0.2001305789094711
6.0	5.0	-0.20091	0.2033621242302228
6.0	6.0	-0.4014075000000001	0.19495457246990405
6.0	7.0	-0.4913476190476191	0.2097623050479938
6.0	8.0	-0.7418666666666667	0.14869218560706568
6.0	9.0	-0.8319000000000001	0.1939707709939825
6.0	10.0	-0.9432599999999999	0.22188080809299393
6.0	11.0	-1.1590999999999998	0.07678847569785463
6.0	12.0	-1.39385	0.20230325009747127
7.0	1.0	0.39208035714285705	0.2863675701672703
7.0	2.0	0.2948763636363637	0.24086749620335393
7.0	3.0	0.0991673076923077	0.2310045731837901
7.0	4.0	-0.021972727272727276	0.20749806204041651
7.0	5.0	-0.16559696969696971	0.23754946522362516
7.0	6.0	-0.36898000000000003	0.1603055545928878
7.0	7.0	-0.46645333333333344	0.1830299697031167
