# REJUVENATION FRACTION IN LINEAGE
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# mother	daughter	nCells	rej>0	rej>0.2	rej>0.5	rej>1
0.0	0.0	10.0	0.0	0.0	0.0	0.0
0.0	1.0	10.0	0.8	0.6	0.2	0.0
0.0	2.0	10.0	0.6	0.5	0.0	0.0
0.0	3.0	10.0	0.5	0.3	0.1	0.0
0.0	4.0	10.0	0.4	0.1	0.1	0.0
0.0	5.0	10.0	0.1	0.1	0.0	0.0
0.0	6.0	10.0	0.0	0.0	0.0	0.0
0.0	7.0	7.0	0.0	0.0	0.0	0.0
0.0	8.0	4.0	0.0	0.0	0.0	0.0
0.0	9.0	4.0	0.0	0.0	0.0	0.0
0.0	10.0	2.0	0.0	0.0	0.0	0.0
1.0	1.0	87.0	0.7126436781609196	0.5402298850574713	0.19540229885057472	0.011494252873563218
1.0	2.0	87.0	0.5632183908045977	0.3448275862068966	0.12643678160919541	0.011494252873563218
1.0	3.0	86.0	0.5232558139534884	0.3953488372093023	0.06976744186046512	0.0
1.0	4.0	86.0	0.29069767441860467	0.1744186046511628	0.023255813953488372	0.0
1.0	5.0	85.0	0.21176470588235294	0.09411764705882353	0.011764705882352941	0.011764705882352941
1.0	6.0	82.0	0.04878048780487805	0.0	0.0	0.0
1.0	7.0	77.0	0.03896103896103896	0.025974025974025976	0.0	0.0
1.0	8.0	72.0	0.0	0.0	0.0	0.0
1.0	9.0	55.0	0.0	0.0	0.0	0.0
1.0	10.0	39.0	0.0	0.0	0.0	0.0
1.0	11.0	21.0	0.0	0.0	0.0	0.0
1.0	12.0	12.0	0.0	0.0	0.0	0.0
1.0	13.0	4.0	0.0	0.0	0.0	0.0
1.0	14.0	1.0	NaN	NaN	NaN	NaN
2.0	1.0	85.0	0.6941176470588235	0.5647058823529412	0.24705882352941178	0.011764705882352941
2.0	2.0	85.0	0.611764705882353	0.43529411764705883	0.12941176470588237	0.0
2.0	3.0	84.0	0.5357142857142857	0.36904761904761907	0.07142857142857142	0.0
2.0	4.0	82.0	0.32926829268292684	0.14634146341463414	0.012195121951219513	0.0
2.0	5.0	81.0	0.12345679012345678	0.04938271604938271	0.024691358024691357	0.0
2.0	6.0	80.0	0.0625	0.025	0.0	0.0
2.0	7.0	72.0	0.027777777777777776	0.013888888888888888	0.0	0.0
2.0	8.0	59.0	0.0	0.0	0.0	0.0
2.0	9.0	41.0	0.0	0.0	0.0	0.0
2.0	10.0	27.0	0.0	0.0	0.0	0.0
2.0	11.0	17.0	0.0	0.0	0.0	0.0
2.0	12.0	11.0	0.0	0.0	0.0	0.0
2.0	13.0	5.0	0.0	0.0	0.0	0.0
2.0	14.0	3.0	0.0	0.0	0.0	0.0
2.0	15.0	1.0	NaN	NaN	NaN	NaN
2.0	16.0	1.0	NaN	NaN	NaN	NaN
2.0	17.0	1.0	NaN	NaN	NaN	NaN
3.0	1.0	81.0	0.7283950617283951	0.49382716049382713	0.25925925925925924	0.012345679012345678
3.0	2.0	81.0	0.6666666666666666	0.5185185185185185	0.18518518518518517	0.0
3.0	3.0	81.0	0.49382716049382713	0.24691358024691357	0.06172839506172839	0.0
3.0	4.0	78.0	0.3717948717948718	0.19230769230769232	0.05128205128205128	0.01282051282051282
3.0	5.0	75.0	0.16	0.05333333333333334	0.013333333333333334	0.0
3.0	6.0	72.0	0.05555555555555555	0.041666666666666664	0.0	0.0
3.0	7.0	66.0	0.030303030303030304	0.015151515151515152	0.0	0.0
3.0	8.0	53.0	0.0	0.0	0.0	0.0
3.0	9.0	36.0	0.0	0.0	0.0	0.0
3.0	10.0	22.0	0.0	0.0	0.0	0.0
3.0	11.0	15.0	0.0	0.0	0.0	0.0
3.0	12.0	6.0	0.0	0.0	0.0	0.0
3.0	13.0	3.0	0.0	0.0	0.0	0.0
3.0	14.0	1.0	NaN	NaN	NaN	NaN
4.0	1.0	79.0	0.810126582278481	0.6329113924050633	0.20253164556962025	0.0379746835443038
4.0	2.0	78.0	0.6794871794871795	0.46153846153846156	0.1282051282051282	0.01282051282051282
4.0	3.0	76.0	0.5394736842105263	0.32894736842105265	0.039473684210526314	0.013157894736842105
4.0	4.0	72.0	0.4027777777777778	0.20833333333333334	0.027777777777777776	0.0
4.0	5.0	69.0	0.14492753623188406	0.10144927536231885	0.014492753623188406	0.0
4.0	6.0	64.0	0.078125	0.015625	0.015625	0.0
4.0	7.0	54.0	0.018518518518518517	0.0	0.0	0.0
4.0	8.0	34.0	0.0	0.0	0.0	0.0
4.0	9.0	20.0	0.0	0.0	0.0	0.0
4.0	10.0	10.0	0.0	0.0	0.0	0.0
4.0	11.0	6.0	0.0	0.0	0.0	0.0
4.0	12.0	2.0	0.0	0.0	0.0	0.0
4.0	13.0	1.0	NaN	NaN	NaN	NaN
5.0	1.0	72.0	0.7777777777777778	0.625	0.2916666666666667	0.013888888888888888
5.0	2.0	71.0	0.647887323943662	0.43661971830985913	0.1267605633802817	0.0
5.0	3.0	69.0	0.6231884057971014	0.34782608695652173	0.043478260869565216	0.0
5.0	4.0	66.0	0.3181818181818182	0.15151515151515152	0.0	0.0
5.0	5.0	58.0	0.08620689655172414	0.06896551724137931	0.0	0.0
5.0	6.0	51.0	0.0196078431372549	0.0	0.0	0.0
5.0	7.0	39.0	0.0	0.0	0.0	0.0
5.0	8.0	33.0	0.0	0.0	0.0	0.0
5.0	9.0	20.0	0.0	0.0	0.0	0.0
5.0	10.0	10.0	0.0	0.0	0.0	0.0
5.0	11.0	6.0	0.0	0.0	0.0	0.0
5.0	12.0	4.0	0.0	0.0	0.0	0.0
5.0	13.0	2.0	0.0	0.0	0.0	0.0
5.0	14.0	2.0	0.0	0.0	0.0	0.0
5.0	15.0	2.0	0.0	0.0	0.0	0.0
6.0	1.0	66.0	0.8939393939393939	0.7424242424242424	0.30303030303030304	0.0
6.0	2.0	65.0	0.8615384615384616	0.49230769230769234	0.12307692307692308	0.015384615384615385
6.0	3.0	58.0	0.6551724137931034	0.3793103448275862	0.08620689655172414	0.0
6.0	4.0	58.0	0.29310344827586204	0.13793103448275862	0.0	0.0
6.0	5.0	50.0	0.12	0.0	0.0	0.0
6.0	6.0	40.0	0.05	0.0	0.0	0.0
6.0	7.0	21.0	0.0	0.0	0.0	0.0
6.0	8.0	12.0	0.0	0.0	0.0	0.0
6.0	9.0	8.0	0.0	0.0	0.0	0.0
6.0	10.0	5.0	0.0	0.0	0.0	0.0
6.0	11.0	3.0	0.0	0.0	0.0	0.0
6.0	12.0	2.0	0.0	0.0	0.0	0.0
7.0	1.0	56.0	0.9464285714285714	0.8214285714285714	0.30357142857142855	0.03571428571428571
7.0	2.0	55.0	0.9090909090909091	0.6727272727272727	0.12727272727272726	0.0
7.0	3.0	52.0	0.6153846153846154	0.2692307692307692	0.019230769230769232	0.0
7.0	4.0	44.0	0.3181818181818182	0.09090909090909091	0.022727272727272728	0.0
7.0	5.0	33.0	0.15151515151515152	0.09090909090909091	0.0	0.0
7.0	6.0	25.0	0.0	0.0	0.0	0.0
7.0	7.0	15.0	0.0	0.0	0.0	0.0
7.0	8.0	10.0	0.0	0.0	0.0	0.0
7.0	9.0	4.0	0.0	0.0	0.0	0.0
7.0	10.0	2.0	0.0	0.0	0.0	0.0
7.0	11.0	1.0	NaN	NaN	NaN	NaN
7.0	12.0	1.0	NaN	NaN	NaN	NaN
7.0	13.0	1.0	NaN	NaN	NaN	NaN
8.0	1.0	37.0	0.918918918918919	0.8108108108108109	0.2702702702702703	0.0
8.0	2.0	36.0	0.9166666666666666	0.5833333333333334	0.1111111111111111	0.0
8.0	3.0	35.0	0.5428571428571428	0.34285714285714286	0.02857142857142857	0.0
8.0	4.0	27.0	0.18518518518518517	0.1111111111111111	0.0	0.0
8.0	5.0	21.0	0.0	0.0	0.0	0.0
8.0	6.0	11.0	0.0	0.0	0.0	0.0
8.0	7.0	7.0	0.0	0.0	0.0	0.0
8.0	8.0	4.0	0.0	0.0	0.0	0.0
8.0	9.0	2.0	0.0	0.0	0.0	0.0
9.0	1.0	23.0	1.0	0.8260869565217391	0.34782608695652173	0.0
9.0	2.0	22.0	0.9090909090909091	0.5909090909090909	0.13636363636363635	0.0
9.0	3.0	21.0	0.5714285714285714	0.23809523809523808	0.0	0.0
9.0	4.0	17.0	0.29411764705882354	0.058823529411764705	0.058823529411764705	0.0
9.0	5.0	12.0	0.16666666666666666	0.08333333333333333	0.0	0.0
9.0	6.0	6.0	0.0	0.0	0.0	0.0
9.0	7.0	5.0	0.0	0.0	0.0	0.0
9.0	8.0	1.0	NaN	NaN	NaN	NaN
10.0	1.0	16.0	0.9375	0.875	0.25	0.0
10.0	2.0	14.0	0.7857142857142857	0.5	0.07142857142857142	0.0
10.0	3.0	12.0	0.5833333333333334	0.16666666666666666	0.0	0.0
