# HEALTH SPAN FRACTION DEPENDING ON AGE OF MOTHER CELL
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# four measures for health with tau and eta: 
# product, weighted sum 0.1-0.9, 0.5-0.5, 0.9-0.1 
# mother	nCells	fraction
1.0	794.0	0.6272040302267002	0.008816120906801008	0.0	0.8765743073047859	0.7141057934508817	0.2141057934508816	0.8765743073047859	0.7141057934508817	0.055415617128463476	0.9206549118387909	0.6410579345088161	0.0
2.0	735.0	0.582312925170068	0.010884353741496598	0.0	0.8598639455782313	0.6693877551020408	0.18639455782312925	0.8598639455782313	0.6693877551020408	0.0326530612244898	0.9156462585034013	0.5945578231292517	0.0013605442176870747
3.0	670.0	0.5626865671641791	0.007462686567164179	0.0	0.8686567164179104	0.6701492537313433	0.14477611940298507	0.8686567164179104	0.6701492537313433	0.01791044776119403	0.9164179104477612	0.5776119402985075	0.0
4.0	565.0	0.5327433628318584	0.007079646017699115	0.0	0.8407079646017699	0.6371681415929203	0.15221238938053097	0.8407079646017699	0.6371681415929203	0.021238938053097345	0.8920353982300885	0.5469026548672566	0.0
5.0	505.0	0.5089108910891089	0.0	0.0	0.8396039603960396	0.6138613861386139	0.12475247524752475	0.8396039603960396	0.6138613861386139	0.0039603960396039604	0.8910891089108911	0.5247524752475248	0.0
6.0	388.0	0.43556701030927836	0.002577319587628866	0.0	0.8067010309278351	0.5618556701030928	0.07731958762886598	0.8067010309278351	0.5618556701030928	0.007731958762886598	0.8634020618556701	0.4484536082474227	0.0
7.0	299.0	0.3745819397993311	0.0	0.0	0.7993311036789298	0.5418060200668896	0.04013377926421405	0.7993311036789298	0.5418060200668896	0.0	0.8528428093645485	0.40468227424749165	0.0
8.0	180.0	0.35	0.0	0.0	0.7277777777777777	0.45555555555555555	0.07222222222222222	0.7277777777777777	0.45555555555555555	0.0	0.8277777777777777	0.37777777777777777	0.0
9.0	107.0	0.32710280373831774	0.0	0.0	0.7476635514018691	0.4485981308411215	0.037383177570093455	0.7476635514018691	0.4485981308411215	0.0	0.8504672897196262	0.3364485981308411	0.0
10.0	64.0	0.28125	0.0	0.0	0.734375	0.375	0.0	0.734375	0.375	0.0	0.84375	0.3125	0.0
11.0	25.0	0.2	0.0	0.0	0.68	0.32	0.0	0.68	0.32	0.0	0.8	0.2	0.0
12.0	12.0	0.16666666666666666	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	0.0
13.0	5.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
