# RLS IN LINEAGE
# original file "wt_unlimCap_highRe_3gen.txt" 
# mother	daughter	rlsMean	rlsStd
3.0	4.0	22.71951219512195	3.7041875594198626
3.0	5.0	22.8739837398374	4.349568824952634
3.0	6.0	22.378048780487806	4.231968453749285
3.0	7.0	22.317073170731707	3.8286078317474703
3.0	8.0	22.040650406504064	3.9204297431739668
3.0	9.0	22.341463414634145	4.538864855468498
3.0	10.0	21.869918699186993	3.602627951458283
3.0	11.0	22.658536585365855	4.57201651271445
3.0	12.0	21.715447154471544	3.9744496735271455
3.0	13.0	21.86178861788618	3.4824931328634876
3.0	14.0	21.540650406504064	3.4811993569745234
3.0	15.0	21.536585365853657	3.4777254657508414
3.0	16.0	21.26938775510204	3.654225270633705
3.0	17.0	21.43673469387755	4.67214863854262
3.0	18.0	21.903361344537814	4.324777651377942
3.0	19.0	21.714285714285715	3.652945421141663
3.0	20.0	21.53731343283582	4.065691914824419
3.0	21.0	21.084745762711865	3.617923196926627
3.0	22.0	21.12857142857143	3.4637752455515622
3.0	23.0	21.81132075471698	3.6177162160603604
3.0	24.0	20.807692307692307	3.6290948830706635
3.0	25.0	21.54237288135593	3.6070908800836903
3.0	26.0	21.285714285714285	2.990111461220576
3.0	27.0	21.444444444444443	3.8464102478638176
3.0	28.0	21.68421052631579	6.218722909077316
3.0	29.0	20.692307692307693	2.52931530209974
3.0	30.0	22.1	3.665151201974256
3.0	31.0	21.166666666666668	3.868677637987775
3.0	32.0	24.25	6.994045086119096
3.0	33.0	22.666666666666668	1.1547005383792515
3.0	34.0	20.5	0.7071067811865476
3.0	35.0	23.5	2.1213203435596424
3.0	36.0	20.0	1.4142135623730951
3.0	37.0	23.5	6.363961030678928
3.0	38.0	20.0	2.8284271247461903
3.0	39.0	23.0	7.0710678118654755
3.0	40.0	22.0	2.8284271247461903
3.0	41.0	24.5	0.7071067811865476
3.0	42.0	16.5	0.7071067811865476
3.0	43.0	27.5	0.7071067811865476
4.0	1.0	23.341463414634145	4.425951793484412
4.0	2.0	23.20731707317073	4.0790289106791455
4.0	3.0	22.857723577235774	3.905004808172457
4.0	4.0	22.71951219512195	4.3272493697514065
4.0	5.0	22.317073170731707	3.8741784080603896
4.0	6.0	22.158536585365855	3.7037306471744564
4.0	7.0	22.178861788617887	3.8977387904756817
4.0	8.0	22.491869918699187	4.196929752363637
4.0	9.0	22.56910569105691	4.164144914675335
4.0	10.0	21.914634146341463	3.5301658150760153
4.0	11.0	21.804878048780488	4.032841782442011
4.0	12.0	22.296747967479675	4.151880517319579
4.0	13.0	21.922764227642276	4.137204281472391
4.0	14.0	21.447154471544714	3.5264672778512254
