# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen.txt" 
# genT	cycleGrowth	rejuvenation
2.6024	1.5835	2.408
2.5823	1.5859	2.2271
2.5896	1.5864	2.1782
2.583	1.5849	1.9965
2.5832	1.5847	1.9958
2.6267	1.5818	1.9057
2.573	1.5859	1.9051
2.5776	1.5855	1.8635
2.5662	1.5872	1.861
2.5607	1.5861	1.8603
2.5871	1.5857	1.86
2.6076	1.584	1.8597
2.58	1.5844	1.818
2.5871	1.5848	1.818
2.5551	1.5892	1.8174
2.5822	1.5868	1.8174
2.598	1.5837	1.8156
2.5769	1.5859	1.8146
2.5949	1.5858	1.7692
2.5345	1.5875	1.769
2.6339	1.5844	1.7271
2.5511	1.5871	1.7271
2.5887	1.5849	1.7244
2.5683	1.5856	1.7237
2.5338	1.587	1.7227
2.5736	1.5861	1.6817
2.5771	1.587	1.6817
2.5062	1.5902	1.6789
2.591	1.5841	1.6783
2.5852	1.5867	1.6783
2.5804	1.5873	1.6774
2.5734	1.5861	1.634
2.5717	1.5872	1.6335
2.5475	1.586	1.5887
2.568	1.5883	1.5878
2.5594	1.5887	1.5867
2.5526	1.5873	1.5453
2.5673	1.587	1.5438
2.5433	1.5886	1.5373
2.5158	1.5904	1.4993
2.5241	1.5889	1.4975
2.5144	1.5897	1.4974
2.5673	1.5857	1.4961
2.517	1.5888	1.4961
2.4976	1.5929	1.4521
2.4935	1.5925	1.4517
2.5934	1.5851	1.4507
2.5113	1.5903	1.409
2.5156	1.5895	1.409
2.494	1.5904	1.409
2.5795	1.5873	1.4067
2.5742	1.5867	1.4067
2.5449	1.5877	1.4067
2.5544	1.5894	1.4066
2.553	1.5872	1.4066
2.5102	1.5911	1.4063
2.5054	1.5904	1.4054
2.5867	1.5851	1.3635
2.5275	1.5905	1.363
2.5123	1.5905	1.3622
2.5195	1.5918	1.3617
2.5566	1.5898	1.3614
2.5724	1.5883	1.3614
2.5173	1.59	1.3608
2.4927	1.594	1.3601
2.5196	1.5901	1.3565
2.5102	1.5897	1.3565
2.5476	1.5874	1.3176
2.5266	1.5897	1.3163
2.482	1.5916	1.3163
2.4783	1.592	1.316
2.5441	1.5905	1.316
2.509	1.5913	1.3159
2.5692	1.5859	1.3156
2.5012	1.5924	1.3156
2.5363	1.5884	1.3154
2.5484	1.5904	1.3154
2.562	1.5909	1.3154
2.5542	1.588	1.3147
2.5168	1.5903	1.3147
2.513	1.5895	1.2726
2.4732	1.5924	1.2726
2.5312	1.5907	1.2722
2.5631	1.5896	1.2722
2.5572	1.5895	1.2722
2.5414	1.5893	1.2714
2.5507	1.5881	1.2714
2.5334	1.5888	1.2714
2.5557	1.5884	1.2709
2.5184	1.5894	1.2709
2.5004	1.5928	1.2709
2.5253	1.5904	1.2706
2.508	1.5913	1.2705
2.5561	1.5887	1.2705
2.5315	1.59	1.2705
2.5613	1.5878	1.2701
2.5013	1.5914	1.2694
2.524	1.5886	1.2694
2.5868	1.5863	1.266
2.5424	1.5907	1.266
2.5814	1.5872	1.2272
2.4991	1.5929	1.2272
2.5072	1.5905	1.2272
2.5593	1.5876	1.2272
2.4774	1.594	1.2272
2.5189	1.5898	1.226
2.5417	1.5901	1.226
2.4974	1.5916	1.226
2.5619	1.587	1.226
2.4926	1.5923	1.2255
2.5156	1.5893	1.2252
2.5375	1.5909	1.2252
2.4884	1.5936	1.2251
2.5522	1.5906	1.2248
2.5418	1.5871	1.2248
2.504	1.5925	1.2248
2.5549	1.5868	1.2248
2.5338	1.5887	1.2208
2.5197	1.5909	1.2208
2.5252	1.5887	1.1817
2.5227	1.5905	1.1813
2.5194	1.589	1.1813
2.481	1.5921	1.1801
2.4694	1.5934	1.1801
2.4799	1.5924	1.1801
2.4564	1.5947	1.1799
2.4868	1.5932	1.1799
2.4913	1.5942	1.1799
2.534	1.5905	1.1797
2.4991	1.594	1.1795
2.4951	1.5908	1.1795
2.5328	1.5931	1.1795
2.5574	1.5883	1.1795
2.5417	1.5883	1.1793
2.5515	1.5917	1.1793
2.4912	1.5944	1.1756
2.5121	1.5929	1.1756
2.4902	1.5911	1.1363
2.4845	1.5941	1.1363
2.4942	1.5919	1.1363
2.5333	1.5898	1.1359
2.5032	1.5923	1.1352
2.4962	1.594	1.1348
2.5565	1.5891	1.1348
2.477	1.5917	1.1348
2.5447	1.5917	1.1345
2.5096	1.5936	1.1345
2.5185	1.5912	1.1341
2.5219	1.5894	1.1341
2.5124	1.5922	1.1341
2.5178	1.5907	1.1341
2.5703	1.5879	1.134
2.547	1.5906	1.134
2.5009	1.5909	1.134
2.4546	1.5945	1.134
2.4475	1.5948	1.134
2.493	1.5906	1.134
2.5827	1.5891	1.1334
2.5126	1.5904	1.1334
2.5139	1.5907	1.1334
2.5075	1.5916	1.1304
2.5084	1.5901	1.1304
2.5209	1.5921	1.0908
2.5241	1.5919	1.0908
2.5019	1.5936	1.0908
2.5112	1.5921	1.0904
2.5219	1.5958	1.0904
2.5007	1.5915	1.0898
2.5833	1.5855	1.0898
2.5414	1.5879	1.0894
2.5055	1.5905	1.0894
2.4665	1.5954	1.0891
2.5565	1.5897	1.0891
2.4955	1.596	1.0891
2.5068	1.5946	1.089
2.5434	1.5887	1.089
2.5274	1.592	1.0886
2.5192	1.5902	1.088
2.5068	1.5903	1.088
2.5094	1.5905	1.088
2.5345	1.5928	1.088
2.507	1.5926	1.0852
2.4854	1.5943	1.0852
2.5131	1.5941	1.0852
2.4421	1.5964	1.0852
2.453	1.5949	1.0454
2.5453	1.5901	1.0454
2.4907	1.5923	1.045
2.5024	1.5905	1.045
2.5233	1.5893	1.045
2.5091	1.5915	1.045
2.4808	1.5949	1.0444
2.476	1.5931	1.0444
2.5209	1.5928	1.0444
2.5084	1.5912	1.0444
2.5099	1.5915	1.0444
2.4961	1.5925	1.0444
2.5042	1.5927	1.044
2.5255	1.5896	1.044
2.5329	1.5933	1.044
2.5095	1.591	1.044
2.5408	1.5926	1.044
2.4726	1.5941	1.0437
2.4986	1.5957	1.0437
2.5118	1.5902	1.0437
2.5267	1.5918	1.0437
2.5093	1.5915	1.0437
2.4739	1.5944	1.0437
2.5173	1.5903	1.0436
2.5184	1.5894	1.0436
2.4378	1.5969	1.0436
2.432	1.5986	1.0434
2.4906	1.5929	1.0434
2.5052	1.5933	1.0434
2.5466	1.5904	1.0434
2.535	1.5932	1.0434
2.4985	1.5939	1.0433
2.4779	1.5952	1.0433
2.4533	1.5987	1.0427
2.4639	1.5943	1.0427
2.4802	1.5928	1.04
2.4663	1.5948	1.04
2.5298	1.5912	1.04
2.4921	1.5958	1.04
2.4799	1.5935	1.04
2.4973	1.5908	1.04
2.5037	1.5936	0.9999
2.4116	1.5976	0.9999
2.484	1.5931	0.9999
2.4592	1.5972	0.9999
2.4779	1.5952	0.9999
2.4906	1.5967	0.9999
2.4991	1.5941	0.9996
2.4913	1.5922	0.9996
2.4413	1.5955	0.9989
2.5088	1.5907	0.9989
2.4843	1.5933	0.9989
2.524	1.5936	0.9989
2.445	1.5947	0.9989
2.4542	1.5967	0.9989
2.4889	1.5934	0.9989
2.4677	1.5933	0.9986
2.5126	1.593	0.9986
2.4838	1.5936	0.9986
2.4579	1.5947	0.9986
2.4521	1.5948	0.9983
2.469	1.5943	0.9983
2.455	1.6007	0.9983
2.4304	1.5967	0.9983
2.5245	1.5922	0.9983
2.4777	1.5953	0.9983
2.5101	1.5937	0.9983
2.5378	1.5934	0.9982
2.4208	1.5996	0.9982
2.4489	1.5957	0.9982
2.49	1.5932	0.9982
2.4711	1.5921	0.998
2.5017	1.591	0.998
2.4985	1.5943	0.998
2.4598	1.596	0.998
2.4572	1.5946	0.998
2.4642	1.5957	0.9979
2.5261	1.5898	0.9979
2.5118	1.5914	0.9979
2.5439	1.5921	0.9979
2.494	1.5963	0.9979
2.5567	1.5898	0.9974
2.4648	1.5935	0.9974
2.4905	1.594	0.9974
2.4581	1.5998	0.9974
2.5429	1.5933	0.9974
2.5391	1.5898	0.9974
2.4493	1.594	0.9947
2.5117	1.5921	0.9947
2.4584	1.5976	0.9947
2.5349	1.5924	0.9947
2.4532	1.5945	0.9545
2.4663	1.5943	0.9545
2.4674	1.5942	0.9545
2.5616	1.5904	0.9545
2.4086	1.6015	0.9545
2.4511	1.5994	0.9545
2.4794	1.5931	0.9545
2.4974	1.594	0.9545
2.4547	1.597	0.9545
2.5131	1.5934	0.9545
2.5211	1.5908	0.9545
2.455	1.5983	0.9545
2.4838	1.5919	0.9545
2.4939	1.5923	0.9541
2.4751	1.597	0.9541
2.5002	1.5956	0.9541
2.45	1.5949	0.9541
2.4474	1.5967	0.9541
2.4287	1.5996	0.9541
2.433	1.5991	0.9541
2.4288	1.5981	0.9541
2.4547	1.5955	0.9541
2.5237	1.5922	0.9535
2.5435	1.5918	0.9535
2.4734	1.5952	0.9532
2.4521	1.5952	0.9532
2.5128	1.5949	0.9532
2.4594	1.6002	0.9532
2.5083	1.5912	0.9532
2.489	1.5929	0.9532
2.4708	1.5947	0.9532
2.5156	1.5935	0.9532
2.5203	1.5933	0.9532
2.4833	1.5967	0.953
2.5101	1.5953	0.953
2.4576	1.5948	0.953
2.5042	1.5951	0.953
2.487	1.5963	0.953
2.5081	1.5915	0.953
2.5397	1.5908	0.953
2.489	1.5924	0.9529
2.4758	1.5953	0.9529
2.4895	1.5926	0.9529
2.516	1.5949	0.9529
2.4623	1.5942	0.9529
2.5575	1.5906	0.9527
2.4668	1.5963	0.9527
2.4571	1.5971	0.9527
2.4563	1.5981	0.9525
2.4636	1.595	0.9525
2.4436	1.5957	0.9525
2.4723	1.5959	0.9525
2.4976	1.5958	0.9525
2.5118	1.5927	0.9525
2.4857	1.592	0.9525
2.5506	1.5881	0.9525
2.4907	1.5944	0.9525
2.4979	1.5979	0.9525
2.465	1.5945	0.952
2.4956	1.592	0.952
2.4782	1.5958	0.952
2.4823	1.5963	0.952
2.5037	1.592	0.952
2.4291	1.5961	0.952
2.5095	1.5943	0.9495
2.5114	1.5938	0.9495
2.5205	1.592	0.9495
2.5025	1.5956	0.9495
2.4634	1.595	0.9495
2.4688	1.5956	0.909
2.5069	1.593	0.909
2.4416	1.5962	0.909
2.5197	1.5917	0.909
2.4939	1.5932	0.909
2.4585	1.5954	0.909
2.4263	1.5984	0.909
2.5471	1.5928	0.909
2.4694	1.5924	0.909
2.4942	1.5914	0.909
2.4434	1.5946	0.909
2.5004	1.5955	0.9087
2.3923	1.6002	0.9087
2.487	1.5959	0.9087
2.4603	1.5938	0.9087
2.4686	1.5952	0.9087
2.4567	1.5936	0.9087
2.4188	1.5973	0.9081
2.4569	1.5929	0.9081
2.4468	1.5949	0.9081
2.4886	1.5943	0.9078
2.4792	1.5934	0.9078
2.4879	1.5918	0.9078
2.4931	1.5969	0.9076
2.4747	1.5984	0.9076
2.4164	1.5983	0.9076
2.4901	1.5942	0.9076
2.4407	1.5975	0.9076
2.4666	1.5952	0.9076
2.4448	1.5954	0.9076
2.4939	1.5929	0.9076
2.4439	1.5955	0.9076
2.4659	1.5969	0.9076
2.5009	1.5929	0.9076
2.4892	1.5971	0.9075
2.4679	1.5976	0.9075
2.4322	1.597	0.9075
2.412	1.5989	0.9075
2.4396	1.5979	0.9075
2.419	1.5972	0.9075
2.4595	1.5953	0.9075
2.4748	1.593	0.9075
2.5132	1.5945	0.9075
2.4248	1.5987	0.9073
2.4856	1.5971	0.9073
2.4994	1.5916	0.9073
2.452	1.5975	0.9073
2.4511	1.5978	0.9073
2.434	1.596	0.9073
2.5448	1.5878	0.9073
2.5493	1.5904	0.9073
2.425	1.598	0.9072
2.4938	1.5966	0.9072
2.4844	1.5949	0.9072
2.4582	1.5962	0.9072
2.4744	1.597	0.9067
2.4657	1.5959	0.9067
2.4973	1.595	0.9067
2.4561	1.5955	0.9067
2.5151	1.5901	0.9067
2.4659	1.596	0.9067
2.4617	1.598	0.9043
2.482	1.5965	0.9043
2.4688	1.5965	0.9043
2.4508	1.5975	0.9043
2.415	1.5984	0.9043
2.4684	1.5965	0.9043
2.4646	1.5965	0.9043
2.4661	1.5971	0.8636
2.5015	1.5951	0.8636
2.4505	1.5939	0.8636
2.4625	1.5933	0.8636
2.4234	1.5968	0.8636
2.4306	1.5971	0.8636
2.4512	1.6003	0.8636
2.4902	1.5918	0.8636
2.4408	1.5972	0.8636
2.5001	1.5926	0.8636
2.4655	1.5987	0.8636
2.4853	1.5948	0.8636
2.4226	1.5978	0.8636
2.4767	1.5968	0.8636
2.4681	1.5943	0.8633
2.4793	1.5933	0.8633
2.4824	1.5955	0.8633
2.4791	1.5971	0.8633
2.4704	1.5927	0.8633
2.4304	1.6003	0.8633
2.4942	1.5976	0.8633
2.4959	1.5939	0.8633
2.4598	1.5956	0.8633
2.4923	1.5926	0.8633
2.4467	1.5973	0.8633
2.4649	1.5977	0.8633
2.5124	1.5922	0.8633
2.5133	1.5966	0.8633
2.4352	1.598	0.8627
2.4636	1.5938	0.8627
2.4564	1.5963	0.8627
2.5104	1.5917	0.8627
2.4485	1.5986	0.8627
2.522	1.5892	0.8624
2.4395	1.5986	0.8624
2.4603	1.5938	0.8624
2.4912	1.5926	0.8624
2.4905	1.5956	0.8624
2.4613	1.5952	0.8624
2.5022	1.591	0.8624
2.4764	1.593	0.8624
2.443	1.5977	0.8622
2.4789	1.5957	0.8622
2.5067	1.5914	0.8622
2.5285	1.5916	0.8622
2.4574	1.5998	0.8622
2.4653	1.599	0.8622
2.4549	1.5951	0.8622
2.4679	1.5949	0.8622
2.4686	1.5961	0.8622
2.4856	1.5932	0.8622
2.5015	1.5954	0.8622
2.4687	1.5968	0.8621
2.4647	1.5947	0.8621
2.454	1.5978	0.8621
2.5258	1.5949	0.8621
2.4592	1.5951	0.8621
2.4197	1.6005	0.8621
2.4443	1.597	0.8621
2.4875	1.5934	0.8621
2.4578	1.5948	0.8619
2.4639	1.5945	0.8619
2.4387	1.5983	0.8619
2.507	1.5954	0.8619
2.4597	1.5965	0.8619
2.47	1.6001	0.8618
2.5078	1.5934	0.8618
2.5144	1.5958	0.8618
2.441	1.5986	0.8618
2.4379	1.5981	0.8618
2.4516	1.5971	0.8614
2.442	1.5967	0.8614
2.3911	1.6006	0.8614
2.5122	1.5911	0.8614
2.5097	1.5932	0.8614
2.4514	1.5965	0.8614
2.4857	1.5962	0.8614
2.4355	1.5987	0.8614
2.4674	1.5953	0.8614
2.5015	1.5943	0.8591
2.4247	1.5972	0.8591
2.4677	1.5952	0.8591
2.5309	1.5929	0.8591
2.444	1.601	0.8591
2.4839	1.5913	0.8591
2.4454	1.5969	0.8591
2.485	1.5932	0.8591
2.4882	1.5925	0.8591
2.4511	1.6001	0.8591
2.4581	1.5945	0.8591
2.4482	1.598	0.8591
2.4597	1.5973	0.8591
2.542	1.5902	0.8591
2.4638	1.5947	0.8591
2.4446	1.5956	0.8181
2.4553	1.5947	0.8181
2.51	1.5945	0.8181
2.4491	1.5956	0.8181
2.4751	1.5947	0.8181
2.478	1.5952	0.8181
2.4858	1.5961	0.8181
2.4544	1.5941	0.8181
2.5065	1.597	0.8181
2.4896	1.5968	0.8181
2.4732	1.5978	0.8181
2.4991	1.5963	0.8181
2.4963	1.5909	0.8181
2.4451	1.5983	0.8178
2.3922	1.6008	0.8178
2.4614	1.5953	0.8178
2.4037	1.5996	0.8178
2.476	1.5986	0.8178
2.5006	1.5933	0.8178
2.4516	1.6029	0.8178
2.4223	1.6004	0.8178
2.4939	1.5958	0.8178
2.515	1.5967	0.8178
2.4601	1.5944	0.8178
2.488	1.5962	0.8178
2.3879	1.6018	0.8173
2.5006	1.5915	0.8173
2.3811	1.5999	0.8173
2.501	1.5966	0.8173
2.5001	1.5932	0.8173
2.4252	1.6008	0.8173
2.4777	1.5998	0.8173
2.4247	1.5967	0.8173
2.4273	1.6014	0.817
2.4866	1.5938	0.817
2.4803	1.5974	0.817
2.403	1.6007	0.817
2.4741	1.5949	0.817
2.4361	1.5982	0.817
2.4318	1.5987	0.817
2.4348	1.5996	0.817
2.4424	1.5966	0.817
2.4642	1.5948	0.817
2.457	1.5992	0.817
2.4508	1.6004	0.817
2.4801	1.597	0.8168
2.4527	1.5982	0.8168
2.4324	1.5997	0.8168
2.4725	1.5945	0.8168
2.4507	1.5972	0.8168
2.4834	1.5952	0.8168
2.4493	1.5976	0.8168
2.4716	1.598	0.8168
2.4482	1.5989	0.8168
2.4177	1.5986	0.8168
2.4862	1.5976	0.8168
2.5049	1.5962	0.8168
2.4849	1.5931	0.8168
2.507	1.5959	0.8167
2.4782	1.5949	0.8167
2.4469	1.6	0.8167
2.4779	1.593	0.8167
2.4567	1.5978	0.8167
2.4088	1.5986	0.8167
2.4495	1.5962	0.8167
2.4974	1.5915	0.8167
2.4316	1.5974	0.8167
2.4407	1.5974	0.8167
2.4544	1.5951	0.8166
2.4736	1.5952	0.8166
2.4707	1.596	0.8166
2.4643	1.5966	0.8166
2.4987	1.5959	0.8166
2.3854	1.602	0.8166
2.4513	1.5945	0.8166
2.4499	1.5952	0.8166
2.5081	1.5928	0.8165
2.4882	1.5929	0.8165
2.4931	1.5956	0.8165
2.4332	1.6008	0.8165
2.4301	1.5994	0.8165
2.5072	1.5945	0.8165
2.472	1.5947	0.8165
2.4359	1.5969	0.8165
2.4882	1.5924	0.8165
2.4931	1.5955	0.8165
2.4017	1.5996	0.8165
2.4545	1.5975	0.816
2.511	1.5909	0.816
2.4724	1.5944	0.816
2.4583	1.5969	0.816
2.4469	1.6004	0.816
2.4822	1.598	0.816
2.4944	1.5937	0.816
2.5076	1.59	0.816
2.4965	1.5963	0.816
2.5146	1.5918	0.816
2.4228	1.6001	0.816
2.4739	1.5946	0.816
2.4572	1.5986	0.816
2.4652	1.5936	0.816
2.4977	1.5942	0.8139
2.4846	1.5976	0.8139
2.5294	1.5919	0.8139
2.4777	1.5988	0.8139
2.5023	1.5952	0.8139
2.4556	1.5959	0.8139
2.4313	1.6023	0.8139
2.422	1.5967	0.8139
2.4088	1.5993	0.7727
2.4584	1.5955	0.7727
2.4496	1.5963	0.7727
2.4398	1.597	0.7727
2.48	1.593	0.7727
2.4274	1.5977	0.7727
2.4454	1.5968	0.7727
2.499	1.5953	0.7727
2.4578	1.6001	0.7727
2.4753	1.5941	0.7727
2.4948	1.5924	0.7727
2.3789	1.6012	0.7727
2.479	1.5958	0.7727
2.4545	1.6011	0.7727
2.4749	1.6004	0.7727
2.4594	1.5942	0.7727
2.4822	1.5974	0.7727
2.386	1.6015	0.7727
2.4436	1.5974	0.7727
2.4766	1.5937	0.7727
2.3868	1.5997	0.7727
2.4285	1.5965	0.7727
2.5157	1.5889	0.7727
2.4539	1.5998	0.7727
2.4058	1.5992	0.7727
2.4	1.5997	0.7727
2.465	1.5965	0.7727
2.4435	1.5963	0.7724
2.4534	1.5958	0.7724
2.4617	1.5935	0.7724
2.4768	1.5944	0.7724
2.4679	1.5968	0.7724
2.4411	1.5976	0.7724
2.4465	1.5963	0.7719
2.4314	1.6002	0.7719
2.4184	1.5985	0.7719
2.4377	1.6006	0.7719
2.4496	1.5971	0.7719
2.4288	1.6011	0.7719
2.5135	1.5973	0.7719
2.4297	1.6014	0.7719
2.4086	1.601	0.7719
2.4353	1.5985	0.7719
2.4822	1.5953	0.7719
2.4443	1.5966	0.7719
2.4144	1.599	0.7719
2.4682	1.5935	0.7719
2.3984	1.6008	0.7719
2.4976	1.5955	0.7716
2.412	1.599	0.7716
2.4171	1.6003	0.7716
2.4225	1.6023	0.7716
2.4268	1.5978	0.7716
2.4733	1.5945	0.7716
2.4784	1.6	0.7716
2.4669	1.5953	0.7716
2.4692	1.5951	0.7716
2.4946	1.5981	0.7716
2.4528	1.5944	0.7714
2.4179	1.6044	0.7714
2.4484	1.5969	0.7714
2.4918	1.5977	0.7714
2.4578	1.5946	0.7714
2.4756	1.5934	0.7714
2.5152	1.5932	0.7714
2.4176	1.5992	0.7714
2.475	1.5929	0.7714
2.4198	1.5982	0.7714
2.3893	1.6	0.7714
2.4093	1.6008	0.7714
2.4516	1.5976	0.7714
2.5111	1.5942	0.7714
2.404	1.5997	0.7714
2.4789	1.5995	0.7714
2.4913	1.5949	0.7714
2.4423	1.5986	0.7714
2.4504	1.6034	0.7714
2.4594	1.5959	0.7714
2.4844	1.5951	0.7714
2.4775	1.5966	0.7714
2.4491	1.5987	0.7714
2.4474	1.5966	0.7714
2.4783	1.597	0.7714
2.4538	1.5994	0.7714
2.4875	1.5974	0.7714
2.4953	1.5926	0.7714
2.4586	1.5952	0.7714
2.5122	1.5928	0.7714
2.3673	1.603	0.7714
2.4426	1.601	0.7712
2.4839	1.5932	0.7712
2.3877	1.6032	0.7712
2.422	1.6014	0.7712
2.4816	1.5922	0.7712
2.4577	1.6011	0.7712
2.4488	1.6018	0.7712
2.4376	1.597	0.7712
2.4475	1.5972	0.7712
2.5187	1.5932	0.7712
2.4756	1.5945	0.7711
2.4921	1.5996	0.7711
2.4798	1.5967	0.7711
2.4885	1.5946	0.7711
2.4078	1.5992	0.7711
2.3923	1.601	0.7711
2.475	1.596	0.7711
2.4869	1.5999	0.7711
2.4564	1.5946	0.7711
2.4576	1.5942	0.7711
2.4569	1.5967	0.7711
2.4922	1.5919	0.7711
2.5042	1.5942	0.7711
2.4716	1.5961	0.7711
2.4724	1.5995	0.7711
2.4741	1.5952	0.7711
2.4774	1.5983	0.7711
2.4911	1.5948	0.7707
2.4898	1.5945	0.7707
2.433	1.5972	0.7707
2.4771	1.5936	0.7707
2.4868	1.5931	0.7707
2.4378	1.6001	0.7707
2.456	1.5948	0.7707
2.4839	1.5946	0.7707
2.4896	1.5949	0.7707
2.4338	1.5989	0.7707
2.472	1.597	0.7707
2.4763	1.5949	0.7707
2.4582	1.5972	0.7707
2.3654	1.6034	0.7707
2.5309	1.5918	0.7707
2.4996	1.5921	0.7707
2.4873	1.5958	0.7707
2.4517	1.5998	0.7687
2.465	1.5996	0.7687
2.4955	1.5964	0.7687
2.474	1.5936	0.7687
2.461	1.5995	0.7687
2.4695	1.5985	0.7687
2.4807	1.5947	0.7687
2.4533	1.5971	0.7687
2.5671	1.5899	0.7687
2.423	1.5998	0.7687
2.5107	1.5953	0.7687
2.4552	1.6012	0.7687
2.3918	1.6007	0.7687
2.5168	1.5917	0.7272
2.498	1.595	0.7272
2.4292	1.599	0.7272
2.4962	1.5964	0.7272
2.396	1.5996	0.7272
2.4245	1.6008	0.7272
2.4746	1.5981	0.7272
2.4437	1.5966	0.7272
2.4938	1.5977	0.7272
2.487	1.5991	0.7272
2.4007	1.6019	0.7272
2.4262	1.6001	0.7272
2.3999	1.5997	0.7272
2.4368	1.5962	0.7272
2.5016	1.5946	0.7272
2.4385	1.5967	0.7272
2.4698	1.596	0.7272
2.4463	1.5956	0.7272
2.3901	1.6047	0.7272
2.5021	1.5971	0.727
2.3932	1.5998	0.727
2.4097	1.5988	0.727
2.4252	1.598	0.727
2.4447	1.5961	0.727
2.4483	1.6008	0.727
2.4977	1.5947	0.727
2.4485	1.5971	0.727
2.4144	1.5984	0.727
2.427	1.6002	0.727
2.4527	1.5962	0.727
2.4267	1.5993	0.727
2.4683	1.6005	0.727
2.3971	1.6024	0.727
2.4032	1.5988	0.727
2.4155	1.6013	0.727
2.3747	1.6012	0.727
2.4244	1.6002	0.727
2.4603	1.5981	0.727
2.4417	1.603	0.727
2.4202	1.6012	0.727
2.4751	1.6009	0.7265
2.3385	1.6054	0.7265
2.4095	1.5998	0.7265
2.4171	1.6019	0.7265
2.4566	1.6004	0.7265
2.4315	1.597	0.7265
2.45	1.5964	0.7265
2.4874	1.5962	0.7265
2.4369	1.5979	0.7265
2.4432	1.5967	0.7265
2.418	1.5998	0.7265
2.4755	1.5949	0.7265
2.4701	1.5953	0.7265
2.4884	1.5957	0.7265
2.4273	1.6009	0.7265
2.3756	1.6048	0.7265
2.4348	1.6026	0.7265
2.4538	1.5954	0.7265
2.5147	1.5926	0.7262
2.4682	1.5994	0.7262
2.4627	1.5991	0.7262
2.5042	1.5908	0.7262
2.4817	1.5928	0.7262
2.4731	1.6003	0.7262
2.509	1.5956	0.7262
2.5232	1.5922	0.7262
2.4459	1.6005	0.7262
2.4478	1.5963	0.7262
2.5037	1.5925	0.7262
2.3948	1.6018	0.7262
2.4806	1.5962	0.7262
2.466	1.6001	0.7262
2.4885	1.5944	0.7262
2.4604	1.5986	0.7262
2.4878	1.595	0.7262
2.5097	1.5957	0.7262
2.4166	1.5986	0.7262
2.4559	1.5985	0.7261
2.469	1.5962	0.7261
2.4472	1.5962	0.7261
2.4435	1.5968	0.7261
2.4995	1.5956	0.7261
2.4206	1.6014	0.7261
2.4306	1.6003	0.7261
2.4494	1.5941	0.7261
2.4501	1.6001	0.7261
2.4435	1.5966	0.7261
2.3838	1.6002	0.7261
2.4816	1.598	0.7261
2.4277	1.5979	0.7261
2.5022	1.5951	0.7261
2.4822	1.5936	0.7261
2.4537	1.5983	0.7261
2.4521	1.5969	0.7261
2.4334	1.5982	0.7261
2.4354	1.6034	0.726
2.4248	1.5992	0.726
2.3947	1.6005	0.726
2.4938	1.5964	0.726
2.3782	1.6027	0.726
2.4763	1.5991	0.726
2.4481	1.5977	0.726
2.4344	1.6018	0.726
2.4613	1.5974	0.726
2.4482	1.6017	0.726
2.4581	1.6001	0.726
2.4664	1.5996	0.726
2.4879	1.594	0.726
2.4151	1.6037	0.726
2.4637	1.5952	0.726
2.4392	1.5954	0.7258
2.4854	1.5942	0.7258
2.4564	1.5978	0.7258
2.4313	1.5988	0.7258
2.4472	1.5958	0.7258
2.4779	1.5955	0.7258
2.4176	1.5995	0.7258
2.4992	1.5984	0.7258
2.4153	1.5973	0.7258
2.4694	1.5987	0.7258
2.5127	1.5957	0.7258
2.4458	1.6	0.7258
2.4164	1.6038	0.7258
2.475	1.5957	0.7258
2.4393	1.5978	0.7258
2.5082	1.5929	0.7258
2.419	1.5988	0.7258
2.4035	1.6023	0.7258
2.5132	1.5958	0.7258
2.494	1.5954	0.7258
2.4342	1.5996	0.7258
2.4342	1.6012	0.7258
2.4701	1.5931	0.7258
2.4439	1.6019	0.7258
2.4994	1.5953	0.7258
2.4717	1.5991	0.7258
2.509	1.5968	0.7258
2.441	1.5983	0.7258
2.4668	1.5961	0.7258
2.5048	1.5942	0.7258
2.4537	1.5963	0.7258
2.4693	1.596	0.7258
2.485	1.5971	0.7258
2.4227	1.5986	0.7258
2.5207	1.5956	0.7258
2.4626	1.5952	0.7258
2.4921	1.5973	0.7258
2.416	1.6036	0.7254
2.4227	1.5991	0.7254
2.4649	1.6004	0.7254
2.4733	1.5949	0.7254
2.4557	1.5977	0.7254
2.4502	1.5965	0.7254
2.445	1.5976	0.7254
2.4758	1.5963	0.7254
2.505	1.5912	0.7254
2.4614	1.5972	0.7254
2.4848	1.5986	0.7254
2.4842	1.5995	0.7254
2.4992	1.5961	0.7254
2.4615	1.5982	0.7254
2.4765	1.5948	0.7254
2.4175	1.5998	0.7254
2.4092	1.5982	0.7235
2.4437	1.5966	0.7235
2.4628	1.5963	0.7235
2.5027	1.5938	0.7235
2.396	1.6023	0.7235
2.3969	1.6006	0.7235
2.4856	1.5981	0.7235
2.4548	1.5952	0.7235
2.4795	1.5968	0.7235
2.5239	1.5894	0.7235
2.5033	1.5955	0.7235
2.4571	1.5986	0.7235
2.5004	1.5946	0.7235
2.5005	1.5923	0.7235
2.4756	1.5978	0.7235
2.4894	1.5965	0.7235
2.522	1.594	0.6818
2.4693	1.5999	0.6818
2.4669	1.5974	0.6818
2.4047	1.6029	0.6818
2.3771	1.6021	0.6818
2.4954	1.5966	0.6818
2.4147	1.5987	0.6818
2.4433	1.5961	0.6818
2.4001	1.5992	0.6818
