# INITIAL DAMAGE IN LINEAGE
# original file "wt_decCap_highRe_3gen.txt" 
# mother	daughter	initDMean	initDStd
5.0	12.0	0.11633376623376623	0.003183228210601296
5.0	13.0	0.1192965367965368	0.003676788076945769
5.0	14.0	0.12226103896103897	0.004291138163932001
5.0	15.0	0.12532380952380953	0.005099155534356751
5.0	16.0	0.1286199134199134	0.006256727995515117
5.0	17.0	0.1321730434782609	0.0075244558681434575
5.0	18.0	0.13623700440528633	0.009539742014979749
5.0	19.0	0.140124537037037	0.010940524190006176
5.0	20.0	0.14438636363636365	0.012938604178206215
5.0	21.0	0.14615062500000003	0.013109245846002865
5.0	22.0	0.14806484374999998	0.01285289017311536
5.0	23.0	0.15075	0.014535078436480458
5.0	24.0	0.1492111111111111	0.014001233944596675
5.0	25.0	0.1477772727272727	0.012433822283395112
5.0	26.0	0.14866470588235295	0.01189300487944021
5.0	27.0	0.14995	0.011671135334662177
5.0	28.0	0.15407619047619048	0.014006173808785351
5.0	29.0	0.1530384615384615	0.013374137882591315
5.0	30.0	0.15663000000000002	0.01570895356865702
5.0	31.0	0.14950000000000002	0.011271424044902232
5.0	32.0	0.152825	0.014120286824282293
5.0	33.0	0.15443333333333334	0.014642859465737327
5.0	34.0	0.15789999999999998	0.02375878784786799
5.0	35.0	NaN	NaN
5.0	36.0	NaN	NaN
5.0	37.0	NaN	NaN
5.0	38.0	NaN	NaN
6.0	1.0	0.055790476190476196	0.0005483534547964148
6.0	2.0	0.06678398268398268	0.0006205563279997961
6.0	3.0	0.07572554112554111	0.0007557872583095562
6.0	4.0	0.0831073593073593	0.0009121343559916964
6.0	5.0	0.08930432900432901	0.0010862293596291294
6.0	6.0	0.09459437229437231	0.0012781826160313372
6.0	7.0	0.09918917748917751	0.0014888906633769518
6.0	8.0	0.10325324675324676	0.0017177020353735303
6.0	9.0	0.10691082251082251	0.001967212708954898
6.0	10.0	0.11026926406926404	0.0022510014919854588
6.0	11.0	0.11340735930735932	0.002577661131620552
6.0	12.0	0.11640606060606061	0.0029639365092885414
6.0	13.0	0.11933809523809524	0.0034251783589895396
6.0	14.0	0.12226320346320348	0.004002008859385078
6.0	15.0	0.12528225108225108	0.004750586796449114
6.0	16.0	0.12852121212121212	0.005813337760329992
6.0	17.0	0.13200913043478263	0.007044416422529561
6.0	18.0	0.136065350877193	0.00901854581397743
6.0	19.0	0.14020045662100458	0.010884740171353668
6.0	20.0	0.14332791878172588	0.011168001951343251
6.0	21.0	0.14719710982658962	0.012126352371215808
6.0	22.0	0.14927499999999996	0.012564291913900676
6.0	23.0	0.15002258064516127	0.012406258317550673
6.0	24.0	0.1521597014925373	0.013661758834608293
6.0	25.0	0.15339555555555556	0.014589192069903159
6.0	26.0	0.15038888888888888	0.013552954072915764
6.0	27.0	0.15331904761904763	0.014788191878915388
6.0	28.0	0.15452857142857143	0.017309287350189453
6.0	29.0	0.14917777777777777	0.012258647741265939
6.0	30.0	0.14977142857142858	0.01052278706517658
6.0	31.0	0.15102	0.011640103092326975
6.0	32.0	0.1466666666666667	0.0018717193521821825
6.0	33.0	0.15236666666666668	0.00292973263854116
6.0	34.0	0.16233333333333333	0.006171979693204873
6.0	35.0	NaN	NaN
7.0	1.0	0.05669047619047619	0.0005199458484305909
7.0	2.0	0.06754588744588745	0.0005823251485045438
7.0	3.0	0.07638614718614717	0.0007096100306741381
7.0	4.0	0.08370303030303032	0.0008633803101457082
7.0	5.0	0.08985064935064938	0.0010328462207128807
7.0	6.0	0.09511168831168831	0.0012164424995049785
7.0	7.0	0.0996874458874459	0.0014209206952040289
7.0	8.0	0.10374545454545454	0.0016421522559192105
7.0	9.0	0.10741212121212121	0.0018840821322054714
7.0	10.0	0.11078311688311687	0.002162269495977655
7.0	11.0	0.11394761904761905	0.0024802140427234434
7.0	12.0	0.11698181818181819	0.002845624892298348
7.0	13.0	0.11995627705627705	0.0033010462098292145
7.0	14.0	0.12295151515151514	0.003860241583844072
7.0	15.0	0.12605238095238094	0.0045810461072612
7.0	16.0	0.12939567099567098	0.0055905182426784295
7.0	17.0	0.1332047619047619	0.007144467230541515
7.0	18.0	0.13788739130434782	0.01002779400235345
7.0	19.0	0.14134345794392525	0.010355735033322483
7.0	20.0	0.14529476439790576	0.011626705820380646
7.0	21.0	0.1487343949044586	0.012933462430176786
7.0	22.0	0.15072627118644072	0.012859167656373342
7.0	23.0	0.15124320987654316	0.012040150936259115
7.0	24.0	0.15270363636363635	0.011865901405355438
7.0	25.0	0.15546315789473686	0.013067112029259038
7.0	26.0	0.15814399999999998	0.013965048036675943
7.0	27.0	0.1547333333333333	0.01371338651453279
7.0	28.0	0.14855000000000002	0.009496683631668478
7.0	29.0	0.15332	0.012083749418123504
7.0	30.0	0.14400000000000002	0.004949747468305818
7.0	31.0	0.1489	0.007071067811865481
7.0	32.0	0.15705	0.012091525958289965
7.0	33.0	NaN	NaN
7.0	34.0	NaN	NaN
8.0	1.0	0.05742900432900433	0.0005331435527203394
8.0	2.0	0.06811991341991343	0.0006125087338095975
8.0	3.0	0.07684112554112556	0.000754808663803953
8.0	4.0	0.08405627705627705	0.0009323378709002307
8.0	5.0	0.09012640692640692	0.0011214682103093364
8.0	6.0	0.09532337662337664	0.0013226353242736166
8.0	7.0	0.09985411255411254	0.0015402619668117912
8.0	8.0	0.10386753246753247	0.001776080802003564
8.0	9.0	0.10749610389610391	0.002045319676838566
8.0	10.0	0.11083809523809522	0.0023466393749589348
8.0	11.0	0.11397359307359307	0.0026931869901894536
8.0	12.0	0.1169813852813853	0.003097958624299133
8.0	13.0	0.11993593073593073	0.00359808631194766
8.0	14.0	0.12291212121212121	0.0042264313554859784
8.0	15.0	0.12601082251082252	0.005060814053662901
8.0	16.0	0.12936450216450218	0.006275511036785878
8.0	17.0	0.13307	0.007867889248248695
8.0	18.0	0.13718716814159293	0.00992991726218426
8.0	19.0	0.14094084507042254	0.011101932231935455
8.0	20.0	0.14409789473684212	0.01129979143832786
8.0	21.0	0.1478962962962963	0.012931928270991653
8.0	22.0	0.15013730158730157	0.013245610497833517
8.0	23.0	0.15282604166666666	0.01313165115518241
8.0	24.0	0.14895098039215687	0.011935734121519626
8.0	25.0	0.15238333333333332	0.012173640389185282
8.0	26.0	0.15358214285714283	0.012748189517685872
8.0	27.0	0.1545315789473684	0.012220295169720239
8.0	28.0	0.1546833333333333	0.01067944783500561
8.0	29.0	0.15363333333333332	0.011628012154563078
8.0	30.0	0.154175	0.010266247285806688
8.0	31.0	0.15856666666666666	0.010424170630478633
8.0	32.0	NaN	NaN
8.0	33.0	NaN	NaN
9.0	1.0	0.05813333333333332	0.0006152883146500733
9.0	2.0	0.0686991341991342	0.0007093163482623893
9.0	3.0	0.07732207792207792	0.0008635049975873171
9.0	4.0	0.08446536796536797	0.0010397385618780702
9.0	5.0	0.09048744588744588	0.0012341051908403512
9.0	6.0	0.09564242424242425	0.0014415032045753673
9.0	7.0	0.10014025974025974	0.001681039513302751
9.0	8.0	0.10413896103896106	0.0019353792467912381
9.0	9.0	0.10775411255411257	0.0022218221987658385
9.0	10.0	0.1110896103896104	0.0025501876017394293
9.0	11.0	0.11422467532467534	0.002927567138538303
9.0	12.0	0.11724415584415586	0.003380371480994366
9.0	13.0	0.12021774891774892	0.003938018277519153
9.0	14.0	0.12322597402597404	0.004656012548468521
9.0	15.0	0.12637792207792206	0.005652732083806295
9.0	16.0	0.12988744588744588	0.0073835697720398665
9.0	17.0	0.13358384279475982	0.008945343348597689
9.0	18.0	0.13737937219730945	0.010198490683267844
9.0	19.0	0.14124597156398105	0.011341131226819899
9.0	20.0	0.14436324324324323	0.012219364988760858
9.0	21.0	0.14665298013245034	0.012668158550460386
9.0	22.0	0.1478146551724138	0.01218864941913864
9.0	23.0	0.14994382022471914	0.012916602732496332
9.0	24.0	0.15175223880597014	0.01270555066256781
9.0	25.0	0.15146666666666664	0.01087377997336211
9.0	26.0	0.15331612903225805	0.011425763191845392
9.0	27.0	0.15452857142857143	0.009902027209472959
9.0	28.0	0.15817142857142857	0.010812843401140259
9.0	29.0	0.1626111111111111	0.010876056781348243
9.0	30.0	0.167075	0.010472941325148342
9.0	31.0	NaN	NaN
10.0	1.0	0.0587891774891775	0.0006008072241031541
10.0	2.0	0.06923636363636364	0.0006752601606677093
10.0	3.0	0.07776969696969699	0.0008254323736234
10.0	4.0	0.08485108225108225	0.0010087815065651996
10.0	5.0	0.09082294372294372	0.0012086075319905714
10.0	6.0	0.09593766233766234	0.0014259128848052537
10.0	7.0	0.10041558441558442	0.0016672078925477356
10.0	8.0	0.10439307359307358	0.0019261460933224618
10.0	9.0	0.10799653679653681	0.0022192411839040346
10.0	10.0	0.11133160173160174	0.0025547562696301143
10.0	11.0	0.11446709956709958	0.002941908546970647
10.0	12.0	0.1174948051948052	0.003403050911368239
10.0	13.0	0.12047402597402597	0.003969582255890277
10.0	14.0	0.12350649350649351	0.004696381706090921
10.0	15.0	0.12669220779220783	0.00568942037776218
10.0	16.0	0.13021774891774893	0.007244979439895582
10.0	17.0	0.13387850877192983	0.008743688647162193
10.0	18.0	0.13782477477477476	0.010256333158519487
10.0	19.0	0.14124656862745097	0.011574302178805493
10.0	20.0	0.1446684782608696	0.011878151218105475
10.0	21.0	0.1478629139072848	0.01390033868121704
10.0	22.0	0.14765535714285713	0.011535271716131943
10.0	23.0	0.15069222222222223	0.012036286221982183
10.0	24.0	0.1530984375	0.012963593615375454
10.0	25.0	0.15392142857142857	0.013080940066805557
10.0	26.0	0.15203333333333333	0.012769143060235237
10.0	27.0	0.15334117647058826	0.01247046805574722
10.0	28.0	0.15326363636363635	0.012034140827435317
10.0	29.0	0.15583750000000002	0.012124583939842457
10.0	30.0	0.15606	0.010139181426525512
10.0	31.0	0.1587666666666667	0.012623126923759163
10.0	32.0	0.16375	0.015202795795510765
10.0	33.0	NaN	NaN
11.0	1.0	0.05940476190476191	0.000632196866369006
11.0	2.0	0.06974978354978356	0.000665280225944347
11.0	3.0	0.0782004329004329	0.0007907892499707984
11.0	4.0	0.08522294372294373	0.0009500764231695269
11.0	5.0	0.09114935064935063	0.0011360063582901564
11.0	6.0	0.09623896103896105	0.0013370137891542035
11.0	7.0	0.1006930735930736	0.0015618953337823084
11.0	8.0	0.10465974025974026	0.0018098709831697757
11.0	9.0	0.10825497835497837	0.002089842697317063
11.0	10.0	0.11158225108225109	0.0024090384419814628
11.0	11.0	0.11472727272727273	0.0027774857114790633
11.0	12.0	0.11775627705627707	0.0032221167753839135
11.0	13.0	0.12076190476190475	0.003769249009449773
11.0	14.0	0.12380692640692639	0.004484605996822289
11.0	15.0	0.12701991341991342	0.005469229497545255
11.0	16.0	0.13059264069264068	0.007073206483126701
11.0	17.0	0.1340920704845815	0.008009774373672071
11.0	18.0	0.1379392694063927	0.009774837168240675
11.0	19.0	0.14204114832535888	0.01052963449133744
11.0	20.0	0.14599783783783782	0.012042736204851764
11.0	21.0	0.1491328947368421	0.012173566936701677
11.0	22.0	0.15172767857142858	0.013573027106459704
11.0	23.0	0.15339493670886079	0.013380352020341263
11.0	24.0	0.15417254901960784	0.013228561198125406
11.0	25.0	0.15195172413793104	0.012125434327704222
11.0	26.0	0.152355	0.01021430756083683
11.0	27.0	0.15662	0.011600874351284292
11.0	28.0	0.154025	0.00657913368157237
11.0	29.0	0.16495714285714283	0.010249854818948594
11.0	30.0	0.1631	0.016122034611053274
11.0	31.0	NaN	NaN
12.0	1.0	0.05993290043290044	0.000694230749478551
12.0	2.0	0.07012467532467531	0.0007081800024476413
12.0	3.0	0.07845281385281386	0.0008061062369182919
12.0	4.0	0.08536623376623376	0.0009586145423307158
12.0	5.0	0.0912017316017316	0.0011339413897884006
12.0	6.0	0.09621038961038961	0.001329162967950073
12.0	7.0	0.10058398268398268	0.001552460509797741
12.0	8.0	0.10448268398268397	0.0017910535349107358
12.0	9.0	0.10800476190476192	0.0020601232148722286
12.0	10.0	0.11125454545454548	0.0023599306615391742
12.0	11.0	0.1143142857142857	0.0027150329144796895
12.0	12.0	0.11725151515151513	0.0031263097913875964
12.0	13.0	0.12014329004329004	0.0036353859310509313
12.0	14.0	0.12305800865800866	0.004277871618285594
12.0	15.0	0.12609567099567098	0.005135899087707196
12.0	16.0	0.12939437229437228	0.006410929080054617
12.0	17.0	0.13284235807860262	0.007540992979497552
12.0	18.0	0.13720440528634362	0.010296295320247078
12.0	19.0	0.1403622641509434	0.010599869916309814
12.0	20.0	0.14401917098445596	0.011694727949343403
12.0	21.0	0.14711890243902437	0.0125223509137702
12.0	22.0	0.14888661417322835	0.012434497342453376
12.0	23.0	0.15246470588235295	0.013179436781328494
12.0	24.0	0.15208636363636366	0.011966515929730904
12.0	25.0	0.15347906976744188	0.013115940104634129
12.0	26.0	0.1548931034482759	0.013594561177031755
12.0	27.0	0.15604736842105263	0.013088942255076425
12.0	28.0	0.15463	0.01359109594142021
12.0	29.0	0.15271666666666667	0.013091129312120737
12.0	30.0	0.15574	0.010288974681667758
12.0	31.0	0.1579	0.011464292389851185
12.0	32.0	NaN	NaN
12.0	33.0	NaN	NaN
12.0	34.0	NaN	NaN
13.0	1.0	0.060525108225108225	0.0007902513972433688
13.0	2.0	0.07060865800865801	0.0007716799403635517
13.0	3.0	0.07885584415584415	0.0008494233603876334
13.0	4.0	0.0857069264069264	0.0009853026852277593
13.0	5.0	0.0914969696969697	0.0011506290884023976
13.0	6.0	0.09647359307359306	0.0013483466812438782
13.0	7.0	0.10082164502164503	0.0015653194907829866
13.0	8.0	0.1046974025974026	0.0017994424759261234
13.0	9.0	0.10820562770562771	0.002064695665522902
13.0	10.0	0.11144848484848484	0.0023665393645362983
13.0	11.0	0.11450649350649351	0.0027125956282404045
13.0	12.0	0.11744199134199133	0.003122445170599955
13.0	13.0	0.12033593073593075	0.003620252077994723
13.0	14.0	0.12325584415584416	0.004244858583392184
13.0	15.0	0.12630129870129872	0.005062388854556456
13.0	16.0	0.129608658008658	0.006229502975492013
13.0	17.0	0.13345627705627708	0.008214226364976802
13.0	18.0	0.13774166666666668	0.01043911953151439
13.0	19.0	0.14139669811320754	0.01213563310839644
13.0	20.0	0.1445424083769634	0.01225979447156363
13.0	21.0	0.14763803680981596	0.012806567608062328
13.0	22.0	0.15037054263565897	0.01336146747122097
13.0	23.0	0.15141428571428575	0.013782110557841691
13.0	24.0	0.1501803278688525	0.011250538056349882
13.0	25.0	0.15378695652173913	0.013143982293483241
13.0	26.0	0.1529206896551724	0.011609398265147845
13.0	27.0	0.15227222222222225	0.009477329330662204
13.0	28.0	0.15556923076923074	0.009784203648005344
13.0	29.0	0.15264999999999998	0.00691715259337251
13.0	30.0	0.16202	0.012302113639533655
13.0	31.0	0.1612	0.015697770542341352
13.0	32.0	NaN	NaN
13.0	33.0	NaN	NaN
14.0	1.0	0.061148051948051944	0.0009637711783645477
14.0	2.0	0.07115281385281384	0.0009496811158069367
14.0	3.0	0.07934069264069266	0.0010253260121573405
14.0	4.0	0.08616363636363636	0.0011532459774848468
14.0	5.0	0.09193636363636364	0.0013252309814331222
14.0	6.0	0.09689956709956708	0.0015248520337481598
14.0	7.0	0.10125411255411254	0.0017519102531529918
14.0	8.0	0.10514025974025973	0.002006441349445184
14.0	9.0	0.10867575757575756	0.0022977155407474525
14.0	10.0	0.11195454545454545	0.0026339033088396023
14.0	11.0	0.11505887445887447	0.0030299657820993028
14.0	12.0	0.11806363636363637	0.0035115923214990474
14.0	13.0	0.12104155844155844	0.004114038024258892
14.0	14.0	0.12408571428571429	0.004936837069262789
14.0	15.0	0.1271373913043478	0.0054947288892843735
14.0	16.0	0.13064478260869566	0.006879260883400165
14.0	17.0	0.13476157205240175	0.009420764168463831
14.0	18.0	0.13880986547085197	0.010688264654899396
14.0	19.0	0.14261019417475732	0.012055321381889776
14.0	20.0	0.145823595505618	0.013203586419754844
14.0	21.0	0.14738873239436615	0.012487151402735121
14.0	22.0	0.14901296296296296	0.012379596513230597
14.0	23.0	0.14891842105263153	0.010774460054855843
14.0	24.0	0.15445555555555557	0.01350405886149668
14.0	25.0	0.15378333333333336	0.01459589961990304
14.0	26.0	0.149125	0.012824970503710821
14.0	27.0	0.15093125	0.012942834246537091
14.0	28.0	0.15130000000000002	0.009953163042242127
14.0	29.0	0.1542	0.014052554419545423
14.0	30.0	0.15606666666666666	0.01245305852658963
14.0	31.0	0.1577	0.011968012923344182
14.0	32.0	0.164	0.02884995667241114
14.0	33.0	NaN	NaN
14.0	34.0	NaN	NaN
14.0	35.0	NaN	NaN
15.0	1.0	0.06176796536796536	0.0010850424630499467
15.0	2.0	0.07165324675324675	0.0010055391479094902
15.0	3.0	0.07974761904761904	0.001028287285344338
15.0	4.0	0.0864995670995671	0.001127579085648149
15.0	5.0	0.09220995670995673	0.0012804671354917103
15.0	6.0	0.09713419913419913	0.0014695160795306892
15.0	7.0	0.10145281385281384	0.0016831849610261659
15.0	8.0	0.10531168831168831	0.0019282098496188472
15.0	9.0	0.10881645021645021	0.002213866860198403
15.0	10.0	0.11207532467532469	0.002536009661421514
15.0	11.0	0.11515974025974027	0.002911114820383948
15.0	12.0	0.11814415584415584	0.0033667489223346884
15.0	13.0	0.1210995670995671	0.0039331865368326425
15.0	14.0	0.12411688311688311	0.004662292846939879
15.0	15.0	0.1273099567099567	0.005679515862545014
15.0	16.0	0.13089090909090906	0.007398463679855054
15.0	17.0	0.13473056768558953	0.009077489515520787
15.0	18.0	0.138558371040724	0.010351204807692384
15.0	19.0	0.14226813725490195	0.011774465754492999
15.0	20.0	0.14538277777777778	0.011781762397949555
15.0	21.0	0.14893221476510066	0.013153595071497208
15.0	22.0	0.15021926605504587	0.013452505460323765
15.0	23.0	0.15049102564102562	0.011780825119355624
15.0	24.0	0.15232	0.012356665617600291
15.0	25.0	0.1530527777777778	0.012417717437162367
15.0	26.0	0.15118095238095236	0.011751664522424857
15.0	27.0	0.15067142857142857	0.010073990010183387
15.0	28.0	0.15476	0.014452235505661782
15.0	29.0	0.15121666666666667	0.00934482031216581
15.0	30.0	0.153175	0.010900573379414498
