# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_highRe_3gen.txt" 
# initSize	totGrowth	rejuvenation
0.7559018399999999	3.7038	0.5887
0.8449958	3.3063	0.5887
0.71779954	3.7498	0.5887
0.63235818	4.1316	0.5887
0.80049882	3.2459	0.5887
0.65798164	4.0637	0.5887
0.8939558999999999	3.1634	0.5887
0.816075	3.2869	0.5887
0.60252686	4.4802	0.5887
0.8069935	3.3037	0.5887
0.73053364	3.6939	0.5887
0.9012610999999999	2.9003	0.5887
0.84829314	3.0538	0.5887
0.78989628	3.3726	0.5887
0.7609754799999999	3.5214	0.5881
0.80227512	3.3038	0.5881
0.9286608599999999	2.958	0.5881
0.6725920400000001	3.8558	0.5881
0.7655938600000001	3.6575	0.5881
0.7435229999999999	3.7092	0.5881
0.72474948	3.8318	0.5881
0.80486194	3.2761	0.5881
0.74788612	3.5885	0.5881
0.8374353399999999	3.1559	0.5879
0.59344536	4.4967	0.5879
0.6602132000000001	3.9845	0.5879
0.8866507	2.997	0.5879
0.56452456	4.7587	0.5879
0.76960172	3.4586	0.5879
0.58294282	4.5748	0.5879
0.75732288	3.5283	0.5879
0.66893944	3.9376	0.5879
0.7728990600000001	3.381	0.5879
0.85737464	3.1363	0.5879
0.87660342	3.0007	0.5879
0.76640438	3.4343	0.5879
0.9935524	2.798	0.5879
0.67802094	3.8828	0.5879
0.9411397	2.7754	0.5879
0.73312046	3.6051	0.5879
0.57538236	4.6967	0.5879
0.6493554	4.033	0.5879
0.81455396	3.1977	0.5879
0.7946146599999999	3.4221	0.5879
0.90055058	2.8805	0.5879
0.7870542	3.363	0.5873
0.66964996	3.9765	0.5873
0.80653824	3.2862	0.5873
0.86092724	3.0362	0.5873
0.61018732	4.2497	0.5873
0.8124224	3.3644	0.5873
0.634745	4.1803	0.5873
0.70516544	3.8639	0.5873
0.54859312	4.9117	0.5873
0.81927234	3.1721	0.5873
0.8288091	3.2146	0.5872
0.67355782	4.1304	0.5872
0.76782542	3.3886	0.5872
0.6820288	4.1577	0.5872
0.62718454	4.296	0.5872
0.62870558	4.3158	0.5872
0.76320704	3.4649	0.5872
0.7653386	3.4997	0.5872
0.7609754799999999	3.5864	0.5872
0.7784279599999999	3.4978	0.5872
0.7834016	3.4051	0.5872
0.73738358	3.6982	0.5872
0.95047646	2.8106	0.5872
0.69019978	3.9666	0.5872
0.57218502	4.6615	0.5872
0.9284056	3.0275	0.5872
0.7620412599999999	3.4842	0.5872
0.94692386	2.7862	0.5872
0.8015646000000001	3.2541	0.5871
0.71353642	3.7746	0.5871
0.82292494	3.3123	0.5871
0.67685516	4.1669	0.5871
0.5913138	4.5054	0.5871
0.8722403	2.9752	0.5871
0.80841454	3.4782	0.5871
0.92368722	2.9418	0.5871
0.63697656	4.1809	0.5871
0.80049882	3.2591	0.5871
0.69430764	3.9235	0.5871
0.68852348	3.9857	0.5871
0.7768069200000001	3.4722	0.5871
0.76133074	3.4483	0.5871
0.80379616	3.3383	0.5871
0.80440668	3.2472	0.5871
0.8428642399999999	3.1282	0.5871
0.61997934	4.3659	0.5865
0.84179846	3.1985	0.5865
0.7300783799999999	3.8754	0.5865
0.8305853999999999	3.1793	0.5865
0.7761964	3.5603	0.5865
0.5797454799999999	4.6812	0.5865
0.6043031600000001	4.4545	0.5865
0.66528684	4.1148	0.5865
0.84535106	3.0724	0.5865
0.56016144	4.7325	0.5865
0.834138	3.1893	0.5865
0.71957584	3.6516	0.5865
0.63626604	4.1359	0.5865
0.7054207	3.7291	0.5865
0.80014356	3.276	0.544
0.61160836	4.3624	0.544
0.61373992	4.3275	0.544
0.6982155	3.7033	0.544
0.67355782	3.9415	0.544
0.76747016	3.444	0.544
0.60288212	4.489	0.544
0.72439422	3.8584	0.544
0.96605264	2.9543	0.544
0.92805034	2.8565	0.544
0.84616158	3.0892	0.544
0.7127259	3.8519	0.544
0.9534185399999999	2.8759	0.544
0.64240546	4.1571	0.544
0.5949664	4.3893	0.544
0.8088698	3.2263	0.544
0.66599736	3.9765	0.544
0.7816253	3.5841	0.544
0.68309458	3.8298	0.544
0.77574114	3.4204	0.544
0.78598842	3.3187	0.544
0.78269108	3.4464	0.544
0.7581334	3.448	0.544
0.5949664	4.5305	0.544
0.71201538	3.789	0.544
0.89547694	2.9966	0.5438
0.81749604	3.3283	0.5438
0.86173776	3.0379	0.5438
0.65585008	4.0494	0.5438
0.81643026	3.286	0.5438
0.7504729400000001	3.6059	0.5438
0.6130294000000001	4.5119	0.5438
0.76452808	3.456	0.5438
0.63413448	4.1517	0.5438
0.80958032	3.3058	0.5438
0.61997934	4.5312	0.5438
0.68228406	3.8632	0.5438
0.64062916	4.2138	0.5438
0.80405142	3.23	0.5438
0.73383098	3.5533	0.5438
0.74494404	3.7286	0.5438
0.7895410199999999	3.6354	0.5438
0.8559536000000001	3.2086	0.5438
0.8838086199999999	3.1911	0.5438
0.6801524999999999	3.9941	0.5438
0.78385686	3.4942	0.5438
0.7559018399999999	3.5764	0.5438
0.6222109	4.371	0.5438
0.67908672	4.1615	0.5438
0.7218074000000001	3.6134	0.5438
0.85123522	3.3632	0.5438
0.70328914	3.6885	0.5438
0.7090733	3.7319	0.5438
0.55046942	5.0757	0.5438
0.7856331599999999	3.3502	0.5438
0.70328914	3.7132	0.5438
0.87437186	3.0366	0.5438
0.707297	3.7215	0.5438
0.84900366	3.2938	0.5438
0.8373353399999999	3.1817	0.5435
0.66706314	4.0272	0.5435
0.73373098	3.5522	0.5435
0.85524308	3.1874	0.5435
0.7769069200000001	3.4495	0.5435
0.81526448	3.1968	0.5435
0.7076522599999999	3.7217	0.5435
0.79106206	3.3665	0.5435
0.83662482	3.1435	0.5435
0.7000918	4.0316	0.5435
0.7087180399999999	3.8757	0.5435
0.57030872	4.9613	0.5435
0.69359712	4.0937	0.5435
0.6656421	4.1616	0.5435
0.6783762	4.2178	0.5435
0.75011768	3.5084	0.5435
0.76498334	3.4094	0.5435
0.8349485200000001	3.1109	0.5435
0.77771744	3.4062	0.5435
0.7128259	3.6259	0.5435
0.55473254	4.8403	0.5435
0.81348818	3.2114	0.5435
0.76488334	3.6307	0.5435
0.81856182	3.487	0.5435
0.5758376199999999	4.5188	0.5435
0.79177258	3.3802	0.5435
0.79826726	3.329	0.5435
0.72571526	3.8341	0.5434
0.7924831	3.4113	0.5434
0.8932453800000001	3.1438	0.5434
0.77477536	3.6031	0.5434
0.8986742799999999	3.0906	0.5434
0.6214003800000001	4.2255	0.5434
0.6960839400000001	3.8687	0.5434
0.69938128	3.8525	0.5434
0.77903848	3.3697	0.5434
0.72145214	3.8213	0.5434
0.83342748	3.1388	0.5434
0.77360958	3.41	0.5434
0.77538588	3.5813	0.5434
0.85194574	3.0867	0.5434
0.7816253	3.3688	0.5434
0.9182583200000001	2.9144	0.5434
0.8033409	3.3903	0.5434
0.7562571	3.5525	0.5434
0.60866628	4.2791	0.5434
0.65148696	4.133	0.5434
0.72145214	3.7742	0.5434
0.89431116	2.939	0.5434
0.6384976	4.2404	0.5434
0.82292494	3.1462	0.5434
0.91780306	2.8635	0.5434
0.59247958	4.5403	0.5434
0.62718454	4.4109	0.5434
0.58517438	4.4392	0.5434
0.8396669	3.278	0.5434
0.6583369	3.976	0.5429
0.68040776	3.9623	0.5429
0.7363177999999999	3.5789	0.5429
0.80663824	3.2488	0.5429
0.95270802	2.831	0.5429
0.80486194	3.3226	0.5429
0.72840208	3.5998	0.5429
0.8700087400000001	3.1598	0.5429
0.71602324	3.9613	0.5429
0.76818068	3.3663	0.5429
0.56452456	4.6245	0.5429
0.7772621799999999	3.4226	0.5429
0.6489001400000001	4.0516	0.5429
0.7526045	3.4717	0.5429
0.797912	3.2547	0.5429
0.65585008	3.9991	0.5429
0.6909103	3.8648	0.5427
0.70080232	4.0609	0.5427
0.68441562	3.7896	0.5427
0.58010074	4.7163	0.5427
0.7196758400000001	3.9478	0.5427
0.62682928	4.2264	0.5427
0.68263932	3.911	0.5427
0.77903848	3.5256	0.5427
0.8838086199999999	2.9942	0.5427
0.8776691999999999	3.2013	0.5427
0.78385686	3.3842	0.5427
0.7689912	3.4652	0.5427
0.63946338	4.2238	0.5427
0.8813217999999999	3.0744	0.5427
0.68522614	3.7986	0.5427
0.8522010000000001	3.0771	0.5427
0.92698456	2.8068	0.5427
0.87295082	3.1493	0.5427
0.67061574	3.9109	0.5427
0.6539737800000001	4.2716	0.5427
0.96534212	2.7183	0.5427
0.65620534	4.1064	0.5427
0.64676858	4.0124	0.5427
0.80004356	3.2774	0.5427
0.98030778	2.6557	0.5427
0.88594018	3.0418	0.5427
0.76133074	3.5299	0.5421
0.57893496	4.5228	0.5421
0.65219748	4.1391	0.5421
0.75001768	3.5061	0.5421
0.62246616	4.3353	0.5421
0.59603218	4.6193	0.5421
0.7598096999999999	3.4463	0.5421
0.77112276	3.4347	0.5421
0.71201538	3.6928	0.5421
0.89172434	3.0169	0.5421
0.5949664	4.5117	0.5421
0.6384976	4.1564	0.5421
0.66341054	4.1511	0.5421
0.82292494	3.1774	0.5421
0.76675964	3.626	0.5421
0.63591078	4.081	0.5421
0.68781296	3.8797	0.5421
0.6975049799999999	3.9716	0.5421
0.6724920400000001	3.9614	0.5421
0.7689912	3.4799	0.5421
0.63626604	4.0927	0.5421
0.6094768	4.4631	0.5421
0.6438265	4.3292	0.5421
0.7452992999999999	3.543	0.5421
0.7446887799999999	3.5309	0.5421
0.63991864	4.2024	0.542
0.9338345000000001	2.9089	0.542
0.70623122	3.7728	0.542
0.53443798	4.9202	0.542
0.75011768	3.6664	0.542
0.60475842	4.2986	0.542
0.82647754	3.1548	0.542
0.65620534	3.9972	0.542
0.8117118799999999	3.2105	0.542
0.89725324	2.9231	0.542
0.59354536	4.5254	0.542
0.80298564	3.4075	0.542
0.7960357	3.3525	0.542
0.82363546	3.3731	0.542
0.69598394	4.0114	0.542
0.58979276	4.7658	0.542
0.73302046	3.576	0.542
0.8486484000000001	3.2681	0.542
0.8976085	2.9795	0.542
0.78857524	3.4813	0.542
0.68806822	3.8234	0.542
0.57573762	4.7762	0.542
0.8530115199999999	3.0655	0.542
0.68299458	3.7966	0.542
0.71779954	3.6708	0.542
0.70044706	3.9171	0.5419
0.7189653199999999	3.631	0.5419
0.63555552	4.1831	0.5419
0.71343642	3.8825	0.5419
0.8088698	3.2838	0.5419
0.63520026	4.1394	0.5419
0.8349485200000001	3.3143	0.5419
0.57654814	4.508	0.5419
0.80298564	3.2946	0.5419
0.7000918	3.865	0.5419
0.86787718	3.2304	0.5419
0.70409966	3.9655	0.5419
0.8787349799999999	3.0285	0.5419
0.8363695600000001	3.3376	0.5419
0.70694174	3.8125	0.5419
0.7718332800000001	3.424	0.5419
0.6076005	4.3737	0.5419
0.6975049799999999	3.7553	0.5419
0.63991864	4.1776	0.5419
0.66822892	4.0471	0.5419
0.84535106	3.1542	0.5419
0.8142986999999999	3.2551	0.5419
0.6623447600000001	3.9662	0.5419
0.77761744	3.4985	0.5419
0.69430764	3.7504	0.5419
0.89182434	2.9474	0.5419
0.67543412	4.0473	0.5414
0.6214003800000001	4.2038	0.5414
0.58339808	4.6744	0.5414
0.93809762	2.8859	0.5414
0.7300783799999999	3.5919	0.5414
0.71531272	3.659	0.5414
0.7471756	3.742	0.5414
0.82292494	3.3083	0.5414
0.8518457399999999	3.1287	0.5414
0.72038636	3.7908	0.5414
0.78669894	3.3462	0.5414
0.7964909600000001	3.2998	0.5414
0.58339808	4.7202	0.5414
0.81856182	3.2834	0.5414
0.88522966	2.9502	0.5414
0.86173776	3.2393	0.5414
0.71353642	3.9137	0.5414
0.7718332800000001	3.5021	0.5414
0.70800752	3.7596	0.5414
0.83921164	3.1754	0.5414
0.7964909600000001	3.3713	0.5414
0.66305528	4.0577	0.5414
0.70303388	3.7314	0.5414
0.63048188	4.2466	0.4986
0.73418624	3.5537	0.4986
0.71247064	3.6818	0.4986
0.78811998	3.3247	0.4986
0.6746236	3.9569	0.4986
0.86422458	3.0863	0.4986
0.8895927800000001	2.941	0.4986
0.78020426	3.3916	0.4986
0.61597148	4.3455	0.4986
0.56736664	4.7383	0.4986
0.78198056	3.5029	0.4986
0.7319546800000001	3.7048	0.4986
0.65432904	4.0828	0.4986
0.9008058400000001	2.9106	0.4986
0.8458063200000001	3.1885	0.4986
0.91673728	2.8551	0.4986
0.78847524	3.2901	0.4986
0.66127898	4.1565	0.4986
0.7421019600000001	3.7769	0.4986
0.61891356	4.1961	0.4986
0.71673376	3.8775	0.4986
0.75848866	3.4855	0.4986
0.8458063200000001	3.1171	0.4986
0.84179846	3.089	0.4986
0.66599736	4.0053	0.4986
0.7562571	3.5036	0.4986
0.6655421	4.0671	0.4986
0.73408624	3.601	0.4986
0.76934646	3.3779	0.4986
0.5844638600000001	4.5139	0.4986
0.7725438	3.4475	0.4986
0.63814234	4.1594	0.4986
0.6975049799999999	3.7273	0.4986
0.80049882	3.2886	0.4985
0.82622228	3.2568	0.4985
0.70080232	3.7133	0.4985
0.85006944	3.0961	0.4985
0.70516544	3.8026	0.4985
0.7189653199999999	3.7154	0.4985
0.8428642399999999	3.0824	0.4985
0.8838086199999999	3.0299	0.4985
0.6656421	3.9598	0.4985
0.62256616	4.1659	0.4985
0.66589736	4.0718	0.4985
0.77655166	3.55	0.4985
0.78999628	3.3939	0.4985
0.8232802	3.345	0.4985
0.6975049799999999	3.8716	0.4985
0.7312441599999999	3.6468	0.4985
0.7533150200000001	3.7574	0.4985
0.8773139400000001	3.0317	0.4985
0.73479676	3.819	0.4985
0.8265775399999999	3.4225	0.4985
0.6156162199999999	4.2303	0.4985
1.01217066	2.5626	0.4985
0.84393002	3.1172	0.4985
0.7718332800000001	3.3977	0.4985
0.8449958	3.2119	0.4985
0.73337572	3.8543	0.4985
0.79933304	3.2761	0.4985
0.80993558	3.2707	0.4985
0.78964102	3.5087	0.4985
0.81019084	3.3086	0.4985
0.7095285600000001	3.6959	0.4985
0.8849743999999999	3.0275	0.4985
0.75544658	3.6354	0.4985
0.87695868	3.0812	0.4985
0.74753086	3.6242	0.4985
0.72794682	3.6745	0.4985
0.8838086199999999	2.9616	0.4985
0.7721885399999999	3.3586	0.4985
0.8812217999999999	3.035	0.4983
0.76026496	3.5684	0.4983
0.62718454	4.1327	0.4983
0.69598394	3.7339	0.4983
0.77903848	3.4644	0.4983
