# =============================================
# POPULATIONS
# =============================================
# Q 2.5526 
# s 0.637 
# k1 0.4 ± 0.005 
# k2 0.03125 ± 0.005 
# R 0.3183098861837907 
# re 0.0 
# damage threshold 0.5 
# maximal time 1000.0 
# maximal generation 3 
# start with 1 cells 
# 10 independent populations 
# =============================================
# pop(1)	id(2)	momId(3)	childId(4)	gen(5)	rls(6)	rej(7)	birthT(8)	deathT(9)	genTMom(10)	DMom(11)	cycleGrowthMom(12)	totGrowthMom(13)	meanGenT(14)	meanCycleGrowth(15)	totGrowth(16)	tau(17)	nHealthy(18)	initState(19-20)	params(21-22)
1	1	0	0	0	10	0.0000	0.0000	21.5840	0.0000	0.0000	0.0000	0.0000	1.5557	1.6068	3.1732	12.6656	7.0000	0.3630	0.1688	0.4020	0.0314
1	2	1	1	1	17	0.5554	2.4833	32.6979	2.4833	0.4096	2.5767	2.5767	1.4280	1.5918	3.2755	21.6006	14.0000	0.3630	0.1487	0.3991	0.0314
1	3	1	2	1	18	0.6348	3.8088	35.6126	1.3254	0.4206	1.5914	2.6121	1.4358	1.5906	3.2582	23.1190	15.0000	0.3630	0.1527	0.3982	0.0310
1	4	1	3	1	13	0.2380	5.1682	30.4835	1.3594	0.4317	1.5913	2.6478	1.4871	1.5996	3.2639	16.4958	10.0000	0.3630	0.1567	0.4008	0.0312
1	5	1	4	1	13	0.2380	6.5644	31.8296	1.3962	0.4433	1.5919	2.6849	1.4826	1.5969	3.1790	16.5533	10.0000	0.3630	0.1609	0.4003	0.0313
1	6	1	5	1	13	0.2380	8.0021	33.6020	1.4376	0.4557	1.5932	2.7248	1.5064	1.5981	3.1860	16.7438	10.0000	0.3630	0.1654	0.4000	0.0314
1	7	1	6	1	11	0.0793	9.4884	32.6739	1.4863	0.4696	1.5956	2.7694	1.5586	1.6052	3.2015	14.1463	8.0000	0.3630	0.1704	0.4009	0.0314
1	8	1	7	1	13	0.2380	11.0356	36.5919	1.5472	0.4859	1.5997	2.8221	1.5011	1.5917	2.9931	16.9369	10.0000	0.3630	0.1764	0.3984	0.0314
1	9	1	8	1	15	0.3967	12.6656	42.4211	1.6300	0.5068	1.6071	2.8890	1.5751	1.5985	3.2205	18.5879	11.0000	0.3630	0.1840	0.3970	0.0314
1	10	1	9	1	6	-0.3174	14.4265	30.6264	1.7609	0.5367	1.6222	2.9854	1.6838	1.6154	2.9039	7.3525	3.0000	0.3630	0.1948	0.4013	0.0312
1	11	1	10	1	3	-0.5554	16.4849	28.4216	2.0584	0.5951	1.6686	3.1732	1.9384	1.6523	2.7773	2.9478	0.0000	0.3630	0.2160	0.4026	0.0314
1	12	2	1	2	21	0.3174	4.8070	40.1372	2.3236	0.3718	2.6249	2.6249	1.4018	1.5905	3.4718	26.6331	18.0000	0.3630	0.1350	0.3982	0.0312
1	13	2	2	2	15	-0.1587	6.0177	33.2497	1.2108	0.3817	1.5903	2.6590	1.4219	1.5967	3.3870	20.3213	13.0000	0.3630	0.1386	0.4009	0.0314
1	14	2	3	2	17	0.0000	7.2523	37.3479	1.2346	0.3908	1.5883	2.6903	1.4222	1.5936	3.3714	21.4361	14.0000	0.3630	0.1419	0.3994	0.0312
1	15	2	4	2	12	-0.3967	8.5099	31.7983	1.2576	0.3993	1.5869	2.7195	1.4467	1.6009	3.2950	16.3970	10.0000	0.3630	0.1450	0.4024	0.0312
1	16	2	5	2	21	0.3174	9.7900	45.5378	1.2801	0.4074	1.5859	2.7472	1.4193	1.5886	3.3221	27.0385	18.0000	0.3630	0.1479	0.3974	0.0310
1	17	2	6	2	19	0.1587	11.0924	45.1180	1.3024	0.4152	1.5852	2.7740	1.4746	1.5968	3.5416	22.9822	15.0000	0.3630	0.1507	0.3983	0.0311
1	18	2	7	2	26	0.7141	12.4174	55.4495	1.3250	0.4228	1.5847	2.8003	1.4248	1.5858	3.3348	32.4480	22.0000	0.3630	0.1535	0.3962	0.0312
1	19	2	8	2	16	-0.0793	13.7658	43.7802	1.3483	0.4305	1.5846	2.8266	1.4998	1.5999	3.4451	19.0596	12.0000	0.3630	0.1563	0.3992	0.0312
1	20	2	9	2	18	0.0793	15.1385	47.3429	1.3728	0.4383	1.5848	2.8534	1.4561	1.5908	3.2335	23.4014	15.0000	0.3630	0.1591	0.3980	0.0313
1	21	2	10	2	11	-0.4761	16.5376	39.2165	1.3990	0.4464	1.5852	2.8814	1.5163	1.6034	3.2032	13.8679	8.0000	0.3630	0.1621	0.4019	0.0314
1	22	2	11	2	10	-0.5554	17.9656	39.0837	1.4280	0.4551	1.5861	2.9112	1.5115	1.6022	3.1075	14.1715	8.0000	0.3630	0.1652	0.4019	0.0312
1	23	2	12	2	21	0.3174	19.4264	56.2312	1.4608	0.4646	1.5875	2.9439	1.4648	1.5871	3.1656	26.2428	17.0000	0.3630	0.1687	0.3965	0.0312
1	24	2	13	2	10	-0.5554	20.9259	42.0965	1.4995	0.4754	1.5896	2.9810	1.5146	1.5984	3.0095	14.2838	8.0000	0.3630	0.1726	0.4007	0.0313
1	25	2	14	2	11	-0.4761	22.4733	46.2649	1.5474	0.4882	1.5930	3.0249	1.6100	1.6104	3.2710	14.3851	8.0000	0.3630	0.1772	0.3999	0.0312
1	26	2	15	2	7	-0.7935	24.0839	41.2169	1.6106	0.5042	1.5984	3.0798	1.5818	1.6061	2.9160	10.2312	5.0000	0.3630	0.1830	0.4021	0.0313
