# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_highRe_3gen.txt" 
# genT	cycleGrowth	rejuvenation
1.6665	1.601	0.1813
1.711	1.6039	0.1813
1.7309	1.6054	0.1813
1.6721	1.5992	0.1813
1.7006	1.6095	0.1813
1.6798	1.6042	0.1813
1.6938	1.6044	0.1813
1.7313	1.599	0.1813
1.6609	1.6062	0.1813
1.6946	1.6057	0.1813
1.7082	1.6083	0.1813
1.7201	1.6095	0.1813
1.6673	1.5955	0.1813
1.6827	1.6132	0.1813
1.6948	1.6086	0.1813
1.6559	1.6051	0.1813
1.6537	1.6036	0.1813
1.6552	1.6039	0.1813
1.6945	1.5984	0.1813
1.7178	1.6064	0.1813
1.7135	1.6069	0.1813
1.6901	1.6112	0.1813
1.7347	1.6089	0.1813
1.6718	1.5961	0.1813
1.6452	1.6107	0.1813
1.7143	1.6042	0.1813
1.6727	1.6081	0.1813
1.6513	1.6085	0.1813
1.6761	1.608	0.1813
1.7296	1.6088	0.1813
1.7103	1.6055	0.1813
1.6696	1.6008	0.1813
1.6822	1.6053	0.1813
1.6771	1.6013	0.1813
1.6625	1.6126	0.1813
1.6672	1.6105	0.1813
1.6592	1.605	0.1813
1.7077	1.6091	0.1813
1.6728	1.602	0.1813
1.6639	1.6004	0.1813
1.6818	1.608	0.1813
1.6495	1.6048	0.1813
1.7004	1.6047	0.1813
1.6735	1.6065	0.1813
1.6734	1.599	0.1813
1.6809	1.6044	0.1813
1.6749	1.6025	0.1813
1.6727	1.6	0.1813
1.6958	1.6083	0.1813
1.6764	1.6063	0.1813
1.6969	1.6072	0.1813
1.6481	1.6098	0.1813
1.6838	1.6092	0.1813
1.7107	1.6042	0.1813
1.6662	1.6064	0.1813
1.6625	1.6068	0.1813
1.7072	1.6046	0.1813
1.69	1.6082	0.1813
1.6846	1.6052	0.1813
1.6862	1.6028	0.1813
1.6802	1.6051	0.1813
1.6633	1.6032	0.1813
1.6638	1.6075	0.1813
1.6831	1.6032	0.1813
1.632	1.608	0.1813
1.6834	1.61	0.1813
1.6671	1.6073	0.1813
1.6965	1.6097	0.1813
1.6794	1.6063	0.1813
1.709	1.6049	0.1813
1.6663	1.6116	0.1813
1.6614	1.6075	0.1813
1.6729	1.6067	0.1813
1.6648	1.6113	0.1813
1.6771	1.6072	0.1813
1.7132	1.6086	0.1813
1.7052	1.6058	0.1813
1.7306	1.6046	0.1813
1.7079	1.6081	0.1813
1.6708	1.6031	0.1813
1.6551	1.6035	0.1813
1.6654	1.6015	0.1813
1.667	1.6163	0.1813
1.684	1.6142	0.1813
1.6789	1.6045	0.1813
1.659	1.5995	0.1813
1.6507	1.6096	0.1813
1.7019	1.6067	0.1813
1.6845	1.6133	0.1813
1.6586	1.6049	0.1813
1.6824	1.6065	0.1813
1.6892	1.5971	0.1813
1.6603	1.6021	0.1813
1.6444	1.6088	0.1813
1.6584	1.6071	0.1813
1.6402	1.6076	0.1813
1.6877	1.6066	0.1813
1.685	1.6026	0.1813
1.6963	1.6141	0.1813
1.6637	1.6097	0.1813
1.7101	1.6118	0.1813
1.6765	1.6076	0.1813
1.6831	1.6008	0.1813
1.6748	1.6088	0.1813
1.6554	1.6024	0.1813
1.6957	1.6053	0.1813
1.6659	1.6021	0.1813
1.6983	1.6063	0.1813
1.6609	1.6006	0.1813
1.6986	1.6114	0.1813
1.673	1.6079	0.1813
1.6858	1.6038	0.1813
1.7114	1.6032	0.1813
1.7015	1.5992	0.1813
1.6872	1.6123	0.1813
1.6886	1.6054	0.1813
1.6836	1.6004	0.1813
1.6636	1.6054	0.1813
1.7136	1.6069	0.1813
1.6553	1.6046	0.1813
1.7063	1.601	0.1813
1.6293	1.6094	0.1813
1.6556	1.6094	0.1813
1.6684	1.6054	0.1813
1.6788	1.6037	0.1813
1.6516	1.6048	0.1813
1.6599	1.6037	0.1813
1.7145	1.6053	0.1813
1.6724	1.6131	0.1813
1.6643	1.6106	0.1813
1.7098	1.6092	0.1813
1.6887	1.6045	0.1813
1.7012	1.6013	0.1813
1.6252	1.6087	0.1813
1.6898	1.6138	0.1813
1.6468	1.605	0.1813
1.7039	1.6063	0.1813
1.6707	1.6012	0.1813
1.7492	1.6056	0.1813
1.6686	1.6008	0.1813
1.6866	1.6042	0.1813
1.6705	1.6133	0.1813
1.6573	1.6099	0.1813
1.7028	1.608	0.1813
1.6696	1.6035	0.1813
1.6697	1.6001	0.1813
1.6833	1.6105	0.1813
1.7217	1.6107	0.1813
1.7043	1.6073	0.1813
1.6929	1.612	0.1813
1.6771	1.6045	0.1813
1.6619	1.6049	0.1813
1.7147	1.6083	0.1813
1.6464	1.6072	0.1813
1.6786	1.6019	0.1813
1.6951	1.6145	0.1813
1.6634	1.605	0.1813
1.7113	1.6056	0.1813
1.6428	1.6082	0.1813
1.6713	1.6072	0.1813
1.6608	1.6052	0.1813
1.7061	1.6089	0.1813
1.6998	1.6061	0.1813
1.6603	1.6026	0.1813
1.708	1.6056	0.1813
1.6701	1.6077	0.1813
1.7175	1.6088	0.1813
1.7027	1.6063	0.1813
1.7047	1.6076	0.1813
1.6754	1.6012	0.1813
1.6995	1.6026	0.1813
1.6917	1.6092	0.1813
1.692	1.6061	0.1813
1.719	1.6077	0.1813
1.6959	1.6122	0.1813
1.7197	1.6139	0.1813
1.7337	1.6103	0.1813
1.6735	1.6021	0.1813
1.6504	1.607	0.1813
1.6553	1.6037	0.1813
1.6811	1.6044	0.1813
1.6735	1.6033	0.1813
1.6655	1.6021	0.1813
1.7196	1.5954	0.1813
1.6839	1.6087	0.1813
1.7036	1.603	0.1813
1.7017	1.6127	0.1813
1.7148	1.6138	0.1813
1.7163	1.6097	0.1813
1.7132	1.608	0.1813
1.6958	1.605	0.1813
1.6732	1.6084	0.1813
1.6893	1.6075	0.1813
1.6734	1.6055	0.1813
1.6888	1.6044	0.1813
1.7268	1.6056	0.1813
1.7233	1.6074	0.1813
1.6614	1.6041	0.1813
1.6954	1.6029	0.1813
1.6894	1.5997	0.1813
1.6948	1.6099	0.1813
1.664	1.6059	0.1813
1.6759	1.6023	0.1813
1.6483	1.6082	0.1813
1.6505	1.6064	0.1813
1.6554	1.6061	0.1813
1.6905	1.6091	0.1813
1.6681	1.6052	0.1813
1.6898	1.6058	0.1813
1.6678	1.6024	0.1813
1.6613	1.6034	0.1813
1.6441	1.6078	0.1813
1.6467	1.6066	0.1813
1.6997	1.6034	0.1813
1.6831	1.603	0.1813
1.6969	1.6039	0.1813
1.6695	1.6005	0.1813
1.6834	1.6065	0.1813
1.6945	1.6092	0.1813
1.6513	1.6036	0.1813
1.6512	1.6046	0.1813
1.6891	1.6034	0.1813
1.6933	1.6082	0.1813
1.6704	1.6045	0.1813
1.7236	1.6099	0.1813
1.7207	1.6087	0.1813
1.6877	1.6045	0.1813
1.64	1.6112	0.1813
1.6577	1.6116	0.1813
1.6928	1.6079	0.1813
1.6498	1.614	0.1813
1.6698	1.6137	0.1813
1.6597	1.611	0.1813
1.6741	1.6067	0.1813
1.7225	1.6074	0.1813
1.7044	1.6046	0.1813
1.7049	1.6035	0.1813
1.7001	1.6021	0.1813
1.7058	1.5972	0.1813
1.66	1.6079	0.1813
1.6375	1.6051	0.1813
1.6596	1.6	0.1813
1.6796	1.5994	0.1813
1.6565	1.6082	0.1813
1.6885	1.6049	0.1813
1.726	1.6072	0.1813
1.6713	1.5978	0.1813
1.6436	1.6098	0.1813
1.6806	1.6155	0.1813
1.7196	1.6103	0.1813
1.7276	1.6065	0.1813
1.695	1.6041	0.1813
1.7034	1.6018	0.1813
1.6963	1.6111	0.1813
1.6692	1.6053	0.1813
1.6801	1.6073	0.1813
1.6594	1.6047	0.1813
1.6909	1.6047	0.1813
1.6841	1.6052	0.1813
1.6879	1.5982	0.1813
1.6474	1.6041	0.1813
1.6774	1.6028	0.1813
1.6866	1.6029	0.1813
1.6871	1.6063	0.1813
1.6882	1.6115	0.1813
1.6873	1.6098	0.1813
1.6668	1.6047	0.1813
1.7202	1.6101	0.1813
1.7148	1.6085	0.1813
1.6555	1.6108	0.1813
1.6428	1.608	0.1813
1.6646	1.6065	0.1813
1.6659	1.6061	0.1813
1.6629	1.6065	0.1813
1.663	1.6008	0.1813
1.6714	1.6004	0.1813
1.6848	1.5956	0.1813
1.6903	1.6149	0.1813
1.6459	1.6056	0.1813
1.6614	1.6012	0.1813
1.6623	1.6069	0.1813
1.7096	1.6101	0.1813
1.6726	1.6033	0.1813
1.6785	1.5984	0.1813
1.672	1.6026	0.1813
1.6941	1.6044	0.1813
1.68	1.6141	0.1813
1.6775	1.6097	0.1813
1.7182	1.6099	0.1813
1.648	1.6025	0.1813
1.6983	1.6064	0.1813
1.7138	1.6078	0.1813
1.7095	1.6046	0.1813
1.6672	1.6035	0.1813
1.6695	1.6026	0.1813
1.6363	1.6093	0.1813
1.6582	1.6067	0.1813
1.6551	1.612	0.1813
1.6422	1.6086	0.1813
1.6968	1.6112	0.1813
1.6697	1.6056	0.1813
1.6667	1.5994	0.1813
1.6464	1.6043	0.1813
1.6646	1.6051	0.1813
1.6618	1.6104	0.1813
1.7153	1.6131	0.1813
1.6793	1.6124	0.1813
1.6444	1.6123	0.1813
1.6686	1.6137	0.1813
1.6506	1.6082	0.1813
1.6667	1.6075	0.1813
1.6831	1.6038	0.1813
1.6481	1.6057	0.1813
1.7179	1.6018	0.1813
1.642	1.6063	0.1813
1.712	1.6126	0.1813
1.6969	1.6058	0.1813
1.6911	1.6042	0.1813
1.6848	1.6102	0.1813
1.6633	1.6009	0.1813
1.6749	1.6045	0.1813
1.6616	1.6019	0.1813
1.6922	1.6	0.1813
1.7301	1.5995	0.1813
1.6774	1.6032	0.1813
1.6794	1.6027	0.1813
1.6709	1.6054	0.1813
1.6806	1.5991	0.1813
1.6543	1.6038	0.1813
1.6708	1.5997	0.1813
1.6892	1.6008	0.1813
1.7063	1.6145	0.1813
1.662	1.6044	0.1813
1.7091	1.6077	0.1813
1.6763	1.6068	0.1813
1.6674	1.6019	0.1813
1.6604	1.6033	0.1813
1.6479	1.6034	0.1813
1.6772	1.5961	0.1813
1.6858	1.607	0.1813
1.6324	1.6118	0.1813
1.6521	1.6069	0.1813
1.7171	1.6118	0.1813
1.6655	1.6012	0.1813
1.6752	1.6112	0.1813
1.6866	1.6015	0.1813
1.664	1.6146	0.1813
1.6789	1.6076	0.1813
1.6824	1.604	0.1813
1.6732	1.6027	0.1813
1.6474	1.6068	0.1813
1.6792	1.6072	0.1813
1.6891	1.6054	0.1813
1.7039	1.606	0.1813
1.6595	1.6096	0.1813
1.6666	1.6063	0.1813
1.6791	1.6068	0.1813
1.6399	1.6133	0.1813
1.6461	1.6093	0.1813
1.6928	1.608	0.1813
1.6966	1.6077	0.1813
1.7327	1.6113	0.1813
1.712	1.6073	0.1813
1.6775	1.6042	0.1813
1.6546	1.602	0.1813
1.6594	1.6005	0.1813
1.6751	1.6	0.1813
1.6687	1.6074	0.1813
1.656	1.6006	0.1813
1.6552	1.6028	0.1813
1.6833	1.6009	0.1813
1.6669	1.6077	0.1813
1.6759	1.6049	0.1813
1.6584	1.6025	0.1813
1.6875	1.6077	0.1813
1.6924	1.6078	0.1813
1.6678	1.6038	0.1813
1.6902	1.6037	0.1813
1.6508	1.607	0.1813
1.6807	1.6152	0.1813
1.6637	1.6109	0.1813
1.7068	1.609	0.1813
1.687	1.6062	0.1813
1.6973	1.6018	0.1812
1.6988	1.6064	0.1812
1.6946	1.6052	0.1812
1.6928	1.6049	0.1812
1.6663	1.6034	0.1812
1.6657	1.6017	0.1812
1.6749	1.602	0.1812
1.6716	1.6093	0.1812
1.6464	1.6041	0.1812
1.7013	1.6079	0.1812
1.6797	1.6028	0.1812
1.7028	1.604	0.1812
1.6828	1.6002	0.1812
1.6725	1.6082	0.1812
1.6659	1.6013	0.1812
1.6477	1.6074	0.1812
1.6502	1.6063	0.1812
1.6474	1.6051	0.1812
1.6678	1.6048	0.1812
1.6584	1.6053	0.1812
1.7036	1.61	0.1812
1.6751	1.6055	0.1812
1.6576	1.6017	0.1812
1.725	1.6022	0.1812
1.6415	1.6087	0.1812
1.6958	1.6042	0.1812
1.6424	1.6093	0.1812
1.6675	1.6082	0.1812
1.7012	1.6092	0.1812
1.7175	1.6097	0.1812
1.6798	1.6126	0.1812
1.6765	1.5997	0.1812
1.6683	1.6012	0.1812
1.6588	1.6051	0.1812
1.7149	1.6063	0.1812
1.7101	1.604	0.1812
1.6552	1.6079	0.1812
1.6693	1.6051	0.1812
1.6842	1.6035	0.1812
1.6303	1.6095	0.1812
1.6772	1.6088	0.1812
1.696	1.6101	0.1812
1.7096	1.61	0.1812
1.6739	1.6041	0.1812
1.6681	1.6015	0.1812
1.7032	1.6109	0.1812
1.7134	1.6104	0.1812
1.6402	1.6063	0.1812
1.6745	1.603	0.1812
1.6901	1.6046	0.1812
1.6783	1.6073	0.1812
1.6874	1.6078	0.1812
1.6905	1.6078	0.1812
1.6707	1.6027	0.1812
1.6956	1.5979	0.1812
1.6766	1.605	0.1812
1.6868	1.6057	0.1812
1.6636	1.6055	0.1812
1.6685	1.6058	0.1812
1.6426	1.6068	0.1812
1.7267	1.6051	0.1812
1.6536	1.6035	0.1812
1.6942	1.6029	0.1812
1.6499	1.6036	0.1812
1.6837	1.6026	0.1812
1.6666	1.605	0.1812
1.6853	1.599	0.1812
1.6632	1.6035	0.1812
1.6976	1.5954	0.1812
1.6631	1.6065	0.1812
1.6669	1.6014	0.1812
1.6776	1.6014	0.1812
1.6685	1.6132	0.1812
1.695	1.61	0.1812
1.6942	1.6047	0.1812
1.67	1.6126	0.1812
1.6538	1.6064	0.1812
1.6668	1.6119	0.1812
1.6604	1.6067	0.1812
1.7022	1.6098	0.1812
1.6975	1.6074	0.1812
1.677	1.6047	0.1812
1.6764	1.6044	0.1812
1.7191	1.608	0.1812
1.6874	1.6043	0.1812
1.6377	1.6067	0.1812
1.6962	1.6087	0.1812
1.7128	1.5998	0.1812
1.6837	1.604	0.1812
1.6773	1.6072	0.1812
1.6706	1.6093	0.1812
1.677	1.6023	0.1812
1.6462	1.6073	0.1812
1.6605	1.6016	0.1812
1.7215	1.6025	0.1812
1.7096	1.6137	0.1812
1.6588	1.6089	0.1812
1.6814	1.602	0.1812
1.6693	1.6041	0.1812
1.7028	1.6027	0.1812
1.6692	1.6013	0.1812
1.6861	1.5987	0.1812
1.6972	1.6158	0.1812
1.6549	1.6087	0.1812
1.6564	1.6027	0.1812
1.6698	1.6117	0.1812
1.651	1.6011	0.1812
1.7091	1.608	0.1812
1.672	1.609	0.1812
1.6816	1.6081	0.1812
1.6648	1.6009	0.1812
1.7083	1.6029	0.1812
1.6325	1.606	0.1812
1.6852	1.6048	0.1812
1.6589	1.6012	0.1812
1.6478	1.6042	0.1812
1.6814	1.6057	0.1812
1.634	1.6076	0.1812
1.6879	1.6108	0.1812
1.668	1.6058	0.1812
1.6642	1.6038	0.1812
1.7294	1.6058	0.1812
1.6845	1.5972	0.1812
1.6908	1.6003	0.1812
1.648	1.6084	0.1812
1.6593	1.6071	0.1812
1.6994	1.6101	0.1812
1.6604	1.6032	0.1812
1.6832	1.6023	0.1812
1.6857	1.6032	0.1812
1.6288	1.6061	0.1812
1.6509	1.6042	0.1812
1.708	1.6086	0.1812
1.6985	1.6004	0.1812
1.6917	1.5981	0.1812
1.7017	1.6084	0.1812
1.6773	1.604	0.1812
1.7027	1.5973	0.1812
1.6423	1.6083	0.1812
1.6805	1.6066	0.1812
1.7181	1.6062	0.1812
1.6853	1.5982	0.1812
1.6668	1.6119	0.1812
1.668	1.6049	0.1812
1.6792	1.6064	0.1812
1.6584	1.6011	0.1812
1.6753	1.6022	0.1812
1.6941	1.603	0.1812
1.6845	1.6031	0.1812
1.6725	1.6082	0.1812
1.6751	1.6031	0.1812
1.6517	1.6026	0.1812
1.6798	1.6029	0.1812
1.6958	1.611	0.1812
1.7368	1.6075	0.1812
1.6578	1.6087	0.1812
1.6614	1.6027	0.1812
1.6856	1.6022	0.1812
1.6522	1.6052	0.1812
1.6559	1.6048	0.1812
1.6682	1.5968	0.1812
1.6571	1.6079	0.1812
1.6811	1.6064	0.1812
1.6848	1.6049	0.1812
1.698	1.6156	0.1812
1.6808	1.612	0.1812
1.6488	1.6055	0.1812
1.702	1.6088	0.1812
1.6913	1.6073	0.1812
1.6865	1.6091	0.1812
1.6453	1.6073	0.1812
1.677	1.6077	0.1812
1.6683	1.6049	0.1812
1.6763	1.6062	0.1812
1.6982	1.6051	0.1812
1.6441	1.6089	0.1812
1.6389	1.6073	0.1812
1.6633	1.6095	0.1812
1.6499	1.607	0.1812
1.6888	1.6155	0.1812
1.6779	1.613	0.1812
1.6652	1.6043	0.1812
1.6961	1.6025	0.1812
1.6767	1.6083	0.1812
1.6879	1.6088	0.1812
1.6767	1.6036	0.1812
1.6517	1.6063	0.1812
1.6687	1.6075	0.1812
1.7293	1.6125	0.1812
1.6427	1.6085	0.1812
1.6699	1.6068	0.1812
1.6717	1.6021	0.1812
1.6606	1.6048	0.1812
1.6658	1.6009	0.1812
1.6678	1.6002	0.1812
1.687	1.6142	0.1812
1.6392	1.6037	0.1812
1.664	1.6	0.1812
1.7077	1.6043	0.1812
1.6683	1.6151	0.1812
1.6271	1.6099	0.1812
1.7125	1.6153	0.1812
1.6582	1.605	0.1812
1.6529	1.6112	0.1812
1.6479	1.607	0.1812
1.6882	1.6096	0.1812
1.7038	1.6077	0.1812
1.6846	1.6054	0.1812
1.6814	1.6057	0.1812
1.6637	1.6077	0.1812
1.6948	1.6076	0.1812
1.6919	1.6057	0.1812
1.6656	1.6081	0.1812
1.7133	1.6093	0.1812
1.6691	1.6047	0.1812
1.6492	1.6028	0.1812
1.6453	1.6056	0.1812
1.6853	1.6067	0.1812
1.6996	1.6116	0.1812
1.6808	1.6125	0.1812
1.6534	1.6053	0.1812
1.6728	1.6032	0.1812
1.6792	1.6068	0.1812
1.6811	1.6048	0.1812
1.6868	1.6071	0.1812
1.6738	1.5982	0.1812
1.6389	1.6082	0.1812
1.6514	1.6066	0.1812
1.6714	1.6012	0.1812
1.6602	1.602	0.1812
1.6646	1.598	0.1812
1.6563	1.6017	0.1812
1.6554	1.61	0.1812
1.7133	1.6142	0.1812
1.6928	1.6086	0.1812
1.7047	1.6123	0.1812
1.7024	1.6114	0.1812
1.6948	1.6093	0.1812
1.6662	1.604	0.1812
1.6752	1.6045	0.1812
1.672	1.6133	0.1812
1.6749	1.6124	0.1812
1.6467	1.6077	0.1812
1.6565	1.608	0.1812
1.6869	1.6093	0.1812
1.6798	1.6032	0.1812
1.6345	1.6065	0.1812
1.6809	1.602	0.1812
1.647	1.6064	0.1812
1.6896	1.6077	0.1812
1.6389	1.6119	0.1812
1.6943	1.615	0.1812
1.7137	1.6113	0.1812
1.6603	1.612	0.1812
1.6414	1.6091	0.1812
1.6817	1.6109	0.1812
1.6539	1.6075	0.1812
1.6815	1.6077	0.1812
1.6578	1.6036	0.1812
1.6865	1.6099	0.1812
1.6422	1.6047	0.1812
1.6526	1.611	0.1812
1.6751	1.6023	0.1812
1.6886	1.5997	0.1812
1.6938	1.6034	0.1812
1.6673	1.6068	0.1812
1.6927	1.6054	0.1812
1.6776	1.6019	0.1812
1.6688	1.6044	0.1812
1.6431	1.6129	0.1812
1.6396	1.6093	0.1812
1.671	1.6061	0.1812
1.7093	1.6086	0.1812
1.6921	1.6095	0.1812
1.6704	1.6036	0.1812
1.6913	1.6067	0.1812
1.6583	1.6021	0.1812
1.6578	1.6049	0.1812
1.6603	1.6048	0.1812
1.666	1.604	0.1812
1.6696	1.6035	0.1812
1.6724	1.6126	0.1812
1.6924	1.605	0.1812
1.6726	1.5985	0.1812
1.6426	1.6033	0.1812
1.6834	1.6045	0.1812
1.6855	1.5992	0.1812
1.639	1.6074	0.1812
1.6974	1.6093	0.1812
1.6642	1.616	0.1812
1.6459	1.6119	0.1812
1.697	1.6164	0.1812
1.7193	1.6117	0.1812
1.697	1.6116	0.1812
1.6953	1.6096	0.1812
1.6613	1.6076	0.1812
1.6786	1.6006	0.1812
1.7284	1.6042	0.1812
1.6927	1.6042	0.1812
1.6705	1.6078	0.1812
1.6723	1.6034	0.1812
1.6976	1.6046	0.1812
1.7062	1.6075	0.1812
1.626	1.6087	0.1812
1.6652	1.6079	0.1812
1.6842	1.6055	0.1812
1.6727	1.604	0.1812
1.6683	1.6115	0.1812
1.656	1.6045	0.1812
1.6567	1.6051	0.1812
1.656	1.6092	0.1812
1.7039	1.6111	0.1812
1.653	1.605	0.1812
1.6911	1.6061	0.1812
1.6813	1.6026	0.1812
1.7226	1.6097	0.1812
1.6967	1.6091	0.1812
1.6892	1.6059	0.1812
1.6553	1.6014	0.1812
1.6341	1.6106	0.1812
1.6896	1.6095	0.1812
1.6652	1.6027	0.1812
1.6781	1.6053	0.1812
1.6579	1.6035	0.1812
1.6603	1.6022	0.1812
1.6713	1.6022	0.1812
1.6454	1.6115	0.1812
1.6403	1.6084	0.1812
1.6398	1.6075	0.1812
1.7219	1.6145	0.1812
1.6855	1.6084	0.1812
1.6503	1.6092	0.1812
1.7034	1.6062	0.1812
1.6568	1.6159	0.1812
1.6464	1.6113	0.1812
1.6397	1.6093	0.1812
1.6702	1.6107	0.1812
1.6541	1.6009	0.1812
1.6874	1.6029	0.1812
1.6891	1.605	0.1812
1.6857	1.6031	0.1812
1.653	1.601	0.1812
1.704	1.6037	0.1812
1.6551	1.5998	0.1812
1.6861	1.6081	0.1812
1.6983	1.6068	0.1812
1.6798	1.6034	0.1812
1.6395	1.6047	0.1812
1.7168	1.6062	0.1812
1.642	1.611	0.1812
1.6388	1.6084	0.1812
1.7366	1.6041	0.1812
1.6881	1.6046	0.1812
1.6814	1.6012	0.1812
1.6406	1.6071	0.1812
1.6612	1.6065	0.1812
1.6611	1.6044	0.1812
1.7149	1.6049	0.1812
1.6478	1.6063	0.1812
1.6579	1.6127	0.1812
1.6563	1.6085	0.1812
1.6814	1.6087	0.1812
1.6651	1.6078	0.1812
1.6722	1.6116	0.1812
1.7163	1.6067	0.1812
1.6582	1.6071	0.1812
1.669	1.6076	0.1812
1.6825	1.608	0.1812
1.6467	1.6041	0.1812
1.6819	1.6056	0.1812
1.6834	1.6012	0.1812
1.6748	1.6073	0.1812
1.6685	1.6104	0.1812
1.6756	1.6028	0.1812
1.6749	1.6128	0.1812
1.6723	1.6044	0.1812
1.6579	1.6086	0.1812
1.6795	1.6076	0.1812
1.7057	1.6044	0.1812
1.7083	1.6023	0.1812
1.6606	1.6076	0.1812
1.6731	1.6063	0.1812
1.6865	1.6051	0.1812
1.6924	1.6024	0.1812
1.6583	1.6038	0.1812
1.6972	1.605	0.1812
1.6657	1.6016	0.1812
1.6666	1.6164	0.1812
1.6684	1.6123	0.1812
1.6524	1.6057	0.1812
1.6619	1.6059	0.1812
1.7073	1.6072	0.1812
1.6922	1.5948	0.1812
1.6677	1.6057	0.1812
1.6885	1.6018	0.1812
1.6488	1.603	0.1812
1.6649	1.6028	0.1812
1.681	1.6027	0.1812
1.7034	1.608	0.1812
1.7229	1.6007	0.1812
1.643	1.6105	0.1812
1.6714	1.6084	0.1812
1.6769	1.6097	0.1812
1.6662	1.6021	0.1812
1.6827	1.6031	0.1812
1.7174	1.6065	0.1812
1.7075	1.6057	0.1812
1.6478	1.6069	0.1812
1.6628	1.606	0.1812
1.6662	1.6027	0.1812
1.7077	1.6076	0.1812
1.679	1.6037	0.1812
1.7127	1.6048	0.1812
1.6424	1.6138	0.1812
1.6395	1.6095	0.1812
1.6921	1.6069	0.1812
1.6633	1.6139	0.1812
1.6737	1.6085	0.1812
1.7095	1.6117	0.1812
1.6765	1.5992	0.1812
1.6848	1.5992	0.1812
1.7245	1.6099	0.1812
1.6522	1.6078	0.1812
1.658	1.6031	0.1812
1.6492	1.609	0.1812
1.6523	1.6063	0.1812
1.6769	1.6052	0.1812
1.6588	1.6043	0.1812
1.7116	1.6063	0.1812
1.7145	1.6031	0.1812
1.6941	1.5977	0.1812
1.6477	1.6043	0.1812
1.6635	1.6045	0.1812
1.6897	1.6052	0.1812
1.6519	1.6035	0.1812
1.6515	1.6073	0.1812
1.657	1.6077	0.1812
1.7107	1.6097	0.1812
1.6888	1.6044	0.1812
1.6908	1.6036	0.1812
1.6793	1.6019	0.1812
1.6774	1.613	0.1812
1.6716	1.6022	0.1812
1.6665	1.5997	0.1812
1.7078	1.6007	0.1812
1.6585	1.6129	0.1812
1.6715	1.6108	0.1812
1.6559	1.6083	0.1812
1.6716	1.6085	0.1812
1.7156	1.6122	0.1812
1.666	1.6041	0.1812
1.6857	1.6016	0.1812
1.7032	1.6109	0.1812
1.6848	1.6126	0.1812
1.6478	1.6074	0.1812
1.6719	1.6043	0.1812
1.6971	1.6031	0.1812
1.6408	1.6088	0.1812
1.667	1.6068	0.1812
1.6957	1.6053	0.1812
1.6694	1.6012	0.1812
1.6739	1.5967	0.1812
1.6653	1.6061	0.1812
1.6751	1.6128	0.1812
1.6518	1.609	0.1812
1.7042	1.6141	0.1812
1.651	1.6058	0.1812
1.6661	1.6056	0.1812
1.6825	1.6133	0.1812
1.6608	1.6023	0.1812
1.6882	1.602	0.1812
1.6797	1.6076	0.1812
1.6842	1.6078	0.1812
1.7011	1.6029	0.1812
1.6871	1.6159	0.1812
1.7176	1.6124	0.1812
1.6908	1.6037	0.1812
1.6452	1.6062	0.1812
1.726	1.6053	0.1812
1.666	1.6148	0.1812
1.6785	1.6093	0.1812
1.6495	1.6065	0.1812
1.6655	1.6056	0.1812
1.6993	1.6028	0.1812
1.6893	1.6084	0.1812
1.6675	1.5971	0.1812
1.6762	1.5969	0.1812
1.641	1.6039	0.1812
1.7369	1.6007	0.1812
1.6879	1.6067	0.1812
1.6752	1.6021	0.1812
1.6737	1.6095	0.1812
1.7011	1.6079	0.1812
1.6694	1.6003	0.1812
1.7136	1.5998	0.1812
1.7052	1.6039	0.1812
1.6749	1.6037	0.1812
1.6985	1.6055	0.1812
1.6858	1.6143	0.1812
1.6773	1.6084	0.1812
1.6968	1.6128	0.1812
1.6571	1.6045	0.1812
1.7004	1.6074	0.1812
1.7036	1.6081	0.1812
1.7032	1.6057	0.1812
1.6593	1.612	0.1812
1.701	1.6131	0.1812
1.6871	1.609	0.1812
1.6778	1.6069	0.1812
1.6675	1.6038	0.1812
1.711	1.6065	0.1812
1.6573	1.6132	0.1812
1.6485	1.6058	0.1812
1.6537	1.6049	0.1812
1.6552	1.6099	0.1812
1.6816	1.607	0.1812
1.6647	1.6042	0.1812
1.6549	1.6047	0.1812
1.6499	1.6037	0.1812
1.6767	1.6034	0.1812
1.6949	1.6041	0.1812
1.6932	1.6014	0.1812
1.6847	1.6089	0.1812
1.6938	1.6085	0.1812
1.7106	1.6016	0.1812
1.6932	1.6062	0.1812
1.7038	1.6033	0.1812
1.6626	1.6082	0.1812
1.6774	1.6091	0.1812
1.6845	1.6063	0.1812
1.6935	1.6025	0.1812
1.6678	1.6057	0.1812
1.68	1.6106	0.1812
1.6857	1.6082	0.1812
1.6477	1.6032	0.1812
1.7359	1.5993	0.1812
1.6588	1.6008	0.1812
1.6841	1.6142	0.1812
1.6361	1.609	0.1812
1.6582	1.6077	0.1812
1.7028	1.6084	0.1812
1.6718	1.604	0.1812
1.692	1.6027	0.1812
1.7042	1.6046	0.1812
1.681	1.6088	0.1812
1.6881	1.6021	0.1812
1.6728	1.6163	0.1812
1.7012	1.6095	0.1812
1.7055	1.6057	0.1812
1.6686	1.6099	0.1812
1.7118	1.6087	0.1812
1.7244	1.6087	0.1812
1.6762	1.6107	0.1812
1.6898	1.6075	0.1812
1.6724	1.6048	0.1812
1.6747	1.5995	0.1812
1.6758	1.5989	0.1812
