# INITIAL SIZE IN LINEAGE
# original file "wt_decCap_highRe_3gen.txt" 
# mother	daughter	initSizeMean	initSizeStd
0.0	0.0	0.7744201000000001	1.1702778228589004e-16
0.0	1.0	0.5772697119999999	0.0011747269795034498
0.0	2.0	0.6147435960000001	0.0020070088816677607
0.0	3.0	0.6453375400000001	0.0027485052599549482
0.0	4.0	0.670660214	0.0035165820174083533
0.0	5.0	0.6920916060000001	0.004296283255301288
0.0	6.0	0.71039671	0.005107451446471788
0.0	7.0	0.726383676	0.0059259335951414955
0.0	8.0	0.7406053939999999	0.006861961717857188
0.0	9.0	0.7534160719999999	0.007926630606507274
0.0	10.0	0.7652475479999999	0.009062446219172597
0.0	11.0	0.776338504	0.010400046115311451
0.0	12.0	0.787018674	0.011973014382092032
0.0	13.0	0.7974812139999999	0.013901997584683214
0.0	14.0	0.807978228	0.01631548051795169
0.0	15.0	0.8188660279999999	0.019508598049259546
0.0	16.0	0.8307130300000001	0.023933793292083883
0.0	17.0	0.844188702	0.030736831575186377
0.0	18.0	0.8616167079999999	0.04360144741457018
0.0	19.0	0.8556246550000001	0.022343733046115772
0.0	20.0	0.8722028000000001	0.030137747035228594
0.0	21.0	0.89701311	0.04752537441083388
0.0	22.0	0.879323396	0.010596237456318177
0.0	23.0	0.9003484759999999	0.015338797822589584
0.0	24.0	0.934453968	0.027508255898084852
0.0	25.0	0.9414449600000001	0.0035876052492993865
1.0	1.0	0.5400876231168831	0.0035483974237909004
1.0	2.0	0.5848676043290043	0.0033625568074643294
1.0	3.0	0.6210465668398271	0.003499688923732208
1.0	4.0	0.6506992476190476	0.003868998683223728
1.0	5.0	0.6753610514285715	0.004374119984924482
1.0	6.0	0.6962138431168831	0.005002690697110624
1.0	7.0	0.7141872567965368	0.005719591135280046
1.0	8.0	0.7299373245887445	0.006526988717876071
1.0	9.0	0.7439952677056276	0.007427745179813641
1.0	10.0	0.7567764732467531	0.008455857265614854
1.0	11.0	0.7686207879653678	0.009640276944423945
1.0	12.0	0.7798250193073593	0.011022415804668605
1.0	13.0	0.7906603430303032	0.012693023234191891
1.0	14.0	0.8013925233766233	0.01476176656298787
1.0	15.0	0.8123396825108224	0.017464262951375837
1.0	16.0	0.8239266742857141	0.02130887716141614
1.0	17.0	0.8361265412173913	0.025395750249592567
1.0	18.0	0.8503038211353713	0.03178109976925027
1.0	19.0	0.8653039311210762	0.03807519918211756
1.0	20.0	0.8794448613592233	0.04386294776796255
1.0	21.0	0.8901928796590911	0.04832044594108732
1.0	22.0	0.895828765390071	0.046037238458650286
1.0	23.0	0.9045341625225226	0.04909338888588113
1.0	24.0	0.9020723805263158	0.046092255047690545
1.0	25.0	0.9160221338709678	0.05301503221267268
1.0	26.0	0.9145641660465117	0.048453090976693945
1.0	27.0	0.9182862483870967	0.04316015670604971
1.0	28.0	0.9317220781818182	0.05095167711067749
1.0	29.0	0.9211367636363637	0.049850163109891474
1.0	30.0	0.9282533457142856	0.06436288697875478
1.0	31.0	0.9338545	0.06571016560509184
1.0	32.0	0.91594913	0.12789775519935379
1.0	33.0	NaN	NaN
1.0	34.0	NaN	NaN
1.0	35.0	NaN	NaN
1.0	36.0	NaN	NaN
1.0	37.0	NaN	NaN
1.0	38.0	NaN	NaN
1.0	39.0	NaN	NaN
1.0	40.0	NaN	NaN
1.0	41.0	NaN	NaN
1.0	42.0	NaN	NaN
1.0	43.0	NaN	NaN
1.0	44.0	NaN	NaN
1.0	45.0	NaN	NaN
1.0	46.0	NaN	NaN
2.0	1.0	0.5470798041558442	0.0028546373722927567
2.0	2.0	0.5904892800865801	0.002712695432860573
2.0	3.0	0.6256262375757576	0.0028725057584299534
2.0	4.0	0.6544657789610389	0.003252470065420215
2.0	5.0	0.6785376812987013	0.0037497273796009115
2.0	6.0	0.6989325935930735	0.004345958398958593
2.0	7.0	0.7165431487445889	0.005006649713278955
2.0	8.0	0.7320104780952381	0.0057365087903555045
2.0	9.0	0.7458378239826838	0.006545247533084945
2.0	10.0	0.758459472987013	0.007471361995014266
2.0	11.0	0.770176083116883	0.008526516108398748
2.0	12.0	0.7812758838961039	0.009743467944148753
2.0	13.0	0.7920225776623376	0.011215339261634864
2.0	14.0	0.8026862236363637	0.012983274919564339
2.0	15.0	0.8135501412987012	0.015240311329538717
2.0	16.0	0.8249868951515152	0.018221145403202216
2.0	17.0	0.8375743225108225	0.02253893177577027
2.0	18.0	0.8525075029437228	0.030145673218004283
2.0	19.0	0.868773160969163	0.03709645141108274
2.0	20.0	0.8850377056603774	0.04412569461064726
2.0	21.0	0.9002018767213115	0.0508132465692923
2.0	22.0	0.8996730445112783	0.045483706196325566
2.0	23.0	0.9050771944554455	0.043816405004724085
2.0	24.0	0.9174603848717948	0.047857961022043996
2.0	25.0	0.9134830325	0.043878190067226104
2.0	26.0	0.923356108235294	0.04926505206399239
2.0	27.0	0.9217543419999998	0.05236882787053096
2.0	28.0	0.9080943733333334	0.04304546694823921
2.0	29.0	0.9185425279999999	0.03635819021086871
2.0	30.0	0.91861358	0.03428387335484483
2.0	31.0	0.933621344	0.009954559789658196
2.0	32.0	0.9865248299999999	0.010505536339797145
3.0	1.0	0.5527396887445887	0.0025222645797198327
3.0	2.0	0.594960624155844	0.002601379322919153
3.0	3.0	0.6291764458874459	0.002944644413173048
3.0	4.0	0.6572954079653679	0.0034565900928650475
3.0	5.0	0.680801297922078	0.004049200463461037
3.0	6.0	0.7007400168831169	0.00472299816300554
3.0	7.0	0.7179872806060607	0.005454828336296567
3.0	8.0	0.7331553872727272	0.006286193821431282
3.0	9.0	0.7467411767965367	0.007192707101733228
3.0	10.0	0.7591416953246753	0.008225173172188701
3.0	11.0	0.7706464595670993	0.009411581950848222
3.0	12.0	0.7815821240692642	0.010807859981177746
3.0	13.0	0.7921707536796534	0.01248738812096442
3.0	14.0	0.8027017509956709	0.014572282348926092
3.0	15.0	0.8134684377489177	0.017348028163918706
3.0	16.0	0.8249091787878787	0.021352308813063596
3.0	17.0	0.8370150918260868	0.02581345593163196
3.0	18.0	0.8498947722466959	0.030349601718255594
3.0	19.0	0.8641935492307693	0.03642549013742613
3.0	20.0	0.8768138414634147	0.03943915141947363
3.0	21.0	0.8892062290710382	0.04084594955066002
3.0	22.0	0.9062495575796181	0.04939338228264303
3.0	23.0	0.9066526168224299	0.04910037923971491
3.0	24.0	0.910811961025641	0.04873320828486443
3.0	25.0	0.9129114366666665	0.04940800840918623
3.0	26.0	0.9151596270270271	0.05074037165514026
3.0	27.0	0.9133432047999999	0.04803491067494706
3.0	28.0	0.9173874211111112	0.05049730417573988
3.0	29.0	0.9158269816666667	0.04962747028665729
3.0	30.0	0.9135718475	0.04904648069477178
3.0	31.0	0.9222753899999999	0.0528129200650413
3.0	32.0	0.936993025	0.07829071676459283
3.0	33.0	0.8966203500000001	0.07250572525123933
3.0	34.0	NaN	NaN
3.0	35.0	NaN	NaN
3.0	36.0	NaN	NaN
3.0	37.0	NaN	NaN
3.0	38.0	NaN	NaN
3.0	39.0	NaN	NaN
3.0	40.0	NaN	NaN
3.0	41.0	NaN	NaN
4.0	1.0	0.5575510161904762	0.002314911752290623
4.0	2.0	0.5988416338528137	0.0025555343119710136
4.0	3.0	0.632344953246753	0.003021909462459744
4.0	4.0	0.65993217012987	0.003630464228550616
4.0	5.0	0.6830167605194803	0.004307381314638528
4.0	6.0	0.7026597655411254	0.0050606060967104535
4.0	7.0	0.7196534087445887	0.005878047639198467
4.0	8.0	0.7346608423376623	0.0067538125411736516
4.0	9.0	0.7481279726406925	0.007743660909041575
4.0	10.0	0.7604262706493505	0.008846649894678473
4.0	11.0	0.7718927690043291	0.010114531209594926
4.0	12.0	0.7828030635497835	0.0115989394495837
4.0	13.0	0.7934112987878789	0.013372657114754275
4.0	14.0	0.8040012155844155	0.015564672665160094
4.0	15.0	0.8148571588744588	0.018374972480833498
4.0	16.0	0.8264530363636363	0.022228356638256626
4.0	17.0	0.8394858460606057	0.028084401044689337
4.0	18.0	0.8540156663157895	0.03673226047489362
4.0	19.0	0.8672285922580645	0.04136457120784747
4.0	20.0	0.8781208423589744	0.045431118691446254
4.0	21.0	0.8866510119526625	0.04535271052438035
4.0	22.0	0.8966376422695036	0.049282055234889835
4.0	23.0	0.8985779601851851	0.04531413716993439
4.0	24.0	0.9064462328735633	0.04338746101348336
4.0	25.0	0.91828432119403	0.048685926120564
4.0	26.0	0.9170987827906976	0.047758815515005736
4.0	27.0	0.9180537164285714	0.04826309841749154
4.0	28.0	0.9241815368421052	0.05341752908038553
4.0	29.0	0.9148499763636365	0.05508383138002716
4.0	30.0	0.8982682685714287	0.04116572260849852
4.0	31.0	0.9113750466666666	0.05074439100855293
4.0	32.0	0.9193951519999999	0.043832273601816726
4.0	33.0	0.9318731133333333	0.07199009368484059
4.0	34.0	NaN	NaN
4.0	35.0	NaN	NaN
4.0	36.0	NaN	NaN
4.0	37.0	NaN	NaN
4.0	38.0	NaN	NaN
4.0	39.0	NaN	NaN
4.0	40.0	NaN	NaN
5.0	1.0	0.5617425495238095	0.002124443520729968
5.0	2.0	0.6023009566233767	0.002426167360044098
5.0	3.0	0.6352588832034632	0.00294442425195917
5.0	4.0	0.6624465251082252	0.003572788283985038
5.0	5.0	0.6852370761038961	0.004267273458254158
5.0	6.0	0.7046814384415584	0.005011201708472658
5.0	7.0	0.7215485391341993	0.005819561844973723
5.0	8.0	0.7364438525541127	0.006705735026755633
5.0	9.0	0.7498519722943722	0.007683007976608109
5.0	10.0	0.7621680872727274	0.008784711404827129
5.0	11.0	0.773663715064935	0.010054041821060991
5.0	12.0	0.7846323595670995	0.011537616487589806
5.0	13.0	0.7953682878787879	0.013322446113917618
5.0	14.0	0.8061133981818182	0.015550980894304303
5.0	15.0	0.8172119458008659	0.01847603727651056
5.0	16.0	0.8291602126406926	0.022679216490538785
5.0	17.0	0.8420383890434783	0.02726883167495448
5.0	18.0	0.8567665069603524	0.03457590400281679
5.0	19.0	0.8708494858333333	0.0396520288762758
5.0	20.0	0.8863000257575757	0.0468940993232613
5.0	21.0	0.8926934603749996	0.04750645237822037
5.0	22.0	0.8996370389062499	0.046584336221621864
5.0	23.0	0.9093544499999999	0.05268271219526688
5.0	24.0	0.9037889806349204	0.05074735930418549
5.0	25.0	0.8985844481818184	0.04506934162325786
5.0	26.0	0.9018050576470589	0.04310101476543026
5.0	27.0	0.9064777546153847	0.04229980806110422
5.0	28.0	0.9214139314285715	0.05076609237035586
5.0	29.0	0.9176613615384616	0.048468385998648264
5.0	30.0	0.9306637379999998	0.05694523321551171
5.0	31.0	0.9048337	0.040874612805801624
5.0	32.0	0.916901095	0.051232005875484675
5.0	33.0	0.9227065266666669	0.053089458786411955
5.0	34.0	0.93525554	0.08610252598318355
5.0	35.0	NaN	NaN
5.0	36.0	NaN	NaN
5.0	37.0	NaN	NaN
5.0	38.0	NaN	NaN
6.0	1.0	0.5652029773160173	0.0019862802989082475
6.0	2.0	0.6050446556709957	0.0022469496939494307
6.0	3.0	0.6374511288311688	0.0027326052181427083
6.0	4.0	0.6642112739393939	0.0033049988954075116
6.0	5.0	0.6866686198268398	0.003938985448962824
6.0	6.0	0.7058382180952381	0.004630313744247066
6.0	7.0	0.7224885628571428	0.00539426584431062
6.0	8.0	0.7372213805194805	0.006222671184760484
6.0	9.0	0.750477188917749	0.007128077576198786
6.0	10.0	0.7626499468398267	0.008160101446563766
6.0	11.0	0.7740256167099567	0.009344091118372342
6.0	12.0	0.7848939544588744	0.010736676109511593
6.0	13.0	0.7955128980952382	0.012408362663122901
6.0	14.0	0.8061189232900433	0.014501631763651365
6.0	15.0	0.8170621407792206	0.01721757162304627
6.0	16.0	0.8287987438961038	0.02106659402562489
6.0	17.0	0.8414399846086955	0.025530737231186783
6.0	18.0	0.8561427830701752	0.03268724985385739
6.0	19.0	0.871130480091324	0.039449951467171396
6.0	20.0	0.8824659520812184	0.04047607891663247
6.0	21.0	0.896486787630058	0.04394941069521572
6.0	22.0	0.9040204256060606	0.045534992668660824
6.0	23.0	0.9067239834408601	0.044962047818130256
6.0	24.0	0.9144849435820894	0.04952350805959198
6.0	25.0	0.9189530506666669	0.0528757331570586
6.0	26.0	0.9080604555555558	0.04910493784541248
6.0	27.0	0.9186574390476191	0.05359306311561505
6.0	28.0	0.9230496314285714	0.06274309519695483
6.0	29.0	0.9036911955555555	0.04443694482622063
6.0	30.0	0.9058208342857142	0.0381412891775876
6.0	31.0	0.9103536520000001	0.042189762941333496
6.0	32.0	0.894548	0.006820492471163584
6.0	33.0	0.9152311533333334	0.010635793248429249
6.0	34.0	0.9513720666666666	0.022397555114586284
6.0	35.0	NaN	NaN
7.0	1.0	0.5684652523809522	0.0018771517490970774
7.0	2.0	0.6078059439826838	0.002109207311630248
