# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen.txt" 
# daughter	rls	rejuvenation
13.0	51.0	2.9822
2.0	40.0	2.6554
3.0	40.0	2.6376
2.0	43.0	2.6313
12.0	51.0	2.61
4.0	43.0	2.523
6.0	41.0	2.5229
6.0	44.0	2.4415
3.0	36.0	2.2814
4.0	38.0	2.262
7.0	34.0	2.1799
13.0	42.0	2.1799
1.0	31.0	2.1101
1.0	34.0	2.1051
2.0	33.0	2.0927
2.0	40.0	2.0879
5.0	39.0	2.0308
6.0	32.0	2.0308
3.0	36.0	2.0009
5.0	34.0	2.0009
3.0	31.0	1.9473
2.0	31.0	1.9304
2.0	38.0	1.9183
4.0	32.0	1.9139
3.0	31.0	1.9139
2.0	33.0	1.8588
2.0	31.0	1.8483
6.0	31.0	1.8463
2.0	27.0	1.8427
3.0	35.0	1.7603
2.0	31.0	1.7584
2.0	39.0	1.7584
3.0	36.0	1.7439
3.0	30.0	1.6914
1.0	26.0	1.6776
4.0	29.0	1.6776
2.0	35.0	1.6776
3.0	37.0	1.6567
3.0	23.0	1.653
1.0	31.0	1.653
6.0	35.0	1.6529
2.0	26.0	1.5933
1.0	25.0	1.5933
2.0	30.0	1.5842
2.0	28.0	1.5842
8.0	30.0	1.5826
1.0	22.0	1.5794
1.0	28.0	1.5788
4.0	25.0	1.5696
5.0	28.0	1.566
1.0	25.0	1.566
1.0	27.0	1.5659
5.0	26.0	1.5047
3.0	27.0	1.4962
8.0	27.0	1.4962
3.0	29.0	1.4947
3.0	34.0	1.4917
2.0	24.0	1.4917
1.0	24.0	1.4911
3.0	33.0	1.4911
3.0	25.0	1.4911
4.0	33.0	1.479
4.0	29.0	1.479
4.0	33.0	1.4789
2.0	23.0	1.4162
6.0	27.0	1.4127
4.0	24.0	1.4127
5.0	22.0	1.4127
3.0	31.0	1.4082
3.0	30.0	1.4067
2.0	30.0	1.4039
2.0	25.0	1.4039
4.0	27.0	1.4034
1.0	25.0	1.3952
6.0	27.0	1.3952
3.0	22.0	1.3952
1.0	32.0	1.392
3.0	26.0	1.392
4.0	29.0	1.3919
10.0	29.0	1.3353
1.0	31.0	1.3277
5.0	27.0	1.3244
4.0	26.0	1.3244
7.0	28.0	1.3244
2.0	27.0	1.3202
6.0	27.0	1.3188
11.0	28.0	1.3162
1.0	27.0	1.3157
2.0	27.0	1.3157
3.0	24.0	1.308
1.0	29.0	1.308
3.0	24.0	1.305
3.0	27.0	1.3049
6.0	26.0	1.2463
2.0	26.0	1.2463
7.0	28.0	1.2392
2.0	21.0	1.2392
5.0	26.0	1.2392
2.0	22.0	1.2361
1.0	23.0	1.2361
3.0	30.0	1.2322
2.0	24.0	1.2322
3.0	27.0	1.2309
6.0	26.0	1.2309
3.0	26.0	1.2309
2.0	27.0	1.2309
3.0	23.0	1.2284
2.0	27.0	1.2284
3.0	26.0	1.2284
5.0	24.0	1.228
9.0	27.0	1.228
2.0	21.0	1.228
1.0	24.0	1.228
2.0	20.0	1.2208
1.0	26.0	1.218
3.0	26.0	1.218
5.0	22.0	1.218
3.0	31.0	1.218
1.0	33.0	1.2179
2.0	23.0	1.2179
5.0	24.0	1.2179
4.0	22.0	1.1573
4.0	27.0	1.1573
2.0	22.0	1.1573
2.0	17.0	1.1573
1.0	27.0	1.1507
5.0	25.0	1.1478
3.0	21.0	1.1478
2.0	20.0	1.1478
4.0	20.0	1.1478
2.0	23.0	1.1478
1.0	24.0	1.1478
1.0	16.0	1.1478
1.0	26.0	1.1442
2.0	22.0	1.1442
3.0	24.0	1.1442
2.0	24.0	1.143
6.0	24.0	1.143
2.0	22.0	1.143
1.0	25.0	1.1407
4.0	25.0	1.1407
4.0	30.0	1.1402
1.0	23.0	1.1402
7.0	27.0	1.1402
1.0	26.0	1.1402
12.0	29.0	1.1402
5.0	27.0	1.1336
4.0	27.0	1.1336
2.0	25.0	1.1336
4.0	21.0	1.1336
2.0	19.0	1.1336
1.0	23.0	1.131
6.0	23.0	1.131
1.0	24.0	1.131
5.0	26.0	1.131
3.0	21.0	1.131
3.0	20.0	1.131
4.0	30.0	1.131
8.0	24.0	1.131
3.0	21.0	1.131
7.0	26.0	1.131
1.0	18.0	1.131
1.0	21.0	1.1309
1.0	22.0	1.1309
3.0	27.0	1.1309
2.0	25.0	1.1309
1.0	22.0	1.1309
1.0	30.0	1.1309
1.0	17.0	1.1309
3.0	23.0	1.1309
1.0	23.0	1.1309
1.0	19.0	1.1309
1.0	19.0	1.0683
2.0	20.0	1.0683
2.0	15.0	1.0683
1.0	29.0	1.0622
1.0	22.0	1.0622
2.0	24.0	1.0622
2.0	17.0	1.0622
3.0	19.0	1.0595
4.0	20.0	1.0595
1.0	19.0	1.0595
5.0	26.0	1.0595
1.0	25.0	1.0595
2.0	24.0	1.0562
3.0	22.0	1.0562
1.0	26.0	1.0551
3.0	26.0	1.0551
1.0	22.0	1.053
2.0	24.0	1.053
2.0	20.0	1.053
6.0	21.0	1.0525
1.0	16.0	1.0525
5.0	21.0	1.0525
6.0	29.0	1.0525
3.0	19.0	1.0464
1.0	19.0	1.0464
2.0	25.0	1.0464
5.0	23.0	1.0464
2.0	22.0	1.0464
4.0	28.0	1.044
3.0	34.0	1.044
10.0	34.0	1.044
6.0	30.0	1.044
8.0	24.0	1.044
9.0	27.0	1.044
1.0	23.0	1.044
1.0	21.0	1.044
1.0	24.0	1.044
6.0	22.0	1.044
3.0	23.0	1.044
3.0	22.0	1.044
2.0	25.0	1.044
1.0	21.0	1.044
1.0	20.0	1.044
1.0	22.0	1.044
1.0	18.0	0.9792
4.0	30.0	0.9792
6.0	24.0	0.9792
2.0	26.0	0.9792
1.0	25.0	0.9792
8.0	25.0	0.9792
1.0	21.0	0.9737
1.0	18.0	0.9737
1.0	20.0	0.9713
3.0	17.0	0.9713
1.0	16.0	0.9682
2.0	22.0	0.9682
2.0	22.0	0.9682
8.0	23.0	0.9682
8.0	23.0	0.9682
6.0	22.0	0.9682
3.0	19.0	0.9682
2.0	21.0	0.9682
6.0	18.0	0.9671
1.0	22.0	0.9671
4.0	25.0	0.9671
1.0	19.0	0.9671
4.0	27.0	0.9671
1.0	18.0	0.9671
2.0	24.0	0.9671
3.0	17.0	0.9671
3.0	19.0	0.9652
7.0	28.0	0.9652
1.0	18.0	0.9652
7.0	23.0	0.9652
1.0	22.0	0.9652
2.0	16.0	0.9652
1.0	20.0	0.9648
4.0	20.0	0.9648
1.0	20.0	0.9648
5.0	24.0	0.9648
2.0	23.0	0.9648
2.0	22.0	0.9648
1.0	15.0	0.9648
2.0	22.0	0.9648
5.0	23.0	0.9648
1.0	27.0	0.9648
1.0	20.0	0.9648
7.0	20.0	0.9648
6.0	20.0	0.9648
1.0	22.0	0.9648
10.0	26.0	0.9648
2.0	20.0	0.9648
3.0	26.0	0.9648
2.0	17.0	0.9648
4.0	22.0	0.9592
3.0	19.0	0.9592
3.0	22.0	0.9592
5.0	20.0	0.9592
3.0	22.0	0.9592
1.0	24.0	0.9592
2.0	16.0	0.9592
5.0	19.0	0.957
2.0	16.0	0.957
1.0	31.0	0.957
1.0	19.0	0.957
3.0	24.0	0.957
10.0	25.0	0.957
2.0	17.0	0.957
3.0	24.0	0.957
7.0	27.0	0.957
4.0	19.0	0.957
3.0	27.0	0.957
2.0	22.0	0.957
2.0	18.0	0.8902
1.0	22.0	0.8902
3.0	18.0	0.8902
2.0	24.0	0.8902
1.0	17.0	0.8902
1.0	15.0	0.8902
1.0	17.0	0.8902
3.0	14.0	0.8851
2.0	19.0	0.8851
1.0	16.0	0.8851
3.0	17.0	0.8851
4.0	28.0	0.8851
1.0	20.0	0.8851
2.0	18.0	0.883
4.0	19.0	0.883
4.0	22.0	0.883
10.0	25.0	0.883
2.0	21.0	0.883
11.0	31.0	0.883
8.0	22.0	0.883
1.0	20.0	0.883
3.0	24.0	0.883
2.0	21.0	0.883
2.0	18.0	0.883
1.0	16.0	0.883
2.0	16.0	0.883
2.0	21.0	0.883
2.0	15.0	0.8801
1.0	19.0	0.8801
1.0	17.0	0.8801
5.0	17.0	0.8801
9.0	23.0	0.8801
3.0	23.0	0.8801
10.0	25.0	0.8801
1.0	26.0	0.8801
1.0	22.0	0.8801
3.0	20.0	0.8801
5.0	21.0	0.8801
2.0	20.0	0.8801
5.0	20.0	0.8801
8.0	24.0	0.8801
3.0	23.0	0.8801
3.0	24.0	0.8801
1.0	23.0	0.8801
2.0	24.0	0.8792
2.0	20.0	0.8792
3.0	23.0	0.8792
5.0	20.0	0.8792
5.0	21.0	0.8792
8.0	24.0	0.8792
1.0	21.0	0.8792
4.0	19.0	0.8792
1.0	24.0	0.8792
1.0	22.0	0.8792
4.0	17.0	0.8792
1.0	19.0	0.8792
5.0	19.0	0.8792
1.0	26.0	0.8792
2.0	17.0	0.8792
1.0	20.0	0.8792
2.0	21.0	0.8792
6.0	18.0	0.8792
3.0	20.0	0.8792
3.0	18.0	0.8792
1.0	20.0	0.8775
3.0	18.0	0.8775
4.0	18.0	0.8775
1.0	14.0	0.8775
2.0	14.0	0.8775
5.0	23.0	0.8775
10.0	27.0	0.8775
3.0	22.0	0.8775
5.0	22.0	0.8775
2.0	25.0	0.8775
2.0	18.0	0.8775
1.0	14.0	0.8775
7.0	21.0	0.8775
4.0	19.0	0.8775
1.0	19.0	0.8775
9.0	22.0	0.8775
2.0	20.0	0.8771
1.0	19.0	0.8771
3.0	20.0	0.8771
4.0	20.0	0.8771
4.0	25.0	0.8771
7.0	23.0	0.8771
3.0	19.0	0.8771
1.0	20.0	0.8771
2.0	19.0	0.8771
3.0	19.0	0.8771
3.0	19.0	0.8771
2.0	20.0	0.8771
1.0	17.0	0.8771
1.0	14.0	0.8771
1.0	15.0	0.8771
2.0	22.0	0.8771
2.0	19.0	0.8771
7.0	20.0	0.872
2.0	23.0	0.872
3.0	14.0	0.872
2.0	21.0	0.872
4.0	17.0	0.872
4.0	20.0	0.872
3.0	18.0	0.872
11.0	28.0	0.872
2.0	18.0	0.872
3.0	18.0	0.872
1.0	13.0	0.87
3.0	18.0	0.87
1.0	19.0	0.87
7.0	25.0	0.87
1.0	20.0	0.87
7.0	26.0	0.87
2.0	18.0	0.87
1.0	18.0	0.87
2.0	21.0	0.87
1.0	22.0	0.87
5.0	18.0	0.87
8.0	22.0	0.87
2.0	23.0	0.87
7.0	23.0	0.87
2.0	20.0	0.87
1.0	14.0	0.87
5.0	27.0	0.87
1.0	18.0	0.87
2.0	14.0	0.87
1.0	21.0	0.87
3.0	21.0	0.87
6.0	18.0	0.87
2.0	26.0	0.87
4.0	22.0	0.8012
1.0	13.0	0.8012
1.0	22.0	0.8012
5.0	27.0	0.8012
3.0	16.0	0.8012
1.0	18.0	0.8012
1.0	20.0	0.7966
3.0	29.0	0.7966
3.0	20.0	0.7966
5.0	20.0	0.7966
2.0	20.0	0.7966
1.0	16.0	0.7966
8.0	21.0	0.7966
1.0	16.0	0.7966
1.0	18.0	0.7966
4.0	21.0	0.7966
1.0	19.0	0.7966
4.0	20.0	0.7947
1.0	14.0	0.7947
1.0	15.0	0.7947
5.0	20.0	0.7947
7.0	21.0	0.7947
1.0	16.0	0.7947
7.0	24.0	0.7947
1.0	20.0	0.7947
1.0	30.0	0.7947
1.0	21.0	0.7947
5.0	22.0	0.7947
4.0	20.0	0.7921
1.0	18.0	0.7921
1.0	15.0	0.7921
1.0	15.0	0.7921
2.0	17.0	0.7921
3.0	20.0	0.7921
1.0	13.0	0.7921
1.0	15.0	0.7921
2.0	20.0	0.7913
2.0	23.0	0.7913
2.0	19.0	0.7913
3.0	19.0	0.7913
4.0	17.0	0.7913
5.0	22.0	0.7913
6.0	25.0	0.7913
4.0	17.0	0.7913
2.0	21.0	0.7913
4.0	19.0	0.7913
5.0	18.0	0.7913
1.0	21.0	0.7913
2.0	20.0	0.7913
7.0	20.0	0.7913
1.0	21.0	0.7913
4.0	21.0	0.7913
7.0	19.0	0.7913
1.0	21.0	0.7897
1.0	16.0	0.7897
3.0	16.0	0.7897
1.0	15.0	0.7897
2.0	18.0	0.7897
6.0	16.0	0.7897
1.0	19.0	0.7897
1.0	17.0	0.7897
1.0	16.0	0.7897
1.0	17.0	0.7894
2.0	19.0	0.7894
1.0	18.0	0.7894
8.0	28.0	0.7894
2.0	22.0	0.7894
4.0	22.0	0.7894
2.0	21.0	0.7894
4.0	17.0	0.7894
1.0	15.0	0.7894
1.0	11.0	0.7894
5.0	24.0	0.7894
3.0	18.0	0.7894
1.0	13.0	0.7894
3.0	21.0	0.7894
5.0	24.0	0.7894
4.0	19.0	0.7894
4.0	19.0	0.7894
2.0	16.0	0.7894
4.0	21.0	0.7894
1.0	24.0	0.7894
2.0	14.0	0.7894
4.0	21.0	0.7848
5.0	18.0	0.7848
3.0	18.0	0.7848
2.0	21.0	0.7848
7.0	20.0	0.7848
5.0	16.0	0.7848
2.0	21.0	0.7848
3.0	21.0	0.7848
3.0	15.0	0.7848
2.0	20.0	0.7848
2.0	16.0	0.7848
1.0	18.0	0.7848
2.0	18.0	0.7848
3.0	16.0	0.7848
6.0	18.0	0.7848
3.0	14.0	0.7848
2.0	16.0	0.7848
7.0	21.0	0.783
2.0	22.0	0.783
2.0	21.0	0.783
2.0	20.0	0.783
3.0	22.0	0.783
1.0	13.0	0.783
3.0	25.0	0.783
1.0	15.0	0.783
4.0	21.0	0.783
1.0	14.0	0.783
7.0	23.0	0.783
2.0	17.0	0.783
3.0	19.0	0.783
1.0	19.0	0.783
8.0	22.0	0.783
4.0	19.0	0.783
1.0	20.0	0.783
1.0	16.0	0.783
1.0	25.0	0.783
2.0	14.0	0.783
3.0	20.0	0.783
1.0	32.0	0.783
3.0	14.0	0.783
5.0	18.0	0.783
4.0	21.0	0.783
3.0	18.0	0.783
4.0	23.0	0.783
14.0	30.0	0.783
1.0	19.0	0.783
3.0	16.0	0.783
6.0	20.0	0.783
1.0	22.0	0.783
1.0	19.0	0.783
3.0	19.0	0.783
5.0	19.0	0.783
1.0	20.0	0.783
3.0	16.0	0.783
3.0	17.0	0.783
4.0	17.0	0.783
3.0	23.0	0.783
4.0	21.0	0.783
7.0	25.0	0.783
5.0	17.0	0.783
4.0	20.0	0.783
1.0	19.0	0.783
3.0	13.0	0.783
2.0	14.0	0.783
1.0	21.0	0.7122
4.0	20.0	0.7122
5.0	20.0	0.7122
2.0	21.0	0.7122
4.0	16.0	0.7122
1.0	20.0	0.7122
1.0	13.0	0.7122
5.0	17.0	0.7122
1.0	22.0	0.7122
5.0	16.0	0.7122
1.0	16.0	0.7122
3.0	16.0	0.7122
7.0	16.0	0.7122
3.0	17.0	0.7122
5.0	17.0	0.7122
2.0	13.0	0.7122
2.0	21.0	0.7081
1.0	19.0	0.7081
6.0	19.0	0.7081
1.0	17.0	0.7081
4.0	19.0	0.7081
1.0	19.0	0.7081
1.0	16.0	0.7081
5.0	22.0	0.7081
5.0	21.0	0.7081
4.0	15.0	0.7081
4.0	16.0	0.7081
4.0	20.0	0.7081
2.0	23.0	0.7081
3.0	18.0	0.7081
3.0	20.0	0.7081
1.0	15.0	0.7081
3.0	15.0	0.7081
1.0	16.0	0.7081
1.0	13.0	0.7081
1.0	16.0	0.7064
5.0	16.0	0.7064
5.0	19.0	0.7064
1.0	19.0	0.7064
2.0	16.0	0.7064
2.0	22.0	0.7064
4.0	23.0	0.7064
2.0	18.0	0.7064
8.0	18.0	0.7064
4.0	16.0	0.7064
2.0	18.0	0.7064
1.0	18.0	0.7064
2.0	13.0	0.7064
4.0	15.0	0.7064
3.0	16.0	0.7041
1.0	17.0	0.7041
2.0	15.0	0.7041
3.0	15.0	0.7041
1.0	12.0	0.7041
1.0	24.0	0.7041
1.0	18.0	0.7041
3.0	18.0	0.7041
3.0	22.0	0.7041
3.0	19.0	0.7041
1.0	16.0	0.7041
4.0	16.0	0.7041
1.0	19.0	0.7041
6.0	18.0	0.7041
2.0	16.0	0.7041
2.0	20.0	0.7041
1.0	21.0	0.7041
5.0	21.0	0.7041
1.0	22.0	0.7041
4.0	20.0	0.7041
1.0	18.0	0.7041
1.0	14.0	0.7034
1.0	14.0	0.7034
4.0	19.0	0.7034
4.0	20.0	0.7034
2.0	19.0	0.7034
2.0	15.0	0.7034
2.0	17.0	0.7034
1.0	15.0	0.7034
2.0	17.0	0.7034
1.0	11.0	0.7034
1.0	16.0	0.7034
2.0	16.0	0.7034
1.0	13.0	0.7034
2.0	18.0	0.702
1.0	21.0	0.702
1.0	17.0	0.702
2.0	19.0	0.702
1.0	13.0	0.702
5.0	20.0	0.702
1.0	15.0	0.702
5.0	19.0	0.702
4.0	19.0	0.702
7.0	19.0	0.702
4.0	17.0	0.702
1.0	11.0	0.702
6.0	18.0	0.702
1.0	20.0	0.702
2.0	20.0	0.702
13.0	27.0	0.702
2.0	16.0	0.702
2.0	14.0	0.702
3.0	15.0	0.702
2.0	17.0	0.7017
2.0	20.0	0.7017
4.0	17.0	0.7017
2.0	21.0	0.7017
4.0	18.0	0.7017
2.0	16.0	0.7017
2.0	14.0	0.7017
4.0	20.0	0.7017
1.0	20.0	0.7017
2.0	18.0	0.7017
6.0	21.0	0.7017
3.0	20.0	0.7017
1.0	16.0	0.7017
2.0	14.0	0.7017
3.0	18.0	0.7017
7.0	18.0	0.7017
1.0	15.0	0.7017
4.0	21.0	0.7017
3.0	19.0	0.7017
2.0	12.0	0.7017
1.0	10.0	0.7017
2.0	17.0	0.7017
3.0	16.0	0.7017
3.0	18.0	0.7017
6.0	22.0	0.6976
2.0	18.0	0.6976
2.0	17.0	0.6976
2.0	18.0	0.6976
7.0	17.0	0.6976
1.0	17.0	0.6976
2.0	22.0	0.6976
1.0	14.0	0.6976
3.0	19.0	0.6976
2.0	20.0	0.6976
4.0	20.0	0.6976
5.0	20.0	0.6976
2.0	15.0	0.6976
2.0	18.0	0.6976
4.0	15.0	0.6976
8.0	22.0	0.6976
1.0	17.0	0.6976
5.0	21.0	0.6976
4.0	19.0	0.6976
4.0	15.0	0.6976
6.0	19.0	0.6976
3.0	14.0	0.6976
1.0	14.0	0.6976
2.0	17.0	0.696
7.0	20.0	0.696
1.0	20.0	0.696
8.0	19.0	0.696
2.0	19.0	0.696
2.0	13.0	0.696
5.0	20.0	0.696
4.0	20.0	0.696
4.0	21.0	0.696
4.0	16.0	0.696
2.0	20.0	0.696
2.0	15.0	0.696
4.0	15.0	0.696
1.0	17.0	0.696
2.0	13.0	0.696
3.0	13.0	0.696
3.0	18.0	0.696
4.0	21.0	0.696
8.0	22.0	0.696
1.0	17.0	0.696
2.0	15.0	0.696
1.0	13.0	0.696
3.0	16.0	0.696
2.0	13.0	0.696
1.0	22.0	0.696
8.0	20.0	0.696
10.0	20.0	0.696
2.0	17.0	0.696
4.0	16.0	0.696
4.0	17.0	0.696
2.0	17.0	0.696
2.0	15.0	0.696
4.0	26.0	0.696
2.0	20.0	0.696
2.0	23.0	0.696
9.0	23.0	0.696
3.0	16.0	0.696
1.0	10.0	0.696
2.0	21.0	0.696
4.0	24.0	0.696
3.0	15.0	0.696
1.0	12.0	0.696
3.0	19.0	0.6231
7.0	18.0	0.6231
1.0	19.0	0.6231
2.0	24.0	0.6231
2.0	14.0	0.6231
4.0	14.0	0.6231
2.0	20.0	0.6231
1.0	22.0	0.6231
4.0	15.0	0.6231
1.0	12.0	0.6231
3.0	17.0	0.6231
1.0	16.0	0.6231
8.0	20.0	0.6231
1.0	14.0	0.6231
4.0	16.0	0.6231
6.0	18.0	0.6196
2.0	24.0	0.6196
5.0	18.0	0.6196
1.0	9.0	0.6196
1.0	17.0	0.6196
2.0	13.0	0.6196
8.0	20.0	0.6196
4.0	16.0	0.6196
1.0	19.0	0.6196
2.0	19.0	0.6196
2.0	16.0	0.6196
7.0	21.0	0.6196
2.0	12.0	0.6196
3.0	12.0	0.6196
8.0	18.0	0.6181
6.0	16.0	0.6181
1.0	18.0	0.6181
1.0	14.0	0.6181
2.0	18.0	0.6181
2.0	23.0	0.6181
3.0	16.0	0.6181
2.0	19.0	0.6181
3.0	18.0	0.6181
1.0	12.0	0.6181
3.0	16.0	0.6181
4.0	16.0	0.6181
1.0	25.0	0.6181
1.0	12.0	0.6181
3.0	18.0	0.6181
5.0	18.0	0.6181
4.0	13.0	0.6181
1.0	12.0	0.6181
5.0	18.0	0.6181
6.0	14.0	0.6181
5.0	18.0	0.6181
1.0	12.0	0.6161
1.0	25.0	0.6161
7.0	16.0	0.6161
2.0	13.0	0.6161
4.0	21.0	0.6161
2.0	16.0	0.6161
3.0	20.0	0.6161
1.0	15.0	0.6161
3.0	15.0	0.6161
1.0	18.0	0.6161
3.0	16.0	0.6161
5.0	16.0	0.6161
1.0	20.0	0.6161
8.0	19.0	0.6161
1.0	21.0	0.6161
8.0	21.0	0.6161
1.0	21.0	0.6161
1.0	12.0	0.6161
1.0	19.0	0.6161
5.0	16.0	0.6161
2.0	14.0	0.6161
2.0	11.0	0.6161
1.0	15.0	0.6161
6.0	15.0	0.6161
4.0	18.0	0.6161
2.0	19.0	0.6161
2.0	15.0	0.6161
4.0	15.0	0.6161
2.0	15.0	0.6161
2.0	11.0	0.6161
2.0	19.0	0.6161
2.0	13.0	0.6161
3.0	13.0	0.6161
4.0	15.0	0.6161
4.0	13.0	0.6154
3.0	24.0	0.6154
3.0	18.0	0.6154
5.0	15.0	0.6154
8.0	19.0	0.6154
1.0	17.0	0.6154
8.0	17.0	0.6154
3.0	20.0	0.6154
1.0	16.0	0.6154
2.0	15.0	0.6154
2.0	14.0	0.6154
4.0	18.0	0.6154
5.0	18.0	0.6154
1.0	12.0	0.6154
2.0	20.0	0.6154
8.0	25.0	0.6154
3.0	15.0	0.6154
1.0	16.0	0.6154
3.0	14.0	0.6154
1.0	20.0	0.6154
2.0	14.0	0.6154
2.0	21.0	0.6154
4.0	17.0	0.6154
2.0	18.0	0.6154
1.0	16.0	0.6154
7.0	16.0	0.6154
1.0	20.0	0.6154
3.0	14.0	0.6154
2.0	15.0	0.6142
1.0	24.0	0.6142
1.0	18.0	0.6142
1.0	15.0	0.6142
3.0	24.0	0.6142
3.0	13.0	0.6142
9.0	20.0	0.6142
5.0	16.0	0.6142
5.0	23.0	0.6142
2.0	14.0	0.6142
8.0	22.0	0.6142
4.0	14.0	0.6142
2.0	10.0	0.6142
1.0	26.0	0.6142
4.0	15.0	0.6142
3.0	16.0	0.6142
2.0	14.0	0.6142
2.0	11.0	0.6142
2.0	15.0	0.614
3.0	15.0	0.614
6.0	16.0	0.614
1.0	24.0	0.614
6.0	19.0	0.614
3.0	16.0	0.614
5.0	20.0	0.614
1.0	20.0	0.614
3.0	20.0	0.614
1.0	10.0	0.614
7.0	23.0	0.614
3.0	26.0	0.614
5.0	18.0	0.614
2.0	21.0	0.614
8.0	24.0	0.614
3.0	17.0	0.614
2.0	22.0	0.614
2.0	18.0	0.614
2.0	19.0	0.614
6.0	19.0	0.614
2.0	17.0	0.614
3.0	16.0	0.614
1.0	11.0	0.614
5.0	21.0	0.614
3.0	14.0	0.614
2.0	19.0	0.614
4.0	17.0	0.614
2.0	15.0	0.614
5.0	15.0	0.614
1.0	11.0	0.614
1.0	16.0	0.614
1.0	16.0	0.614
1.0	11.0	0.614
2.0	11.0	0.614
7.0	17.0	0.6104
4.0	20.0	0.6104
3.0	16.0	0.6104
1.0	14.0	0.6104
1.0	20.0	0.6104
11.0	20.0	0.6104
2.0	22.0	0.6104
3.0	16.0	0.6104
2.0	23.0	0.6104
6.0	16.0	0.6104
1.0	11.0	0.6104
2.0	11.0	0.6104
4.0	25.0	0.6104
2.0	13.0	0.6104
2.0	11.0	0.6104
6.0	22.0	0.6104
1.0	14.0	0.6104
6.0	18.0	0.6104
6.0	19.0	0.6104
4.0	14.0	0.6104
3.0	21.0	0.6104
2.0	16.0	0.6104
4.0	16.0	0.6104
1.0	20.0	0.6104
3.0	18.0	0.6104
10.0	20.0	0.6104
1.0	14.0	0.6104
1.0	11.0	0.6104
1.0	12.0	0.6104
1.0	23.0	0.609
5.0	20.0	0.609
3.0	16.0	0.609
4.0	18.0	0.609
2.0	20.0	0.609
4.0	15.0	0.609
5.0	18.0	0.609
7.0	18.0	0.609
1.0	12.0	0.609
5.0	22.0	0.609
3.0	21.0	0.609
1.0	14.0	0.609
2.0	22.0	0.609
2.0	17.0	0.609
1.0	15.0	0.609
2.0	15.0	0.609
10.0	22.0	0.609
1.0	18.0	0.609
13.0	21.0	0.609
1.0	19.0	0.609
2.0	17.0	0.609
2.0	15.0	0.609
3.0	21.0	0.609
1.0	20.0	0.609
7.0	19.0	0.609
1.0	17.0	0.609
3.0	17.0	0.609
3.0	17.0	0.609
3.0	18.0	0.609
4.0	19.0	0.609
3.0	19.0	0.609
4.0	19.0	0.609
3.0	20.0	0.609
8.0	17.0	0.609
4.0	18.0	0.609
3.0	17.0	0.609
2.0	15.0	0.609
3.0	15.0	0.609
1.0	12.0	0.609
3.0	16.0	0.609
2.0	14.0	0.609
1.0	10.0	0.609
2.0	17.0	0.609
1.0	15.0	0.609
6.0	20.0	0.609
2.0	20.0	0.609
6.0	20.0	0.609
5.0	15.0	0.609
2.0	17.0	0.609
1.0	14.0	0.609
2.0	14.0	0.609
3.0	24.0	0.609
4.0	16.0	0.609
1.0	18.0	0.609
2.0	18.0	0.609
8.0	18.0	0.609
4.0	16.0	0.609
3.0	19.0	0.609
1.0	15.0	0.609
2.0	11.0	0.609
5.0	13.0	0.609
1.0	12.0	0.609
1.0	11.0	0.609
1.0	16.0	0.609
3.0	16.0	0.609
3.0	15.0	0.609
6.0	15.0	0.609
1.0	19.0	0.5341
2.0	17.0	0.5341
2.0	10.0	0.5341
3.0	18.0	0.5341
6.0	18.0	0.5341
11.0	23.0	0.5341
1.0	20.0	0.5341
4.0	15.0	0.5341
2.0	15.0	0.5341
3.0	14.0	0.5341
2.0	20.0	0.5341
3.0	12.0	0.5341
5.0	16.0	0.5341
3.0	11.0	0.5341
4.0	11.0	0.5341
1.0	19.0	0.5341
2.0	19.0	0.5341
1.0	13.0	0.5341
2.0	13.0	0.5341
3.0	13.0	0.5341
1.0	15.0	0.5341
1.0	13.0	0.5341
3.0	15.0	0.5341
2.0	11.0	0.5341
3.0	11.0	0.5341
2.0	14.0	0.5311
3.0	20.0	0.5311
2.0	14.0	0.5311
3.0	15.0	0.5311
2.0	15.0	0.5311
1.0	15.0	0.5311
1.0	13.0	0.5311
1.0	16.0	0.5311
3.0	13.0	0.5311
2.0	14.0	0.5311
2.0	16.0	0.5311
2.0	18.0	0.5311
2.0	16.0	0.5311
6.0	15.0	0.5311
3.0	11.0	0.5311
1.0	20.0	0.5311
1.0	14.0	0.5311
1.0	18.0	0.5311
2.0	18.0	0.5311
4.0	20.0	0.5311
1.0	12.0	0.5311
1.0	17.0	0.5311
3.0	18.0	0.5311
1.0	13.0	0.5311
4.0	15.0	0.5311
5.0	18.0	0.5311
3.0	13.0	0.5311
1.0	10.0	0.5311
2.0	14.0	0.5311
3.0	14.0	0.5311
6.0	17.0	0.5298
4.0	18.0	0.5298
2.0	15.0	0.5298
5.0	13.0	0.5298
2.0	16.0	0.5298
2.0	11.0	0.5298
3.0	11.0	0.5298
3.0	17.0	0.5298
2.0	17.0	0.5298
1.0	20.0	0.5298
5.0	18.0	0.5298
1.0	18.0	0.5298
8.0	18.0	0.5298
6.0	21.0	0.5298
1.0	18.0	0.5298
3.0	13.0	0.5298
3.0	21.0	0.5298
1.0	18.0	0.5298
6.0	18.0	0.5298
2.0	13.0	0.5298
1.0	16.0	0.5298
2.0	15.0	0.5298
1.0	16.0	0.5298
1.0	12.0	0.5298
1.0	8.0	0.5298
3.0	12.0	0.5298
4.0	20.0	0.5298
7.0	20.0	0.5298
