# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen.txt" 
# daughter	rls	rejuvenation
19.0	46.0	1.0891
3.0	43.0	1.0891
9.0	41.0	1.089
15.0	50.0	1.089
17.0	42.0	1.0886
18.0	43.0	1.088
8.0	48.0	1.088
16.0	44.0	1.088
7.0	47.0	1.088
13.0	42.0	1.0852
5.0	43.0	1.0852
1.0	48.0	1.0852
1.0	43.0	1.0852
1.0	44.0	1.0454
17.0	47.0	1.0454
14.0	41.0	1.045
16.0	44.0	1.045
20.0	46.0	1.045
4.0	50.0	1.045
6.0	41.0	1.0444
8.0	42.0	1.0444
8.0	45.0	1.0444
17.0	42.0	1.0444
14.0	43.0	1.0444
13.0	42.0	1.0444
12.0	43.0	1.044
19.0	46.0	1.044
9.0	44.0	1.044
16.0	43.0	1.044
15.0	42.0	1.044
7.0	42.0	1.0437
5.0	42.0	1.0437
19.0	44.0	1.0437
16.0	43.0	1.0437
6.0	48.0	1.0437
8.0	40.0	1.0437
18.0	42.0	1.0436
20.0	44.0	1.0436
2.0	40.0	1.0436
1.0	40.0	1.0434
13.0	41.0	1.0434
12.0	42.0	1.0434
20.0	45.0	1.0434
8.0	45.0	1.0434
9.0	44.0	1.0433
6.0	41.0	1.0433
1.0	41.0	1.0427
2.0	45.0	1.0427
12.0	41.0	1.04
6.0	40.0	1.04
9.0	47.0	1.04
6.0	41.0	1.04
5.0	44.0	1.04
16.0	43.0	1.04
12.0	41.0	0.9999
1.0	39.0	0.9999
5.0	44.0	0.9999
2.0	42.0	0.9999
2.0	43.0	0.9999
8.0	38.0	0.9999
13.0	39.0	0.9996
13.0	42.0	0.9996
4.0	41.0	0.9989
18.0	43.0	0.9989
11.0	41.0	0.9989
7.0	45.0	0.9989
5.0	41.0	0.9989
4.0	40.0	0.9989
7.0	43.0	0.9989
7.0	42.0	0.9986
7.0	45.0	0.9986
8.0	42.0	0.9986
6.0	40.0	0.9986
1.0	44.0	0.9983
10.0	39.0	0.9983
3.0	36.0	0.9983
2.0	41.0	0.9983
13.0	44.0	0.9983
8.0	39.0	0.9983
13.0	40.0	0.9983
4.0	47.0	0.9982
2.0	38.0	0.9982
1.0	43.0	0.9982
13.0	40.0	0.9982
7.0	45.0	0.998
18.0	41.0	0.998
9.0	41.0	0.998
1.0	43.0	0.998
5.0	41.0	0.998
5.0	40.0	0.9979
21.0	44.0	0.9979
8.0	47.0	0.9979
18.0	43.0	0.9979
5.0	41.0	0.9979
22.0	45.0	0.9974
8.0	41.0	0.9974
2.0	45.0	0.9974
2.0	39.0	0.9974
16.0	42.0	0.9974
21.0	43.0	0.9974
3.0	44.0	0.9947
16.0	42.0	0.9947
3.0	40.0	0.9947
16.0	43.0	0.9947
4.0	42.0	0.9545
5.0	42.0	0.9545
8.0	41.0	0.9545
20.0	47.0	0.9545
1.0	35.0	0.9545
2.0	39.0	0.9545
4.0	46.0	0.9545
10.0	41.0	0.9545
3.0	40.0	0.9545
16.0	40.0	0.9545
19.0	40.0	0.9545
2.0	39.0	0.9545
9.0	44.0	0.9545
13.0	42.0	0.9541
4.0	40.0	0.9541
9.0	40.0	0.9541
4.0	42.0	0.9541
9.0	36.0	0.9541
1.0	38.0	0.9541
3.0	37.0	0.9541
1.0	39.0	0.9541
7.0	39.0	0.9541
11.0	45.0	0.9535
19.0	43.0	0.9535
3.0	43.0	0.9532
3.0	42.0	0.9532
13.0	39.0	0.9532
2.0	38.0	0.9532
18.0	42.0	0.9532
8.0	43.0	0.9532
8.0	40.0	0.9532
13.0	42.0	0.9532
17.0	39.0	0.9532
9.0	38.0	0.953
4.0	44.0	0.953
6.0	41.0	0.953
4.0	44.0	0.953
7.0	39.0	0.953
15.0	43.0	0.953
20.0	44.0	0.953
10.0	43.0	0.9529
5.0	41.0	0.9529
10.0	42.0	0.9529
14.0	40.0	0.9529
1.0	46.0	0.9529
22.0	45.0	0.9527
9.0	38.0	0.9527
3.0	40.0	0.9527
4.0	38.0	0.9525
5.0	41.0	0.9525
3.0	41.0	0.9525
7.0	39.0	0.9525
4.0	43.0	0.9525
8.0	45.0	0.9525
16.0	41.0	0.9525
25.0	50.0	0.9525
14.0	38.0	0.9525
3.0	41.0	0.9525
8.0	40.0	0.952
14.0	43.0	0.952
12.0	36.0	0.952
4.0	42.0	0.952
14.0	42.0	0.952
2.0	41.0	0.952
5.0	45.0	0.9495
15.0	39.0	0.9495
18.0	40.0	0.9495
6.0	42.0	0.9495
7.0	39.0	0.9495
11.0	37.0	0.909
13.0	42.0	0.909
2.0	41.0	0.909
16.0	44.0	0.909
11.0	42.0	0.909
4.0	41.0	0.909
4.0	36.0	0.909
19.0	39.0	0.909
11.0	42.0	0.909
14.0	43.0	0.909
5.0	41.0	0.909
13.0	38.0	0.9087
1.0	38.0	0.9087
7.0	40.0	0.9087
14.0	38.0	0.9087
10.0	38.0	0.9087
11.0	40.0	0.9087
2.0	39.0	0.9081
5.0	44.0	0.9081
7.0	39.0	0.9081
12.0	39.0	0.9078
8.0	42.0	0.9078
17.0	41.0	0.9078
10.0	37.0	0.9076
5.0	38.0	0.9076
7.0	34.0	0.9076
9.0	41.0	0.9076
7.0	36.0	0.9076
8.0	39.0	0.9076
1.0	44.0	0.9076
17.0	38.0	0.9076
8.0	38.0	0.9076
1.0	43.0	0.9076
15.0	40.0	0.9076
6.0	40.0	0.9075
5.0	38.0	0.9075
1.0	42.0	0.9075
1.0	38.0	0.9075
6.0	36.0	0.9075
5.0	37.0	0.9075
11.0	37.0	0.9075
9.0	42.0	0.9075
16.0	37.0	0.9075
2.0	38.0	0.9073
9.0	37.0	0.9073
11.0	44.0	0.9073
1.0	41.0	0.9073
3.0	39.0	0.9073
6.0	38.0	0.9073
27.0	48.0	0.9073
18.0	48.0	0.9073
1.0	40.0	0.9072
12.0	37.0	0.9072
11.0	39.0	0.9072
1.0	44.0	0.9072
10.0	36.0	0.9067
4.0	41.0	0.9067
14.0	38.0	0.9067
9.0	38.0	0.9067
21.0	44.0	0.9067
3.0	41.0	0.9067
4.0	39.0	0.9043
12.0	36.0	0.9043
2.0	43.0	0.9043
10.0	35.0	0.9043
2.0	38.0	0.9043
2.0	42.0	0.9043
1.0	44.0	0.9043
8.0	37.0	0.8636
8.0	40.0	0.8636
9.0	40.0	0.8636
11.0	41.0	0.8636
2.0	40.0	0.8636
1.0	41.0	0.8636
5.0	35.0	0.8636
5.0	47.0	0.8636
5.0	37.0	0.8636
13.0	43.0	0.8636
3.0	39.0	0.8636
9.0	40.0	0.8636
5.0	36.0	0.8636
2.0	42.0	0.8636
5.0	42.0	0.8633
1.0	47.0	0.8633
8.0	39.0	0.8633
11.0	37.0	0.8633
17.0	36.0	0.8633
5.0	34.0	0.8633
5.0	40.0	0.8633
11.0	41.0	0.8633
13.0	35.0	0.8633
17.0	40.0	0.8633
6.0	37.0	0.8633
4.0	40.0	0.8633
20.0	39.0	0.8633
16.0	35.0	0.8633
5.0	37.0	0.8627
13.0	39.0	0.8627
5.0	39.0	0.8627
16.0	43.0	0.8627
3.0	38.0	0.8627
23.0	46.0	0.8624
6.0	36.0	0.8624
10.0	40.0	0.8624
6.0	45.0	0.8624
12.0	38.0	0.8624
6.0	40.0	0.8624
20.0	42.0	0.8624
13.0	40.0	0.8624
4.0	38.0	0.8622
13.0	36.0	0.8622
16.0	44.0	0.8622
21.0	41.0	0.8622
1.0	39.0	0.8622
3.0	40.0	0.8622
3.0	43.0	0.8622
10.0	39.0	0.8622
2.0	43.0	0.8622
4.0	45.0	0.8622
13.0	38.0	0.8622
14.0	34.0	0.8621
10.0	39.0	0.8621
7.0	36.0	0.8621
13.0	41.0	0.8621
15.0	34.0	0.8621
3.0	35.0	0.8621
9.0	36.0	0.8621
9.0	42.0	0.8621
9.0	39.0	0.8619
14.0	37.0	0.8619
1.0	39.0	0.8619
15.0	37.0	0.8619
2.0	42.0	0.8619
6.0	35.0	0.8618
9.0	43.0	0.8618
15.0	37.0	0.8618
2.0	38.0	0.8618
5.0	36.0	0.8618
8.0	36.0	0.8614
1.0	42.0	0.8614
2.0	35.0	0.8614
19.0	43.0	0.8614
17.0	40.0	0.8614
6.0	38.0	0.8614
9.0	38.0	0.8614
1.0	39.0	0.8614
6.0	41.0	0.8614
16.0	38.0	0.8591
6.0	37.0	0.8591
12.0	37.0	0.8591
6.0	46.0	0.8591
2.0	37.0	0.8591
6.0	47.0	0.8591
8.0	37.0	0.8591
10.0	41.0	0.8591
16.0	40.0	0.8591
3.0	36.0	0.8591
12.0	38.0	0.8591
6.0	36.0	0.8591
11.0	35.0	0.8591
23.0	44.0	0.8591
14.0	37.0	0.8591
5.0	39.0	0.8181
11.0	38.0	0.8181
13.0	40.0	0.8181
2.0	43.0	0.8181
13.0	38.0	0.8181
14.0	37.0	0.8181
16.0	34.0	0.8181
15.0	37.0	0.8181
3.0	42.0	0.8181
13.0	36.0	0.8181
11.0	36.0	0.8181
2.0	44.0	0.8181
22.0	40.0	0.8181
5.0	37.0	0.8178
2.0	35.0	0.8178
10.0	38.0	0.8178
2.0	36.0	0.8178
5.0	37.0	0.8178
15.0	41.0	0.8178
2.0	35.0	0.8178
6.0	34.0	0.8178
16.0	37.0	0.8178
15.0	37.0	0.8178
3.0	44.0	0.8178
7.0	40.0	0.8178
1.0	35.0	0.8173
18.0	42.0	0.8173
6.0	33.0	0.8173
15.0	35.0	0.8173
19.0	38.0	0.8173
3.0	35.0	0.8173
8.0	35.0	0.8173
2.0	40.0	0.8173
1.0	37.0	0.817
17.0	35.0	0.817
12.0	36.0	0.817
1.0	36.0	0.817
5.0	41.0	0.817
10.0	34.0	0.817
11.0	32.0	0.817
8.0	33.0	0.817
2.0	41.0	0.817
16.0	34.0	0.817
2.0	39.0	0.817
5.0	35.0	0.817
11.0	37.0	0.8168
6.0	36.0	0.8168
3.0	36.0	0.8168
15.0	37.0	0.8168
8.0	36.0	0.8168
16.0	36.0	0.8168
8.0	36.0	0.8168
9.0	36.0	0.8168
6.0	36.0	0.8168
7.0	35.0	0.8168
12.0	35.0	0.8168
8.0	40.0	0.8168
14.0	40.0	0.8168
16.0	37.0	0.8167
16.0	37.0	0.8167
4.0	36.0	0.8167
3.0	46.0	0.8167
2.0	41.0	0.8167
3.0	37.0	0.8167
10.0	37.0	0.8167
19.0	42.0	0.8167
4.0	38.0	0.8167
11.0	34.0	0.8167
12.0	37.0	0.8166
6.0	41.0	0.8166
11.0	37.0	0.8166
7.0	38.0	0.8166
12.0	38.0	0.8166
1.0	34.0	0.8166
14.0	37.0	0.8166
13.0	36.0	0.8166
19.0	40.0	0.8165
18.0	39.0	0.8165
14.0	38.0	0.8165
1.0	37.0	0.8165
3.0	37.0	0.8165
16.0	38.0	0.8165
14.0	37.0	0.8165
3.0	39.0	0.8165
16.0	41.0	0.8165
15.0	37.0	0.8165
2.0	36.0	0.8165
12.0	34.0	0.816
6.0	50.0	0.816
17.0	35.0	0.816
6.0	38.0	0.816
3.0	36.0	0.816
7.0	37.0	0.816
16.0	39.0	0.816
23.0	41.0	0.816
6.0	41.0	0.816
21.0	42.0	0.816
2.0	36.0	0.816
16.0	37.0	0.816
4.0	37.0	0.816
13.0	39.0	0.816
9.0	42.0	0.8139
5.0	39.0	0.8139
21.0	40.0	0.8139
7.0	37.0	0.8139
12.0	39.0	0.8139
11.0	37.0	0.8139
3.0	35.0	0.8139
3.0	39.0	0.8139
4.0	35.0	0.7727
8.0	39.0	0.7727
12.0	35.0	0.7727
8.0	36.0	0.7727
20.0	38.0	0.7727
2.0	39.0	0.7727
9.0	36.0	0.7727
18.0	36.0	0.7727
5.0	36.0	0.7727
18.0	37.0	0.7727
14.0	42.0	0.7727
4.0	33.0	0.7727
6.0	40.0	0.7727
6.0	34.0	0.7727
9.0	34.0	0.7727
16.0	37.0	0.7727
14.0	35.0	0.7727
3.0	33.0	0.7727
12.0	34.0	0.7727
12.0	40.0	0.7727
3.0	36.0	0.7727
9.0	36.0	0.7727
26.0	43.0	0.7727
9.0	33.0	0.7727
3.0	36.0	0.7727
3.0	36.0	0.7727
13.0	36.0	0.7727
8.0	37.0	0.7724
8.0	39.0	0.7724
10.0	41.0	0.7724
4.0	44.0	0.7724
16.0	34.0	0.7724
4.0	38.0	0.7724
8.0	37.0	0.7719
4.0	35.0	0.7719
6.0	35.0	0.7719
8.0	33.0	0.7719
13.0	33.0	0.7719
5.0	34.0	0.7719
16.0	35.0	0.7719
5.0	34.0	0.7719
1.0	36.0	0.7719
2.0	39.0	0.7719
15.0	37.0	0.7719
10.0	36.0	0.7719
6.0	35.0	0.7719
12.0	40.0	0.7719
2.0	35.0	0.7719
17.0	37.0	0.7716
2.0	37.0	0.7716
4.0	35.0	0.7716
4.0	33.0	0.7716
6.0	36.0	0.7716
17.0	35.0	0.7716
9.0	34.0	0.7716
12.0	37.0	0.7716
11.0	39.0	0.7716
15.0	34.0	0.7716
10.0	39.0	0.7714
2.0	33.0	0.7714
8.0	37.0	0.7714
14.0	35.0	0.7714
12.0	38.0	0.7714
19.0	37.0	0.7714
5.0	47.0	0.7714
4.0	36.0	0.7714
17.0	40.0	0.7714
10.0	33.0	0.7714
4.0	34.0	0.7714
1.0	36.0	0.7714
8.0	36.0	0.7714
18.0	39.0	0.7714
5.0	34.0	0.7714
11.0	34.0	0.7714
13.0	39.0	0.7714
7.0	35.0	0.7714
2.0	35.0	0.7714
7.0	38.0	0.7714
6.0	41.0	0.7714
14.0	36.0	0.7714
5.0	37.0	0.7714
10.0	37.0	0.7714
6.0	39.0	0.7714
2.0	39.0	0.7714
7.0	39.0	0.7714
21.0	39.0	0.7714
4.0	41.0	0.7714
21.0	38.0	0.7714
1.0	33.0	0.7714
2.0	36.0	0.7712
19.0	36.0	0.7712
1.0	34.0	0.7712
2.0	35.0	0.7712
12.0	43.0	0.7712
8.0	33.0	0.7712
5.0	35.0	0.7712
8.0	36.0	0.7712
3.0	40.0	0.7712
20.0	40.0	0.7712
13.0	38.0	0.7711
3.0	39.0	0.7711
4.0	40.0	0.7711
14.0	39.0	0.7711
3.0	36.0	0.7711
2.0	36.0	0.7711
16.0	35.0	0.7711
9.0	35.0	0.7711
12.0	38.0	0.7711
11.0	39.0	0.7711
11.0	36.0	0.7711
20.0	41.0	0.7711
19.0	37.0	0.7711
9.0	38.0	0.7711
10.0	34.0	0.7711
14.0	37.0	0.7711
10.0	35.0	0.7711
15.0	38.0	0.7707
17.0	37.0	0.7707
10.0	35.0	0.7707
8.0	42.0	0.7707
5.0	44.0	0.7707
10.0	32.0	0.7707
17.0	35.0	0.7707
13.0	38.0	0.7707
11.0	40.0	0.7707
9.0	33.0	0.7707
10.0	37.0	0.7707
15.0	37.0	0.7707
9.0	36.0	0.7707
2.0	32.0	0.7707
11.0	47.0	0.7707
16.0	42.0	0.7707
12.0	38.0	0.7707
7.0	34.0	0.7687
7.0	35.0	0.7687
17.0	35.0	0.7687
6.0	43.0	0.7687
9.0	34.0	0.7687
6.0	37.0	0.7687
15.0	37.0	0.7687
12.0	35.0	0.7687
27.0	44.0	0.7687
2.0	38.0	0.7687
19.0	36.0	0.7687
2.0	37.0	0.7687
1.0	36.0	0.7687
22.0	41.0	0.7272
18.0	37.0	0.7272
8.0	34.0	0.7272
13.0	37.0	0.7272
1.0	37.0	0.7272
3.0	35.0	0.7272
15.0	32.0	0.7272
5.0	38.0	0.7272
7.0	38.0	0.7272
14.0	33.0	0.7272
5.0	32.0	0.7272
6.0	34.0	0.7272
7.0	33.0	0.7272
5.0	39.0	0.7272
16.0	39.0	0.7272
14.0	34.0	0.7272
10.0	38.0	0.7272
16.0	35.0	0.7272
1.0	33.0	0.7272
9.0	38.0	0.727
2.0	36.0	0.727
9.0	33.0	0.727
10.0	34.0	0.727
11.0	36.0	0.727
6.0	34.0	0.727
19.0	35.0	0.727
8.0	36.0	0.727
5.0	36.0	0.727
6.0	34.0	0.727
12.0	36.0	0.727
3.0	37.0	0.727
12.0	32.0	0.727
1.0	36.0	0.727
6.0	35.0	0.727
1.0	36.0	0.727
5.0	32.0	0.727
5.0	34.0	0.727
9.0	35.0	0.727
5.0	32.0	0.727
2.0	36.0	0.727
8.0	34.0	0.7265
1.0	31.0	0.7265
4.0	36.0	0.7265
6.0	32.0	0.7265
5.0	35.0	0.7265
12.0	34.0	0.7265
15.0	34.0	0.7265
17.0	34.0	0.7265
11.0	34.0	0.7265
8.0	37.0	0.7265
3.0	36.0	0.7265
18.0	35.0	0.7265
6.0	41.0	0.7265
17.0	35.0	0.7265
6.0	33.0	0.7265
1.0	32.0	0.7265
2.0	35.0	0.7265
16.0	35.0	0.7265
16.0	43.0	0.7262
7.0	36.0	0.7262
14.0	31.0	0.7262
24.0	42.0	0.7262
19.0	39.0	0.7262
11.0	33.0	0.7262
12.0	40.0	0.7262
23.0	39.0	0.7262
6.0	34.0	0.7262
5.0	39.0	0.7262
12.0	44.0	0.7262
2.0	34.0	0.7262
17.0	34.0	0.7262
12.0	33.0	0.7262
12.0	39.0	0.7262
7.0	36.0	0.7262
15.0	38.0	0.7262
17.0	38.0	0.7262
5.0	36.0	0.7262
6.0	36.0	0.7261
16.0	35.0	0.7261
10.0	37.0	0.7261
6.0	38.0	0.7261
16.0	37.0	0.7261
9.0	31.0	0.7261
5.0	34.0	0.7261
9.0	40.0	0.7261
8.0	34.0	0.7261
6.0	38.0	0.7261
4.0	34.0	0.7261
12.0	36.0	0.7261
14.0	32.0	0.7261
18.0	36.0	0.7261
20.0	37.0	0.7261
2.0	39.0	0.7261
11.0	36.0	0.7261
5.0	37.0	0.7261
1.0	35.0	0.726
6.0	35.0	0.726
2.0	36.0	0.726
13.0	38.0	0.726
2.0	34.0	0.726
10.0	35.0	0.726
15.0	32.0	0.726
4.0	34.0	0.726
15.0	33.0	0.726
1.0	38.0	0.726
8.0	33.0	0.726
2.0	40.0	0.726
14.0	40.0	0.726
1.0	34.0	0.726
15.0	36.0	0.726
9.0	38.0	0.7258
6.0	43.0	0.7258
8.0	36.0	0.7258
7.0	35.0	0.7258
12.0	36.0	0.7258
16.0	36.0	0.7258
6.0	34.0	0.7258
10.0	37.0	0.7258
7.0	36.0	0.7258
11.0	34.0	0.7258
19.0	36.0	0.7258
9.0	33.0	0.7258
3.0	34.0	0.7258
17.0	35.0	0.7258
7.0	36.0	0.7258
17.0	41.0	0.7258
2.0	37.0	0.7258
3.0	34.0	0.7258
19.0	36.0	0.7258
18.0	37.0	0.7258
2.0	38.0	0.7258
5.0	34.0	0.7258
11.0	41.0	0.7258
3.0	36.0	0.7258
17.0	37.0	0.7258
9.0	35.0	0.7258
17.0	36.0	0.7258
10.0	34.0	0.7258
13.0	36.0	0.7258
10.0	42.0	0.7258
12.0	35.0	0.7258
16.0	35.0	0.7258
8.0	38.0	0.7258
3.0	38.0	0.7258
15.0	39.0	0.7258
9.0	39.0	0.7258
8.0	38.0	0.7258
3.0	33.0	0.7254
6.0	35.0	0.7254
6.0	36.0	0.7254
11.0	39.0	0.7254
13.0	34.0	0.7254
14.0	35.0	0.7254
14.0	33.0	0.7254
14.0	36.0	0.7254
23.0	41.0	0.7254
15.0	34.0	0.7254
13.0	34.0	0.7254
15.0	31.0	0.7254
7.0	40.0	0.7254
10.0	35.0	0.7254
12.0	38.0	0.7254
7.0	33.0	0.7254
6.0	36.0	0.7235
12.0	35.0	0.7235
13.0	36.0	0.7235
20.0	37.0	0.7235
3.0	34.0	0.7235
3.0	35.0	0.7235
10.0	36.0	0.7235
17.0	35.0	0.7235
14.0	36.0	0.7235
25.0	45.0	0.7235
14.0	39.0	0.7235
11.0	34.0	0.7235
17.0	38.0	0.7235
22.0	39.0	0.7235
13.0	35.0	0.7235
12.0	37.0	0.7235
21.0	36.0	0.6818
10.0	34.0	0.6818
15.0	34.0	0.6818
9.0	29.0	0.6818
7.0	30.0	0.6818
16.0	36.0	0.6818
7.0	34.0	0.6818
12.0	36.0	0.6818
8.0	33.0	0.6818
10.0	34.0	0.6818
15.0	38.0	0.6818
1.0	37.0	0.6818
2.0	31.0	0.6818
11.0	31.0	0.6818
15.0	31.0	0.6818
3.0	36.0	0.6818
18.0	33.0	0.6818
7.0	31.0	0.6818
19.0	35.0	0.6818
2.0	34.0	0.6818
4.0	32.0	0.6818
7.0	38.0	0.6818
7.0	38.0	0.6818
6.0	31.0	0.6818
8.0	31.0	0.6818
15.0	31.0	0.6818
7.0	43.0	0.6818
1.0	34.0	0.6818
26.0	43.0	0.6818
7.0	35.0	0.6815
14.0	36.0	0.6815
10.0	35.0	0.6815
8.0	32.0	0.6815
11.0	32.0	0.6815
4.0	32.0	0.6815
23.0	38.0	0.6815
5.0	37.0	0.6815
1.0	34.0	0.6815
8.0	33.0	0.6815
6.0	36.0	0.6815
5.0	30.0	0.6815
19.0	36.0	0.6815
16.0	35.0	0.6815
3.0	34.0	0.6815
8.0	38.0	0.6815
1.0	31.0	0.6815
12.0	33.0	0.6815
6.0	37.0	0.6815
3.0	34.0	0.6815
7.0	34.0	0.6815
5.0	33.0	0.6815
8.0	31.0	0.6815
10.0	39.0	0.6815
9.0	36.0	0.6815
5.0	32.0	0.6815
11.0	33.0	0.6815
13.0	33.0	0.6815
2.0	37.0	0.6815
19.0	36.0	0.6815
10.0	37.0	0.6811
1.0	33.0	0.6811
16.0	36.0	0.6811
6.0	32.0	0.6811
10.0	32.0	0.6811
21.0	41.0	0.6811
13.0	31.0	0.6811
10.0	33.0	0.6811
9.0	34.0	0.6811
5.0	37.0	0.6811
2.0	34.0	0.6811
10.0	37.0	0.6811
3.0	31.0	0.6811
3.0	35.0	0.6811
3.0	32.0	0.6811
11.0	33.0	0.6811
17.0	38.0	0.6811
14.0	35.0	0.6811
12.0	36.0	0.6811
16.0	37.0	0.6811
15.0	35.0	0.6811
8.0	38.0	0.6811
15.0	38.0	0.6811
3.0	34.0	0.6811
6.0	35.0	0.6811
8.0	37.0	0.6811
4.0	34.0	0.6809
1.0	34.0	0.6809
1.0	38.0	0.6809
8.0	36.0	0.6809
7.0	37.0	0.6809
8.0	34.0	0.6809
5.0	37.0	0.6809
18.0	33.0	0.6809
6.0	31.0	0.6809
3.0	35.0	0.6809
5.0	29.0	0.6809
7.0	30.0	0.6809
19.0	38.0	0.6809
12.0	34.0	0.6809
15.0	34.0	0.6809
14.0	36.0	0.6809
11.0	34.0	0.6809
11.0	34.0	0.6807
13.0	33.0	0.6807
18.0	35.0	0.6807
8.0	32.0	0.6807
7.0	30.0	0.6807
22.0	37.0	0.6807
17.0	36.0	0.6807
15.0	34.0	0.6807
6.0	42.0	0.6807
2.0	33.0	0.6807
12.0	33.0	0.6807
14.0	35.0	0.6807
15.0	35.0	0.6807
9.0	33.0	0.6807
8.0	35.0	0.6807
3.0	33.0	0.6807
11.0	33.0	0.6807
11.0	36.0	0.6807
4.0	30.0	0.6807
13.0	33.0	0.6807
5.0	37.0	0.6807
3.0	42.0	0.6807
12.0	31.0	0.6807
11.0	34.0	0.6807
15.0	40.0	0.6807
20.0	39.0	0.6807
10.0	35.0	0.6807
13.0	30.0	0.6806
20.0	38.0	0.6806
10.0	33.0	0.6806
7.0	33.0	0.6806
8.0	35.0	0.6806
8.0	38.0	0.6806
11.0	40.0	0.6806
