# GENERATION TIME IN LINEAGE
# original file "wt_unlimCap_highRe_3gen.txt" 
# mother	daughter	genTMean	genTStd
0.0	0.0	2.3537799999999995	0.044659720852986376
0.0	1.0	2.29244	0.05474659197916647
0.0	2.0	2.27765	0.06783198606360678
0.0	3.0	2.28212	0.06337407110868681
0.0	4.0	2.31132	0.04143524532997902
0.0	5.0	2.2971700000000004	0.04843602997769324
0.0	6.0	2.31764	0.05066958763510025
0.0	7.0	2.30517	0.06583178985532415
0.0	8.0	2.2886699999999998	0.040877079967466715
0.0	9.0	2.2933199999999996	0.05563559611935112
0.0	10.0	2.3269599999999997	0.04572327877812593
0.0	11.0	2.30424	0.03609974453587666
0.0	12.0	2.3238099999999995	0.04513132565697099
0.0	13.0	2.31013	0.04764013364101038
0.0	14.0	2.3448399999999996	0.04372297133341033
0.0	15.0	2.38851	0.06453210140008696
0.0	16.0	2.3459399999999997	0.044425423151864527
0.0	17.0	2.3381299999999996	0.054630334471284875
0.0	18.0	2.36211	0.043157706920857984
0.0	19.0	2.3350400000000002	0.06133759405490602
0.0	20.0	2.342455555555555	0.04456475937080534
0.0	21.0	2.360088888888889	0.04811975801176802
0.0	22.0	2.325714285714285	0.05710377770840937
0.0	23.0	2.364675	0.03324979949814239
0.0	24.0	2.384175	0.07184976803488406
0.0	25.0	2.3686	0.0605283404695684
0.0	26.0	2.37415	0.04065863991822624
0.0	27.0	2.36165	0.0679529616720271
0.0	28.0	2.3853	0.06095260453828028
0.0	29.0	2.33655	0.04815397179880376
0.0	30.0	NaN	NaN
0.0	31.0	NaN	NaN
0.0	32.0	NaN	NaN
1.0	1.0	2.262288617886179	0.05901147270433966
1.0	2.0	2.269359349593496	0.05289560428849105
1.0	3.0	2.2786837398373985	0.05513294859013295
1.0	4.0	2.2894467479674794	0.05583176597083363
1.0	5.0	2.291793902439024	0.0551172509331071
1.0	6.0	2.3037910569105695	0.05684806533154498
1.0	7.0	2.3041902439024393	0.05848280460992197
1.0	8.0	2.312921951219512	0.04860432589563443
1.0	9.0	2.316473577235773	0.0592665882488722
1.0	10.0	2.3168191056910565	0.05898813855874347
1.0	11.0	2.326113414634146	0.048677803085088414
1.0	12.0	2.328367073170732	0.05161604335675942
