# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen.txt" 
# genT	cycleGrowth	rejuvenation
1.4906	1.5851	1.3157
1.4685	1.5853	1.308
1.4803	1.588	1.308
1.481	1.586	1.305
1.4735	1.5838	1.3049
1.4713	1.5848	1.2463
1.4693	1.5872	1.2463
1.4932	1.5837	1.2392
1.5296	1.5906	1.2392
1.5014	1.5867	1.2392
1.4986	1.5875	1.2361
1.5026	1.5898	1.2361
1.4706	1.5852	1.2322
1.4746	1.5871	1.2322
1.4779	1.5888	1.2309
1.4861	1.5849	1.2309
1.4638	1.5848	1.2309
1.4801	1.5869	1.2309
1.4874	1.5885	1.2284
1.4593	1.5889	1.2284
1.4675	1.5837	1.2284
1.4786	1.5849	1.228
1.4985	1.5818	1.228
1.4977	1.5883	1.228
1.4731	1.5887	1.228
1.5156	1.5892	1.2208
1.4538	1.5866	1.218
1.4764	1.5885	1.218
1.5485	1.5882	1.218
1.4702	1.5868	1.218
1.4379	1.5846	1.2179
1.4836	1.5887	1.2179
1.4948	1.5857	1.2179
1.4975	1.5849	1.1573
1.4875	1.5879	1.1573
1.4848	1.588	1.1573
1.5481	1.5891	1.1573
1.4736	1.5898	1.1507
1.4678	1.585	1.1478
1.4998	1.5888	1.1478
1.5388	1.5948	1.1478
1.5213	1.5871	1.1478
1.5044	1.5929	1.1478
1.4649	1.5878	1.1478
1.5584	1.5875	1.1478
1.4709	1.5889	1.1442
1.5306	1.5905	1.1442
1.5055	1.5883	1.1442
1.4743	1.587	1.143
1.4857	1.5847	1.143
1.4865	1.5868	1.143
1.4612	1.5878	1.1407
1.4634	1.5861	1.1407
1.4442	1.5849	1.1402
1.4542	1.5885	1.1402
1.4884	1.5845	1.1402
1.4846	1.5924	1.1402
1.5023	1.5811	1.1402
1.4938	1.5893	1.1336
1.4628	1.5839	1.1336
1.4711	1.5869	1.1336
1.5244	1.5857	1.1336
1.5037	1.5884	1.1336
1.4748	1.5902	1.131
1.5439	1.5884	1.131
1.4896	1.5933	1.131
1.5006	1.5874	1.131
1.5268	1.591	1.131
1.5351	1.5876	1.131
1.4836	1.5884	1.131
1.5393	1.5865	1.131
1.4966	1.5869	1.131
1.5081	1.5871	1.131
1.516	1.5894	1.131
1.4815	1.5895	1.1309
1.4883	1.5881	1.1309
1.4549	1.5869	1.1309
1.4756	1.5865	1.1309
1.4765	1.5895	1.1309
1.449	1.5848	1.1309
1.5422	1.5922	1.1309
1.4752	1.586	1.1309
1.4916	1.592	1.1309
1.5091	1.5898	1.1309
1.5384	1.596	1.0683
1.4921	1.5907	1.0683
1.6245	1.5928	1.0683
1.4472	1.5875	1.0622
1.5075	1.5946	1.0622
1.4996	1.5922	1.0622
1.5562	1.5896	1.0622
1.5539	1.5903	1.0595
1.5261	1.5883	1.0595
1.5202	1.5929	1.0595
1.4922	1.5894	1.0595
1.4421	1.5866	1.0595
1.4635	1.5868	1.0562
1.47	1.5868	1.0562
1.4518	1.5873	1.0551
1.4475	1.5857	1.0551
1.5103	1.5949	1.053
1.4827	1.5876	1.053
1.5438	1.5962	1.053
1.5297	1.588	1.0525
1.5529	1.59	1.0525
1.5409	1.5888	1.0525
1.4601	1.5837	1.0525
1.5305	1.5921	1.0464
1.5134	1.5931	1.0464
1.4863	1.5908	1.0464
1.4979	1.5875	1.0464
1.5102	1.5919	1.0464
1.452	1.585	1.044
1.431	1.5829	1.044
1.4605	1.5821	1.044
1.4632	1.585	1.044
1.5146	1.5854	1.044
1.4892	1.5837	1.044
1.4563	1.5896	1.044
1.4796	1.5901	1.044
1.4656	1.5896	1.044
1.5236	1.5871	1.044
1.5078	1.5907	1.044
1.5155	1.5914	1.044
1.4701	1.5889	1.044
1.5138	1.5932	1.044
1.5161	1.5938	1.044
1.484	1.5953	1.044
1.5714	1.5976	0.9792
1.4726	1.5875	0.9792
1.4783	1.5858	0.9792
1.4573	1.5875	0.9792
1.4522	1.5872	0.9792
1.518	1.5873	0.9792
1.4867	1.5929	0.9737
1.5127	1.5899	0.9737
1.4841	1.5939	0.9713
1.5839	1.5916	0.9713
1.5636	1.5986	0.9682
1.4808	1.5893	0.9682
1.4974	1.5908	0.9682
1.5438	1.5869	0.9682
1.5119	1.5846	0.9682
1.528	1.5902	0.9682
1.5271	1.5907	0.9682
1.4818	1.5902	0.9682
1.5942	1.5872	0.9671
1.4532	1.589	0.9671
1.4882	1.5883	0.9671
1.5063	1.5934	0.9671
1.49	1.5893	0.9671
1.5033	1.59	0.9671
1.469	1.5877	0.9671
1.5695	1.5942	0.9671
1.5264	1.588	0.9652
1.4624	1.5842	0.9652
1.5225	1.5925	0.9652
1.4863	1.5849	0.9652
1.4787	1.5906	0.9652
1.5519	1.5903	0.9652
1.464	1.59	0.9648
1.494	1.5881	0.9648
1.4763	1.5909	0.9648
1.5056	1.5888	0.9648
1.4788	1.5867	0.9648
1.4835	1.5866	0.9648
1.5809	1.5971	0.9648
1.4844	1.5912	0.9648
1.4886	1.5876	0.9648
1.4608	1.5887	0.9648
1.4652	1.5903	0.9648
1.5908	1.5924	0.9648
1.5785	1.5915	0.9648
1.5	1.5882	0.9648
1.5019	1.5845	0.9648
1.4911	1.5891	0.9648
1.4554	1.5862	0.9648
1.5211	1.5895	0.9648
1.5226	1.5896	0.9592
1.556	1.5917	0.9592
1.4786	1.5897	0.9592
1.5585	1.5907	0.9592
1.4781	1.5892	0.9592
1.4706	1.5885	0.9592
1.5929	1.5992	0.9592
1.5456	1.5866	0.957
1.5659	1.5909	0.957
1.4289	1.5852	0.957
1.4844	1.5889	0.957
1.456	1.5866	0.957
1.5204	1.5846	0.957
1.5435	1.5936	0.957
1.4589	1.5862	0.957
1.4603	1.5839	0.957
1.5487	1.5943	0.957
1.4674	1.5865	0.957
1.5211	1.5933	0.957
1.4954	1.5915	0.8902
1.4881	1.5955	0.8902
1.5331	1.5904	0.8902
1.4567	1.5871	0.8902
1.5123	1.5925	0.8902
1.5364	1.592	0.8902
1.4948	1.5915	0.8902
1.5877	1.5895	0.8851
1.4966	1.5907	0.8851
1.5335	1.5963	0.8851
1.5709	1.5965	0.8851
1.4762	1.5884	0.8851
1.502	1.5904	0.8851
1.5282	1.5961	0.883
1.5377	1.5904	0.883
1.4894	1.5911	0.883
1.5054	1.5848	0.883
1.4918	1.5916	0.883
1.4633	1.5812	0.883
1.5278	1.588	0.883
1.4884	1.5925	0.883
1.4712	1.5885	0.883
1.4882	1.5906	0.883
1.5043	1.5924	0.883
1.5497	1.5976	0.883
1.5398	1.5935	0.883
1.4857	1.5903	0.883
1.6028	1.5971	0.8801
1.4627	1.5914	0.8801
1.4842	1.5926	0.8801
1.5795	1.5938	0.8801
1.5372	1.5863	0.8801
1.4887	1.593	0.8801
1.4948	1.5841	0.8801
1.4678	1.5912	0.8801
1.5151	1.5933	0.8801
1.4744	1.5883	0.8801
1.5086	1.5891	0.8801
1.4987	1.5951	0.8801
1.4935	1.5885	0.8801
1.522	1.5891	0.8801
1.4875	1.5901	0.8801
1.4946	1.5906	0.8801
1.4781	1.5901	0.8801
1.4531	1.5871	0.8792
1.4797	1.5896	0.8792
1.5005	1.5944	0.8792
1.5251	1.5922	0.8792
1.4859	1.5867	0.8792
1.4963	1.5844	0.8792
1.4635	1.5897	0.8792
1.5047	1.5874	0.8792
1.4714	1.5927	0.8792
1.4793	1.59	0.8792
1.5748	1.5934	0.8792
1.5064	1.5941	0.8792
1.5112	1.587	0.8792
1.4492	1.5877	0.8792
1.5553	1.5966	0.8792
1.4616	1.5911	0.8792
1.482	1.59	0.8792
1.5437	1.5855	0.8792
1.5152	1.591	0.8792
1.5137	1.5916	0.8792
1.4818	1.5923	0.8775
1.5625	1.5964	0.8775
1.5633	1.5935	0.8775
1.583	1.5955	0.8775
1.5707	1.5903	0.8775
1.5025	1.5918	0.8775
1.5205	1.5888	0.8775
1.4706	1.5875	0.8775
1.5128	1.5882	0.8775
1.4985	1.5905	0.8775
1.5484	1.597	0.8775
1.5866	1.5992	0.8775
1.5315	1.5887	0.8775
1.5271	1.5905	0.8775
1.5117	1.5918	0.8775
1.5361	1.5844	0.8775
1.4969	1.5905	0.8771
1.4786	1.591	0.8771
1.5045	1.5909	0.8771
1.5262	1.5913	0.8771
1.4861	1.5903	0.8771
1.4831	1.5851	0.8771
1.5396	1.5937	0.8771
1.4904	1.5924	0.8771
1.4932	1.5889	0.8771
1.5533	1.5969	0.8771
1.5236	1.591	0.8771
1.5603	1.5953	0.8771
1.5287	1.5962	0.8771
1.6148	1.6012	0.8771
1.5751	1.5964	0.8771
1.4632	1.5874	0.8771
1.4921	1.5904	0.8771
1.525	1.5877	0.872
1.5069	1.5935	0.872
1.6278	1.5864	0.872
1.4601	1.5899	0.872
1.5185	1.5887	0.872
1.4908	1.5883	0.872
1.5092	1.5882	0.872
1.5196	1.5874	0.872
1.5286	1.5947	0.872
1.5237	1.5918	0.872
1.5784	1.5927	0.87
1.5801	1.597	0.87
1.525	1.5967	0.87
1.4718	1.5846	0.87
1.4604	1.5926	0.87
1.4808	1.5833	0.87
1.5446	1.5932	0.87
1.4938	1.5924	0.87
1.4738	1.5894	0.87
1.4959	1.5918	0.87
1.5434	1.5899	0.87
1.5067	1.5862	0.87
1.4885	1.5924	0.87
1.5031	1.5876	0.87
1.4893	1.59	0.87
1.5639	1.5944	0.87
1.4803	1.5865	0.87
1.473	1.5913	0.87
1.6243	1.6018	0.87
1.4685	1.5917	0.87
1.4855	1.5873	0.87
1.5359	1.5861	0.87
1.4534	1.587	0.87
1.4832	1.5887	0.8012
1.5854	1.5958	0.8012
1.477	1.5916	0.8012
1.4831	1.5858	0.8012
1.5552	1.5895	0.8012
1.5117	1.5921	0.8012
1.5246	1.5947	0.7966
1.4491	1.5857	0.7966
1.4725	1.5897	0.7966
1.4986	1.5893	0.7966
1.5125	1.5963	0.7966
1.5148	1.5935	0.7966
1.5134	1.5864	0.7966
1.5104	1.5922	0.7966
1.524	1.5912	0.7966
1.5073	1.5903	0.7966
1.4927	1.5925	0.7966
1.5371	1.5938	0.7947
1.6239	1.602	0.7947
1.5654	1.5971	0.7947
1.4999	1.589	0.7947
1.515	1.5895	0.7947
1.548	1.5932	0.7947
1.4861	1.5866	0.7947
1.5179	1.5952	0.7947
1.4666	1.5879	0.7947
1.4998	1.5909	0.7947
1.5146	1.5919	0.7947
1.4834	1.5886	0.7921
1.4827	1.5933	0.7921
1.541	1.5946	0.7921
1.5249	1.5928	0.7921
1.512	1.5914	0.7921
1.4909	1.5912	0.7921
1.5529	1.5933	0.7921
1.5179	1.593	0.7921
1.5023	1.5895	0.7913
1.4592	1.5892	0.7913
1.486	1.5924	0.7913
1.5334	1.5973	0.7913
1.5618	1.5937	0.7913
1.5137	1.5902	0.7913
1.4833	1.5857	0.7913
1.5447	1.5914	0.7913
1.459	1.5902	0.7913
1.5076	1.5925	0.7913
1.5237	1.5883	0.7913
1.4879	1.5936	0.7913
1.5083	1.5968	0.7913
1.5157	1.5876	0.7913
1.5009	1.593	0.7913
1.4877	1.5875	0.7913
1.5633	1.5908	0.7913
1.491	1.5941	0.7897
1.5349	1.5973	0.7897
1.5525	1.594	0.7897
1.5215	1.5916	0.7897
1.488	1.5896	0.7897
1.5663	1.5877	0.7897
1.5325	1.5974	0.7897
1.511	1.5909	0.7897
1.51	1.5907	0.7897
1.4832	1.5948	0.7894
1.5095	1.5962	0.7894
1.4813	1.594	0.7894
1.4847	1.5868	0.7894
1.4702	1.5918	0.7894
1.4938	1.5915	0.7894
1.4684	1.5886	0.7894
1.522	1.5886	0.7894
1.5505	1.5951	0.7894
1.7062	1.6078	0.7894
1.462	1.5865	0.7894
1.5392	1.5933	0.7894
1.5745	1.5968	0.7894
1.4824	1.5893	0.7894
1.4972	1.5908	0.7894
1.5401	1.5967	0.7894
1.4965	1.5884	0.7894
1.5503	1.597	0.7894
1.5151	1.5926	0.7894
1.4704	1.5909	0.7894
1.6026	1.5981	0.7894
1.4711	1.5896	0.7848
1.536	1.5898	0.7848
1.5036	1.5901	0.7848
1.4926	1.5889	0.7848
1.545	1.5884	0.7848
1.611	1.5965	0.7848
1.486	1.5897	0.7848
1.5035	1.5909	0.7848
1.586	1.5921	0.7848
1.4643	1.5907	0.7848
1.5545	1.5982	0.7848
1.5284	1.5949	0.7848
1.4824	1.5911	0.7848
1.5222	1.5916	0.7848
1.5315	1.5863	0.7848
1.5687	1.5922	0.7848
1.5177	1.5902	0.7848
1.504	1.5877	0.783
1.5011	1.5949	0.783
1.467	1.5899	0.783
1.4973	1.5944	0.783
1.4699	1.588	0.783
1.6138	1.602	0.783
1.4792	1.5899	0.783
1.5343	1.5936	0.783
1.4998	1.5905	0.783
1.5394	1.5934	0.783
1.5301	1.5918	0.783
1.5582	1.598	0.783
1.504	1.5922	0.783
1.4622	1.5929	0.783
1.5359	1.5901	0.783
1.5369	1.5953	0.783
1.5071	1.5959	0.783
1.5014	1.5918	0.783
1.4618	1.5883	0.783
1.5768	1.5959	0.783
1.5109	1.5878	0.783
1.4495	1.5831	0.783
1.5617	1.5919	0.783
1.5725	1.5959	0.783
1.5151	1.591	0.783
1.505	1.5888	0.783
1.4644	1.5884	0.783
1.4975	1.5832	0.783
1.4783	1.5908	0.783
1.5555	1.5929	0.783
1.5201	1.5897	0.783
1.4623	1.5879	0.783
1.5118	1.5929	0.783
1.501	1.5926	0.783
1.5413	1.5943	0.783
1.5235	1.5975	0.783
1.5516	1.5955	0.783
1.5577	1.5918	0.783
1.5982	1.5956	0.783
1.4595	1.5872	0.783
1.5116	1.5904	0.783
1.4912	1.5865	0.783
1.5792	1.5959	0.783
1.4965	1.5878	0.783
1.5384	1.5992	0.783
1.7087	1.5976	0.783
1.5554	1.5923	0.783
1.4592	1.5893	0.7122
1.4747	1.5907	0.7122
1.4939	1.5914	0.7122
1.4527	1.5903	0.7122
1.5211	1.5915	0.7122
1.4732	1.5892	0.7122
1.5474	1.5936	0.7122
1.5594	1.5927	0.7122
1.4549	1.5908	0.7122
1.5364	1.5889	0.7122
1.4833	1.5945	0.7122
1.5401	1.597	0.7122
1.59	1.5878	0.7122
1.5304	1.5944	0.7122
1.5438	1.5896	0.7122
1.5934	1.5993	0.7122
1.4778	1.5887	0.7081
1.4572	1.593	0.7081
1.502	1.5894	0.7081
1.53	1.6027	0.7081
1.5176	1.5889	0.7081
1.4903	1.5955	0.7081
1.5163	1.5924	0.7081
1.4871	1.5886	0.7081
1.497	1.5895	0.7081
1.5822	1.5952	0.7081
1.5837	1.5962	0.7081
1.4971	1.5904	0.7081
1.5026	1.5926	0.7081
1.4942	1.59	0.7081
1.4986	1.5899	0.7081
1.5328	1.5977	0.7081
1.5982	1.6028	0.7081
1.5091	1.5954	0.7081
1.5454	1.5938	0.7081
1.4951	1.5953	0.7064
1.6023	1.6003	0.7064
1.5004	1.5916	0.7064
1.4636	1.5923	0.7064
1.5613	1.6017	0.7064
1.5161	1.5931	0.7064
1.4583	1.5871	0.7064
1.5277	1.5976	0.7064
1.5525	1.5859	0.7064
1.5714	1.5951	0.7064
1.5078	1.5896	0.7064
1.4778	1.5934	0.7064
1.6059	1.5976	0.7064
1.5951	1.5949	0.7064
1.5417	1.5921	0.7041
1.5119	1.5956	0.7041
1.5341	1.5902	0.7041
1.5801	1.5973	0.7041
1.6742	1.607	0.7041
1.4946	1.5927	0.7041
1.4647	1.5936	0.7041
1.4791	1.5915	0.7041
1.4731	1.5893	0.7041
1.4885	1.5908	0.7041
1.5042	1.5931	0.7041
1.5695	1.5956	0.7041
1.5122	1.5995	0.7041
1.5237	1.5899	0.7041
1.5674	1.5956	0.7041
1.4696	1.5899	0.7041
1.495	1.5947	0.7041
1.5131	1.5917	0.7041
1.4676	1.59	0.7041
1.5065	1.5897	0.7041
1.4959	1.5954	0.7041
1.5575	1.5932	0.7034
1.5149	1.5943	0.7034
1.5178	1.5941	0.7034
1.483	1.5892	0.7034
1.5088	1.5952	0.7034
1.5094	1.5932	0.7034
1.4929	1.5918	0.7034
1.5195	1.5928	0.7034
1.5218	1.5921	0.7034
1.6393	1.6025	0.7034
1.4838	1.5935	0.7034
1.499	1.5932	0.7034
1.592	1.599	0.7034
1.4851	1.5908	0.702
1.4955	1.5967	0.702
1.4894	1.5964	0.702
1.5364	1.5993	0.702
1.5834	1.5999	0.702
1.5279	1.5929	0.702
1.5663	1.5952	0.702
1.5136	1.5908	0.702
1.5251	1.5922	0.702
1.5479	1.5892	0.702
1.527	1.5895	0.702
1.5776	1.5952	0.702
1.5191	1.5897	0.702
1.5009	1.5945	0.702
1.4778	1.5901	0.702
1.4998	1.5826	0.702
1.5182	1.5907	0.702
1.5848	1.5958	0.702
1.5679	1.5944	0.702
1.5305	1.5981	0.7017
1.472	1.5917	0.7017
1.5228	1.5918	0.7017
1.4602	1.5906	0.7017
1.5295	1.5925	0.7017
1.5189	1.5933	0.7017
1.5567	1.5939	0.7017
1.4951	1.591	0.7017
1.4762	1.5915	0.7017
1.4824	1.5913	0.7017
1.4797	1.5869	0.7017
1.511	1.5918	0.7017
1.5288	1.5942	0.7017
1.5681	1.5935	0.7017
1.4955	1.5927	0.7017
1.5464	1.5883	0.7017
1.518	1.5955	0.7017
1.5078	1.5933	0.7017
1.5433	1.5988	0.7017
1.6496	1.6036	0.7017
1.6422	1.5951	0.7017
1.5543	1.596	0.7017
1.5309	1.5889	0.7017
1.5444	1.598	0.7017
1.4805	1.5876	0.6976
1.4763	1.5922	0.6976
1.5152	1.5953	0.6976
1.5022	1.5975	0.6976
1.5851	1.5916	0.6976
1.5372	1.5955	0.6976
1.4561	1.5891	0.6976
1.5395	1.598	0.6976
1.5041	1.5935	0.6976
1.4745	1.5902	0.6976
1.5051	1.5906	0.6976
1.5113	1.5899	0.6976
1.5618	1.5989	0.6976
1.5188	1.5966	0.6976
1.5412	1.5914	0.6976
1.5053	1.5868	0.6976
1.4899	1.595	0.6976
1.5355	1.5939	0.6976
1.4837	1.589	0.6976
1.5801	1.595	0.6976
1.5367	1.59	0.6976
1.6179	1.5977	0.6976
1.5265	1.5968	0.6976
1.5036	1.5928	0.696
1.5556	1.5939	0.696
1.4697	1.5949	0.696
1.5624	1.5916	0.696
1.514	1.5946	0.696
1.5634	1.5944	0.696
1.5155	1.5908	0.696
1.4836	1.5903	0.696
1.512	1.5932	0.696
1.5443	1.5911	0.696
1.4736	1.5892	0.696
1.5686	1.5993	0.696
1.6125	1.6006	0.696
1.5492	1.5996	0.696
1.5925	1.5961	0.696
1.6049	1.596	0.696
1.5233	1.5916	0.696
1.527	1.5959	0.696
1.4981	1.5852	0.696
1.5566	1.6004	0.696
1.5925	1.5985	0.696
1.6346	1.6038	0.696
1.5321	1.5947	0.696
1.5959	1.5975	0.696
1.4617	1.5904	0.696
1.5269	1.5859	0.696
1.5738	1.5857	0.696
1.5046	1.5923	0.696
1.5456	1.5917	0.696
1.5096	1.5905	0.696
1.5581	1.6002	0.696
1.6004	1.6032	0.696
1.4907	1.5925	0.696
1.5207	1.5913	0.696
1.4772	1.5923	0.696
1.4973	1.5858	0.696
1.5206	1.5902	0.696
1.6316	1.596	0.696
1.4856	1.5945	0.696
1.4647	1.5864	0.696
1.5347	1.5938	0.696
1.6318	1.6049	0.696
1.5008	1.5933	0.6231
1.5314	1.5875	0.6231
1.4661	1.5956	0.6231
1.481	1.5899	0.6231
1.5786	1.6024	0.6231
1.6009	1.5972	0.6231
1.4641	1.5915	0.6231
1.4773	1.5931	0.6231
1.5801	1.5982	0.6231
1.603	1.6017	0.6231
1.5154	1.5968	0.6231
1.5189	1.6012	0.6231
1.519	1.5885	0.6231
1.5696	1.6009	0.6231
1.5898	1.5992	0.6231
1.532	1.588	0.6196
1.4763	1.5922	0.6196
1.5142	1.5914	0.6196
1.7211	1.6057	0.6196
1.4646	1.5953	0.6196
1.5834	1.6028	0.6196
1.5259	1.5898	0.6196
1.5715	1.5936	0.6196
1.465	1.5913	0.6196
1.4769	1.5901	0.6196
1.5156	1.5965	0.6196
1.5307	1.5885	0.6196
1.5835	1.5967	0.6196
1.6449	1.6017	0.6196
1.5483	1.5893	0.6181
1.5261	1.59	0.6181
1.5318	1.5992	0.6181
1.5143	1.5973	0.6181
1.4614	1.5936	0.6181
1.4475	1.5891	0.6181
1.5725	1.5989	0.6181
1.4981	1.5975	0.6181
1.5082	1.5935	0.6181
1.6421	1.6086	0.6181
1.5305	1.5934	0.6181
1.5342	1.5919	0.6181
1.4517	1.5882	0.6181
1.5659	1.5957	0.6181
1.4905	1.5906	0.6181
1.5014	1.5889	0.6181
1.5873	1.5909	0.6181
1.5738	1.598	0.6181
1.5442	1.5935	0.6181
1.6025	1.5885	0.6181
1.5465	1.5927	0.6181
1.5575	1.5964	0.6161
1.4836	1.5931	0.6161
1.6146	1.5985	0.6161
1.5527	1.5953	0.6161
1.5285	1.5953	0.6161
1.5391	1.5983	0.6161
1.4879	1.5877	0.6161
1.526	1.5942	0.6161
1.5945	1.6006	0.6161
1.4605	1.5937	0.6161
1.5564	1.5982	0.6161
1.5551	1.5923	0.6161
1.4596	1.5933	0.6161
1.5152	1.5881	0.6161
1.4507	1.5897	0.6161
1.5131	1.5884	0.6161
1.4517	1.5902	0.6161
1.5586	1.5948	0.6161
1.5276	1.5997	0.6161
1.5547	1.592	0.6161
1.5813	1.5974	0.6161
1.6328	1.5969	0.6161
1.4928	1.5962	0.6161
1.5957	1.596	0.6161
1.5246	1.5934	0.6161
1.5108	1.5934	0.6161
1.5119	1.5932	0.6161
1.5479	1.5926	0.6161
1.5308	1.5927	0.6161
1.6079	1.5969	0.6161
1.4926	1.5916	0.6161
1.6235	1.6034	0.6161
1.6117	1.5979	0.6161
1.5667	1.5941	0.6161
1.5924	1.5943	0.6154
1.5073	1.5932	0.6154
1.5075	1.5915	0.6154
1.5792	1.5939	0.6154
1.5523	1.5929	0.6154
1.5064	1.5999	0.6154
1.5395	1.5874	0.6154
1.4811	1.5895	0.6154
1.5054	1.5941	0.6154
1.5833	1.5997	0.6154
1.5713	1.5933	0.6154
1.5117	1.5934	0.6154
1.4977	1.5899	0.6154
1.5831	1.5997	0.6154
1.4723	1.5922	0.6154
1.4863	1.5858	0.6154
1.5414	1.599	0.6154
1.536	1.5984	0.6154
1.5823	1.5974	0.6154
1.5057	1.5965	0.6154
1.5863	1.5984	0.6154
1.4825	1.5912	0.6154
1.5028	1.5905	0.6154
1.4865	1.5909	0.6154
1.5127	1.5944	0.6154
1.5621	1.5874	0.6154
1.4757	1.5899	0.6154
1.5974	1.6023	0.6154
1.5555	1.5991	0.6142
1.4299	1.5886	0.6142
1.5121	1.5973	0.6142
1.5514	1.5988	0.6142
1.4557	1.5872	0.6142
1.6166	1.5994	0.6142
1.5247	1.5854	0.6142
1.5753	1.5939	0.6142
1.498	1.5917	0.6142
1.5432	1.5933	0.6142
1.542	1.5927	0.6142
1.5912	1.6012	0.6142
1.6295	1.5948	0.6142
1.4691	1.5873	0.6142
1.529	1.5918	0.6142
1.5136	1.5911	0.6142
1.5492	1.5949	0.6142
1.5871	1.5948	0.6142
1.5105	1.5973	0.614
1.5529	1.6003	0.614
1.5329	1.5891	0.614
1.4681	1.5922	0.614
1.5081	1.5905	0.614
1.5214	1.5944	0.614
1.5283	1.5958	0.614
1.4895	1.5929	0.614
1.4636	1.5904	0.614
1.6304	1.5967	0.614
1.4835	1.5878	0.614
1.4534	1.5849	0.614
1.5235	1.588	0.614
1.481	1.5928	0.614
1.4796	1.5855	0.614
1.5273	1.5957	0.614
1.4521	1.5895	0.614
1.4805	1.5938	0.614
1.5043	1.5949	0.614
1.5488	1.595	0.614
1.5127	1.5959	0.614
1.5303	1.5941	0.614
1.5906	1.5964	0.614
1.4919	1.59	0.614
1.5812	1.6009	0.614
1.5156	1.5962	0.614
1.5639	1.599	0.614
1.5637	1.6008	0.614
1.5747	1.5896	0.614
1.5858	1.5961	0.614
1.5313	1.5967	0.614
1.4944	1.5932	0.614
1.5875	1.5987	0.614
1.649	1.6029	0.614
1.5513	1.5905	0.6104
1.482	1.5878	0.6104
1.532	1.5925	0.6104
1.5342	1.5943	0.6104
1.4643	1.5944	0.6104
1.5497	1.5849	0.6104
1.5051	1.594	0.6104
1.5175	1.5931	0.6104
1.4709	1.5899	0.6104
1.5565	1.5913	0.6104
1.6269	1.6072	0.6104
1.6387	1.6039	0.6104
1.4818	1.5903	0.6104
1.6051	1.6056	0.6104
1.6295	1.5957	0.6104
1.4718	1.5874	0.6104
1.5569	1.5947	0.6104
1.5101	1.5896	0.6104
1.5561	1.5956	0.6104
1.5637	1.5942	0.6104
1.4945	1.5929	0.6104
1.5152	1.5938	0.6104
1.5351	1.5952	0.6104
1.4638	1.5914	0.6104
1.4989	1.5929	0.6104
1.5277	1.5845	0.6104
1.5224	1.5954	0.6104
1.6431	1.6056	0.6104
1.5976	1.6057	0.6104
1.4529	1.5891	0.609
1.4929	1.5884	0.609
1.5215	1.5936	0.609
1.5593	1.5977	0.609
1.4877	1.5886	0.609
1.5948	1.5974	0.609
