# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_noRe_3gen.txt" 
# mother	daughter	initSizeMean	initSizeStd
1.0	25.0	0.87632786	0.008302819540421152
1.0	26.0	0.91078796	0.016244646926910977
1.0	27.0	NaN	NaN
2.0	1.0	0.7301165526984127	0.02272712836345648
2.0	2.0	0.741009671904762	0.023304275812495414
2.0	3.0	0.7515806773015871	0.025243736441890638
2.0	4.0	0.76069916416	0.023967817047027502
2.0	5.0	0.7713363588800001	0.02815974704678961
2.0	6.0	0.7799474947967479	0.027439588897681094
2.0	7.0	0.7907697295081965	0.03260243341675088
2.0	8.0	0.8011516628333334	0.03481139123754966
2.0	9.0	0.8104397048695652	0.03695372776722582
2.0	10.0	0.8177149642592594	0.03339912216164645
2.0	11.0	0.830329016699029	0.03941969629388466
2.0	12.0	0.8440241752083333	0.046313802380435615
2.0	13.0	0.8519131748780486	0.046343322122701584
2.0	14.0	0.8603150573134328	0.05167284962703438
2.0	15.0	0.8663052928301888	0.0531020126442563
2.0	16.0	0.864180102051282	0.046071302612711036
2.0	17.0	0.8666657962962963	0.05334420560265539
2.0	18.0	0.8646241889999999	0.05306243919460943
2.0	19.0	0.8555059371428569	0.046352196451540525
2.0	20.0	0.8758762461538462	0.06324923137180474
2.0	21.0	0.8563892177777778	0.035848003277474776
2.0	22.0	0.8747643924999999	0.05396275359595983
2.0	23.0	0.8731796533333332	0.042483935409728994
2.0	24.0	0.8754982649999999	0.05135163615342714
2.0	25.0	0.85003608	0.05234386232004667
2.0	26.0	0.8746686699999999	0.07995976209579539
2.0	27.0	NaN	NaN
2.0	28.0	NaN	NaN
2.0	29.0	NaN	NaN
2.0	30.0	NaN	NaN
2.0	31.0	NaN	NaN
2.0	32.0	NaN	NaN
2.0	33.0	NaN	NaN
3.0	1.0	0.73682520688	0.0256416469822647
3.0	2.0	0.74768294624	0.028543215453414067
3.0	3.0	0.7563803625806448	0.024682991385529825
3.0	4.0	0.7668995448387098	0.028941070870271153
3.0	5.0	0.7763032951219512	0.030366913358065732
3.0	6.0	0.7867211385245901	0.03541581771631093
3.0	7.0	0.7927583318644067	0.026963377455458473
3.0	8.0	0.8028437872413793	0.02847810328248368
3.0	9.0	0.8147183959649122	0.03262310588421454
3.0	10.0	0.8268893842201834	0.03802125223877144
3.0	11.0	0.8382840106930693	0.041857439856373975
3.0	12.0	0.8450933181818182	0.039304860952378035
3.0	13.0	0.8608410096202532	0.046467940621380044
3.0	14.0	0.8649475183333332	0.045124736121273656
3.0	15.0	0.8772601139130437	0.053518694043681814
3.0	16.0	0.8716736193333333	0.051535439264070275
3.0	17.0	0.872023248181818	0.047188579348448154
3.0	18.0	0.8818384729411762	0.053677865679577344
3.0	19.0	0.8910478533333333	0.05919053884661718
3.0	20.0	0.8651815066666666	0.05348940664057758
3.0	21.0	0.86930821	0.07683523873421014
3.0	22.0	0.8100878899999999	0.026171931160023334
3.0	23.0	0.8171075400000001	0.031045325238096565
3.0	24.0	0.82540349	0.037723680085826744
3.0	25.0	0.8365073000000001	0.04765096431893902
3.0	26.0	0.85284394	0.06425660339978141
3.0	27.0	0.8884527099999999	0.10775615794850985
3.0	28.0	NaN	NaN
3.0	29.0	NaN	NaN
3.0	30.0	NaN	NaN
3.0	31.0	NaN	NaN
3.0	32.0	NaN	NaN
3.0	33.0	NaN	NaN
3.0	34.0	NaN	NaN
3.0	35.0	NaN	NaN
