# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# initSize	totGrowth	rejuvenation
0.7769069200000001	3.8961	0.471
0.71247064	4.3519	0.471
0.59283484	4.9914	0.471
0.9222661799999999	3.2317	0.471
0.8700087400000001	3.6023	0.471
0.66635262	4.4885	0.4705
0.62434246	4.9835	0.4705
0.78198056	3.81	0.4705
0.64854488	4.7749	0.4705
0.8595062	3.4502	0.4705
0.94514756	3.1478	0.4705
0.65361852	4.5465	0.4705
0.74245722	4.1072	0.4705
0.70481018	4.3442	0.4705
0.6238872	4.8028	0.4705
0.9464686	3.2441	0.4705
0.77903848	3.7954	0.4705
0.7137916799999999	4.1928	0.4705
0.7606202200000001	4.0063	0.4705
0.83698008	3.5756	0.4705
0.89004804	3.4233	0.4705
0.7728990600000001	3.8757	0.4705
0.92911612	3.3047	0.4705
0.9102426	3.3732	0.4705
0.6801524999999999	4.4652	0.4705
1.03068892	2.9586	0.4705
0.73525202	4.169	0.4705
0.8587956800000001	3.5504	0.4705
0.834138	3.5675	0.4705
0.92805034	3.2877	0.4705
0.75696762	4.1026	0.4705
0.60181634	5.0	0.4703
0.8559536000000001	3.5488	0.4703
0.90445844	3.3622	0.4703
0.91896884	3.2275	0.4703
0.75295976	4.2129	0.4703
0.8211486400000001	3.6757	0.4703
0.6149057	4.8955	0.4703
0.92181092	3.2344	0.4703
0.9918761	3.0067	0.4703
0.90009532	3.3365	0.4703
0.7127259	4.1719	0.4703
0.9182583200000001	3.4204	0.4703
0.68619192	4.4924	0.4703
0.7323099399999999	4.0721	0.4703
0.93276872	3.2428	0.4703
0.67543412	4.4734	0.4703
0.7728990600000001	3.9292	0.4702
0.9665079	3.1304	0.4702
0.77761744	4.0296	0.4702
0.62246616	4.8846	0.4702
0.71166012	4.2087	0.4702
0.89253486	3.3567	0.4702
0.86280354	3.587	0.4702
0.66127898	4.5427	0.4702
0.77147802	3.998	0.4702
0.96863946	3.1938	0.4702
0.96782894	3.1514	0.4702
0.8860401800000001	3.3439	0.4702
0.7889305	3.8929	0.4702
0.76285178	3.9546	0.4702
0.8349485200000001	3.5824	0.4702
0.71531272	4.3304	0.4702
0.98198408	3.1673	0.4702
0.84545106	3.6471	0.47
0.6945629	4.3745	0.47
0.5514352	5.5673	0.47
0.88416388	3.5591	0.47
0.8117118799999999	3.7155	0.47
0.9831498599999999	3.0629	0.47
0.75732288	3.9041	0.47
0.85006944	3.5596	0.47
0.74600982	4.0624	0.47
0.8377905999999999	3.5319	0.47
0.93819762	3.2976	0.47
0.9392634	3.2706	0.47
0.6442817599999999	4.7816	0.47
0.64818962	4.7406	0.47
0.89831902	3.3337	0.47
0.89725324	3.3325	0.47
0.9229767	3.3049	0.47
0.8218591599999999	3.6445	0.47
0.69902602	4.3116	0.47
0.94433704	3.2212	0.47
0.59202432	5.2913	0.47
0.72074162	4.2954	0.47
0.7580334	3.9328	0.47
0.93418976	3.3282	0.47
0.77005698	3.948	0.47
0.8457063200000001	3.6132	0.47
0.9142504600000001	3.2873	0.47
0.95270802	3.2051	0.47
0.84616158	3.5721	0.47
0.8682324399999999	3.4923	0.47
0.7783279599999999	3.968	0.47
0.9301819	3.2546	0.47
1.01831008	3.0493	0.47
0.7054207	4.2267	0.47
1.0298784	2.9133	0.47
0.88086654	3.5675	0.47
0.60983206	5.0062	0.47
0.97300258	3.0808	0.47
0.7453993	4.0108	0.47
0.8127776600000001	3.8475	0.47
0.71059434	4.2763	0.47
0.62692928	4.9065	0.4697
0.87259556	3.5201	0.4697
0.6546843	4.5506	0.4697
1.01678904	2.9305	0.4697
0.59095854	5.0219	0.4697
0.9207451400000001	3.2952	0.4697
0.88451914	3.4267	0.4697
0.8504247	3.7108	0.4697
0.9707710199999999	3.1091	0.4697
0.58837172	5.0404	0.4697
0.88817174	3.3557	0.4697
0.7210968799999999	4.3112	0.4697
0.7834016	3.9627	0.4697
0.68157354	4.3638	0.4697
0.72536	4.1817	0.4125
0.81125662	3.8714	0.4125
0.8424089800000001	3.6191	0.4125
0.9642763399999998	3.2	0.4125
0.83129592	3.6359	0.4125
0.95671588	3.1338	0.4125
0.82079338	3.6225	0.4125
0.67436834	4.4017	0.4125
0.64499228	4.5854	0.4125
0.76133074	3.9071	0.4125
0.6729473	4.6291	0.4125
1.10304092	2.7516	0.4125
0.71424694	4.1898	0.4125
0.8432195	3.6085	0.4125
0.65950268	4.7141	0.4125
0.70435492	4.2459	0.4125
0.8138434400000001	3.6122	0.4125
0.61526096	4.8636	0.4125
0.80450668	3.8022	0.4125
0.71932058	4.1387	0.4125
0.8069935	3.7928	0.4125
0.75919918	3.9237	0.4125
0.71059434	4.17	0.4125
0.8799007600000001	3.4559	0.4125
0.59354536	5.044	0.4125
0.87259556	3.5565	0.4125
1.00770754	3.0704	0.4125
0.8722403	3.3769	0.4125
0.98741298	3.0142	0.4125
0.93632132	3.1934	0.4125
0.81856182	3.795	0.4125
0.62611876	4.969	0.4125
0.6311924	4.8532	0.4125
0.9646316000000001	3.1857	0.4125
0.6667078799999999	4.6273	0.4125
0.9806630399999999	3.1781	0.4125
0.7835016	3.814	0.4125
0.85149048	3.535	0.4125
0.71013908	4.2449	0.4125
0.7493071600000001	3.9918	0.4125
0.76239652	3.9278	0.4125
0.8381458599999999	3.5171	0.4125
0.8486484000000001	3.6743	0.4125
0.9574263999999999	3.2545	0.4125
0.73667306	4.2258	0.4125
0.8548878199999999	3.5268	0.4125
0.93819762	3.2339	0.4125
1.01607852	3.0006	0.4125
0.6717815199999999	4.601	0.4125
0.95839218	3.1825	0.4125
0.73337572	4.0261	0.4125
0.90516896	3.4264	0.4125
0.65727112	4.6542	0.4125
0.59095854	5.0334	0.4125
0.92510826	3.3269	0.4125
0.71932058	4.354	0.4125
1.03682834	2.8756	0.4125
0.84651684	3.702	0.4125
0.7095285600000001	4.3999	0.4125
0.80085408	3.7721	0.4125
0.89136908	3.4163	0.4125
0.8928901200000001	3.3933	0.4125
0.8888822599999999	3.4165	0.4125
0.66893944	4.6173	0.4125
1.0062864999999999	2.9818	0.4125
0.91343994	3.4231	0.4125
0.8475826200000001	3.5868	0.4125
0.9954286999999999	2.9818	0.4125
0.8740166	3.4718	0.4125
0.83119592	3.5941	0.4125
0.66056846	4.657	0.4125
0.99035506	3.0219	0.4125
0.88710596	3.4641	0.4125
0.62682928	4.9119	0.4125
0.7163785	4.2479	0.4125
0.67497886	4.5988	0.4125
0.68050776	4.3281	0.4125
0.63626604	4.7347	0.4125
0.76194126	4.0553	0.4125
0.96392108	3.1582	0.4125
0.72028636	4.2504	0.4122
0.87685868	3.4431	0.4122
0.6039479	5.0296	0.4122
0.6214003800000001	4.7728	0.4122
0.8830981	3.5055	0.4122
0.88015602	3.3671	0.4122
0.75848866	3.9685	0.4122
0.88746122	3.3698	0.4122
0.9817288200000001	3.0751	0.4122
0.6999918	4.245	0.4122
0.7907067999999999	3.9319	0.4122
0.99756026	3.1016	0.4122
0.7504729400000001	4.2084	0.4122
0.76488334	3.8518	0.4122
1.05489134	2.8182	0.4122
0.9359660599999999	3.2582	0.4122
0.97290258	3.109	0.4122
0.7562571	4.0888	0.4122
0.88639544	3.4823	0.4122
0.62682928	4.8057	0.4122
0.71673376	4.2338	0.4122
0.8475826200000001	3.6083	0.4122
0.87188504	3.466	0.4122
0.8530115199999999	3.4658	0.4122
1.0008576	3.1048	0.4122
0.7011575800000001	4.2957	0.4122
0.91460572	3.3882	0.4122
0.95590536	3.1034	0.4122
0.95483958	3.2507	0.4122
0.9747788800000001	3.0481	0.4122
0.96534212	3.1514	0.4122
0.9142504600000001	3.2844	0.4122
0.60146108	4.9908	0.4122
0.7402256599999999	4.0316	0.4122
0.94692386	3.2579	0.4122
0.90526896	3.4021	0.4122
0.7874094599999999	3.8735	0.4121
0.97949726	3.0538	0.4121
0.79096206	3.7606	0.4121
0.8127776600000001	3.8298	0.4121
0.9882235	2.9936	0.4121
0.6616342399999999	4.4885	0.4121
0.8407326799999999	3.5229	0.4121
0.5568641	5.6536	0.4121
0.80085408	3.8599	0.4121
0.75509132	3.9691	0.4121
0.72216266	4.3013	0.4121
0.57208502	5.1844	0.4121
0.79826726	3.7205	0.4121
0.71673376	4.3555	0.4121
0.92723982	3.1949	0.4121
0.86716666	3.448	0.4121
0.80734876	3.6829	0.4121
0.80440668	3.7484	0.4121
0.8269328	3.5693	0.4121
1.0853331800000001	2.7478	0.4121
0.7559018399999999	3.9526	0.4121
0.99791552	2.98	0.4121
0.8432195	3.6007	0.4121
0.61516096	4.8858	0.4121
1.06219654	2.8979	0.4121
1.0244495	3.0512	0.4121
0.67320256	4.5411	0.4121
0.8218591599999999	3.6548	0.4121
0.90410318	3.4175	0.4121
0.8196276	3.7442	0.4121
0.76818068	3.9953	0.4121
0.7508282	3.9658	0.4121
0.90552422	3.2575	0.4121
0.93266872	3.1667	0.4121
0.6873577	4.4837	0.4121
0.96001322	3.282	0.4121
0.7199311	4.2222	0.4121
0.97051576	3.1124	0.4121
0.65727112	4.7008	0.4121
0.64676858	4.5734	0.4116
0.82835384	3.6703	0.4116
0.8504247	3.5074	0.4116
0.580456	5.3163	0.4116
0.9298266399999999	3.1966	0.4116
0.69395238	4.3508	0.4116
0.9617895200000001	3.0764	0.4116
0.88746122	3.3518	0.4116
0.6692947	4.5605	0.4116
0.86351406	3.5132	0.4116
0.8587956800000001	3.5219	0.4116
0.69527342	4.4112	0.4116
1.0678807	2.7959	0.4116
0.71201538	4.1781	0.4116
0.65808164	4.7481	0.4116
0.6888787399999999	4.513	0.4116
0.7688912	3.8296	0.4116
1.05631238	2.8923	0.4116
0.8033409	3.7901	0.4116
0.85656412	3.518	0.4116
0.58847172	5.2326	0.4116
0.93535554	3.1614	0.4116
0.81678552	3.6876	0.4116
0.72145214	4.1229	0.4116
0.8265775399999999	3.5793	0.4116
0.9439817800000001	3.1709	0.4116
0.78020426	3.8133	0.4116
0.63520026	4.7178	0.4116
0.9747788800000001	3.1605	0.4116
0.99694974	2.9787	0.4116
0.73890462	4.1028	0.4116
0.7768069200000001	4.0026	0.4116
0.5930901	5.1437	0.4116
0.80734876	3.7369	0.4116
0.8268328	3.5956	0.4116
0.9406844400000001	3.2235	0.4116
0.69902602	4.2533	0.4116
0.9826946000000001	3.0848	0.4116
0.71166012	4.2464	0.4116
0.8385011200000001	3.5903	0.4116
0.7109496	4.2257	0.4116
0.87437186	3.4118	0.4116
0.6329687	4.9046	0.4116
0.8349485200000001	3.6521	0.4116
0.86706666	3.5497	0.4116
0.89608746	3.3414	0.4115
0.76640438	4.0747	0.4115
0.90988734	3.3922	0.4115
1.03459678	2.8743	0.4115
0.7345415	4.1581	0.4115
0.91069786	3.2354	0.4115
0.7018681	4.2737	0.4115
0.67036048	4.5174	0.4115
0.7526045	4.0784	0.4115
0.86752192	3.6129	0.4115
0.6402739	4.6546	0.4115
0.64347124	4.753	0.4115
0.6276398000000001	4.9036	0.4115
0.7964909600000001	3.9471	0.4115
0.85737464	3.5249	0.4115
0.62175564	4.8838	0.4115
0.87188504	3.4159	0.4115
0.7815253	3.9125	0.4115
0.89547694	3.317	0.4115
0.7653386	4.0027	0.4115
0.78375686	4.0027	0.4115
0.83885638	3.6721	0.4115
0.72652578	4.1267	0.4115
1.08782	2.8536	0.4115
0.7580334	3.9424	0.4115
0.8479378799999999	3.5515	0.4115
0.66056846	4.4723	0.4115
0.834238	3.7627	0.4115
0.6456028	4.6188	0.4115
0.83342748	3.6429	0.4115
1.02044164	3.0368	0.4115
1.0443888000000001	2.9458	0.4115
0.9769104399999999	3.0408	0.4114
0.8559536000000001	3.471	0.4114
0.9081110400000001	3.2454	0.4114
0.8475826200000001	3.5653	0.4114
1.03094418	2.9264	0.4114
0.7489519	4.1838	0.4114
0.8649351000000001	3.4248	0.4114
0.8279985799999999	3.7108	0.4114
0.64605806	4.6975	0.4114
0.65985794	4.7037	0.4114
0.69796024	4.4486	0.4114
0.74788612	4.0667	0.4114
0.834138	3.5407	0.4114
0.90151636	3.4702	0.4114
0.90151636	3.3751	0.4114
0.96676316	3.1029	0.4114
0.89111382	3.3866	0.4114
0.83084066	3.654	0.4114
0.65950268	4.6673	0.4114
0.8425089800000001	3.5619	0.4114
0.9518975000000001	3.2533	0.4114
0.66635262	4.5371	0.4114
0.761686	3.8776	0.4114
0.82612228	3.7571	0.4114
0.7863436800000001	3.9099	0.4114
0.72251792	4.1187	0.4114
0.64605806	4.632	0.4114
0.6942076399999999	4.4505	0.4114
0.73925988	4.1068	0.4114
1.0113601399999999	2.9225	0.4114
0.9483449	3.2858	0.4114
0.7163785	4.266	0.4114
0.8805112800000001	3.4986	0.4114
0.84179846	3.5246	0.4114
0.69136556	4.2747	0.4114
0.7914173200000001	3.8739	0.4114
0.63377922	4.6519	0.4114
0.75377028	4.0168	0.4114
1.0661044	2.764	0.4114
0.63012662	4.879	0.4114
0.79354888	3.7261	0.4114
0.6439265	4.642	0.4114
0.74636508	4.0135	0.4114
0.6203346	4.9907	0.4114
0.7163785	4.3176	0.4114
0.88781648	3.4772	0.4114
0.6315476600000001	4.8119	0.4114
0.69714972	4.4632	0.4114
0.70800752	4.2004	0.4114
0.74565456	4.066	0.4114
0.8682324399999999	3.4115	0.4114
0.74281248	4.2017	0.4113
0.62682928	4.9746	0.4113
0.60724524	4.92	0.4113
0.71166012	4.3828	0.4113
0.7482413800000001	4.0402	0.4113
0.888527	3.3917	0.4113
0.9541290599999999	3.1691	0.4113
1.02008638	3.0101	0.4113
0.66457632	4.6773	0.4113
0.7559018399999999	3.9155	0.4113
0.8189170800000001	3.7587	0.4113
0.86396932	3.4224	0.4113
0.8649351000000001	3.6399	0.4113
0.7707675	3.8439	0.4113
0.92769508	3.1999	0.4113
0.8761481600000001	3.507	0.4113
0.74636508	3.9595	0.4113
0.92556352	3.3011	0.4113
0.6782762	4.4228	0.4113
0.6439265	4.634	0.4113
0.78776472	3.9145	0.4113
1.0291678800000001	3.0507	0.4113
0.8015646000000001	3.8076	0.4113
0.7634623	4.0095	0.4113
0.67497886	4.4789	0.4113
0.8218591599999999	3.7654	0.4113
0.8599614600000001	3.652	0.4113
0.60795576	4.832	0.4113
0.85737464	3.4203	0.4113
1.04758614	2.9896	0.4113
1.01785482	3.0086	0.4113
0.9063347400000001	3.3432	0.4113
0.8425089800000001	3.6957	0.4113
0.62292142	5.0044	0.4113
0.7109496	4.1886	0.4113
0.78588842	3.7808	0.4113
0.8458063200000001	3.5843	0.4113
1.01607852	2.9844	0.4113
0.66964996	4.4849	0.4113
0.59603218	5.1272	0.4113
0.74610982	4.0962	0.4113
0.7555465800000001	4.0737	0.4113
0.76016496	4.0138	0.4113
0.9518975000000001	3.187	0.4113
0.6439265	4.5823	0.4113
1.1131882	2.7354	0.4113
0.77041224	4.0219	0.4112
0.8428642399999999	3.7003	0.4112
0.68299458	4.5866	0.4112
0.9422054799999999	3.2024	0.4112
0.6383976	4.7036	0.4112
0.9283056000000001	3.187	0.4112
0.56452456	5.3702	0.4112
0.6141951800000001	5.0598	0.4112
0.797912	3.7824	0.4112
1.02516002	2.9687	0.4112
0.5913138	5.094	0.4112
0.9033926600000001	3.3169	0.4112
0.66964996	4.627	0.4112
0.63956338	4.7642	0.4112
0.8754376399999999	3.4495	0.4112
0.64347124	4.6425	0.4112
0.82809858	3.7193	0.4112
0.96062374	3.2161	0.4112
0.71201538	4.1637	0.4112
0.67000522	4.5836	0.4112
0.71673376	4.1102	0.4112
0.68299458	4.4441	0.4112
0.79319362	3.7736	0.4112
0.6975049799999999	4.2612	0.4112
0.8479378799999999	3.5534	0.4112
0.6003953	4.9649	0.4112
0.80263038	3.698	0.4112
0.66092372	4.4869	0.4112
0.77903848	3.903	0.4112
0.8124224	3.6577	0.4112
0.74058092	4.088	0.4112
0.61338466	5.0914	0.4112
0.72251792	4.1281	0.4112
0.88994804	3.3588	0.4112
0.87447186	3.4606	0.4112
0.56665612	5.3412	0.4112
0.7555465800000001	3.9354	0.4112
0.6222109	4.8204	0.4112
0.8895927800000001	3.3636	0.4112
0.7421019600000001	4.0355	0.4112
0.77868322	3.8435	0.4112
0.9472791200000001	3.2173	0.4112
0.81465396	3.623	0.4112
0.8486484000000001	3.6128	0.4112
0.6837051	4.3274	0.4112
0.87827972	3.3692	0.4112
0.8272880599999999	3.6722	0.4112
0.85113522	3.5329	0.4112
0.79471466	3.7994	0.4112
0.63626604	4.7582	0.411
0.7744201	3.8392	0.411
0.74788612	3.9781	0.411
0.86457984	3.5405	0.411
0.87437186	3.5342	0.411
0.80004356	3.8128	0.411
0.9882235	3.0311	0.411
0.79897778	3.6856	0.411
0.77513062	3.998	0.411
0.9747788800000001	3.0974	0.411
0.9464686	3.2913	0.411
0.8287091	3.5795	0.411
0.80912506	3.7774	0.411
0.671071	4.49	0.411
0.8928901200000001	3.3514	0.411
0.7334757199999999	4.1559	0.411
0.7743201	3.838	0.411
1.02551528	3.0128	0.411
0.64524754	4.7872	0.411
0.6474791	4.5806	0.411
0.9163820199999999	3.3234	0.411
0.75686762	4.0558	0.411
