# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
10.0	13.0	0.964704474972067	0.032097884916364845
10.0	14.0	0.9870181412643678	0.03698741419386772
10.0	15.0	1.008452254375	0.04218798971036333
10.0	16.0	1.0256064099259259	0.04307166303890845
10.0	17.0	1.0344991410309277	0.04099176811200719
10.0	18.0	1.0413184621538463	0.038647896732306654
10.0	19.0	1.0505898109523808	0.042186199375333404
10.0	20.0	1.054044586153846	0.03716336878742993
10.0	21.0	1.0624955500000002	0.0387910257450478
10.0	22.0	1.0546962285714285	0.037964226220470305
10.0	23.0	1.06645966	0.03837502673547216
10.0	24.0	1.06120839	0.0638232742221347
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
11.0	1.0	0.6216888515083799	0.004213689772204578
11.0	2.0	0.668239725027933	0.004235500180760974
11.0	3.0	0.7088927963128492	0.0046642054338501375
11.0	4.0	0.7447280617877096	0.0054024900230742745
11.0	5.0	0.7766121120670392	0.006375187268327458
11.0	6.0	0.8053208005586594	0.007567189601570337
11.0	7.0	0.8314931834636871	0.008978361273985436
11.0	8.0	0.855650514860335	0.010604558205479928
11.0	9.0	0.8783523605586593	0.012557151124921196
11.0	10.0	0.900056082122905	0.014945975461823078
11.0	11.0	0.9213353145251398	0.01800896142280553
11.0	12.0	0.9428746740782121	0.02241725514309769
11.0	13.0	0.9646805647191011	0.025980002155731267
11.0	14.0	0.9888699205681818	0.033389312205605884
11.0	15.0	1.0116013608536585	0.037975457123657394
11.0	16.0	1.0293384241481482	0.038941248493960065
11.0	17.0	1.0476735949514564	0.04069432726769346
11.0	18.0	1.049534384642857	0.03790634867834722
11.0	19.0	1.0569872545454546	0.03855363687953036
11.0	20.0	1.0622624744444442	0.0420799390143255
11.0	21.0	1.0529318175	0.048349192235511575
11.0	22.0	1.045667736	0.04072893901376363
11.0	23.0	1.05240452	0.02674247277633093
11.0	24.0	1.0776209666666667	0.04422325359808488
11.0	25.0	NaN	NaN
11.0	26.0	NaN	NaN
12.0	1.0	0.6260937675977654	0.004733057937322793
12.0	2.0	0.6721376034636871	0.004568998192314638
12.0	3.0	0.7124045121787709	0.004860752852045773
12.0	4.0	0.7479323414525139	0.005519756913748696
12.0	5.0	0.779623876536313	0.006468152258559581
