# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# genT	cycleGrowth	rejuvenation
2.3924	1.6122	0.4714
2.2954	1.6169	0.4714
2.3124	1.6137	0.4714
2.3522	1.6061	0.4714
2.2481	1.6189	0.4714
2.3421	1.6185	0.4714
2.3549	1.6062	0.4714
2.3245	1.6172	0.4714
2.391	1.6037	0.4714
2.392	1.6139	0.4714
2.313	1.6151	0.4714
2.3332	1.61	0.4714
2.2975	1.614	0.4714
2.3038	1.6115	0.4714
2.3283	1.6099	0.4714
2.3233	1.609	0.4714
2.2592	1.6157	0.4714
2.2713	1.6189	0.4714
2.3627	1.6193	0.471
2.3848	1.6144	0.471
2.3119	1.6179	0.471
2.374	1.6125	0.471
2.3745	1.61	0.471
2.2895	1.6133	0.471
2.357	1.6094	0.471
2.317	1.6153	0.471
2.3157	1.6137	0.471
2.2907	1.6201	0.471
2.278	1.6148	0.471
2.3755	1.6152	0.471
2.4438	1.6131	0.471
2.3559	1.6101	0.471
2.32	1.6179	0.471
2.3227	1.6152	0.471
2.3144	1.6115	0.471
2.2948	1.617	0.471
2.26	1.6218	0.471
2.3876	1.608	0.471
2.2798	1.6189	0.471
2.2612	1.6187	0.471
2.3434	1.6112	0.471
2.3423	1.6131	0.471
2.3884	1.612	0.471
2.3085	1.6183	0.471
2.382	1.6062	0.471
2.2883	1.6129	0.471
2.3986	1.6084	0.471
2.3718	1.6131	0.471
2.4685	1.6029	0.471
2.4144	1.6072	0.471
2.3649	1.6168	0.471
2.2475	1.6193	0.471
2.341	1.6082	0.471
2.3453	1.6099	0.471
2.2908	1.6185	0.471
2.4214	1.6108	0.471
2.3405	1.6159	0.471
2.3442	1.6129	0.471
2.3502	1.6146	0.471
2.3471	1.6111	0.471
2.3212	1.6093	0.471
2.2591	1.6149	0.471
2.3044	1.6147	0.471
2.3471	1.612	0.471
2.3848	1.611	0.471
2.3212	1.615	0.471
2.3429	1.6164	0.471
2.2565	1.6161	0.471
2.3406	1.6086	0.471
2.4128	1.6115	0.471
2.2475	1.6217	0.4705
2.3403	1.6168	0.4705
2.3272	1.6101	0.4705
2.3005	1.625	0.4705
2.3051	1.6115	0.4705
2.3482	1.6079	0.4705
2.2651	1.6168	0.4705
2.3072	1.6187	0.4705
2.35	1.6155	0.4705
2.2938	1.6142	0.4705
2.3992	1.61	0.4705
2.2815	1.6133	0.4705
2.3067	1.612	0.4705
2.3665	1.6104	0.4705
2.3154	1.6127	0.4705
2.3628	1.6109	0.4705
2.2849	1.6187	0.4705
2.3763	1.6164	0.4705
2.3721	1.6128	0.4705
2.2841	1.6225	0.4705
2.4122	1.6076	0.4705
2.3257	1.617	0.4705
2.3542	1.6135	0.4705
2.3037	1.6124	0.4705
2.3744	1.6138	0.4705
2.3554	1.6174	0.4705
2.2655	1.6214	0.4703
2.35	1.6115	0.4703
2.3637	1.6141	0.4703
2.3135	1.6119	0.4703
2.3799	1.617	0.4703
2.3285	1.6137	0.4703
2.2538	1.6236	0.4703
2.3494	1.6085	0.4703
2.3421	1.6125	0.4703
2.3453	1.6113	0.4703
2.2608	1.6175	0.4703
2.3812	1.6187	0.4703
2.3251	1.6187	0.4703
2.3076	1.6113	0.4703
2.3983	1.6061	0.4703
2.2926	1.6197	0.4703
2.32	1.6175	0.4702
2.4033	1.6055	0.4702
2.3728	1.6155	0.4702
2.2909	1.6194	0.4702
2.2892	1.6159	0.4702
2.3447	1.6113	0.4702
2.3873	1.6126	0.4702
2.28	1.6175	0.4702
2.3295	1.6211	0.4702
2.4213	1.61	0.4702
2.3935	1.6127	0.4702
2.3179	1.6107	0.4702
2.3634	1.6138	0.4702
2.3166	1.6132	0.4702
2.2948	1.6169	0.4702
2.3485	1.6162	0.4702
2.3981	1.6161	0.4702
2.3562	1.6168	0.47
2.3076	1.6196	0.47
2.3371	1.614	0.47
2.404	1.6152	0.47
2.3222	1.6139	0.47
2.36	1.6114	0.47
2.2682	1.6139	0.47
2.3512	1.6113	0.47
2.3164	1.6159	0.47
2.2776	1.616	0.47
2.4013	1.6126	0.47
2.3783	1.6141	0.47
2.3259	1.6176	0.47
2.3278	1.6154	0.47
2.3561	1.6078	0.47
2.3126	1.6152	0.47
2.4068	1.6055	0.47
2.3078	1.6152	0.47
2.2965	1.6167	0.47
2.3838	1.6094	0.47
2.3334	1.6223	0.47
2.3496	1.616	0.47
2.3153	1.6107	0.47
2.425	1.6079	0.47
2.3383	1.6135	0.47
2.3945	1.6072	0.47
2.3491	1.6111	0.47
2.3701	1.6133	0.47
2.3434	1.6113	0.47
2.3405	1.6149	0.47
2.3288	1.6211	0.47
2.3703	1.6112	0.47
2.4333	1.6092	0.47
2.2765	1.6158	0.47
2.3896	1.605	0.47
2.414	1.6114	0.47
2.3582	1.608	0.47
2.3678	1.6078	0.47
2.2815	1.617	0.47
2.3532	1.6188	0.47
2.3331	1.6149	0.47
2.3019	1.6224	0.4697
2.3604	1.6158	0.4697
2.2409	1.6217	0.4697
2.3548	1.608	0.4697
2.2338	1.6207	0.4697
2.3626	1.6116	0.4697
2.3479	1.6124	0.4697
2.4054	1.6162	0.4697
2.3907	1.6067	0.4697
2.2427	1.6185	0.4697
2.3277	1.6111	0.4697
2.3699	1.6126	0.4697
2.3798	1.6111	0.4697
2.2427	1.6233	0.4697
2.2863	1.6211	0.4125
2.3816	1.6168	0.4125
2.3476	1.6159	0.4125
2.4166	1.6083	0.4125
2.321	1.6156	0.4125
2.343	1.6118	0.4125
2.2904	1.6147	0.4125
2.2725	1.6162	0.4125
2.27	1.6147	0.4125
2.2966	1.6123	0.4125
2.3262	1.6222	0.4125
2.4076	1.6091	0.4125
2.3094	1.6137	0.4125
2.3311	1.618	0.4125
2.3211	1.6249	0.4125
2.2626	1.6206	0.4125
2.2398	1.6212	0.4125
2.2603	1.6184	0.4125
2.3459	1.6151	0.4125
2.2681	1.6174	0.4125
2.3744	1.6113	0.4125
2.3258	1.609	0.4125
2.239	1.6222	0.4125
2.3398	1.617	0.4125
2.2553	1.6191	0.4125
2.3842	1.6144	0.4125
2.4288	1.6092	0.4125
2.2823	1.6147	0.4125
2.3321	1.6124	0.4125
2.3193	1.6164	0.4125
2.3598	1.618	0.4125
2.3082	1.6234	0.4125
2.2865	1.6246	0.4125
2.3807	1.6156	0.4125
2.3298	1.6192	0.4125
2.4188	1.6141	0.4125
2.2914	1.616	0.4125
2.3174	1.6169	0.4125
2.2749	1.621	0.4125
2.2834	1.617	0.4125
2.2761	1.6215	0.4125
2.2795	1.6156	0.4125
2.3989	1.6116	0.4125
2.401	1.6147	0.4125
2.3504	1.6181	0.4125
2.334	1.6128	0.4125
2.3468	1.6153	0.4125
2.4034	1.6115	0.4125
2.33	1.6192	0.4125
2.389	1.611	0.4125
2.2519	1.6187	0.4125
2.3749	1.6179	0.4125
2.3103	1.6168	0.4125
2.2308	1.621	0.4125
2.3704	1.6168	0.4125
2.3222	1.6267	0.4125
2.3685	1.6076	0.4125
2.3965	1.6138	0.4125
2.3295	1.6239	0.4125
2.2931	1.6212	0.4125
2.3375	1.6192	0.4125
2.3339	1.6164	0.4125
2.3595	1.6124	0.4125
2.3416	1.6152	0.4125
2.364	1.6106	0.4125
2.4052	1.614	0.4125
2.3364	1.6156	0.4125
2.3431	1.61	0.4125
2.352	1.6147	0.4125
2.3552	1.6075	0.4125
2.3322	1.6152	0.4125
2.3583	1.6107	0.4125
2.3554	1.6177	0.4125
2.3121	1.6201	0.4125
2.3148	1.6169	0.4125
2.3248	1.6218	0.4125
2.2151	1.6227	0.4125
2.2661	1.6206	0.4125
2.3435	1.6191	0.4125
2.385	1.6108	0.4125
2.3194	1.6195	0.4122
2.3676	1.6104	0.4122
2.2372	1.6277	0.4122
2.2537	1.6176	0.4122
2.4029	1.6103	0.4122
2.3131	1.6109	0.4122
2.2956	1.6195	0.4122
2.3272	1.6133	0.4122
2.3599	1.6117	0.4122
2.267	1.6157	0.4122
2.347	1.6212	0.4122
2.4195	1.6112	0.4122
2.3797	1.6167	0.4122
2.2352	1.6202	0.4122
2.3406	1.6127	0.4122
2.3707	1.6136	0.4122
2.3814	1.6084	0.4122
2.3362	1.6193	0.4122
2.3501	1.6206	0.4122
2.2618	1.6233	0.4122
2.2955	1.6213	0.4122
2.3398	1.6183	0.4122
2.3238	1.6146	0.4122
2.2917	1.6133	0.4122
2.4082	1.6134	0.4122
2.2998	1.6166	0.4122
2.3906	1.6133	0.4122
2.3341	1.6091	0.4122
2.4034	1.6144	0.4122
2.3346	1.6126	0.4122
2.374	1.6126	0.4122
2.3507	1.611	0.4122
2.2702	1.6169	0.4122
2.271	1.6193	0.4122
2.379	1.6164	0.4122
2.3672	1.6152	0.4122
2.3406	1.6153	0.4121
2.3573	1.6092	0.4121
2.2682	1.6177	0.4121
2.3592	1.6184	0.4121
2.3337	1.6099	0.4121
2.2518	1.6188	0.4121
2.2874	1.6119	0.4121
2.3458	1.6192	0.4121
2.3431	1.6182	0.4121
2.3037	1.6148	0.4121
2.3514	1.6162	0.4121
2.2223	1.6237	0.4121
2.2938	1.6151	0.4121
2.3384	1.6211	0.4121
2.3096	1.6136	0.4121
2.3108	1.616	0.4121
2.3031	1.6129	0.4121
2.3104	1.6183	0.4121
2.2725	1.6161	0.4121
2.372	1.6082	0.4121
2.3014	1.6166	0.4121
2.3271	1.6143	0.4121
2.3487	1.6135	0.4121
2.2553	1.621	0.4121
2.4225	1.6111	0.4121
2.4185	1.6154	0.4121
2.295	1.6232	0.4121
2.3088	1.6134	0.4121
2.3771	1.6154	0.4121
2.3416	1.6171	0.4121
2.3239	1.6208	0.4121
2.2727	1.6166	0.4121
2.2937	1.6119	0.4121
2.3035	1.6133	0.4121
2.2763	1.6294	0.4121
2.3843	1.6231	0.4121
2.3319	1.6147	0.4121
2.3556	1.6141	0.4121
2.322	1.6196	0.4121
2.2515	1.6188	0.4116
2.3465	1.616	0.4116
2.2938	1.6186	0.4116
2.2793	1.6241	0.4116
2.3521	1.6066	0.4116
2.2677	1.6243	0.4116
2.3331	1.6088	0.4116
2.3219	1.611	0.4116
2.3077	1.6184	0.4116
2.3513	1.613	0.4116
2.3322	1.6149	0.4116
2.3438	1.6141	0.4116
2.3862	1.6069	0.4116
2.2604	1.6199	0.4116
2.3136	1.6254	0.4116
2.3094	1.6269	0.4116
2.2425	1.6199	0.4116
2.3893	1.6128	0.4116
2.3256	1.6169	0.4116
2.3178	1.6147	0.4116
2.3143	1.619	0.4116
2.3219	1.6094	0.4116
2.3182	1.6157	0.4116
2.2545	1.6197	0.4116
2.3077	1.612	0.4116
2.3561	1.61	0.4116
2.2519	1.6233	0.4116
2.2776	1.6179	0.4116
2.4052	1.6114	0.4116
2.3578	1.6066	0.4116
2.2837	1.6233	0.4116
2.3332	1.6243	0.4116
2.2516	1.6283	0.4116
2.3024	1.6208	0.4116
2.2862	1.619	0.4116
2.3468	1.6175	0.4116
2.2641	1.6179	0.4116
2.3786	1.6119	0.4116
2.2933	1.6188	0.4116
2.3105	1.6152	0.4116
2.2729	1.6207	0.4116
2.3021	1.6156	0.4116
2.2871	1.6317	0.4116
2.3083	1.6238	0.4116
2.3392	1.6236	0.4116
2.3363	1.6131	0.4115
2.3813	1.6154	0.4115
2.394	1.6131	0.4115
2.3573	1.6092	0.4115
2.3133	1.619	0.4115
2.2952	1.6136	0.4115
2.288	1.6163	0.4115
2.2636	1.6253	0.4115
2.3302	1.6188	0.4115
2.3761	1.6175	0.4115
2.2304	1.6248	0.4115
2.298	1.624	0.4115
2.3233	1.6179	0.4115
2.3542	1.6247	0.4115
2.3099	1.6196	0.4115
2.2801	1.6193	0.4115
2.3185	1.6115	0.4115
2.3205	1.6201	0.4115
2.2985	1.6147	0.4115
2.312	1.6208	0.4115
2.3588	1.6222	0.4115
2.3771	1.6128	0.4115
2.3004	1.6156	0.4115
2.439	1.6094	0.4115
2.2935	1.6146	0.4115
2.3529	1.6109	0.4115
2.2384	1.6185	0.4115
2.3797	1.6163	0.4115
2.2384	1.622	0.4115
2.319	1.6182	0.4115
2.4209	1.6127	0.4115
2.4144	1.6097	0.4115
2.3404	1.6105	0.4114
2.2975	1.6137	0.4114
2.2934	1.6117	0.4114
2.3211	1.6174	0.4114
2.356	1.6146	0.4114
2.3611	1.6205	0.4114
2.3034	1.6132	0.4114
2.3827	1.6111	0.4114
2.2747	1.6234	0.4114
2.3269	1.6178	0.4114
2.3336	1.6212	0.4114
2.3106	1.6183	0.4114
2.2724	1.6182	0.4114
2.3906	1.6164	0.4114
2.3384	1.6189	0.4114
2.3344	1.6159	0.4114
2.3309	1.614	0.4114
2.3215	1.6207	0.4114
2.3019	1.6241	0.4114
2.3126	1.6169	0.4114
2.4038	1.6123	0.4114
2.291	1.6178	0.4114
2.2619	1.6157	0.4114
2.3642	1.6177	0.4114
2.3447	1.6159	0.4114
2.2874	1.6151	0.4114
2.2397	1.625	0.4114
2.296	1.6263	0.4114
2.2973	1.6208	0.4114
2.3263	1.6134	0.4114
2.3939	1.6172	0.4114
2.3017	1.6246	0.4114
2.3551	1.6205	0.4114
2.3154	1.6119	0.4114
2.2551	1.6155	0.4114
2.315	1.6227	0.4114
2.2207	1.6214	0.4114
2.3194	1.6137	0.4114
2.3328	1.6117	0.4114
2.307	1.62	0.4114
2.2889	1.6129	0.4114
2.243	1.6223	0.4114
2.2835	1.6194	0.4114
2.2644	1.632	0.4114
2.295	1.6288	0.4114
2.401	1.61	0.4114
2.2923	1.6191	0.4114
2.364	1.615	0.4114
2.2636	1.6177	0.4114
2.3149	1.618	0.4114
2.2761	1.6176	0.4114
2.3576	1.6161	0.4113
2.3056	1.6262	0.4113
2.2543	1.6185	0.4113
2.3341	1.6212	0.4113
2.2995	1.6178	0.4113
2.334	1.6139	0.4113
2.3614	1.6125	0.4113
2.3848	1.6142	0.4113
2.3207	1.6222	0.4113
2.2577	1.6183	0.4113
2.3501	1.6173	0.4113
2.2737	1.6176	0.4113
2.3876	1.6157	0.4113
2.2657	1.6157	0.4113
2.3361	1.6098	0.4113
2.3736	1.6136	0.4113
2.2677	1.6161	0.4113
2.3683	1.614	0.4113
2.2738	1.6191	0.4113
2.2647	1.6196	0.4113
2.3471	1.6182	0.4113
2.4336	1.6156	0.4113
2.3763	1.6096	0.4113
2.3058	1.6234	0.4113
2.2766	1.6199	0.4113
2.3694	1.6136	0.4113
2.4103	1.6118	0.4113
2.1792	1.6277	0.4113
2.2523	1.6196	0.4113
2.4289	1.615	0.4113
2.3801	1.6162	0.4113
2.3787	1.6084	0.4113
2.3509	1.6226	0.4113
2.316	1.6213	0.4113
2.2753	1.6155	0.4113
2.294	1.6154	0.4113
2.327	1.6155	0.4113
2.387	1.6111	0.4113
2.2887	1.6152	0.4113
2.2961	1.6204	0.4113
2.3293	1.6186	0.4113
2.3405	1.6189	0.4113
2.3209	1.6182	0.4113
2.3475	1.6172	0.4113
2.2281	1.6189	0.4113
2.4105	1.611	0.4113
2.3359	1.6192	0.4112
2.3693	1.6177	0.4112
2.3294	1.6224	0.4112
2.3562	1.6107	0.4112
2.2802	1.618	0.4112
2.3027	1.6135	0.4112
2.2909	1.6185	0.4112
2.3394	1.6151	0.4112
2.31	1.6186	0.4112
2.3723	1.6133	0.4112
2.2822	1.6174	0.4112
2.3445	1.6111	0.4112
2.3171	1.6218	0.4112
2.2793	1.6214	0.4112
2.3481	1.6124	0.4112
2.245	1.6222	0.4112
2.3415	1.6195	0.4112
2.3806	1.6162	0.4112
2.2923	1.6114	0.4112
2.3349	1.6148	0.4112
2.2453	1.6167	0.4112
2.3247	1.612	0.4112
2.308	1.6138	0.4112
2.256	1.6202	0.4112
2.3166	1.615	0.4112
2.2441	1.6232	0.4112
2.2806	1.6171	0.4112
2.2259	1.6238	0.4112
2.3019	1.6224	0.4112
2.2748	1.6194	0.4112
2.3041	1.6181	0.4112
2.2943	1.6268	0.4112
2.2804	1.6154	0.4112
2.3064	1.6154	0.4112
2.3358	1.6146	0.4112
2.2467	1.6255	0.4112
2.2603	1.6187	0.4112
2.2485	1.6207	0.4112
2.3239	1.6133	0.4112
2.3171	1.6114	0.4112
2.285	1.6185	0.4112
2.3558	1.6154	0.4112
2.2885	1.6142	0.4112
2.3461	1.6185	0.4112
2.2699	1.6138	0.4112
2.2968	1.6128	0.4112
2.345	1.614	0.4112
2.3273	1.6146	0.4112
2.3223	1.6144	0.4112
2.2892	1.6187	0.411
2.2631	1.6206	0.411
2.281	1.6145	0.411
2.3347	1.6205	0.411
2.3581	1.6185	0.411
2.3217	1.6194	0.411
2.361	1.6109	0.411
2.2557	1.6167	0.411
2.3263	1.6241	0.411
2.3567	1.6161	0.411
2.4031	1.6149	0.411
2.2952	1.6142	0.411
2.3818	1.6095	0.411
2.2795	1.6196	0.411
2.328	1.6132	0.411
2.3182	1.6167	0.411
2.2779	1.6158	0.411
2.437	1.6086	0.411
2.3201	1.6199	0.411
2.2232	1.6216	0.411
2.3698	1.6139	0.411
2.3266	1.6188	0.411
2.3389	1.6122	0.411
2.3847	1.6131	0.411
2.3117	1.6215	0.411
2.3595	1.6162	0.411
2.2063	1.6218	0.411
2.2495	1.6221	0.411
2.3021	1.6136	0.411
2.3384	1.614	0.411
2.3206	1.6128	0.411
2.3421	1.6125	0.411
2.311	1.6209	0.411
2.3556	1.6207	0.3536
2.4064	1.6097	0.3536
2.3122	1.6151	0.3536
2.3486	1.613	0.3536
2.36	1.6148	0.3536
2.3368	1.6201	0.3536
2.2704	1.62	0.3536
2.3647	1.6198	0.3536
2.428	1.6121	0.3536
2.386	1.6182	0.3536
2.329	1.6111	0.3536
2.3006	1.6239	0.3536
2.3034	1.6119	0.3536
2.2932	1.6218	0.3536
2.2656	1.6219	0.3536
2.2847	1.6179	0.3536
2.2541	1.6257	0.3536
2.2615	1.6345	0.3536
2.2983	1.6173	0.3536
2.2916	1.6198	0.3536
2.3452	1.6124	0.3536
2.3315	1.6119	0.3536
2.261	1.6227	0.3536
2.2899	1.6276	0.3536
2.3047	1.6256	0.3536
2.4174	1.6152	0.3536
2.3367	1.618	0.3536
2.3655	1.6104	0.3536
2.2309	1.6295	0.3536
2.2663	1.6174	0.3536
2.326	1.6186	0.3536
2.279	1.6193	0.3536
2.3599	1.6113	0.3536
2.2985	1.6284	0.3536
2.2693	1.619	0.3536
2.3548	1.6199	0.3536
2.2907	1.6216	0.3536
2.3182	1.6242	0.3536
2.332	1.6209	0.3536
2.3361	1.6154	0.3536
2.3965	1.6165	0.3536
2.3462	1.6113	0.3536
2.3486	1.6145	0.3536
2.3617	1.617	0.3536
2.3727	1.6118	0.3536
2.4106	1.6105	0.3536
2.4066	1.6157	0.3536
2.3722	1.622	0.3536
2.2654	1.6245	0.3536
2.3267	1.6214	0.3536
2.3228	1.6229	0.3536
2.4165	1.6156	0.3536
2.304	1.6241	0.3536
2.2872	1.6212	0.3536
2.3276	1.6139	0.3536
2.2614	1.6242	0.3536
2.3345	1.6146	0.3536
2.3124	1.6125	0.3536
2.3036	1.6184	0.3536
2.2499	1.6177	0.3536
2.2953	1.6163	0.3536
2.3726	1.6075	0.3536
2.2614	1.6235	0.3536
2.3193	1.6189	0.3536
2.3297	1.6111	0.3536
2.2989	1.6198	0.3536
2.32	1.6171	0.3536
2.2603	1.6212	0.3536
2.3394	1.6127	0.3536
2.328	1.6189	0.3536
2.3006	1.6138	0.3536
2.2633	1.6169	0.3536
2.2162	1.622	0.3536
2.2668	1.6225	0.3536
2.3144	1.6187	0.3536
2.3698	1.6188	0.3536
2.3038	1.6223	0.3536
2.2294	1.6192	0.3536
2.305	1.6247	0.3536
2.3189	1.6146	0.3536
2.2924	1.6175	0.3536
2.278	1.6194	0.3536
2.2568	1.6237	0.3536
2.3137	1.6186	0.3536
2.3143	1.6174	0.3536
2.3445	1.6195	0.3536
2.2899	1.6198	0.3536
2.3956	1.6124	0.3536
2.3282	1.6237	0.3536
2.2324	1.63	0.3536
2.3147	1.6176	0.3536
2.2922	1.619	0.3536
2.3243	1.6243	0.3536
2.287	1.6254	0.3536
2.2456	1.6249	0.3536
