# REJUVENATION INDEX IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	rejMean	rejStd
0.0	0.0	0.0	0.0
0.0	1.0	0.09998	0.23195289655924156
0.0	2.0	0.09414000000000002	0.171407410704568
0.0	3.0	0.005880000000000002	0.11587417313620839
0.0	4.0	0.11772	0.17989538811950315
0.0	5.0	0.011769999999999997	0.22495535878134673
0.0	6.0	-0.03524999999999999	0.2170270656444081
0.0	7.0	0.023480000000000008	0.15964592627993293
0.0	8.0	0.0353	0.06322676999850968
0.0	9.0	-0.005799999999999994	0.20659200802010172
0.0	10.0	0.005890000000000001	0.1285284702572417
0.0	11.0	0.02357	0.12149984042056278
0.0	12.0	-0.02941	0.13635703502203325
0.0	13.0	-0.03523	0.1419585389392895
0.0	14.0	-0.011690000000000002	0.1488695659517642
0.0	15.0	0.01177	0.12334950389487229
0.0	16.0	-0.009633333333333334	0.18765864399666396
0.0	17.0	-0.18814000000000003	0.07663160575115206
0.0	18.0	-0.11762000000000002	0.19504030865439073
0.0	19.0	-0.059	0.24960869375885125
0.0	20.0	NaN	NaN
1.0	1.0	0.014787709497206706	0.1890309589554064
1.0	2.0	-0.01541675977653631	0.17458296617105123
1.0	3.0	-0.009518435754189944	0.1756439949808142
1.0	4.0	-0.030514525139664808	0.16847612644257187
1.0	5.0	-0.0302145251396648	0.16799037195248398
1.0	6.0	-0.020672625698324024	0.19217806548401756
1.0	7.0	-0.056174860335195524	0.16994423105188788
1.0	8.0	-0.055829050279329606	0.17710315677622518
1.0	9.0	-0.051229050279329606	0.1613939810800522
1.0	10.0	-0.05943184357541899	0.17807384260045675
1.0	11.0	-0.054842458100558655	0.17618307283469192
1.0	12.0	-0.07522402234636873	0.16606022473762225
1.0	13.0	-0.06372402234636872	0.16967746281099627
1.0	14.0	-0.07456201117318435	0.1767018669530588
1.0	15.0	-0.08172768361581922	0.16043070463794198
1.0	16.0	-0.12122085889570552	0.1457492305440959
1.0	17.0	-0.13165895522388057	0.14641204355567325
1.0	18.0	-0.1989767676767677	0.14025325041035577
1.0	19.0	-0.2572196428571429	0.12754297161013167
1.0	20.0	-0.26784444444444444	0.1489771745593349
1.0	21.0	-0.37553333333333333	0.12445118107349658
1.0	22.0	-0.36169999999999997	0.12891639409581182
1.0	23.0	-0.4962333333333333	0.0834337162063395
1.0	24.0	-0.45073333333333326	0.14824170578259452
1.0	25.0	-0.44104999999999994	0.2079601043469636
2.0	1.0	0.020702793296089386	0.16861999176066622
2.0	2.0	7.82122905028122e-6	0.17906742828071492
2.0	3.0	-0.005255865921787711	0.176041458366239
2.0	4.0	-0.026949720670391066	0.17469755256876682
2.0	5.0	-0.019040223463687146	0.1687583830691962
2.0	6.0	-0.029877653631284914	0.18158235774408765
2.0	7.0	-0.037145810055865924	0.17531322505279845
2.0	8.0	-0.04138603351955307	0.1719927300378247
2.0	9.0	-0.046665363128491615	0.18791422088688417
2.0	10.0	-0.055859776536312855	0.1770066673407978
2.0	11.0	-0.061444692737430154	0.1806203635921117
2.0	12.0	-0.06372178770949721	0.17836638194464252
