# INITIAL DAMAGE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initDMean	initDStd
5.0	24.0	NaN	NaN
6.0	1.0	0.0648463687150838	0.0008870641505018919
6.0	2.0	0.07858603351955308	0.000917235354475252
6.0	3.0	0.09054301675977654	0.0010511597953916756
6.0	4.0	0.10103798882681565	0.0012746924634118428
6.0	5.0	0.11033798882681566	0.001548289516479638
6.0	6.0	0.11868156424581006	0.0018741127668804028
6.0	7.0	0.12624301675977653	0.002250142031659085
6.0	8.0	0.13319608938547486	0.0026794969158971684
6.0	9.0	0.13967877094972067	0.0031844948531459653
6.0	10.0	0.14584581005586592	0.003790129372507982
6.0	11.0	0.15182849162011172	0.004562945956495175
6.0	12.0	0.15781117318435753	0.005579858266912112
6.0	13.0	0.1640463687150838	0.007119369503892064
6.0	14.0	0.1705395480225989	0.008806184282238111
6.0	15.0	0.17714437869822483	0.01052909154714285
6.0	16.0	0.1824877551020408	0.010288295637164416
6.0	17.0	0.18793217391304348	0.010793626675570829
6.0	18.0	0.19044285714285716	0.010202607956288964
6.0	19.0	0.19582954545454545	0.011445433324021858
6.0	20.0	0.195705	0.009284705873526354
6.0	21.0	0.19803333333333334	0.008851835967752686
6.0	22.0	0.1977	0.0060108235708594936
6.0	23.0	0.2114	0.004242640687119289
7.0	1.0	0.0662927374301676	0.0009060984353203514
7.0	2.0	0.07980949720670392	0.0009711393018159027
7.0	3.0	0.09156983240223465	0.0011352797382639826
7.0	4.0	0.10189720670391063	0.001376301433846793
7.0	5.0	0.11106592178770948	0.0016743640800316272
7.0	6.0	0.11928324022346368	0.0020173262433988135
7.0	7.0	0.12673798882681567	0.0024061737960823
7.0	8.0	0.13358826815642458	0.0028592893781345177
7.0	9.0	0.1399899441340782	0.0033917463430050937
7.0	10.0	0.14607374301675977	0.00403524263237391
7.0	11.0	0.15198100558659217	0.004864094208201642
7.0	12.0	0.1579027932960894	0.006009874179987519
7.0	13.0	0.16382134831460676	0.006952981263764678
7.0	14.0	0.16993485714285717	0.008138420789025637
7.0	15.0	0.17675411764705878	0.010041182100442306
7.0	16.0	0.18224275862068967	0.011187665236691515
7.0	17.0	0.18523809523809526	0.010693711136712919
7.0	18.0	0.18938552631578948	0.01081165672099478
7.0	19.0	0.193504	0.011149868856188582
7.0	20.0	0.1936375	0.010014242574844394
7.0	21.0	0.19305454545454542	0.00937447210634963
7.0	22.0	0.2023	0.011930153872795246
7.0	23.0	NaN	NaN
7.0	24.0	NaN	NaN
7.0	25.0	NaN	NaN
7.0	26.0	NaN	NaN
7.0	27.0	NaN	NaN
8.0	1.0	0.06769664804469273	0.0009615588608334272
8.0	2.0	0.08105977653631286	0.001080549150495883
8.0	3.0	0.09270167597765362	0.0013032575805979323
8.0	4.0	0.10294525139664804	0.0016071180565473788
8.0	5.0	0.11204469273743017	0.001955002885282733
8.0	6.0	0.12022067039106146	0.0023647855682928263
8.0	7.0	0.1276564245810056	0.0028206901216791696
8.0	8.0	0.13451061452513968	0.003351228042899821
8.0	9.0	0.14093743016759774	0.003966035023584421
8.0	10.0	0.14707374301675977	0.004708817089570034
8.0	11.0	0.15308044692737427	0.005644506907259487
8.0	12.0	0.15914748603351958	0.00688812949313017
8.0	13.0	0.16559385474860333	0.008776111357717218
8.0	14.0	0.17265706214689264	0.01151361192249407
8.0	15.0	0.17743333333333333	0.011778681307062064
8.0	16.0	0.18121259842519685	0.011702265362876201
8.0	17.0	0.18438645833333342	0.0114713980223737
8.0	18.0	0.18778088235294121	0.012516296926889839
8.0	19.0	0.18851363636363638	0.011167052679158993
8.0	20.0	0.19014137931034483	0.00980577516573704
8.0	21.0	0.19230526315789473	0.00837956997598661
8.0	22.0	0.19445000000000004	0.0079374289148173
8.0	23.0	0.20065	0.009780337417492305
8.0	24.0	0.1985	0.007919595949289343
8.0	25.0	NaN	NaN
9.0	1.0	0.06897318435754189	0.0009663184069312575
9.0	2.0	0.08216145251396649	0.0010437185636694112
9.0	3.0	0.09365027932960893	0.0012390814966112976
9.0	4.0	0.10377094972067041	0.0015142932095284843
9.0	5.0	0.11277262569832402	0.0018570180668707021
9.0	6.0	0.1208608938547486	0.002240367968601878
9.0	7.0	0.12822290502793296	0.0026863534548134315
9.0	8.0	0.13501620111731844	0.0032001782049745687
9.0	9.0	0.14138212290502794	0.003802810014618321
9.0	10.0	0.14746927374301674	0.0045361104246032565
9.0	11.0	0.1534324022346369	0.005463408445036701
9.0	12.0	0.15947039106145253	0.006740908597705229
9.0	13.0	0.16567640449438203	0.008270333920555676
9.0	14.0	0.17222471264367817	0.010432708606900059
9.0	15.0	0.17758860759493672	0.010929041395271582
9.0	16.0	0.18258345864661654	0.011552831087181996
9.0	17.0	0.18705	0.011711126565659395
9.0	18.0	0.1897202898550725	0.011266054945383302
9.0	19.0	0.19333023255813958	0.012371020954975323
9.0	20.0	0.19197	0.01342104004127376
9.0	21.0	0.18969	0.014291524294723315
9.0	22.0	0.18998571428571429	0.01375711071548439
9.0	23.0	0.18832	0.006833520322644839
9.0	24.0	0.193025	0.007527892578050421
9.0	25.0	0.1999	0.010857255638511977
9.0	26.0	0.20635	0.008980256121069147
10.0	1.0	0.07018100558659217	0.0010215526269515118
10.0	2.0	0.08319106145251397	0.0010747502932456382
10.0	3.0	0.09453798882681566	0.0012593508136276288
10.0	4.0	0.10453072625698323	0.0015354628288568497
10.0	5.0	0.1134217877094972	0.0018747359783146589
10.0	6.0	0.12141340782122906	0.0022700391290359323
10.0	7.0	0.1286882681564246	0.0027192048605714815
10.0	8.0	0.13541564245810056	0.0032391185174862015
10.0	9.0	0.14171452513966482	0.0038457347120528272
10.0	10.0	0.14774804469273742	0.004585557944341416
10.0	11.0	0.15365251396648047	0.00551305211697357
10.0	12.0	0.15963184357541899	0.006782697953318848
10.0	13.0	0.16602067039106147	0.008856779768214727
10.0	14.0	0.17217413793103448	0.010204547784949409
10.0	15.0	0.17809062500000003	0.011638992137281395
10.0	16.0	0.18282148148148147	0.011883453849818827
10.0	17.0	0.1852762886597938	0.011309930861082848
10.0	18.0	0.18716000000000002	0.010664775548505463
10.0	19.0	0.18971666666666667	0.011636819544260841
10.0	20.0	0.19066923076923076	0.010252717463415021
10.0	21.0	0.193	0.010700280370158528
10.0	22.0	0.19085714285714284	0.010471048521655183
10.0	23.0	0.1941	0.010580406419415088
10.0	24.0	0.19265	0.01760695885154504
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
11.0	1.0	0.0713782122905028	0.001162438902424797
11.0	2.0	0.0842195530726257	0.001169513401755864
11.0	3.0	0.09543519553072627	0.0012873373534365209
11.0	4.0	0.10532458100558657	0.0014893853712627792
11.0	5.0	0.11412346368715082	0.0017580975617397677
11.0	6.0	0.12204189944134076	0.002088997063522154
11.0	7.0	0.12926480446927374	0.0024775716048297306
11.0	8.0	0.13593072625698324	0.0029256911270178873
11.0	9.0	0.1421949720670391	0.003464543904398889
11.0	10.0	0.14818156424581003	0.0041248147129044595
11.0	11.0	0.1540530726256983	0.004969381424471951
11.0	12.0	0.1599949720670391	0.00618595067987307
11.0	13.0	0.16601235955056182	0.007168281046257087
11.0	14.0	0.1726857954545455	0.009212908487128687
11.0	15.0	0.17895914634146343	0.010478337654561085
11.0	16.0	0.1838525925925926	0.010745021961803812
11.0	17.0	0.18891067961165048	0.011228054085780299
11.0	18.0	0.18942678571428567	0.010459680006776299
11.0	19.0	0.19148484848484845	0.010635792201692161
11.0	20.0	0.19293888888888888	0.011612272356478973
11.0	21.0	0.1903625	0.013343584600848456
11.0	22.0	0.18836	0.011237793377705427
11.0	23.0	0.19019999999999998	0.007378798456840152
11.0	24.0	0.19716666666666668	0.012208740038731817
11.0	25.0	NaN	NaN
11.0	26.0	NaN	NaN
12.0	1.0	0.07259217877094971	0.001305539301108093
12.0	2.0	0.08529441340782122	0.0012604939583929242
12.0	3.0	0.09640670391061454	0.0013393188678638408
12.0	4.0	0.10620782122905027	0.0015227286461018444
12.0	5.0	0.11495251396648044	0.001784902931794174
12.0	6.0	0.12283351955307262	0.002109261123468377
12.0	7.0	0.13003743016759778	0.002503749119020297
12.0	8.0	0.1367027932960894	0.0029580480613806723
12.0	9.0	0.14298491620111733	0.0035114493900355436
12.0	10.0	0.14902011173184357	0.004187144315107343
12.0	11.0	0.15496648044692737	0.005055600344818174
12.0	12.0	0.16102011173184355	0.006271984972324459
12.0	13.0	0.16731910112359552	0.007779436553231954
12.0	14.0	0.17382658959537572	0.009507156939325283
12.0	15.0	0.18015124999999999	0.01043773384101401
12.0	16.0	0.18500944881889764	0.010675446037823742
12.0	17.0	0.18997888888888886	0.011951724001863877
12.0	18.0	0.190874	0.011515062185800699
12.0	19.0	0.18997037037037037	0.008558702939779837
12.0	20.0	0.19637499999999997	0.008656903238699764
12.0	21.0	0.1986857142857143	0.009200983384296224
12.0	22.0	0.20546666666666666	0.007793800955460265
13.0	1.0	0.07385977653631284	0.0016254824539841724
13.0	2.0	0.08641675977653632	0.0015680620700251743
13.0	3.0	0.09740279329608939	0.0016208761040480259
13.0	4.0	0.10710279329608939	0.00178172464636386
13.0	5.0	0.11575977653631285	0.0020190808775858585
13.0	6.0	0.12357932960893857	0.0023248456751405046
13.0	7.0	0.13071899441340784	0.0027114772902375986
13.0	8.0	0.1373463687150838	0.0031702843771221454
13.0	9.0	0.14359273743016762	0.003724154800922159
13.0	10.0	0.14961061452513966	0.004401946602345398
13.0	11.0	0.1555441340782123	0.0052737857864391755
13.0	12.0	0.16161005586592178	0.006485828067964686
13.0	13.0	0.16817374301675977	0.008496055460213687
13.0	14.0	0.17454046242774562	0.009683628224940838
13.0	15.0	0.1812037974683544	0.011584911590952457
13.0	16.0	0.18497583333333328	0.01137029888695594
13.0	17.0	0.1880060975609756	0.01158881269348527
13.0	18.0	0.19157454545454544	0.011579855084198756
13.0	19.0	0.19064444444444448	0.011322385360709562
13.0	20.0	0.18905384615384616	0.010987615405887316
13.0	21.0	0.18905	0.0095922587835936
13.0	22.0	0.19116	0.012216914504079994
13.0	23.0	0.19449999999999998	0.010257680049601859
13.0	24.0	0.19235000000000002	0.0058689862838483455
13.0	25.0	0.2056	0.01442497833620557
13.0	26.0	NaN	NaN
14.0	1.0	0.07524887640449439	0.002024294220705696
14.0	2.0	0.08763651685393258	0.0018308909881390547
14.0	3.0	0.09848370786516857	0.0017650446975166307
14.0	4.0	0.10807921348314606	0.0018230059764920282
14.0	5.0	0.1166567415730337	0.0019865037710191285
14.0	6.0	0.1244061797752809	0.002245401078069698
14.0	7.0	0.1315056179775281	0.0025930092698587277
14.0	8.0	0.1381061797752809	0.0030205727767596744
14.0	9.0	0.14434606741573033	0.003549570075973004
14.0	10.0	0.1503629213483146	0.00421349411539231
14.0	11.0	0.15632752808988765	0.005065232724732762
14.0	12.0	0.16245224719101123	0.0062598821766152325
14.0	13.0	0.1691011235955056	0.008206356835753078
14.0	14.0	0.17581627906976746	0.009910492525455191
14.0	15.0	0.18181250000000002	0.010971276842870838
14.0	16.0	0.18716083333333333	0.011469889670246139
14.0	17.0	0.18946493506493506	0.010142391058192686
14.0	18.0	0.1925590909090909	0.01093233561253183
14.0	19.0	0.19400000000000003	0.012359496059999487
14.0	20.0	0.19620769230769233	0.011860681651185537
14.0	21.0	0.19276	0.01431722738521673
14.0	22.0	0.19316666666666668	0.013403109092047763
14.0	23.0	NaN	NaN
14.0	24.0	NaN	NaN
14.0	25.0	NaN	NaN
14.0	26.0	NaN	NaN
15.0	1.0	0.07650778443113773	0.0023252929343114083
15.0	2.0	0.08870538922155688	0.0020944348947429378
15.0	3.0	0.0993952095808383	0.0019965877030101308
15.0	4.0	0.10885748502994012	0.002013730195302574
15.0	5.0	0.11731077844311379	0.0021457728110498876
15.0	6.0	0.12496047904191615	0.002382439725626833
15.0	7.0	0.13197544910179637	0.002713364227232069
15.0	8.0	0.138488622754491	0.0031375383482834104
15.0	9.0	0.14465269461077845	0.003669375285316133
15.0	10.0	0.15060179640718563	0.004338195075433691
15.0	11.0	0.15650359281437126	0.005207801055455274
15.0	12.0	0.16256526946107783	0.00643883107089194
15.0	13.0	0.16917784431137725	0.008523188788959303
15.0	14.0	0.17570869565217387	0.01004457808536742
15.0	15.0	0.18170555555555556	0.011031485630397894
15.0	16.0	0.1866274336283186	0.011456316471926327
15.0	17.0	0.19117468354430378	0.012089616951731661
15.0	18.0	0.1893948717948718	0.010622987703385937
15.0	19.0	0.18930454545454548	0.008086995867718877
15.0	20.0	0.1924142857142857	0.007209060233522084
15.0	21.0	0.20085999999999998	0.007562216018543185
15.0	22.0	0.20535	0.004313351365237936
16.0	1.0	0.07739202898550726	0.0022982716957476714
16.0	2.0	0.08946521739130435	0.0020881190562973117
16.0	3.0	0.10004710144927538	0.0020186065884604627
16.0	4.0	0.10941884057971014	0.0020781993442751468
16.0	5.0	0.11780000000000002	0.0022616446441362896
16.0	6.0	0.12539347826086952	0.0025500595820071993
16.0	7.0	0.13234565217391306	0.002926848272876559
16.0	8.0	0.13882318840579705	0.00340240983415764
16.0	9.0	0.14495144927536235	0.003984591407809495
16.0	10.0	0.1508753623188406	0.004719501575721878
16.0	11.0	0.15676376811594206	0.005660697411689943
16.0	12.0	0.16283188405797103	0.006980703178217201
16.0	13.0	0.16948478260869562	0.009132670975649803
16.0	14.0	0.17631203007518798	0.011634685848228452
16.0	15.0	0.18136379310344827	0.011674776948259193
16.0	16.0	0.1854417582417582	0.011507080582880419
16.0	17.0	0.18887213114754098	0.012751001674999773
16.0	18.0	0.18980512820512818	0.01108023248658687
16.0	19.0	0.18856	0.010179773547269321
16.0	20.0	0.19219285714285714	0.010936562832691387
16.0	21.0	0.1947875	0.013472982223694948
16.0	22.0	0.19782	0.01663766810583743
16.0	23.0	0.18505	0.0014849242404917434
16.0	24.0	0.19085000000000002	0.0020506096654409776
16.0	25.0	0.1995	0.0035355339059327407
16.0	26.0	NaN	NaN
17.0	1.0	0.07837238095238096	0.0025132914076234176
17.0	2.0	0.09037047619047617	0.002264564986648557
17.0	3.0	0.10090761904761905	0.002143985112161967
17.0	4.0	0.11024190476190476	0.0021490955589763155
17.0	5.0	0.11860857142857145	0.0022639360842140826
17.0	6.0	0.12619809523809522	0.002495495208770463
17.0	7.0	0.13317142857142855	0.002816220676917719
17.0	8.0	0.13967238095238094	0.0032541835570094424
17.0	9.0	0.14585333333333336	0.003816564773021239
17.0	10.0	0.15186285714285716	0.004547003602180425
17.0	11.0	0.15785619047619048	0.005540479079006473
17.0	12.0	0.1641104761904762	0.007046274572281822
17.0	13.0	0.17084711538461536	0.009480004063031873
17.0	14.0	0.17705050505050504	0.009876310284937488
17.0	15.0	0.18242117647058823	0.010054329724973584
17.0	16.0	0.18753283582089553	0.009767856811233364
17.0	17.0	0.1904170731707317	0.009036312921734848
17.0	18.0	0.196288	0.009451733527066169
17.0	19.0	0.19915999999999998	0.008222354353292684
17.0	20.0	0.19775	0.007424621202458756
17.0	21.0	NaN	NaN
18.0	1.0	0.07871884057971014	0.002177645474462434
18.0	2.0	0.09067101449275361	0.0019137352949660086
18.0	3.0	0.10117971014492755	0.0017966946539282596
18.0	4.0	0.11049420289855075	0.0018267525073015908
18.0	5.0	0.1188449275362319	0.001988314112351885
18.0	6.0	0.12641594202898548	0.002271020966852586
18.0	7.0	0.13337536231884056	0.002647829621601404
18.0	8.0	0.13987391304347827	0.0031257306051316676
18.0	9.0	0.14605942028985508	0.0037094203939421633
18.0	10.0	0.1520710144927536	0.0044335983742220635
18.0	11.0	0.15807246376811596	0.005382238875335053
18.0	12.0	0.1643173913043478	0.0067051550958449144
18.0	13.0	0.17125072463768115	0.00888894923963599
18.0	14.0	0.17781692307692307	0.0103738639322393
18.0	15.0	0.18407321428571427	0.011820129072844398
18.0	16.0	0.1874684210526316	0.01274776303138749
18.0	17.0	0.18629047619047617	0.011457831590746339
18.0	18.0	0.18784285714285712	0.010184129001366957
18.0	19.0	0.19102	0.009318655124712649
18.0	20.0	0.19731428571428572	0.011995197451678808
18.0	21.0	0.1907	0.01244507934888324
18.0	22.0	NaN	NaN
18.0	23.0	NaN	NaN
18.0	24.0	NaN	NaN
19.0	1.0	0.07926444444444446	0.0019976299087982366
19.0	2.0	0.09117111111111112	0.0017989418887757102
19.0	3.0	0.10163333333333334	0.0017562874065896656
19.0	4.0	0.11091111111111114	0.0018494743998108095
19.0	5.0	0.11923777777777779	0.0020738949838505325
19.0	6.0	0.12679555555555558	0.002400469230224068
19.0	7.0	0.13375777777777778	0.002819936241130357
19.0	8.0	0.14026000000000002	0.003333671194998637
19.0	9.0	0.14645777777777777	0.0039643002872735015
19.0	10.0	0.15249111111111113	0.004766589319143588
19.0	11.0	0.1585377777777778	0.005835677451087519
19.0	12.0	0.16487999999999997	0.0073735275879940314
19.0	13.0	0.17213555555555557	0.010369670713531396
19.0	14.0	0.17760487804878045	0.010389199950417557
19.0	15.0	0.1825176470588235	0.010913252177228333
19.0	16.0	0.18711923076923076	0.01097739565582909
19.0	17.0	0.19059411764705886	0.01201839582620302
19.0	18.0	0.19197000000000003	0.011126949267431753
19.0	19.0	0.19558333333333333	0.010431762395044605
19.0	20.0	0.19115	7.071067811866659e-5
19.0	21.0	0.20350000000000001	0.00028284271247460747
20.0	1.0	0.07971923076923076	0.0017497472344928514
20.0	2.0	0.09153461538461541	0.0015289060946159672
20.0	3.0	0.10189230769230771	0.0014734783546216288
20.0	4.0	0.11109615384615384	0.0015951127281119087
20.0	5.0	0.11936153846153846	0.0018558182934925325
20.0	6.0	0.12684615384615386	0.0022186898420880324
20.0	7.0	0.13372692307692308	0.0026820227728052842
20.0	8.0	0.14016153846153848	0.0032114889908672504
20.0	9.0	0.14628076923076921	0.003872985332352216
20.0	10.0	0.15223076923076923	0.004675020361946604
20.0	11.0	0.15818846153846153	0.005733363893776633
20.0	12.0	0.16438846153846157	0.0071927367210583735
20.0	13.0	0.1713346153846154	0.009700141949794029
20.0	14.0	0.17684999999999995	0.009790012657095335
20.0	15.0	0.18323499999999998	0.013355002019744081
20.0	16.0	0.1871125	0.01228494335897945
20.0	17.0	0.19109090909090912	0.013721111802288804
20.0	18.0	0.18988333333333332	0.013117532796477647
20.0	19.0	0.1866	0.008201829064300245
20.0	20.0	0.18969999999999998	0.009050966799187814
20.0	21.0	NaN	NaN
20.0	22.0	NaN	NaN
21.0	1.0	0.08064285714285713	0.002158245115370813
21.0	2.0	0.09219285714285716	0.0019625196856295525
21.0	3.0	0.10235714285714285	0.0019314061381101796
21.0	4.0	0.11132142857142857	0.0020599397195917297
21.0	5.0	0.11936428571428571	0.0023499941547741178
21.0	6.0	0.12666428571428573	0.002711402459374724
21.0	7.0	0.13334285714285715	0.003199450502271213
21.0	8.0	0.13957142857142857	0.003755494143749431
21.0	9.0	0.14545714285714287	0.004422619183194555
21.0	10.0	0.15115714285714285	0.005227106021752129
21.0	11.0	0.15678571428571428	0.006222274768660038
21.0	12.0	0.16256428571428572	0.007546533299149011
21.0	13.0	0.16885	0.00944610216723523
21.0	14.0	0.17642142857142853	0.012963984345481527
21.0	15.0	0.17908181818181815	0.01347922981344396
21.0	16.0	0.18184444444444445	0.011820650480315276
21.0	17.0	0.1835	0.013484954579085535
21.0	18.0	0.183325	0.013977690557933143
21.0	19.0	0.1853	0.016161373703989394
21.0	20.0	0.18255	0.014071424945612296
21.0	21.0	0.19140000000000001	0.02177888886054568
21.0	22.0	NaN	NaN
21.0	23.0	NaN	NaN
21.0	24.0	NaN	NaN
21.0	25.0	NaN	NaN
22.0	1.0	0.0799	0.003275159029217764
22.0	2.0	0.0915	0.003007767721528153
22.0	3.0	0.101625	0.0029803523281652423
