# REJUVENATION FRACTION IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	nCells	rej>0	rej>0.2	rej>0.5	rej>1
8.0	19.0	44.0	0.022727272727272728	0.0	0.0	0.0
8.0	20.0	29.0	0.0	0.0	0.0	0.0
8.0	21.0	19.0	0.0	0.0	0.0	0.0
8.0	22.0	10.0	0.0	0.0	0.0	0.0
8.0	23.0	6.0	0.0	0.0	0.0	0.0
8.0	24.0	2.0	0.0	0.0	0.0	0.0
8.0	25.0	1.0	NaN	NaN	NaN	NaN
9.0	1.0	179.0	0.5810055865921788	0.19553072625698323	0.0111731843575419	0.0
9.0	2.0	179.0	0.547486033519553	0.17318435754189945	0.00558659217877095	0.0
9.0	3.0	179.0	0.5027932960893855	0.15083798882681565	0.0111731843575419	0.0
9.0	4.0	179.0	0.44692737430167595	0.1340782122905028	0.00558659217877095	0.0
9.0	5.0	179.0	0.45251396648044695	0.10614525139664804	0.0	0.0
9.0	6.0	179.0	0.43575418994413406	0.0893854748603352	0.00558659217877095	0.0
9.0	7.0	179.0	0.4301675977653631	0.07262569832402235	0.0111731843575419	0.0
9.0	8.0	179.0	0.4301675977653631	0.13966480446927373	0.0	0.0
9.0	9.0	179.0	0.5139664804469274	0.11731843575418995	0.00558659217877095	0.0
9.0	10.0	179.0	0.4022346368715084	0.07262569832402235	0.0111731843575419	0.0
9.0	11.0	179.0	0.4301675977653631	0.055865921787709494	0.00558659217877095	0.0
9.0	12.0	179.0	0.39664804469273746	0.10614525139664804	0.00558659217877095	0.0
9.0	13.0	178.0	0.38764044943820225	0.07865168539325842	0.0	0.0
9.0	14.0	174.0	0.3218390804597701	0.034482758620689655	0.0	0.0
9.0	15.0	158.0	0.26582278481012656	0.056962025316455694	0.006329113924050633	0.0
9.0	16.0	133.0	0.15789473684210525	0.03007518796992481	0.007518796992481203	0.0
9.0	17.0	104.0	0.125	0.009615384615384616	0.0	0.0
9.0	18.0	69.0	0.10144927536231885	0.028985507246376812	0.0	0.0
9.0	19.0	43.0	0.023255813953488372	0.0	0.0	0.0
9.0	20.0	20.0	0.0	0.0	0.0	0.0
9.0	21.0	10.0	0.0	0.0	0.0	0.0
9.0	22.0	7.0	0.0	0.0	0.0	0.0
9.0	23.0	5.0	0.0	0.0	0.0	0.0
9.0	24.0	4.0	0.0	0.0	0.0	0.0
9.0	25.0	3.0	0.0	0.0	0.0	0.0
9.0	26.0	2.0	0.0	0.0	0.0	0.0
10.0	1.0	179.0	0.5642458100558659	0.2011173184357542	0.00558659217877095	0.0
10.0	2.0	179.0	0.5195530726256983	0.16201117318435754	0.0111731843575419	0.0
10.0	3.0	179.0	0.4860335195530726	0.1564245810055866	0.0	0.0
10.0	4.0	179.0	0.45251396648044695	0.16759776536312848	0.00558659217877095	0.0
10.0	5.0	179.0	0.48044692737430167	0.11731843575418995	0.00558659217877095	0.0
10.0	6.0	179.0	0.4581005586592179	0.11173184357541899	0.0	0.0
10.0	7.0	179.0	0.43575418994413406	0.12849162011173185	0.0	0.0
10.0	8.0	179.0	0.4245810055865922	0.0893854748603352	0.00558659217877095	0.0
10.0	9.0	179.0	0.43575418994413406	0.10614525139664804	0.0	0.0
10.0	10.0	179.0	0.41899441340782123	0.11731843575418995	0.0	0.0
10.0	11.0	179.0	0.3854748603351955	0.11173184357541899	0.0	0.0
10.0	12.0	179.0	0.3463687150837989	0.0670391061452514	0.00558659217877095	0.0
10.0	13.0	179.0	0.3854748603351955	0.061452513966480445	0.0	0.0
10.0	14.0	174.0	0.3563218390804598	0.08045977011494253	0.011494252873563218	0.0
10.0	15.0	160.0	0.26875	0.06875	0.00625	0.0
10.0	16.0	135.0	0.16296296296296298	0.022222222222222223	0.0	0.0
10.0	17.0	97.0	0.041237113402061855	0.010309278350515464	0.0	0.0
10.0	18.0	65.0	0.09230769230769231	0.0	0.0	0.0
10.0	19.0	42.0	0.023809523809523808	0.0	0.0	0.0
10.0	20.0	26.0	0.0	0.0	0.0	0.0
10.0	21.0	16.0	0.0	0.0	0.0	0.0
10.0	22.0	7.0	0.0	0.0	0.0	0.0
10.0	23.0	5.0	0.0	0.0	0.0	0.0
10.0	24.0	2.0	0.0	0.0	0.0	0.0
10.0	25.0	1.0	NaN	NaN	NaN	NaN
10.0	26.0	1.0	NaN	NaN	NaN	NaN
10.0	27.0	1.0	NaN	NaN	NaN	NaN
10.0	28.0	1.0	NaN	NaN	NaN	NaN
11.0	1.0	179.0	0.5642458100558659	0.16759776536312848	0.00558659217877095	0.0
11.0	2.0	179.0	0.553072625698324	0.1340782122905028	0.0	0.0
11.0	3.0	179.0	0.5363128491620112	0.18435754189944134	0.0	0.0
11.0	4.0	179.0	0.5698324022346368	0.15083798882681565	0.01675977653631285	0.0
11.0	5.0	179.0	0.49162011173184356	0.11731843575418995	0.00558659217877095	0.0
11.0	6.0	179.0	0.4692737430167598	0.1340782122905028	0.0	0.0
11.0	7.0	179.0	0.48044692737430167	0.12849162011173185	0.0	0.0
11.0	8.0	179.0	0.49162011173184356	0.11731843575418995	0.00558659217877095	0.0
11.0	9.0	179.0	0.4972067039106145	0.1452513966480447	0.027932960893854747	0.0
11.0	10.0	179.0	0.441340782122905	0.12290502793296089	0.0111731843575419	0.0
11.0	11.0	179.0	0.41899441340782123	0.09497206703910614	0.00558659217877095	0.0
11.0	12.0	179.0	0.3854748603351955	0.1005586592178771	0.00558659217877095	0.0
11.0	13.0	178.0	0.398876404494382	0.07865168539325842	0.0	0.0
11.0	14.0	176.0	0.32954545454545453	0.0625	0.005681818181818182	0.0
11.0	15.0	164.0	0.2621951219512195	0.04878048780487805	0.0	0.0
11.0	16.0	135.0	0.17777777777777778	0.02962962962962963	0.0	0.0
11.0	17.0	103.0	0.14563106796116504	0.009708737864077669	0.0	0.0
11.0	18.0	56.0	0.07142857142857142	0.017857142857142856	0.0	0.0
11.0	19.0	33.0	0.09090909090909091	0.0	0.0	0.0
11.0	20.0	18.0	0.0	0.0	0.0	0.0
11.0	21.0	8.0	0.0	0.0	0.0	0.0
11.0	22.0	5.0	0.0	0.0	0.0	0.0
11.0	23.0	4.0	0.0	0.0	0.0	0.0
11.0	24.0	3.0	0.0	0.0	0.0	0.0
11.0	25.0	1.0	NaN	NaN	NaN	NaN
11.0	26.0	1.0	NaN	NaN	NaN	NaN
12.0	1.0	179.0	0.5363128491620112	0.2011173184357542	0.0	0.0
12.0	2.0	179.0	0.5865921787709497	0.20670391061452514	0.0	0.0
12.0	3.0	179.0	0.5418994413407822	0.18435754189944134	0.0	0.0
12.0	4.0	179.0	0.5698324022346368	0.1787709497206704	0.0111731843575419	0.0
12.0	5.0	179.0	0.5195530726256983	0.12290502793296089	0.0111731843575419	0.0
12.0	6.0	179.0	0.49162011173184356	0.15083798882681565	0.00558659217877095	0.0
12.0	7.0	179.0	0.4748603351955307	0.1787709497206704	0.0111731843575419	0.0
12.0	8.0	179.0	0.49162011173184356	0.15083798882681565	0.00558659217877095	0.0
12.0	9.0	179.0	0.44692737430167595	0.11731843575418995	0.00558659217877095	0.0
12.0	10.0	179.0	0.44692737430167595	0.09497206703910614	0.00558659217877095	0.0
12.0	11.0	179.0	0.4134078212290503	0.11731843575418995	0.00558659217877095	0.0
12.0	12.0	179.0	0.4022346368715084	0.11731843575418995	0.0	0.0
12.0	13.0	178.0	0.28651685393258425	0.08426966292134831	0.0056179775280898875	0.0
12.0	14.0	173.0	0.3583815028901734	0.06358381502890173	0.0	0.0
12.0	15.0	160.0	0.28125	0.04375	0.0	0.0
12.0	16.0	127.0	0.18110236220472442	0.015748031496062992	0.0	0.0
12.0	17.0	90.0	0.08888888888888889	0.0	0.0	0.0
12.0	18.0	50.0	0.08	0.0	0.0	0.0
12.0	19.0	27.0	0.037037037037037035	0.0	0.0	0.0
12.0	20.0	20.0	0.0	0.0	0.0	0.0
12.0	21.0	7.0	0.0	0.0	0.0	0.0
12.0	22.0	3.0	0.0	0.0	0.0	0.0
13.0	1.0	179.0	0.6033519553072626	0.24581005586592178	0.01675977653631285	0.0
13.0	2.0	179.0	0.5363128491620112	0.16759776536312848	0.0111731843575419	0.0
13.0	3.0	179.0	0.5698324022346368	0.16759776536312848	0.00558659217877095	0.00558659217877095
13.0	4.0	179.0	0.5251396648044693	0.18994413407821228	0.00558659217877095	0.0
13.0	5.0	179.0	0.5586592178770949	0.12290502793296089	0.00558659217877095	0.0
13.0	6.0	179.0	0.553072625698324	0.16201117318435754	0.00558659217877095	0.0
13.0	7.0	179.0	0.5027932960893855	0.16201117318435754	0.00558659217877095	0.0
13.0	8.0	179.0	0.4692737430167598	0.09497206703910614	0.00558659217877095	0.0
13.0	9.0	179.0	0.441340782122905	0.12290502793296089	0.0111731843575419	0.0
13.0	10.0	179.0	0.4972067039106145	0.0782122905027933	0.00558659217877095	0.0
13.0	11.0	179.0	0.4748603351955307	0.11173184357541899	0.0	0.0
13.0	12.0	179.0	0.41899441340782123	0.10614525139664804	0.00558659217877095	0.0
13.0	13.0	179.0	0.39664804469273746	0.0893854748603352	0.00558659217877095	0.0
13.0	14.0	173.0	0.3699421965317919	0.06358381502890173	0.005780346820809248	0.0
13.0	15.0	158.0	0.31645569620253167	0.03164556962025317	0.0	0.0
13.0	16.0	120.0	0.21666666666666667	0.03333333333333333	0.0	0.0
13.0	17.0	82.0	0.13414634146341464	0.012195121951219513	0.0	0.0
13.0	18.0	55.0	0.09090909090909091	0.0	0.0	0.0
13.0	19.0	27.0	0.07407407407407407	0.0	0.0	0.0
13.0	20.0	13.0	0.0	0.0	0.0	0.0
13.0	21.0	8.0	0.0	0.0	0.0	0.0
13.0	22.0	5.0	0.0	0.0	0.0	0.0
13.0	23.0	4.0	0.0	0.0	0.0	0.0
13.0	24.0	2.0	0.0	0.0	0.0	0.0
13.0	25.0	2.0	0.0	0.0	0.0	0.0
13.0	26.0	1.0	NaN	NaN	NaN	NaN
14.0	1.0	178.0	0.5898876404494382	0.2303370786516854	0.016853932584269662	0.0
14.0	2.0	178.0	0.5786516853932584	0.1797752808988764	0.0056179775280898875	0.0
14.0	3.0	178.0	0.6067415730337079	0.23595505617977527	0.0056179775280898875	0.0
14.0	4.0	178.0	0.601123595505618	0.17415730337078653	0.0	0.0
14.0	5.0	178.0	0.5674157303370787	0.14606741573033707	0.0	0.0
14.0	6.0	178.0	0.5112359550561798	0.14606741573033707	0.0	0.0
14.0	7.0	178.0	0.5280898876404494	0.1348314606741573	0.0	0.0
