# GROWTH PER CELL CYCLE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	growthCycleMean	growthCycleStd
0.0	0.0	1.62849	0.006645374331066679
0.0	1.0	1.63125	0.007504109984979369
0.0	2.0	1.62899	0.005402766780908557
0.0	3.0	1.6337999999999997	0.007700360741910452
0.0	4.0	1.6270300000000002	0.007335310339568287
0.0	5.0	1.6309	0.008777116712097325
0.0	6.0	1.6333599999999997	0.0071983331403874
0.0	7.0	1.6282899999999998	0.0060970758018359
0.0	8.0	1.6264600000000002	0.005498322976649847
0.0	9.0	1.62888	0.006913079391028758
0.0	10.0	1.6268	0.00493175650475796
0.0	11.0	1.6253199999999999	0.005090252122112098
0.0	12.0	1.6268999999999998	0.0072158775550094255
0.0	13.0	1.6261899999999998	0.00588056119770891
0.0	14.0	1.6253499999999999	0.004060446061976702
0.0	15.0	1.62278	0.0041200862989883074
0.0	16.0	1.62185	0.0068275178505808115
0.0	17.0	1.6263199999999998	0.003110787681600934
0.0	18.0	1.6226599999999998	0.00878538559199312
0.0	19.0	1.61805	0.009404520189781145
0.0	20.0	NaN	NaN
1.0	1.0	1.6344765363128493	0.0075194210916432495
1.0	2.0	1.6340000000000003	0.00651219254056521
1.0	3.0	1.6322849162011173	0.007009323355177207
1.0	4.0	1.6319011173184361	0.006381882614940383
1.0	5.0	1.6305832402234637	0.00698770578506262
1.0	6.0	1.6291731843575419	0.007000662603036351
1.0	7.0	1.630075418994413	0.006919063327030437
1.0	8.0	1.6289905027932963	0.006099518241589783
1.0	9.0	1.627959217877095	0.006120857824557168
1.0	10.0	1.6278424581005586	0.00692469011939445
1.0	11.0	1.6268888268156427	0.0065644846506230465
1.0	12.0	1.627072625698324	0.006287072462253634
1.0	13.0	1.6262290502793297	0.006837474786243384
1.0	14.0	1.625923463687151	0.006914567529155169
1.0	15.0	1.62485988700565	0.006136554591942198
1.0	16.0	1.6261	0.006325423911037182
1.0	17.0	1.6242119402985078	0.00589055628525799
1.0	18.0	1.625570707070707	0.0062153899269417594
1.0	19.0	1.6246053571428576	0.005576685872870657
1.0	20.0	1.6236222222222223	0.006861741183073869
1.0	21.0	1.6251666666666666	0.006501854938943086
1.0	22.0	1.6226230769230767	0.006188046790136861
1.0	23.0	1.6257888888888887	0.004990351802339325
1.0	24.0	1.6209999999999998	0.006264183905346406
1.0	25.0	1.6188	0.009475230867899635
2.0	1.0	1.6337189944134074	0.006419823328362264
2.0	2.0	1.6333413407821233	0.0067298488547614605
2.0	3.0	1.6320782122905029	0.006444867755171224
2.0	4.0	1.631930726256983	0.006944701725334022
2.0	5.0	1.6303424581005586	0.006720076125854489
2.0	6.0	1.6296223463687154	0.006702091998790648
2.0	7.0	1.6293715083798883	0.0065838945019746214
2.0	8.0	1.6288234636871508	0.006520676471297812
2.0	9.0	1.6283301675977653	0.006877955787474198
2.0	10.0	1.627841899441341	0.006444610915718628
2.0	11.0	1.6271938547486033	0.0059934904951841035
2.0	12.0	1.6268027932960898	0.006246872747219591
2.0	13.0	1.626986592178771	0.006821425195096541
2.0	14.0	1.6252184357541901	0.006446368702572093
2.0	15.0	1.625716666666666	0.006215718312679713
2.0	16.0	1.6256980769230769	0.0068313458849992535
2.0	17.0	1.624902380952381	0.006080598184859303
2.0	18.0	1.624328712871287	0.0066908644678197295
2.0	19.0	1.6246298245614035	0.007476892137786945
2.0	20.0	1.6242472222222224	0.005165903937556678
2.0	21.0	1.6246444444444446	0.005318803737929626
2.0	22.0	1.6252555555555555	0.004499753079645306
2.0	23.0	1.6223750000000001	0.010050663328026345
2.0	24.0	1.6280333333333334	0.00571430952375985
2.0	25.0	1.6138	0.004949747468305759
2.0	26.0	NaN	NaN
2.0	27.0	NaN	NaN
2.0	28.0	NaN	NaN
3.0	1.0	1.634167597765363	0.006561006734136779
3.0	2.0	1.632595530726257	0.006531073704499226
3.0	3.0	1.6318469273743017	0.007579387263654536
3.0	4.0	1.6306720670391064	0.007198743778985378
3.0	5.0	1.6315519553072626	0.00689331495719693
3.0	6.0	1.6297893854748606	0.0066362512399029665
3.0	7.0	1.629023463687151	0.006585044961802075
3.0	8.0	1.628191620111732	0.006418362627739754
3.0	9.0	1.628110055865922	0.007222935496588126
3.0	10.0	1.6269821229050276	0.006756845381751709
3.0	11.0	1.6267597765363129	0.006519249970242169
3.0	12.0	1.6273597765363128	0.007678603860934247
3.0	13.0	1.62618156424581	0.006632101520113844
3.0	14.0	1.6259168539325843	0.006254078641243657
3.0	15.0	1.625361046511628	0.007127473003318125
3.0	16.0	1.62526875	0.005957366218737178
3.0	17.0	1.6236920634920637	0.006004912697778088
3.0	18.0	1.6246242105263156	0.007079077890869296
3.0	19.0	1.6245589285714284	0.006670144520329211
3.0	20.0	1.6235030303030307	0.005368978304137858
3.0	21.0	1.6218349999999997	0.00744002511314379
3.0	22.0	1.6215714285714284	0.007381218121176283
3.0	23.0	1.6265999999999998	0.0012727922061358025
3.0	24.0	NaN	NaN
3.0	25.0	NaN	NaN
3.0	26.0	NaN	NaN
3.0	27.0	NaN	NaN
3.0	28.0	NaN	NaN
3.0	29.0	NaN	NaN
3.0	30.0	NaN	NaN
3.0	31.0	NaN	NaN
3.0	32.0	NaN	NaN
3.0	33.0	NaN	NaN
3.0	34.0	NaN	NaN
3.0	35.0	NaN	NaN
3.0	36.0	NaN	NaN
3.0	37.0	NaN	NaN
3.0	38.0	NaN	NaN
3.0	39.0	NaN	NaN
3.0	40.0	NaN	NaN
4.0	1.0	1.6340569832402236	0.006977741002625241
4.0	2.0	1.632874301675978	0.006891845771141391
4.0	3.0	1.631635754189944	0.006851486828379857
4.0	4.0	1.6314162011173186	0.006686370094302005
4.0	5.0	1.6300670391061451	0.006357431964547903
4.0	6.0	1.6304547486033516	0.0069979866541545884
4.0	7.0	1.6291078212290506	0.006193059294769878
4.0	8.0	1.628336312849162	0.006672623074031113
4.0	9.0	1.6272703910614525	0.006405586164893472
4.0	10.0	1.6272837988826814	0.006311841473831967
4.0	11.0	1.6272670391061452	0.00643862795538773
4.0	12.0	1.6260413407821228	0.006499435618632067
4.0	13.0	1.6265346368715086	0.0068307900292408795
4.0	14.0	1.6253812500000002	0.005875862550663154
4.0	15.0	1.6254042168674698	0.005906363824334796
4.0	16.0	1.624936690647482	0.0070001878223755675
4.0	17.0	1.6254774509803922	0.006344373149956586
4.0	18.0	1.6257507692307693	0.006115071623582061
4.0	19.0	1.626202857142857	0.006713133997413346
4.0	20.0	1.6238782608695657	0.007326412772337635
4.0	21.0	1.6292266666666666	0.00695212882778327
4.0	22.0	1.6240222222222223	0.00888464655709191
