# REJUVENATION FRACTION DEPENDING ON AGE OF MOTHER CELL
# original file "wt_decCap_noRe_3gen.txt" 
# mother	nCells	fraction
1.0	2302.0	0.25499565595134666	0.1672458731537793	0.05994787141615986	0.016941789748045177
2.0	2268.0	0.25970017636684306	0.16005291005291006	0.04938271604938271	0.011904761904761904
3.0	2129.0	0.2902771254109911	0.1944574917801785	0.07045561296383279	0.016909347111319868
4.0	2017.0	0.30490827962320277	0.1938522558254834	0.07585523054040655	0.012890431333663858
5.0	1979.0	0.2885295603840323	0.1910055583628095	0.06771096513390601	0.017685699848408287
6.0	1733.0	0.3514137334102712	0.2567801500288517	0.09405654933641085	0.021350259665320254
7.0	1680.0	0.3375	0.2261904761904762	0.08273809523809524	0.022023809523809525
8.0	1467.0	0.37900477164280844	0.25153374233128833	0.09066121336059986	0.025903203817314247
9.0	1406.0	0.3862019914651494	0.25604551920341395	0.09886201991465149	0.02418207681365576
10.0	1123.0	0.44968833481745324	0.31522707034728403	0.11219946571682991	0.02404274265360641
11.0	941.0	0.46865037194473963	0.3273113708820404	0.12327311370882041	0.023379383634431455
12.0	813.0	0.4354243542435424	0.3050430504305043	0.11685116851168512	0.01968019680196802
13.0	638.0	0.46865203761755486	0.30407523510971785	0.09404388714733543	0.017241379310344827
14.0	491.0	0.47657841140529533	0.32790224032586557	0.13441955193482688	0.028513238289205704
15.0	360.0	0.5444444444444444	0.4	0.15555555555555556	0.022222222222222223
16.0	330.0	0.42424242424242425	0.3212121212121212	0.11818181818181818	0.024242424242424242
17.0	235.0	0.4765957446808511	0.33191489361702126	0.1148936170212766	0.03404255319148936
18.0	186.0	0.46236559139784944	0.3333333333333333	0.11827956989247312	0.026881720430107527
19.0	137.0	0.5255474452554745	0.35036496350364965	0.10218978102189781	0.0364963503649635
20.0	113.0	0.504424778761062	0.39823008849557523	0.1592920353982301	0.035398230088495575
21.0	103.0	0.5436893203883495	0.34951456310679613	0.10679611650485436	0.02912621359223301
22.0	82.0	0.32926829268292684	0.24390243902439024	0.13414634146341464	0.06097560975609756
23.0	59.0	0.5254237288135594	0.3050847457627119	0.13559322033898305	0.01694915254237288
24.0	52.0	0.5576923076923077	0.46153846153846156	0.15384615384615385	0.057692307692307696
25.0	44.0	0.6818181818181818	0.5	0.1590909090909091	0.0
26.0	22.0	0.8181818181818182	0.5	0.13636363636363635	0.045454545454545456
27.0	3.0	NaN	NaN	NaN	NaN
