# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# genT	cycleGrowth	rejuvenation
1.3826	1.5773	4.1261
1.3873	1.5781	3.9746
1.3922	1.5758	3.9709
1.3946	1.5779	3.8286
1.3994	1.5781	3.5706
1.3948	1.5766	3.4379
1.3972	1.5806	3.3598
1.3636	1.5776	3.0179
1.3769	1.5779	2.9614
1.3908	1.5804	2.9364
1.3692	1.578	2.8128
1.3835	1.5787	2.7261
1.3869	1.5771	2.7261
1.3891	1.5783	2.7002
1.3832	1.5768	2.6983
1.3789	1.578	2.6637
1.3888	1.5779	2.6497
1.3822	1.5782	2.6106
1.4092	1.5803	2.5784
1.3806	1.5805	2.5703
1.4006	1.5801	2.5162
1.4177	1.5766	2.4924
1.413	1.5817	2.4222
1.4061	1.5798	2.3804
1.411	1.5803	2.3366
1.3995	1.5777	2.2942
1.4222	1.578	2.2719
1.3856	1.5814	2.2719
1.3899	1.5788	2.2719
1.4082	1.5808	2.2659
1.4075	1.5813	2.2588
1.4453	1.5824	2.2217
1.4094	1.5795	2.2151
1.4408	1.5779	2.1443
1.4263	1.5812	2.1424
1.4007	1.5792	2.136
1.3969	1.5788	2.123
1.3925	1.5796	2.1153
1.4451	1.5817	2.1042
1.3844	1.5814	2.1042
1.4013	1.5792	2.1042
1.3951	1.5821	2.0634
1.4175	1.5819	2.063
1.4482	1.5778	2.0569
1.3993	1.5806	2.0569
1.4058	1.5806	2.0263
1.4194	1.5787	2.0263
1.3995	1.5806	2.0263
1.4101	1.5784	2.0251
1.4083	1.5831	2.0251
1.4079	1.5813	1.9778
1.4118	1.5811	1.9658
1.4085	1.5819	1.9534
1.4069	1.5806	1.9483
1.399	1.5811	1.9483
1.3886	1.5792	1.9472
1.3763	1.581	1.9068
1.3894	1.5785	1.906
1.4114	1.5803	1.906
1.4311	1.5806	1.9047
1.432	1.5805	1.9043
1.3865	1.5793	1.8986
1.4264	1.5826	1.8871
1.4237	1.5835	1.8871
1.4813	1.5809	1.8802
1.4114	1.5833	1.8752
1.3836	1.5808	1.8704
1.384	1.5813	1.8704
1.4708	1.5835	1.8704
1.4139	1.5812	1.8266
1.4225	1.585	1.8266
1.3933	1.5816	1.825
1.4078	1.5846	1.8195
1.4101	1.5825	1.7914
1.4144	1.5809	1.7479
1.4066	1.5824	1.7472
1.4054	1.5808	1.7472
1.4424	1.5821	1.7456
1.4223	1.5838	1.7456
1.3954	1.5802	1.7299
1.4019	1.5805	1.719
1.4138	1.5804	1.7135
1.3707	1.5806	1.7135
1.3891	1.581	1.7135
1.4272	1.5853	1.6678
1.4004	1.5828	1.6663
1.4153	1.5816	1.6663
1.4544	1.583	1.6512
1.412	1.5826	1.6452
1.4393	1.5815	1.6452
1.4238	1.5823	1.6408
1.3903	1.5828	1.6408
1.4101	1.5811	1.6408
1.4271	1.5813	1.6366
1.4125	1.5832	1.6366
1.4052	1.5814	1.6366
1.4376	1.5778	1.6357
1.4273	1.5834	1.6357
1.386	1.5831	1.589
1.43	1.5864	1.589
1.4161	1.5837	1.5884
1.4156	1.5827	1.5884
1.4017	1.5807	1.5884
1.4181	1.5853	1.5884
1.4573	1.5841	1.5884
1.4396	1.5837	1.5884
1.4007	1.5828	1.5872
1.4005	1.5817	1.5869
1.4169	1.5831	1.5869
1.4348	1.585	1.5869
1.3811	1.5832	1.5822
1.3914	1.5824	1.5726
1.4597	1.584	1.5726
1.4206	1.5828	1.5669
1.4025	1.5801	1.5669
1.3943	1.5834	1.5627
1.4468	1.5821	1.5627
1.4198	1.5814	1.5587
1.3755	1.5835	1.5587
1.4007	1.5804	1.5587
1.3941	1.5788	1.5578
1.4377	1.584	1.5096
1.4083	1.5862	1.5096
1.4113	1.58	1.5096
1.4919	1.5846	1.5096
1.406	1.582	1.5089
1.4929	1.5812	1.5079
1.3915	1.5825	1.5079
1.3971	1.5816	1.5079
1.4517	1.5834	1.5031
1.4059	1.5814	1.5031
1.4	1.5846	1.4885
1.38	1.5823	1.4885
1.4173	1.5839	1.4885
1.4072	1.5825	1.4846
1.4155	1.5822	1.4846
1.4032	1.5832	1.4807
1.4766	1.5853	1.4807
1.427	1.58	1.4799
1.4436	1.5808	1.4799
1.4008	1.5828	1.4799
1.4113	1.5846	1.4799
1.4329	1.5822	1.4799
1.4148	1.5841	1.4799
1.4171	1.585	1.4799
1.4521	1.5825	1.4301
1.4612	1.5873	1.4295
1.4147	1.5867	1.4285
1.4088	1.5844	1.4285
1.4311	1.5869	1.4285
1.4684	1.586	1.4283
1.4408	1.5867	1.4283
1.4361	1.5825	1.424
1.4236	1.5835	1.424
1.4061	1.5845	1.4153
1.4236	1.5852	1.4153
1.428	1.5864	1.4102
1.4453	1.581	1.4102
1.3952	1.5828	1.4102
1.4043	1.5837	1.4102
1.3982	1.583	1.4064
1.4024	1.5843	1.4064
1.4693	1.5812	1.4064
1.4333	1.5857	1.4064
1.4307	1.5837	1.4028
1.4472	1.5838	1.4028
1.4136	1.5827	1.4028
1.4221	1.5848	1.4028
1.461	1.5867	1.402
1.3873	1.5817	1.402
1.4187	1.5833	1.402
1.4632	1.5886	1.3507
1.3809	1.5842	1.3507
1.446	1.5829	1.3507
1.4307	1.5838	1.3501
1.4561	1.5839	1.3501
1.4233	1.5842	1.3501
1.4184	1.5829	1.3501
1.3903	1.582	1.3491
1.4418	1.5841	1.3491
1.4681	1.5866	1.3491
1.423	1.586	1.3489
1.3982	1.5824	1.3449
1.4052	1.5786	1.3449
1.4058	1.5877	1.3449
1.4855	1.5883	1.3449
1.4131	1.583	1.3367
1.4341	1.5793	1.3367
1.4238	1.585	1.3367
1.3895	1.5826	1.3367
1.4199	1.5835	1.3367
1.4094	1.5851	1.3367
1.4503	1.5859	1.3367
1.4367	1.5813	1.3318
1.4445	1.5849	1.3318
1.4034	1.5843	1.3318
1.4002	1.5859	1.3318
1.4025	1.5842	1.3318
1.4357	1.5849	1.3283
1.3959	1.5834	1.3283
1.4239	1.5819	1.3283
1.4382	1.5826	1.3283
1.4435	1.5836	1.3283
1.3974	1.5829	1.3249
1.4338	1.5789	1.3249
1.4211	1.5876	1.3249
1.3891	1.5831	1.3249
1.4847	1.5895	1.3241
1.4292	1.583	1.3241
1.45	1.585	1.3241
1.4017	1.5826	1.2712
1.4195	1.5879	1.2712
1.4233	1.5887	1.2698
1.4063	1.5842	1.2698
1.5228	1.5868	1.2698
1.4055	1.5853	1.2698
1.4327	1.5868	1.2698
1.5052	1.5887	1.2698
1.4046	1.5823	1.2696
1.4153	1.5834	1.2696
1.4377	1.5852	1.2658
1.4014	1.5874	1.2658
1.4789	1.5897	1.2658
1.4219	1.5852	1.2658
1.4453	1.5856	1.2658
1.3822	1.584	1.2581
1.4122	1.5833	1.2581
1.4085	1.5847	1.2535
1.4663	1.5861	1.2535
1.4635	1.5813	1.2535
1.4147	1.5835	1.2502
1.4208	1.5841	1.2502
1.449	1.5851	1.2502
1.4285	1.5848	1.2502
1.4207	1.5857	1.2469
1.4053	1.5872	1.2469
1.4236	1.581	1.2469
1.4657	1.5849	1.2469
1.4424	1.5834	1.2469
1.4076	1.5854	1.2462
1.4477	1.5875	1.2462
1.4096	1.5861	1.2462
1.4081	1.5858	1.1918
1.4664	1.5857	1.1918
1.4392	1.5839	1.1918
1.4327	1.5897	1.1913
1.4275	1.586	1.1913
1.4607	1.5862	1.1913
1.4381	1.5868	1.1913
1.4575	1.5887	1.1913
1.4378	1.5871	1.1904
1.4618	1.5868	1.1904
1.445	1.5878	1.1904
1.3983	1.583	1.1904
1.4685	1.5905	1.1904
1.3952	1.5846	1.1902
1.3986	1.5847	1.1902
1.4219	1.5829	1.1902
1.4394	1.5861	1.1902
1.4348	1.5863	1.1902
1.4176	1.5822	1.1867
1.4116	1.5829	1.1867
1.4102	1.5813	1.1867
1.4615	1.5875	1.1867
1.4198	1.5861	1.1795
1.4687	1.5887	1.1795
1.3996	1.5832	1.1795
1.4533	1.5847	1.1795
1.4293	1.5857	1.1751
1.4095	1.5833	1.1751
1.4381	1.5885	1.1751
1.4137	1.5837	1.172
1.4338	1.5855	1.172
1.4324	1.5816	1.172
1.4868	1.5832	1.172
1.4241	1.5849	1.172
1.429	1.5877	1.169
1.4054	1.5863	1.169
1.4493	1.5863	1.169
1.4484	1.5812	1.169
1.4658	1.5886	1.169
1.428	1.5871	1.169
1.4459	1.5858	1.1683
1.4325	1.5848	1.1683
1.413	1.5873	1.1683
1.4302	1.5809	1.1683
1.4566	1.5906	1.1683
1.4694	1.5912	1.1683
1.4648	1.581	1.1683
1.4614	1.5857	1.1683
1.498	1.5898	1.1683
1.3895	1.5839	1.1123
1.43	1.5859	1.1123
1.411	1.5847	1.1123
1.4229	1.5856	1.1123
1.4579	1.5885	1.1123
1.4655	1.5847	1.1123
1.4955	1.5886	1.1123
1.4194	1.5854	1.1119
1.4299	1.5866	1.1119
1.4449	1.5866	1.1119
1.4346	1.5872	1.1119
1.4287	1.5884	1.1119
1.4221	1.5857	1.1119
1.4632	1.5869	1.1111
1.4225	1.5878	1.1111
1.4728	1.5891	1.1111
1.4166	1.5869	1.1111
1.4342	1.5841	1.1111
1.4558	1.5863	1.1111
1.4362	1.5871	1.1111
1.4425	1.5919	1.1111
1.4358	1.5852	1.1111
1.3798	1.5826	1.1109
1.4434	1.5865	1.1109
1.4145	1.5845	1.1109
1.4431	1.5853	1.1109
1.4855	1.5916	1.1109
1.4284	1.5856	1.1075
1.4245	1.5841	1.1075
1.4258	1.5879	1.1075
1.3974	1.5824	1.1075
1.4707	1.5858	1.1075
1.4522	1.5871	1.1075
1.3948	1.5838	1.1075
1.437	1.5847	1.1075
1.4261	1.5874	1.1075
1.4084	1.5845	1.1008
1.3996	1.5854	1.1008
1.4816	1.5887	1.1008
1.4127	1.5868	1.1008
1.4261	1.5854	1.1008
1.4099	1.586	1.1008
1.4614	1.5864	1.1008
1.4213	1.5804	1.1008
1.4271	1.5852	1.1008
1.4894	1.5876	1.1008
1.4582	1.5891	1.1008
1.4976	1.5846	1.1008
1.4788	1.5822	1.1008
1.4214	1.5878	1.0968
1.4082	1.583	1.0968
1.4015	1.585	1.0968
1.4886	1.5879	1.0968
1.4321	1.5896	1.0968
1.4272	1.5872	1.0968
1.4968	1.5908	1.0968
1.5208	1.5913	1.0968
1.4292	1.5881	1.0939
1.3858	1.5836	1.0939
1.428	1.5857	1.0939
1.4822	1.5906	1.0939
1.4399	1.5859	1.0939
1.4266	1.5856	1.0939
1.4403	1.583	1.0939
1.4054	1.5825	1.0939
1.4386	1.5866	1.0939
1.4595	1.5868	1.0939
1.4292	1.585	1.0939
1.4122	1.5839	1.0911
1.4102	1.5857	1.0911
1.442	1.5864	1.0911
1.4301	1.5898	1.0911
1.4119	1.5866	1.0911
1.4129	1.5843	1.0911
1.4718	1.5889	1.0911
1.4224	1.5858	1.0904
1.4319	1.5857	1.0904
1.45	1.5856	1.0904
1.4032	1.5832	1.0904
1.4545	1.5866	1.0904
1.4694	1.5857	1.0904
1.4584	1.5838	1.0904
1.4902	1.5851	1.0904
1.4447	1.5814	1.0904
1.4364	1.5875	1.0904
1.4248	1.5853	1.0904
1.4479	1.5855	1.0329
1.4239	1.5837	1.0329
1.4494	1.5899	1.0324
1.3943	1.5846	1.0324
1.5057	1.5851	1.0324
1.448	1.5898	1.0324
1.4521	1.5888	1.0324
1.4521	1.5873	1.0324
1.427	1.5877	1.0324
1.5016	1.5876	1.0324
1.4731	1.5892	1.0324
1.4803	1.5876	1.0317
1.4035	1.5844	1.0317
1.455	1.5862	1.0317
1.453	1.5884	1.0317
1.4454	1.5854	1.0317
1.5136	1.5884	1.0317
1.4653	1.588	1.0315
1.4066	1.5853	1.0315
1.4403	1.5827	1.0315
1.4576	1.588	1.0284
1.4196	1.5859	1.0284
1.4559	1.5814	1.0284
1.4909	1.5894	1.0284
1.4402	1.5858	1.0222
1.4425	1.5873	1.0222
1.4311	1.5897	1.0222
1.4292	1.5876	1.0222
1.4318	1.5855	1.0222
1.4291	1.5878	1.0222
1.5057	1.5831	1.0222
1.4312	1.5886	1.0185
1.4211	1.5874	1.0185
1.4717	1.5915	1.0185
1.4341	1.5858	1.0185
1.4397	1.5888	1.0185
1.4155	1.5853	1.0185
1.4514	1.5851	1.0185
1.4255	1.5853	1.0158
1.455	1.5854	1.0158
1.401	1.5858	1.0158
1.4901	1.5884	1.0158
1.4481	1.5901	1.0158
1.4716	1.5914	1.0158
1.4581	1.5901	1.0158
1.4386	1.587	1.0158
1.4119	1.5873	1.0158
1.4392	1.5876	1.0158
1.4266	1.5856	1.0158
1.4361	1.5861	1.0158
1.4641	1.5866	1.0131
1.4877	1.5847	1.0131
1.4062	1.5865	1.0131
1.415	1.5882	1.0131
1.4229	1.5827	1.0131
1.4133	1.588	1.0131
1.4141	1.5876	1.0131
1.426	1.5898	1.0131
1.422	1.5842	1.0131
1.4527	1.5843	1.0131
1.4367	1.5872	1.0131
1.4594	1.5833	1.0131
1.4258	1.5893	1.0131
1.4574	1.5877	1.0131
1.4409	1.5799	1.0131
1.4674	1.5887	1.0131
1.4631	1.5876	1.0125
1.4543	1.5856	1.0125
1.4275	1.5903	1.0125
1.4436	1.589	1.0125
1.4237	1.5899	1.0125
1.4563	1.5914	1.0125
1.4631	1.5896	1.0125
1.4795	1.5899	1.0125
1.4429	1.5891	1.0125
1.4639	1.5879	1.0125
1.4475	1.5885	0.9534
1.4425	1.5837	0.9534
1.4301	1.5882	0.9534
1.4279	1.5915	0.9534
1.432	1.5836	0.9534
1.4188	1.5856	0.9534
1.4554	1.5838	0.9534
1.4479	1.587	0.9534
1.4899	1.5812	0.953
1.4144	1.5886	0.953
1.4288	1.5884	0.953
1.4288	1.5878	0.953
1.4286	1.5853	0.953
1.4519	1.5884	0.953
1.4315	1.5893	0.953
1.4358	1.5848	0.953
1.4181	1.5863	0.953
1.4714	1.5888	0.953
1.4184	1.5859	0.953
1.4679	1.587	0.953
1.4581	1.5874	0.953
1.5104	1.586	0.953
1.4347	1.5898	0.9523
1.4007	1.5877	0.9523
1.4296	1.59	0.9523
1.4072	1.5846	0.9523
1.4323	1.589	0.9523
1.425	1.5847	0.9523
1.4378	1.5916	0.9523
1.426	1.5869	0.9523
1.4793	1.5913	0.9523
1.4509	1.5855	0.9523
1.448	1.5883	0.9523
1.4426	1.5854	0.9522
1.5061	1.5956	0.9522
1.3971	1.583	0.9522
1.4548	1.5841	0.9522
1.4286	1.587	0.9522
1.4091	1.5887	0.9522
1.4326	1.5906	0.9493
1.4176	1.5845	0.9493
1.5033	1.5852	0.9493
1.4837	1.5928	0.9493
1.4378	1.5865	0.9493
1.4422	1.5905	0.9493
1.4074	1.5891	0.9493
1.4323	1.5862	0.9493
1.4278	1.5846	0.9493
1.4133	1.5856	0.9493
1.4568	1.5867	0.9493
1.482	1.5862	0.9493
1.4629	1.5872	0.9493
1.5102	1.5951	0.9493
1.4286	1.5883	0.9436
1.4812	1.5911	0.9436
1.4469	1.592	0.9436
1.4499	1.5889	0.9436
1.4909	1.5932	0.9436
1.4424	1.5854	0.9436
1.4057	1.5869	0.9436
1.4068	1.5801	0.9436
1.4466	1.5872	0.9436
1.4326	1.5865	0.9401
1.43	1.5883	0.9401
1.419	1.5873	0.9401
1.4184	1.5896	0.9401
1.4023	1.5849	0.9401
1.4081	1.5838	0.9401
1.4247	1.5859	0.9401
1.4145	1.5866	0.9401
1.4249	1.5877	0.9401
1.4117	1.5873	0.9401
1.457	1.5865	0.9401
1.5025	1.591	0.9401
1.4472	1.5855	0.9376
1.44	1.5882	0.9376
1.4215	1.5862	0.9376
1.3985	1.583	0.9376
1.4114	1.5879	0.9376
1.5594	1.5915	0.9376
1.4125	1.5882	0.9376
1.431	1.5852	0.9376
1.4488	1.5877	0.9376
1.4288	1.5846	0.9376
1.4596	1.5858	0.9376
1.426	1.586	0.9376
1.3963	1.583	0.9376
1.4251	1.5878	0.9376
1.4223	1.5831	0.9352
1.4501	1.5834	0.9352
1.4538	1.5905	0.9352
1.3859	1.5862	0.9352
1.4263	1.5878	0.9352
1.4886	1.5837	0.9352
1.4052	1.5877	0.9352
1.4394	1.5887	0.9352
1.44	1.5853	0.9352
1.4063	1.5865	0.9352
1.4151	1.5863	0.9352
1.5078	1.5901	0.9352
1.4481	1.592	0.9352
1.4138	1.5853	0.9352
1.4033	1.5831	0.9352
1.417	1.5847	0.9352
1.3829	1.5846	0.9347
1.4401	1.584	0.9347
1.4496	1.5842	0.9347
1.4432	1.5905	0.9347
1.4249	1.5902	0.9347
1.4367	1.5893	0.9347
1.4368	1.5857	0.9347
1.4277	1.5895	0.9347
1.4387	1.5847	0.9347
1.4539	1.5845	0.9347
1.416	1.5839	0.9347
1.4726	1.5909	0.9347
1.4322	1.5909	0.874
1.4446	1.588	0.874
1.419	1.5893	0.874
1.4302	1.5924	0.874
1.4675	1.589	0.874
1.5064	1.5874	0.874
1.4106	1.5887	0.874
1.4771	1.5928	0.874
1.4023	1.5876	0.8736
1.4272	1.5845	0.8736
1.4959	1.593	0.8736
1.4473	1.5867	0.8736
1.4704	1.5858	0.8736
1.431	1.5887	0.8736
1.4926	1.5943	0.8736
1.4944	1.5872	0.8736
1.4643	1.5913	0.8736
1.4344	1.5911	0.8736
1.4475	1.5879	0.8736
1.4766	1.5892	0.8736
1.4946	1.5893	0.8736
1.4393	1.5871	0.873
1.4884	1.5868	0.873
1.461	1.5916	0.873
1.4058	1.587	0.873
1.4226	1.5859	0.873
1.3996	1.5873	0.873
1.4124	1.5877	0.873
1.4021	1.5832	0.873
1.464	1.5898	0.873
1.4422	1.5915	0.873
1.4509	1.5858	0.873
1.4538	1.586	0.873
1.506	1.5847	0.873
1.4301	1.5885	0.873
1.4677	1.5877	0.8728
1.4688	1.5874	0.8728
1.4886	1.5887	0.8728
1.418	1.5908	0.8728
1.4716	1.5955	0.8728
1.4689	1.5925	0.8728
1.4755	1.5947	0.8728
1.4177	1.5846	0.8728
1.4695	1.5908	0.8728
1.4407	1.59	0.8728
1.4655	1.5888	0.8728
1.4424	1.5915	0.8702
1.443	1.5933	0.8702
1.4835	1.5902	0.8702
1.4185	1.5825	0.8702
1.4298	1.5864	0.8702
1.4731	1.593	0.8702
1.4891	1.5926	0.8702
1.457	1.5869	0.8702
1.4173	1.5822	0.8702
1.5154	1.5891	0.8649
1.4362	1.5899	0.8649
1.4394	1.5895	0.8649
1.4376	1.5879	0.8649
1.502	1.5944	0.8649
1.4948	1.5921	0.8649
1.4663	1.5958	0.8649
1.4322	1.5885	0.8649
1.4316	1.5885	0.8649
1.4647	1.5936	0.8649
1.5209	1.5924	0.8649
1.4418	1.5885	0.8649
1.4541	1.5811	0.8649
1.4306	1.5887	0.8649
1.451	1.5912	0.8649
1.4619	1.5908	0.8649
1.5484	1.5898	0.8649
1.4137	1.5901	0.8618
1.4342	1.5851	0.8618
1.465	1.5833	0.8618
1.4628	1.585	0.8618
1.4249	1.5903	0.8618
1.4485	1.5943	0.8618
1.4172	1.5844	0.8618
1.4023	1.5867	0.8618
1.4489	1.5843	0.8618
1.4682	1.5909	0.8618
1.4681	1.5902	0.8595
1.4719	1.5876	0.8595
1.4507	1.5872	0.8595
1.4252	1.591	0.8595
1.4387	1.591	0.8595
1.4467	1.5888	0.8595
1.4418	1.5892	0.8595
1.4429	1.5867	0.8595
1.4225	1.5896	0.8595
1.4226	1.5867	0.8595
1.4318	1.5916	0.8595
1.4382	1.5846	0.8595
1.4582	1.59	0.8595
1.462	1.5913	0.8595
1.4645	1.5893	0.8595
1.4902	1.5899	0.8595
1.456	1.5892	0.8595
1.4799	1.5908	0.8595
1.4164	1.5872	0.8595
1.4698	1.5884	0.8595
1.4503	1.5877	0.8595
1.4214	1.5876	0.8573
1.4225	1.5866	0.8573
1.424	1.5898	0.8573
1.41	1.5872	0.8573
1.4208	1.5861	0.8573
1.3987	1.5833	0.8573
1.5093	1.5882	0.8573
1.3966	1.5853	0.8573
1.4444	1.5886	0.8573
1.4856	1.5911	0.8573
1.3945	1.5842	0.8573
1.4357	1.5861	0.8573
1.4233	1.5853	0.8573
1.4804	1.5813	0.8573
1.4998	1.5989	0.8573
1.4641	1.5862	0.8573
1.4087	1.5865	0.8573
1.4413	1.5869	0.8573
1.4794	1.5909	0.8573
1.4451	1.5846	0.8573
1.4153	1.5828	0.8568
1.4263	1.5877	0.8568
1.4363	1.586	0.8568
1.4636	1.5911	0.8568
1.5027	1.5907	0.8568
1.4337	1.5867	0.8568
1.4422	1.5831	0.8568
1.5137	1.589	0.8568
1.4833	1.5923	0.8568
1.4231	1.585	0.8568
1.4477	1.5857	0.8568
1.416	1.5871	0.8568
1.4443	1.5872	0.8568
1.4176	1.5909	0.8568
1.4128	1.583	0.8568
1.4347	1.593	0.8568
1.4326	1.5901	0.8568
1.4664	1.589	0.8568
1.4924	1.5903	0.8568
1.4159	1.5853	0.8568
1.4411	1.5862	0.8568
1.4382	1.5858	0.7945
1.5434	1.6	0.7945
1.3999	1.5881	0.7945
1.403	1.5871	0.7945
1.468	1.5936	0.7945
1.452	1.5888	0.7945
1.5535	1.5895	0.7945
1.4708	1.5917	0.7945
1.4388	1.5897	0.7945
1.4459	1.589	0.7945
1.4363	1.5925	0.7945
1.4645	1.5925	0.7945
1.4412	1.5877	0.7945
1.4975	1.593	0.7945
1.4327	1.5884	0.7942
1.4555	1.5951	0.7942
1.4298	1.5923	0.7942
1.4251	1.5914	0.7942
1.495	1.5922	0.7942
1.5013	1.586	0.7942
1.5133	1.5921	0.7942
1.4278	1.5825	0.7942
1.439	1.5827	0.7942
1.4606	1.5893	0.7942
1.4811	1.5894	0.7942
1.4414	1.5881	0.7942
1.4399	1.5869	0.7942
1.4347	1.5931	0.7942
1.4363	1.5871	0.7942
1.4801	1.589	0.7942
1.5192	1.5936	0.7942
1.479	1.5887	0.7942
1.4901	1.5873	0.7942
1.4435	1.5924	0.7942
1.4126	1.5878	0.7942
1.4141	1.5868	0.7942
1.4157	1.5874	0.7942
1.4846	1.5841	0.7942
1.4461	1.5875	0.7942
1.5096	1.5884	0.7942
1.4025	1.5874	0.7936
1.4177	1.5853	0.7936
1.5179	1.5908	0.7936
1.4534	1.5826	0.7936
1.4501	1.5888	0.7936
1.4715	1.5835	0.7936
1.4578	1.5909	0.7936
1.4602	1.5838	0.7936
1.4766	1.5851	0.7936
1.4197	1.5906	0.7936
1.4084	1.5844	0.7936
1.4871	1.595	0.7936
1.4964	1.59	0.7936
1.43	1.5917	0.7936
1.4856	1.5945	0.7936
1.5365	1.5889	0.7936
1.4497	1.5926	0.7936
1.427	1.5881	0.7936
1.4283	1.5875	0.7936
1.5038	1.5857	0.7936
1.3937	1.589	0.7935
1.5302	1.5929	0.7935
1.5106	1.5933	0.7935
1.4534	1.5867	0.7935
1.4199	1.5877	0.7935
1.4821	1.5928	0.7935
1.4607	1.5913	0.7935
1.446	1.5848	0.7935
1.458	1.5903	0.7935
1.4382	1.5926	0.7935
1.4487	1.5921	0.7935
1.4847	1.5899	0.7911
1.5384	1.5872	0.7911
1.4305	1.5864	0.7911
1.3995	1.5868	0.7911
1.4852	1.5895	0.7911
1.4355	1.5897	0.7911
1.5619	1.5891	0.7911
1.5482	1.5913	0.7911
1.4082	1.5859	0.7911
1.4416	1.5868	0.7911
1.5129	1.5859	0.7911
1.4182	1.5887	0.7911
1.5174	1.5938	0.7911
1.5037	1.5907	0.7911
1.4565	1.5884	0.7911
1.4549	1.5935	0.7911
1.4452	1.5875	0.7911
1.4783	1.5887	0.7911
1.4977	1.5912	0.7911
1.4248	1.5862	0.7863
1.4258	1.59	0.7863
1.4224	1.5856	0.7863
1.5105	1.5903	0.7863
1.4829	1.5907	0.7863
1.4679	1.5859	0.7863
1.3953	1.5796	0.7863
1.4384	1.5918	0.7863
1.4371	1.5881	0.7863
1.4534	1.5874	0.7863
1.4058	1.5848	0.7863
1.3971	1.5865	0.7863
1.4077	1.5821	0.7863
1.4462	1.591	0.7863
1.4754	1.5951	0.7863
1.4309	1.5901	0.7863
1.4436	1.5891	0.7863
1.5702	1.5899	0.7863
1.4648	1.5871	0.7863
1.4954	1.5923	0.7863
1.4241	1.5895	0.7863
1.4755	1.5969	0.7863
1.418	1.5891	0.7863
1.4636	1.5921	0.7863
1.4767	1.595	0.7863
1.4892	1.5928	0.7863
1.4202	1.584	0.7834
1.3964	1.5868	0.7834
1.4137	1.5843	0.7834
1.4294	1.5914	0.7834
1.4639	1.5908	0.7834
1.4096	1.5889	0.7834
1.4568	1.5928	0.7834
1.4756	1.59	0.7834
1.4219	1.5919	0.7834
1.453	1.5953	0.7834
1.4291	1.5883	0.7834
1.4509	1.5828	0.7834
1.4127	1.5852	0.7834
1.4579	1.5923	0.7834
1.4272	1.5856	0.7834
1.4242	1.588	0.7834
1.5028	1.5818	0.7834
1.501	1.5917	0.7834
1.5299	1.5936	0.7834
1.459	1.5929	0.7834
1.4674	1.589	0.7813
1.4611	1.5795	0.7813
1.4037	1.5849	0.7813
1.4429	1.5876	0.7813
1.4584	1.5913	0.7813
1.4678	1.5875	0.7813
1.4299	1.588	0.7813
1.4821	1.5926	0.7813
1.4279	1.5937	0.7813
1.4626	1.5859	0.7813
1.4439	1.5928	0.7813
1.4726	1.5926	0.7813
1.4097	1.5868	0.7813
1.4201	1.5878	0.7813
1.4299	1.5846	0.7813
1.4188	1.5888	0.7813
1.5057	1.5928	0.7813
1.4548	1.5875	0.7813
1.5267	1.5965	0.7813
1.4685	1.5927	0.7793
1.4139	1.5889	0.7793
1.5102	1.5815	0.7793
1.455	1.5935	0.7793
1.4403	1.5883	0.7793
1.4265	1.5857	0.7793
1.403	1.5895	0.7793
1.4972	1.5928	0.7793
1.4083	1.5855	0.7793
1.4041	1.5897	0.7793
1.4382	1.5853	0.7793
1.4142	1.5866	0.7793
1.4088	1.5905	0.7793
1.449	1.5913	0.7793
1.468	1.5942	0.7793
1.4872	1.5911	0.7793
1.4586	1.593	0.7793
1.4956	1.5963	0.7793
1.4565	1.5926	0.7793
1.4392	1.5923	0.7793
1.4472	1.5839	0.7793
1.4905	1.5916	0.7793
1.4422	1.5915	0.7793
1.454	1.5873	0.7793
1.5219	1.5912	0.7793
1.4293	1.5886	0.7793
1.4109	1.5891	0.7789
1.4793	1.5895	0.7789
1.5017	1.5863	0.7789
1.4231	1.5872	0.7789
1.4456	1.5833	0.7789
1.4628	1.5909	0.7789
1.4178	1.5818	0.7789
1.4492	1.5918	0.7789
1.4621	1.5896	0.7789
1.4587	1.5844	0.7789
1.4861	1.5928	0.7789
1.4363	1.5894	0.7789
1.4398	1.587	0.7789
1.4342	1.5939	0.7789
1.4055	1.5867	0.7789
1.4677	1.593	0.7789
1.4499	1.5859	0.7789
1.4249	1.584	0.7789
1.4712	1.5859	0.7789
1.4912	1.5899	0.7789
1.4292	1.5882	0.7789
1.4241	1.5829	0.7789
1.5002	1.5968	0.7789
1.4601	1.5862	0.7151
1.4487	1.5888	0.7151
1.4497	1.5931	0.7151
1.4629	1.5894	0.7151
1.5309	1.6014	0.7151
1.5001	1.5954	0.7151
1.4399	1.5892	0.7151
1.5278	1.5968	0.7151
1.4556	1.5935	0.7151
1.4647	1.5857	0.7151
1.5737	1.5941	0.7151
1.4356	1.5867	0.7148
1.4633	1.5918	0.7148
1.4864	1.5951	0.7148
1.4506	1.5942	0.7148
1.4003	1.591	0.7148
1.4678	1.5828	0.7148
1.4514	1.5956	0.7148
1.4346	1.5927	0.7148
1.4202	1.5832	0.7148
1.4815	1.5908	0.7148
1.406	1.587	0.7148
1.4449	1.5869	0.7148
1.4018	1.5833	0.7148
1.4374	1.5912	0.7148
1.4348	1.5894	0.7148
1.4628	1.5905	0.7148
