# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# initSize	totGrowth	rejuvenation
0.74359266	3.4047	0.9523
0.71296146	3.4861	0.9523
0.74359266	3.3328	0.9523
0.7407847999999999	3.3576	0.9523
0.73925324	3.4973	0.9523
0.77065022	3.1659	0.9523
0.7295533599999999	3.6045	0.9523
0.76043982	3.2136	0.9523
0.7854553	3.2243	0.9523
0.7918368	3.108	0.9523
0.7701397	3.2526	0.9523
0.77830802	3.2435	0.9522
0.7864763399999999	3.3684	0.9522
0.7420610999999999	3.2915	0.9522
0.8020472	3.0871	0.9522
0.75073994	3.3738	0.9522
0.72572446	3.3929	0.9522
0.73261648	3.5055	0.9493
0.75788722	3.263	0.9493
0.83574152	3.0881	0.9493
0.77830802	3.3741	0.9493
0.76095034	3.458	0.9493
0.74027428	3.6142	0.9493
0.7119404199999999	3.5217	0.9493
0.76350294	3.2751	0.9493
0.771416	3.1883	0.9493
0.74946364	3.2726	0.9493
0.78315796	3.4296	0.9493
0.81251286	3.1611	0.9493
0.7926025800000001	3.1405	0.9493
0.7926025800000001	3.3878	0.9493
0.7484426	3.3306	0.9436
0.78494478	3.2996	0.9436
0.7433373999999999	3.4583	0.9436
0.7701397	3.2413	0.9436
0.7829027	3.3835	0.9436
0.77677646	3.2755	0.9436
0.7167903600000001	3.5411	0.9436
0.77371334	3.1758	0.9436
0.77601068	3.2005	0.9436
0.7563556599999999	3.3997	0.9401
0.75048468	3.3245	0.9401
0.74410318	3.3281	0.9401
0.71474828	3.6208	0.9401
0.73848746	3.3184	0.9401
0.75431358	3.2352	0.9401
0.7535478	3.344	0.9401
0.73363752	3.4521	0.9401
0.73746642	3.5051	0.9401
0.73261648	3.3892	0.9401
0.78877368	3.1831	0.9401
0.8079181799999999	3.1376	0.9401
0.78213692	3.2411	0.9376
0.76350294	3.2604	0.9376
0.7369558999999999	3.6634	0.9376
0.733127	3.4205	0.9376
0.7308296599999999	3.3836	0.9376
0.85003608	2.9751	0.9376
0.72649024	3.4418	0.9376
0.7752449	3.1482	0.9376
0.77983958	3.146	0.9376
0.76911866	3.2463	0.9376
0.7926025800000001	3.2357	0.9376
0.7614608599999999	3.2365	0.9376
0.74155058	3.2925	0.9376
0.7561004	3.2233	0.9376
0.7752449	3.1608	0.9352
0.7984735599999999	3.165	0.9352
0.76324768	3.3157	0.9352
0.6973906000000001	3.5479	0.9352
0.74231636	3.4271	0.9352
0.83191262	3.0826	0.9352
0.7224060800000001	3.4263	0.9352
0.75176098	3.418	0.9352
0.77805276	3.2095	0.9352
0.73108492	3.3832	0.9352
0.7275112800000001	3.623	0.9352
0.8165970199999999	3.0974	0.9352
0.74129532	3.5511	0.9352
0.73797694	3.467	0.9352
0.7458899999999999	3.3175	0.9352
0.75533462	3.2781	0.9352
0.69688008	3.5777	0.9347
0.78264744	3.2755	0.9347
0.7982183	3.0734	0.9347
0.75303728	3.334	0.9347
0.7267454999999999	3.5003	0.9347
0.74665578	3.4156	0.9347
0.77167126	3.2388	0.9347
0.73848746	3.4013	0.9347
0.7854553	3.1125	0.9347
0.7997498599999999	3.0839	0.9347
0.7589082599999999	3.2602	0.9347
0.7762659399999999	3.389	0.9347
0.7275112800000001	3.5733	0.874
0.7688634	3.2452	0.874
0.7239376399999999	3.5051	0.874
0.71985348	3.5713	0.874
0.7829027	3.2938	0.874
0.8270626799999999	3.1271	0.874
0.73134018	3.3443	0.874
0.771416	3.389	0.874
0.7165351	3.4703	0.8736
0.7701397	3.2114	0.8736
0.7903052399999999	3.2732	0.8736
0.78086062	3.1691	0.8736
0.8063866199999999	3.0963	0.8736
0.74793208	3.3485	0.8736
0.7803500999999999	3.3354	0.8736
0.8178733199999999	3.2297	0.8736
0.7637582	3.5161	0.8736
0.74027428	3.3824	0.8736
0.78060536	3.1171	0.8736
0.7956657	3.1369	0.8736
0.81302338	3.0423	0.8736
0.76784236	3.244	0.873
0.8145549400000001	3.2165	0.873
0.76299242	3.3573	0.873
0.7216403	3.4674	0.873
0.7535478	3.3094	0.873
0.7007089799999999	3.6434	0.873
0.74129532	3.281	0.873
0.7489531199999999	3.2638	0.873
0.77932906	3.2205	0.873
0.74486896	3.3905	0.873
0.7918368	3.0897	0.873
0.7877526399999999	3.1935	0.873
0.8411019799999999	3.0052	0.873
0.74869786	3.338	0.873
0.7918368	3.1937	0.8728
0.7951551800000001	3.1741	0.8728
0.8058760999999999	3.1726	0.8728
0.70709048	3.6641	0.8728
0.75712144	3.3688	0.8728
0.7726923	3.2418	0.8728
0.7627371599999999	3.381	0.8728
0.7489531199999999	3.4044	0.8728
0.7803500999999999	3.215	0.8728
0.75456884	3.31	0.8728
0.78698686	3.1718	0.8728
0.74486896	3.3914	0.8702
0.7262349800000001	3.6458	0.8702
0.79362362	3.2117	0.8702
0.7744791200000001	3.1585	0.8702
0.75712144	3.3314	0.8702
0.7650345000000001	3.4551	0.8702
0.78698686	3.264	0.8702
0.78315796	3.2749	0.8702
0.76554502	3.3278	0.8702
0.8265521600000001	3.0864	0.8649
0.73772168	3.546	0.8649
0.75329254	3.3332	0.8649
0.76299242	3.25	0.8649
0.78979472	3.2745	0.8649
0.79592096	3.1894	0.8649
0.7420610999999999	3.6188	0.8649
0.7433373999999999	3.4635	0.8649
0.73721116	3.6293	0.8649
0.75405832	3.4564	0.8649
0.8204259199999999	3.0373	0.8649
0.7601845599999999	3.3168	0.8649
0.81812858	3.0454	0.8649
0.74486896	3.3919	0.8649
0.758653	3.3094	0.8649
0.7770317200000001	3.1812	0.8649
0.85233342	2.8966	0.8649
0.70453788	3.6737	0.8618
0.7762659399999999	3.1729	0.8618
0.8160864999999999	3.0353	0.8618
0.80408928	3.0963	0.8618
0.72342712	3.5525	0.8618
0.72649024	3.6957	0.8618
0.7612056	3.2215	0.8618
0.7282770599999999	3.3662	0.8618
0.7951551800000001	3.109	0.8618
0.77422386	3.3091	0.8618
0.7752449	3.3614	0.8595
0.79489992	3.2187	0.8595
0.7726923	3.4398	0.8595
0.72087452	3.5513	0.8595
0.73491382	3.563	0.8595
0.76095034	3.3661	0.8595
0.7675871	3.1814	0.8595
0.77065022	3.2867	0.8595
0.7226613399999999	3.5652	0.8595
0.758653	3.2106	0.8595
0.72700076	3.5213	0.8595
0.78341322	3.1405	0.8595
0.7732028200000001	3.237	0.8595
0.77371334	3.2032	0.8595
0.7880079	3.1169	0.8595
0.80408928	3.1101	0.8595
0.7734580799999999	3.2476	0.8595
0.78698686	3.2439	0.8595
0.74231636	3.3273	0.8595
0.78979472	3.2216	0.8595
0.78111588	3.143	0.8595
0.7356796	3.4675	0.8573
0.75048468	3.318	0.8573
0.7188324399999999	3.6647	0.8573
0.7318507	3.3837	0.8573
0.7471663	3.3667	0.8573
0.73848746	3.3428	0.8573
0.82604164	3.0895	0.8573
0.7239376399999999	3.4012	0.8573
0.75712144	3.4391	0.8573
0.7905605	3.2493	0.8573
0.7178114	3.5022	0.8573
0.7719265200000001	3.1953	0.8573
0.7640134599999999	3.2036	0.8573
0.84084672	2.9214	0.8573
0.76452398	3.5227	0.8573
0.80000512	3.0922	0.8573
0.72189556	3.541	0.8573
0.77116074	3.2295	0.8573
0.79004998	3.1639	0.8573
0.7915815399999999	3.1001	0.8573
0.76222664	3.2732	0.8568
0.75431358	3.2581	0.8568
0.771416	3.2202	0.8568
0.76452398	3.4624	0.8568
0.80689714	3.2465	0.8568
0.7683528799999999	3.194	0.8568
0.7954104399999999	3.1067	0.8568
0.8252758600000001	3.1887	0.8568
0.78060536	3.351	0.8568
0.76171612	3.2521	0.8568
0.7877526399999999	3.1216	0.8568
0.7305744	3.4901	0.8568
0.7721817799999999	3.2393	0.8568
0.72061926	3.4611	0.8568
0.7614608599999999	3.2352	0.8568
0.7201087399999999	3.5983	0.8568
0.7389979799999999	3.428	0.8568
0.7816263999999999	3.2972	0.8568
0.80868396	3.039	0.8568
0.74640052	3.3585	0.8568
0.77856328	3.157	0.8568
0.7744791200000001	3.2067	0.7945
0.8007709000000001	3.3161	0.7945
0.71219568	3.4711	0.7945
0.7249586800000001	3.3938	0.7945
0.7596740399999999	3.3965	0.7945
0.77856328	3.1504	0.7945
0.85335446	3.0607	0.7945
0.7701397	3.3929	0.7945
0.75405832	3.3031	0.7945
0.76554502	3.2545	0.7945
0.73593486	3.4031	0.7945
0.7624819	3.3513	0.7945
0.77065022	3.1934	0.7945
0.7982183	3.1281	0.7945
0.74027428	3.5799	0.7942
0.733127	3.6104	0.7942
0.71168516	3.7322	0.7942
0.73338226	3.3654	0.7942
0.79745252	3.1508	0.7942
0.83063632	3.0664	0.7942
0.8165970199999999	3.0365	0.7942
0.78520004	3.1167	0.7942
0.7928578399999999	3.1399	0.7942
0.77371334	3.3256	0.7942
0.80051564	3.0975	0.7942
0.7624819	3.2961	0.7942
0.7752449	3.1564	0.7942
0.73491382	3.3805	0.7942
0.76043982	3.3246	0.7942
0.79796304	3.1603	0.7942
0.80766292	3.2631	0.7942
0.80511032	3.0371	0.7942
0.82093644	2.9751	0.7942
0.73108492	3.6404	0.7942
0.73721116	3.3281	0.7942
0.73108492	3.4711	0.7942
0.7430821400000001	3.2997	0.7942
0.82936002	2.9724	0.7942
0.7765212	3.1764	0.7942
0.82604164	3.0631	0.7942
0.71832192	3.4568	0.7936
0.75329254	3.2813	0.7936
0.8199154	3.189	0.7936
0.80817344	3.0862	0.7936
0.7739686	3.194	0.7936
0.82068118	3.0135	0.7936
0.7624819	3.3726	0.7936
0.81123656	3.0125	0.7936
0.81710754	3.0264	0.7936
0.71117464	3.6446	0.7936
0.74614526	3.3101	0.7936
0.77601068	3.2706	0.7936
0.8058760999999999	3.1834	0.7936
0.74001902	3.3199	0.7936
0.771416	3.4065	0.7936
0.84620718	2.9494	0.7936
0.74257162	3.4829	0.7936
0.7433373999999999	3.4024	0.7936
0.76069508	3.2041	0.7936
0.8354862599999999	2.9919	0.7936
0.7068352199999999	3.448	0.7935
0.8211917	3.1315	0.7935
0.81174708	3.0306	0.7935
0.7877526399999999	3.1295	0.7935
0.73874272	3.3918	0.7935
0.77983958	3.2825	0.7935
0.7670765799999999	3.2967	0.7935
0.7926025800000001	3.0792	0.7935
0.7770317200000001	3.1639	0.7935
0.73006388	3.5106	0.7935
0.76171612	3.2081	0.7935
0.80026038	3.115	0.7911
0.85514128	2.8953	0.7911
0.7675871	3.1832	0.7911
0.70019846	3.6856	0.7911
0.796942	3.2918	0.7911
0.74486896	3.4	0.7911
0.86126752	2.9691	0.7911
0.84263354	3.016	0.7911
0.73210596	3.4184	0.7911
0.7701397	3.2596	0.7911
0.8441651	2.9028	0.7911
0.74257162	3.2849	0.7911
0.80689714	3.1813	0.7911
0.8084286999999999	3.2026	0.7911
0.77932906	3.2062	0.7911
0.7446136999999999	3.4689	0.7911
0.7757554200000001	3.177	0.7911
0.7954104399999999	3.2274	0.7911
0.80536558	3.1066	0.7911
0.74920838	3.4001	0.7863
0.7267454999999999	3.532	0.7863
0.758653	3.2547	0.7863
0.8165970199999999	3.1409	0.7863
0.7943894	3.1477	0.7863
0.8007709000000001	3.1978	0.7863
0.76095034	3.2193	0.7863
0.74231636	3.3648	0.7863
0.7563556599999999	3.3408	0.7863
0.7777974999999999	3.2715	0.7863
0.74537948	3.275	0.7863
0.7093878199999999	3.5344	0.7863
0.76324768	3.2023	0.7863
0.7502294199999999	3.4002	0.7863
0.75661092	3.5585	0.7863
0.74052954	3.3828	0.7863
0.76043982	3.3021	0.7863
0.86407538	2.9196	0.7863
0.7971972599999999	3.096	0.7863
0.80000512	3.1083	0.7863
0.7280217999999999	3.5062	0.7863
0.75048468	3.4834	0.7863
