# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# daughter	rls	rejuvenation
1.0	62.0	4.1261
1.0	61.0	3.9746
5.0	59.0	3.9709
1.0	58.0	3.8286
6.0	58.0	3.5706
8.0	57.0	3.4379
1.0	52.0	3.3598
2.0	56.0	3.0179
3.0	56.0	2.9614
1.0	48.0	2.9364
1.0	57.0	2.8128
2.0	45.0	2.7261
7.0	53.0	2.7261
6.0	49.0	2.7002
4.0	53.0	2.6983
3.0	49.0	2.6637
5.0	46.0	2.6497
3.0	49.0	2.6106
6.0	48.0	2.5784
2.0	51.0	2.5703
4.0	42.0	2.5162
9.0	44.0	2.4924
1.0	37.0	2.4222
7.0	45.0	2.3804
4.0	44.0	2.3366
8.0	43.0	2.2942
7.0	40.0	2.2719
2.0	43.0	2.2719
4.0	41.0	2.2719
7.0	44.0	2.2659
5.0	42.0	2.2588
2.0	34.0	2.2217
7.0	40.0	2.2151
9.0	38.0	2.1443
6.0	38.0	2.1424
4.0	41.0	2.136
3.0	41.0	2.123
3.0	39.0	2.1153
3.0	33.0	2.1042
1.0	40.0	2.1042
7.0	42.0	2.1042
2.0	38.0	2.0634
3.0	36.0	2.063
12.0	40.0	2.0569
4.0	39.0	2.0569
6.0	40.0	2.0263
10.0	41.0	2.0263
2.0	37.0	2.0263
8.0	39.0	2.0251
2.0	39.0	2.0251
3.0	38.0	1.9778
2.0	33.0	1.9658
4.0	37.0	1.9534
5.0	37.0	1.9483
4.0	40.0	1.9483
5.0	44.0	1.9472
1.0	38.0	1.9068
9.0	44.0	1.906
5.0	36.0	1.906
2.0	30.0	1.9047
5.0	34.0	1.9043
2.0	41.0	1.8986
1.0	30.0	1.8871
4.0	34.0	1.8871
6.0	31.0	1.8802
1.0	35.0	1.8752
1.0	40.0	1.8704
2.0	37.0	1.8704
3.0	30.0	1.8704
6.0	37.0	1.8266
1.0	36.0	1.8266
4.0	38.0	1.825
1.0	32.0	1.8195
5.0	40.0	1.7914
5.0	39.0	1.7479
2.0	34.0	1.7472
6.0	35.0	1.7472
2.0	28.0	1.7456
2.0	29.0	1.7456
5.0	36.0	1.7299
10.0	45.0	1.719
4.0	33.0	1.7135
1.0	41.0	1.7135
2.0	35.0	1.7135
3.0	32.0	1.6678
4.0	35.0	1.6663
3.0	30.0	1.6663
4.0	30.0	1.6512
2.0	31.0	1.6452
10.0	36.0	1.6452
5.0	34.0	1.6408
1.0	34.0	1.6408
8.0	38.0	1.6408
8.0	34.0	1.6366
3.0	33.0	1.6366
2.0	33.0	1.6366
13.0	37.0	1.6357
3.0	31.0	1.6357
1.0	35.0	1.589
1.0	30.0	1.589
3.0	31.0	1.5884
6.0	33.0	1.5884
7.0	38.0	1.5884
1.0	32.0	1.5884
8.0	32.0	1.5884
6.0	33.0	1.5884
5.0	38.0	1.5872
4.0	32.0	1.5869
1.0	28.0	1.5869
5.0	32.0	1.5869
1.0	34.0	1.5822
2.0	33.0	1.5726
1.0	25.0	1.5726
6.0	35.0	1.5669
4.0	34.0	1.5669
1.0	38.0	1.5627
8.0	32.0	1.5627
8.0	35.0	1.5587
1.0	33.0	1.5587
6.0	36.0	1.5587
12.0	44.0	1.5578
4.0	28.0	1.5096
2.0	32.0	1.5096
8.0	33.0	1.5096
6.0	27.0	1.5096
5.0	33.0	1.5089
5.0	25.0	1.5079
3.0	34.0	1.5079
2.0	33.0	1.5079
10.0	33.0	1.5031
6.0	34.0	1.5031
2.0	33.0	1.4885
1.0	37.0	1.4885
1.0	25.0	1.4885
5.0	33.0	1.4846
5.0	31.0	1.4846
4.0	36.0	1.4807
5.0	28.0	1.4807
10.0	33.0	1.4799
10.0	33.0	1.4799
3.0	33.0	1.4799
1.0	30.0	1.4799
5.0	29.0	1.4799
2.0	34.0	1.4799
3.0	35.0	1.4799
7.0	28.0	1.4301
1.0	24.0	1.4295
3.0	33.0	1.4285
2.0	27.0	1.4285
1.0	30.0	1.4285
3.0	24.0	1.4283
4.0	29.0	1.4283
3.0	25.0	1.424
3.0	29.0	1.424
2.0	32.0	1.4153
1.0	27.0	1.4153
3.0	31.0	1.4102
6.0	27.0	1.4102
2.0	36.0	1.4102
3.0	31.0	1.4102
1.0	29.0	1.4064
1.0	27.0	1.4064
7.0	27.0	1.4064
2.0	28.0	1.4064
2.0	26.0	1.4028
2.0	24.0	1.4028
3.0	28.0	1.4028
3.0	31.0	1.4028
3.0	28.0	1.402
4.0	35.0	1.402
2.0	26.0	1.402
4.0	26.0	1.3507
1.0	30.0	1.3507
4.0	24.0	1.3507
3.0	24.0	1.3501
7.0	28.0	1.3501
4.0	27.0	1.3501
4.0	29.0	1.3501
5.0	34.0	1.3491
4.0	25.0	1.3491
6.0	28.0	1.3491
1.0	27.0	1.3489
4.0	31.0	1.3449
15.0	42.0	1.3449
1.0	27.0	1.3449
4.0	25.0	1.3449
5.0	30.0	1.3367
12.0	33.0	1.3367
3.0	30.0	1.3367
2.0	34.0	1.3367
1.0	26.0	1.3367
1.0	27.0	1.3367
3.0	25.0	1.3367
9.0	31.0	1.3318
1.0	22.0	1.3318
1.0	31.0	1.3318
1.0	31.0	1.3318
2.0	30.0	1.3318
4.0	26.0	1.3283
2.0	30.0	1.3283
7.0	30.0	1.3283
8.0	30.0	1.3283
5.0	27.0	1.3283
2.0	32.0	1.3249
14.0	35.0	1.3249
3.0	30.0	1.3249
1.0	36.0	1.3249
1.0	22.0	1.3241
6.0	29.0	1.3241
5.0	27.0	1.3241
3.0	29.0	1.2712
2.0	32.0	1.2712
2.0	27.0	1.2698
1.0	27.0	1.2698
2.0	20.0	1.2698
1.0	30.0	1.2698
3.0	27.0	1.2698
1.0	19.0	1.2698
6.0	34.0	1.2696
2.0	26.0	1.2696
1.0	23.0	1.2658
1.0	32.0	1.2658
4.0	24.0	1.2658
4.0	26.0	1.2658
2.0	23.0	1.2658
1.0	34.0	1.2581
4.0	34.0	1.2581
2.0	30.0	1.2535
4.0	24.0	1.2535
8.0	26.0	1.2535
3.0	29.0	1.2502
2.0	26.0	1.2502
1.0	23.0	1.2502
2.0	23.0	1.2502
1.0	26.0	1.2469
1.0	31.0	1.2469
9.0	30.0	1.2469
8.0	28.0	1.2469
6.0	27.0	1.2469
3.0	27.0	1.2462
3.0	26.0	1.2462
2.0	27.0	1.2462
1.0	28.0	1.1918
6.0	24.0	1.1918
4.0	25.0	1.1918
3.0	26.0	1.1913
3.0	26.0	1.1913
1.0	21.0	1.1913
2.0	26.0	1.1913
2.0	23.0	1.1913
3.0	26.0	1.1904
6.0	25.0	1.1904
1.0	22.0	1.1904
4.0	30.0	1.1904
1.0	20.0	1.1904
2.0	29.0	1.1902
2.0	28.0	1.1902
5.0	27.0	1.1902
2.0	21.0	1.1902
1.0	25.0	1.1902
7.0	31.0	1.1867
4.0	27.0	1.1867
5.0	32.0	1.1867
2.0	23.0	1.1867
1.0	25.0	1.1795
2.0	22.0	1.1795
4.0	33.0	1.1795
5.0	24.0	1.1795
3.0	26.0	1.1751
4.0	27.0	1.1751
1.0	29.0	1.1751
4.0	30.0	1.172
4.0	26.0	1.172
12.0	33.0	1.172
9.0	26.0	1.172
1.0	26.0	1.172
3.0	25.0	1.169
2.0	26.0	1.169
7.0	30.0	1.169
8.0	26.0	1.169
3.0	24.0	1.169
2.0	26.0	1.169
7.0	29.0	1.1683
3.0	25.0	1.1683
1.0	25.0	1.1683
10.0	31.0	1.1683
2.0	23.0	1.1683
1.0	21.0	1.1683
9.0	26.0	1.1683
6.0	27.0	1.1683
1.0	19.0	1.1683
3.0	31.0	1.1123
5.0	26.0	1.1123
3.0	27.0	1.1123
5.0	29.0	1.1123
2.0	21.0	1.1123
7.0	24.0	1.1123
1.0	18.0	1.1123
3.0	25.0	1.1119
4.0	24.0	1.1119
4.0	22.0	1.1119
2.0	25.0	1.1119
2.0	23.0	1.1119
1.0	24.0	1.1119
2.0	20.0	1.1111
1.0	25.0	1.1111
1.0	19.0	1.1111
3.0	25.0	1.1111
6.0	28.0	1.1111
8.0	28.0	1.1111
3.0	24.0	1.1111
2.0	25.0	1.1111
4.0	26.0	1.1111
3.0	35.0	1.1109
3.0	24.0	1.1109
3.0	29.0	1.1109
2.0	32.0	1.1109
4.0	23.0	1.1109
4.0	25.0	1.1075
3.0	24.0	1.1075
1.0	21.0	1.1075
3.0	31.0	1.1075
4.0	22.0	1.1075
3.0	22.0	1.1075
2.0	29.0	1.1075
7.0	29.0	1.1075
1.0	25.0	1.1075
2.0	26.0	1.1008
2.0	26.0	1.1008
6.0	24.0	1.1008
1.0	22.0	1.1008
2.0	24.0	1.1008
2.0	24.0	1.1008
4.0	24.0	1.1008
12.0	33.0	1.1008
3.0	25.0	1.1008
1.0	18.0	1.1008
3.0	23.0	1.1008
6.0	22.0	1.1008
8.0	24.0	1.1008
2.0	25.0	1.0968
7.0	32.0	1.0968
1.0	26.0	1.0968
5.0	22.0	1.0968
2.0	23.0	1.0968
1.0	24.0	1.0968
4.0	21.0	1.0968
2.0	19.0	1.0968
2.0	23.0	1.0939
2.0	32.0	1.0939
3.0	23.0	1.0939
1.0	22.0	1.0939
4.0	23.0	1.0939
4.0	25.0	1.0939
5.0	25.0	1.0939
6.0	30.0	1.0939
2.0	20.0	1.0939
3.0	20.0	1.0939
5.0	28.0	1.0939
5.0	27.0	1.0911
2.0	27.0	1.0911
5.0	26.0	1.0911
2.0	25.0	1.0911
2.0	25.0	1.0911
3.0	25.0	1.0911
6.0	25.0	1.0911
3.0	24.0	1.0904
4.0	24.0	1.0904
2.0	21.0	1.0904
4.0	36.0	1.0904
2.0	21.0	1.0904
5.0	23.0	1.0904
7.0	25.0	1.0904
9.0	26.0	1.0904
9.0	26.0	1.0904
2.0	25.0	1.0904
4.0	26.0	1.0904
7.0	27.0	1.0329
7.0	30.0	1.0329
5.0	25.0	1.0324
2.0	29.0	1.0324
4.0	19.0	1.0324
3.0	22.0	1.0324
5.0	26.0	1.0324
2.0	19.0	1.0324
4.0	26.0	1.0324
7.0	22.0	1.0324
4.0	22.0	1.0324
1.0	18.0	1.0317
3.0	28.0	1.0317
5.0	22.0	1.0317
3.0	26.0	1.0317
4.0	24.0	1.0317
3.0	18.0	1.0317
3.0	20.0	1.0315
2.0	27.0	1.0315
10.0	28.0	1.0315
5.0	26.0	1.0284
4.0	29.0	1.0284
9.0	25.0	1.0284
5.0	22.0	1.0284
4.0	23.0	1.0222
1.0	23.0	1.0222
3.0	28.0	1.0222
3.0	23.0	1.0222
4.0	24.0	1.0222
2.0	23.0	1.0222
7.0	21.0	1.0222
1.0	24.0	1.0185
3.0	23.0	1.0185
4.0	23.0	1.0185
1.0	22.0	1.0185
4.0	26.0	1.0185
3.0	27.0	1.0185
4.0	22.0	1.0185
3.0	23.0	1.0158
8.0	25.0	1.0158
2.0	25.0	1.0158
6.0	22.0	1.0158
1.0	20.0	1.0158
1.0	21.0	1.0158
2.0	22.0	1.0158
5.0	25.0	1.0158
1.0	25.0	1.0158
1.0	21.0	1.0158
3.0	27.0	1.0158
3.0	25.0	1.0158
1.0	18.0	1.0131
3.0	18.0	1.0131
2.0	23.0	1.0131
3.0	28.0	1.0131
6.0	26.0	1.0131
3.0	26.0	1.0131
1.0	26.0	1.0131
1.0	25.0	1.0131
3.0	25.0	1.0131
8.0	25.0	1.0131
3.0	26.0	1.0131
6.0	22.0	1.0131
1.0	24.0	1.0131
5.0	24.0	1.0131
14.0	31.0	1.0131
3.0	22.0	1.0131
3.0	21.0	1.0125
7.0	25.0	1.0125
3.0	27.0	1.0125
4.0	24.0	1.0125
1.0	24.0	1.0125
3.0	24.0	1.0125
1.0	19.0	1.0125
2.0	19.0	1.0125
2.0	23.0	1.0125
1.0	18.0	1.0125
6.0	25.0	0.9534
7.0	25.0	0.9534
5.0	30.0	0.9534
1.0	27.0	0.9534
8.0	26.0	0.9534
2.0	27.0	0.9534
6.0	22.0	0.9534
2.0	21.0	0.9534
13.0	27.0	0.953
1.0	26.0	0.953
2.0	25.0	0.953
3.0	22.0	0.953
7.0	26.0	0.953
2.0	20.0	0.953
2.0	22.0	0.953
6.0	24.0	0.953
3.0	22.0	0.953
3.0	20.0	0.953
3.0	23.0	0.953
5.0	22.0	0.953
2.0	19.0	0.953
5.0	19.0	0.953
2.0	22.0	0.9523
1.0	25.0	0.9523
1.0	20.0	0.9523
4.0	28.0	0.9523
3.0	25.0	0.9523
4.0	23.0	0.9523
1.0	24.0	0.9523
2.0	21.0	0.9523
1.0	18.0	0.9523
3.0	21.0	0.9523
2.0	21.0	0.9523
7.0	25.0	0.9522
1.0	18.0	0.9522
3.0	29.0	0.9522
7.0	23.0	0.9522
2.0	25.0	0.9522
1.0	22.0	0.9522
1.0	23.0	0.9493
4.0	26.0	0.9493
9.0	23.0	0.9493
1.0	20.0	0.9493
6.0	29.0	0.9493
4.0	26.0	0.9493
1.0	24.0	0.9493
3.0	24.0	0.9493
4.0	24.0	0.9493
2.0	24.0	0.9493
9.0	29.0	0.9493
8.0	23.0	0.9493
4.0	20.0	0.9493
2.0	19.0	0.9493
2.0	22.0	0.9436
3.0	20.0	0.9436
1.0	21.0	0.9436
2.0	20.0	0.9436
3.0	20.0	0.9436
7.0	26.0	0.9436
2.0	28.0	0.9436
12.0	34.0	0.9436
3.0	21.0	0.9436
7.0	27.0	0.9401
2.0	22.0	0.9401
1.0	23.0	0.9401
2.0	26.0	0.9401
2.0	26.0	0.9401
4.0	26.0	0.9401
4.0	26.0	0.9401
2.0	27.0	0.9401
2.0	27.0	0.9401
2.0	24.0	0.9401
5.0	22.0	0.9401
1.0	17.0	0.9401
7.0	25.0	0.9376
2.0	21.0	0.9376
7.0	34.0	0.9376
5.0	33.0	0.9376
1.0	23.0	0.9376
1.0	14.0	0.9376
2.0	24.0	0.9376
5.0	22.0	0.9376
2.0	19.0	0.9376
7.0	26.0	0.9376
7.0	25.0	0.9376
3.0	23.0	0.9376
5.0	29.0	0.9376
1.0	20.0	0.9376
7.0	26.0	0.9352
10.0	27.0	0.9352
2.0	20.0	0.9352
1.0	28.0	0.9352
4.0	25.0	0.9352
11.0	25.0	0.9352
1.0	24.0	0.9352
4.0	24.0	0.9352
5.0	24.0	0.9352
2.0	25.0	0.9352
1.0	32.0	0.9352
2.0	17.0	0.9352
1.0	23.0	0.9352
5.0	30.0	0.9352
6.0	30.0	0.9352
4.0	26.0	0.9352
2.0	32.0	0.9347
10.0	29.0	0.9347
6.0	22.0	0.9347
1.0	20.0	0.9347
1.0	23.0	0.9347
3.0	23.0	0.9347
6.0	24.0	0.9347
2.0	22.0	0.9347
6.0	22.0	0.9347
7.0	22.0	0.9347
5.0	27.0	0.9347
4.0	22.0	0.9347
2.0	24.0	0.874
2.0	21.0	0.874
3.0	24.0	0.874
2.0	22.0	0.874
6.0	22.0	0.874
8.0	21.0	0.874
1.0	21.0	0.874
3.0	20.0	0.874
2.0	25.0	0.8736
7.0	25.0	0.8736
1.0	18.0	0.8736
5.0	21.0	0.8736
7.0	21.0	0.8736
1.0	22.0	0.8736
1.0	18.0	0.8736
10.0	24.0	0.8736
5.0	24.0	0.8736
1.0	20.0	0.8736
3.0	18.0	0.8736
4.0	18.0	0.8736
1.0	16.0	0.8736
4.0	22.0	0.873
10.0	24.0	0.873
1.0	20.0	0.873
1.0	26.0	0.873
3.0	25.0	0.873
1.0	29.0	0.873
1.0	21.0	0.873
6.0	28.0	0.873
2.0	19.0	0.873
1.0	20.0	0.873
5.0	20.0	0.873
6.0	23.0	0.873
8.0	21.0	0.873
1.0	22.0	0.873
6.0	21.0	0.8728
6.0	21.0	0.8728
5.0	20.0	0.8728
1.0	25.0	0.8728
1.0	17.0	0.8728
2.0	17.0	0.8728
1.0	18.0	0.8728
6.0	30.0	0.8728
1.0	18.0	0.8728
1.0	20.0	0.8728
2.0	19.0	0.8728
2.0	20.0	0.8702
2.0	23.0	0.8702
4.0	19.0	0.8702
9.0	27.0	0.8702
5.0	25.0	0.8702
5.0	21.0	0.8702
1.0	18.0	0.8702
6.0	24.0	0.8702
10.0	34.0	0.8702
5.0	18.0	0.8649
4.0	25.0	0.8649
3.0	21.0	0.8649
3.0	21.0	0.8649
2.0	17.0	0.8649
1.0	17.0	0.8649
3.0	21.0	0.8649
4.0	25.0	0.8649
3.0	29.0	0.8649
2.0	20.0	0.8649
1.0	14.0	0.8649
4.0	22.0	0.8649
14.0	28.0	0.8649
2.0	23.0	0.8649
1.0	19.0	0.8649
1.0	17.0	0.8649
1.0	13.0	0.8649
2.0	26.0	0.8618
6.0	23.0	0.8618
9.0	23.0	0.8618
8.0	22.0	0.8618
1.0	24.0	0.8618
1.0	23.0	0.8618
5.0	25.0	0.8618
2.0	24.0	0.8618
8.0	23.0	0.8618
2.0	20.0	0.8618
4.0	22.0	0.8595
5.0	22.0	0.8595
8.0	28.0	0.8595
1.0	23.0	0.8595
3.0	24.0	0.8595
5.0	23.0	0.8595
1.0	18.0	0.8595
7.0	24.0	0.8595
2.0	25.0	0.8595
3.0	21.0	0.8595
1.0	22.0	0.8595
6.0	23.0	0.8595
3.0	19.0	0.8595
1.0	17.0	0.8595
2.0	17.0	0.8595
3.0	17.0	0.8595
3.0	20.0	0.8595
3.0	19.0	0.8595
3.0	23.0	0.8595
5.0	21.0	0.8595
1.0	19.0	0.8595
3.0	26.0	0.8573
3.0	24.0	0.8573
3.0	27.0	0.8573
3.0	24.0	0.8573
3.0	26.0	0.8573
3.0	30.0	0.8573
5.0	19.0	0.8573
1.0	27.0	0.8573
5.0	25.0	0.8573
3.0	19.0	0.8573
3.0	32.0	0.8573
5.0	22.0	0.8573
5.0	23.0	0.8573
10.0	23.0	0.8573
1.0	18.0	0.8573
3.0	20.0	0.8573
2.0	29.0	0.8573
4.0	22.0	0.8573
1.0	17.0	0.8573
4.0	22.0	0.8573
9.0	30.0	0.8568
3.0	21.0	0.8568
5.0	23.0	0.8568
4.0	23.0	0.8568
6.0	20.0	0.8568
2.0	21.0	0.8568
9.0	25.0	0.8568
8.0	21.0	0.8568
3.0	20.0	0.8568
7.0	25.0	0.8568
6.0	21.0	0.8568
1.0	27.0	0.8568
4.0	22.0	0.8568
1.0	21.0	0.8568
7.0	28.0	0.8568
1.0	22.0	0.8568
1.0	22.0	0.8568
5.0	22.0	0.8568
1.0	15.0	0.8568
4.0	27.0	0.8568
2.0	21.0	0.8568
7.0	23.0	0.7945
2.0	15.0	0.7945
2.0	24.0	0.7945
2.0	24.0	0.7945
2.0	19.0	0.7945
3.0	18.0	0.7945
7.0	18.0	0.7945
5.0	21.0	0.7945
3.0	20.0	0.7945
4.0	20.0	0.7945
1.0	19.0	0.7945
2.0	19.0	0.7945
3.0	20.0	0.7945
1.0	15.0	0.7945
5.0	28.0	0.7942
1.0	21.0	0.7942
1.0	25.0	0.7942
1.0	19.0	0.7942
2.0	16.0	0.7942
9.0	21.0	0.7942
1.0	14.0	0.7942
9.0	26.0	0.7942
11.0	27.0	0.7942
5.0	22.0	0.7942
3.0	17.0	0.7942
2.0	22.0	0.7942
5.0	20.0	0.7942
1.0	18.0	0.7942
5.0	24.0	0.7942
5.0	19.0	0.7942
5.0	18.0	0.7942
2.0	16.0	0.7942
3.0	16.0	0.7942
2.0	24.0	0.7942
2.0	22.0	0.7942
2.0	27.0	0.7942
2.0	22.0	0.7942
8.0	20.0	0.7942
4.0	20.0	0.7942
5.0	18.0	0.7942
2.0	25.0	0.7936
6.0	25.0	0.7936
7.0	19.0	0.7936
12.0	26.0	0.7936
4.0	19.0	0.7936
9.0	22.0	0.7936
3.0	21.0	0.7936
8.0	21.0	0.7936
6.0	20.0	0.7936
2.0	25.0	0.7936
4.0	27.0	0.7936
1.0	16.0	0.7936
4.0	19.0	0.7936
1.0	18.0	0.7936
3.0	19.0	0.7936
4.0	15.0	0.7936
3.0	21.0	0.7936
3.0	24.0	0.7936
2.0	20.0	0.7936
7.0	19.0	0.7936
1.0	22.0	0.7935
4.0	16.0	0.7935
1.0	13.0	0.7935
3.0	20.0	0.7935
4.0	24.0	0.7935
2.0	18.0	0.7935
3.0	19.0	0.7935
5.0	21.0	0.7935
3.0	17.0	0.7935
1.0	21.0	0.7935
1.0	16.0	0.7935
4.0	17.0	0.7911
4.0	15.0	0.7911
5.0	21.0	0.7911
1.0	31.0	0.7911
8.0	22.0	0.7911
2.0	22.0	0.7911
5.0	16.0	0.7911
3.0	15.0	0.7911
4.0	27.0	0.7911
6.0	23.0	0.7911
4.0	16.0	0.7911
1.0	20.0	0.7911
3.0	16.0	0.7911
6.0	19.0	0.7911
5.0	20.0	0.7911
1.0	20.0	0.7911
4.0	20.0	0.7911
6.0	21.0	0.7911
1.0	16.0	0.7911
6.0	27.0	0.7863
1.0	24.0	0.7863
5.0	24.0	0.7863
6.0	18.0	0.7863
3.0	17.0	0.7863
10.0	24.0	0.7863
12.0	37.0	0.7863
1.0	19.0	0.7863
3.0	23.0	0.7863
5.0	23.0	0.7863
3.0	25.0	0.7863
1.0	28.0	0.7863
8.0	29.0	0.7863
2.0	21.0	0.7863
2.0	21.0	0.7863
2.0	21.0	0.7863
4.0	21.0	0.7863
3.0	14.0	0.7863
4.0	19.0	0.7863
1.0	15.0	0.7863
2.0	24.0	0.7863
1.0	18.0	0.7863
1.0	20.0	0.7863
3.0	21.0	0.7863
1.0	18.0	0.7863
2.0	16.0	0.7863
8.0	28.0	0.7834
1.0	25.0	0.7834
7.0	28.0	0.7834
2.0	20.0	0.7834
5.0	20.0	0.7834
2.0	21.0	0.7834
1.0	20.0	0.7834
1.0	17.0	0.7834
1.0	21.0	0.7834
2.0	21.0	0.7834
4.0	21.0	0.7834
9.0	23.0	0.7834
5.0	24.0	0.7834
1.0	17.0	0.7834
6.0	25.0	0.7834
3.0	21.0	0.7834
13.0	24.0	0.7834
3.0	17.0	0.7834
4.0	17.0	0.7834
1.0	17.0	0.7834
6.0	23.0	0.7813
16.0	28.0	0.7813
2.0	26.0	0.7813
6.0	24.0	0.7813
3.0	22.0	0.7813
6.0	22.0	0.7813
4.0	22.0	0.7813
3.0	17.0	0.7813
1.0	22.0	0.7813
6.0	20.0	0.7813
1.0	20.0	0.7813
3.0	18.0	0.7813
4.0	24.0	0.7813
2.0	25.0	0.7813
8.0	26.0	0.7813
1.0	21.0	0.7813
6.0	20.0	0.7813
6.0	23.0	0.7813
2.0	15.0	0.7813
1.0	18.0	0.7793
3.0	25.0	0.7793
14.0	25.0	0.7793
1.0	18.0	0.7793
2.0	19.0	0.7793
7.0	24.0	0.7793
1.0	22.0	0.7793
1.0	16.0	0.7793
3.0	33.0	0.7793
1.0	20.0	0.7793
7.0	23.0	0.7793
3.0	23.0	0.7793
1.0	21.0	0.7793
4.0	23.0	0.7793
2.0	18.0	0.7793
2.0	17.0	0.7793
1.0	19.0	0.7793
1.0	18.0	0.7793
2.0	21.0	0.7793
1.0	22.0	0.7793
8.0	22.0	0.7793
3.0	18.0	0.7793
1.0	21.0	0.7793
6.0	21.0	0.7793
5.0	17.0	0.7793
1.0	21.0	0.7793
1.0	20.0	0.7789
5.0	18.0	0.7789
7.0	20.0	0.7789
4.0	22.0	0.7789
10.0	25.0	0.7789
1.0	17.0	0.7789
11.0	29.0	0.7789
3.0	24.0	0.7789
7.0	23.0	0.7789
10.0	25.0	0.7789
2.0	17.0	0.7789
3.0	23.0	0.7789
5.0	22.0	0.7789
2.0	24.0	0.7789
2.0	23.0	0.7789
2.0	18.0	0.7789
5.0	23.0	0.7789
8.0	27.0	0.7789
8.0	21.0	0.7789
2.0	17.0	0.7789
4.0	22.0	0.7789
8.0	29.0	0.7789
1.0	17.0	0.7789
7.0	22.0	0.7151
6.0	21.0	0.7151
1.0	21.0	0.7151
6.0	22.0	0.7151
1.0	14.0	0.7151
1.0	14.0	0.7151
3.0	19.0	0.7151
1.0	13.0	0.7151
2.0	19.0	0.7151
7.0	19.0	0.7151
4.0	14.0	0.7151
3.0	20.0	0.7148
3.0	19.0	0.7148
1.0	18.0	0.7148
1.0	18.0	0.7148
1.0	20.0	0.7148
11.0	22.0	0.7148
1.0	19.0	0.7148
1.0	18.0	0.7148
8.0	30.0	0.7148
2.0	15.0	0.7148
4.0	23.0	0.7148
7.0	23.0	0.7148
5.0	29.0	0.7148
1.0	22.0	0.7148
2.0	21.0	0.7148
2.0	16.0	0.7148
4.0	16.0	0.7148
9.0	23.0	0.7148
10.0	26.0	0.7148
4.0	25.0	0.7148
2.0	19.0	0.7148
3.0	13.0	0.7148
1.0	11.0	0.7148
5.0	22.0	0.7148
1.0	28.0	0.7148
1.0	24.0	0.7148
2.0	16.0	0.7148
1.0	13.0	0.7148
5.0	22.0	0.7148
2.0	24.0	0.7148
3.0	18.0	0.7148
3.0	19.0	0.7148
11.0	26.0	0.7143
4.0	25.0	0.7143
4.0	15.0	0.7143
3.0	17.0	0.7143
3.0	22.0	0.7143
5.0	21.0	0.7143
7.0	23.0	0.7143
10.0	23.0	0.7143
2.0	20.0	0.7143
7.0	26.0	0.7143
4.0	21.0	0.7143
1.0	20.0	0.7143
2.0	19.0	0.7143
4.0	18.0	0.7143
9.0	27.0	0.7143
4.0	16.0	0.7143
7.0	26.0	0.7141
5.0	20.0	0.7141
14.0	26.0	0.7141
1.0	19.0	0.7141
2.0	25.0	0.7141
11.0	25.0	0.7141
1.0	21.0	0.7141
7.0	23.0	0.7141
5.0	20.0	0.7141
3.0	18.0	0.7141
1.0	20.0	0.7141
3.0	16.0	0.7141
4.0	21.0	0.7141
2.0	19.0	0.7141
3.0	20.0	0.7141
3.0	18.0	0.7141
5.0	20.0	0.7141
4.0	17.0	0.7141
3.0	15.0	0.7141
1.0	18.0	0.7141
2.0	16.0	0.7141
3.0	16.0	0.7141
1.0	16.0	0.712
3.0	16.0	0.712
3.0	16.0	0.712
1.0	23.0	0.712
1.0	21.0	0.712
3.0	22.0	0.712
2.0	22.0	0.712
2.0	20.0	0.712
2.0	20.0	0.712
5.0	22.0	0.712
5.0	23.0	0.712
1.0	17.0	0.712
1.0	17.0	0.712
3.0	17.0	0.712
5.0	21.0	0.712
3.0	22.0	0.712
5.0	18.0	0.712
4.0	21.0	0.712
2.0	17.0	0.712
1.0	22.0	0.712
7.0	22.0	0.712
7.0	22.0	0.712
1.0	20.0	0.712
7.0	20.0	0.712
2.0	18.0	0.712
2.0	17.0	0.7077
4.0	23.0	0.7077
4.0	18.0	0.7077
1.0	19.0	0.7077
4.0	22.0	0.7077
3.0	29.0	0.7077
6.0	25.0	0.7077
4.0	22.0	0.7077
7.0	23.0	0.7077
7.0	20.0	0.7077
4.0	18.0	0.7077
4.0	18.0	0.7077
3.0	16.0	0.7077
1.0	13.0	0.7077
4.0	26.0	0.7077
1.0	20.0	0.7077
2.0	18.0	0.7077
1.0	19.0	0.7077
1.0	12.0	0.7077
10.0	24.0	0.7051
1.0	11.0	0.7051
1.0	16.0	0.7051
2.0	21.0	0.7051
4.0	17.0	0.7051
2.0	21.0	0.7051
4.0	19.0	0.7051
1.0	12.0	0.7051
5.0	19.0	0.7051
7.0	19.0	0.7051
3.0	15.0	0.7051
3.0	18.0	0.7051
4.0	23.0	0.7051
4.0	19.0	0.7051
7.0	20.0	0.7032
4.0	18.0	0.7032
2.0	23.0	0.7032
1.0	18.0	0.7032
11.0	29.0	0.7032
8.0	27.0	0.7032
3.0	18.0	0.7032
9.0	24.0	0.7032
4.0	21.0	0.7032
1.0	19.0	0.7032
3.0	19.0	0.7032
1.0	14.0	0.7032
1.0	20.0	0.7032
4.0	18.0	0.7032
1.0	20.0	0.7032
6.0	20.0	0.7032
5.0	16.0	0.7032
1.0	23.0	0.7032
2.0	19.0	0.7032
4.0	19.0	0.7032
5.0	20.0	0.7032
1.0	17.0	0.7032
