# DAUGHTER VS D BY REJUVENATION
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# daughter	initD	rejuvenation
3.0	0.0803	0.3943
8.0	0.1092	0.3943
1.0	0.0584	0.3943
4.0	0.0841	0.3943
4.0	0.0882	0.3943
17.0	0.1364	0.3943
7.0	0.108	0.3943
1.0	0.0656	0.3943
5.0	0.1	0.3943
3.0	0.0809	0.3943
2.0	0.0658	0.3943
4.0	0.0874	0.3943
4.0	0.09	0.3943
2.0	0.0768	0.3943
3.0	0.0853	0.3943
5.0	0.0947	0.3943
3.0	0.0846	0.3943
12.0	0.1243	0.3943
1.0	0.0596	0.3943
3.0	0.0806	0.3943
14.0	0.1527	0.3943
15.0	0.1612	0.3943
14.0	0.1451	0.3943
6.0	0.1011	0.3943
2.0	0.076	0.3943
7.0	0.1089	0.3943
1.0	0.0641	0.3943
10.0	0.1187	0.3943
2.0	0.0694	0.3942
8.0	0.1117	0.3942
2.0	0.0708	0.3942
2.0	0.078	0.3942
11.0	0.1319	0.3942
3.0	0.0742	0.3942
7.0	0.1106	0.3942
1.0	0.0617	0.3942
5.0	0.0914	0.3942
10.0	0.1191	0.3942
8.0	0.1119	0.3942
2.0	0.0798	0.3942
9.0	0.1237	0.3942
3.0	0.0837	0.3942
4.0	0.0913	0.3942
5.0	0.0979	0.3942
1.0	0.0696	0.3942
4.0	0.0882	0.3942
2.0	0.0726	0.3942
12.0	0.1253	0.3942
1.0	0.0656	0.3942
2.0	0.0745	0.3942
10.0	0.1263	0.3942
10.0	0.1202	0.3942
13.0	0.1352	0.3942
14.0	0.13	0.3942
14.0	0.1266	0.3942
4.0	0.0867	0.3942
9.0	0.1125	0.3939
1.0	0.063	0.3939
16.0	0.1461	0.3939
6.0	0.1049	0.3939
7.0	0.1051	0.3939
14.0	0.1283	0.3939
10.0	0.122	0.3939
8.0	0.1098	0.3939
5.0	0.0956	0.3939
14.0	0.1378	0.3939
16.0	0.1408	0.3939
15.0	0.1539	0.3939
1.0	0.0554	0.3939
11.0	0.1192	0.3939
2.0	0.0697	0.3939
3.0	0.0844	0.3939
2.0	0.0729	0.3939
3.0	0.0817	0.3939
3.0	0.0798	0.3939
1.0	0.0634	0.3939
4.0	0.091	0.3939
8.0	0.1147	0.3939
11.0	0.125	0.3939
2.0	0.0793	0.3939
7.0	0.1122	0.3939
14.0	0.1468	0.3939
11.0	0.1228	0.3939
1.0	0.0511	0.3939
9.0	0.12	0.3939
12.0	0.1396	0.3939
4.0	0.0879	0.3939
6.0	0.0981	0.3936
10.0	0.1198	0.3936
7.0	0.1061	0.3936
11.0	0.1249	0.3936
2.0	0.0758	0.3936
3.0	0.0786	0.3936
7.0	0.1058	0.3936
7.0	0.107	0.3936
1.0	0.0581	0.3936
6.0	0.1009	0.3936
1.0	0.068	0.3936
4.0	0.0869	0.3936
1.0	0.0619	0.3936
8.0	0.1084	0.3936
12.0	0.1291	0.3936
6.0	0.1037	0.3936
7.0	0.1086	0.3936
2.0	0.0731	0.3936
2.0	0.07	0.3936
7.0	0.1018	0.3936
12.0	0.1304	0.3936
1.0	0.0608	0.3936
1.0	0.0612	0.3936
12.0	0.1337	0.3936
9.0	0.1102	0.3936
9.0	0.1159	0.3936
1.0	0.0577	0.3936
3.0	0.0816	0.3936
8.0	0.1059	0.3936
1.0	0.0595	0.3936
6.0	0.0995	0.3936
9.0	0.1165	0.3935
4.0	0.0859	0.3935
10.0	0.1136	0.3935
6.0	0.1004	0.3935
11.0	0.1251	0.3935
2.0	0.0794	0.3935
16.0	0.1563	0.3935
3.0	0.079	0.3935
8.0	0.108	0.3935
5.0	0.0948	0.3935
7.0	0.1018	0.3935
2.0	0.0735	0.3935
8.0	0.1156	0.3935
13.0	0.1327	0.3935
2.0	0.065	0.3935
16.0	0.1424	0.3935
8.0	0.11	0.3935
12.0	0.1297	0.3935
13.0	0.1322	0.3935
5.0	0.0987	0.3935
4.0	0.0893	0.3935
14.0	0.1557	0.3935
5.0	0.0972	0.3935
6.0	0.1005	0.3935
8.0	0.111	0.3933
1.0	0.0682	0.3933
10.0	0.1173	0.3933
1.0	0.0612	0.3933
14.0	0.1432	0.3933
3.0	0.0785	0.3933
3.0	0.0825	0.3933
14.0	0.1388	0.3933
10.0	0.1284	0.3933
12.0	0.1436	0.3933
4.0	0.0846	0.3933
9.0	0.1133	0.3933
8.0	0.1102	0.3933
1.0	0.0601	0.3933
15.0	0.1423	0.3933
5.0	0.0955	0.3933
4.0	0.089	0.3933
11.0	0.1251	0.3933
17.0	0.1599	0.3933
3.0	0.079	0.3933
6.0	0.1041	0.3933
11.0	0.1197	0.3933
7.0	0.1094	0.3933
10.0	0.12	0.3933
10.0	0.1151	0.3933
12.0	0.1327	0.3933
2.0	0.0732	0.3933
2.0	0.0703	0.3933
1.0	0.0584	0.3933
11.0	0.1159	0.3933
1.0	0.0651	0.3933
11.0	0.1252	0.3932
7.0	0.1101	0.3932
2.0	0.0808	0.3932
13.0	0.1443	0.3932
2.0	0.0794	0.3932
9.0	0.1209	0.3932
7.0	0.1056	0.3932
9.0	0.1166	0.3932
2.0	0.0749	0.3932
8.0	0.1103	0.3932
4.0	0.0894	0.3932
2.0	0.0763	0.3932
4.0	0.0921	0.3932
8.0	0.1143	0.3932
4.0	0.0929	0.3932
5.0	0.0991	0.3932
6.0	0.1047	0.3932
9.0	0.1127	0.3932
15.0	0.1408	0.3932
1.0	0.0614	0.3932
8.0	0.1131	0.3932
12.0	0.1328	0.3932
7.0	0.1087	0.3932
6.0	0.0995	0.3932
1.0	0.0582	0.3932
13.0	0.1292	0.3932
13.0	0.13	0.3932
8.0	0.1143	0.3932
9.0	0.1093	0.3932
5.0	0.0982	0.3932
1.0	0.0664	0.3932
10.0	0.1228	0.3932
6.0	0.0996	0.3932
2.0	0.0772	0.3932
1.0	0.056	0.3932
1.0	0.0616	0.3932
5.0	0.098	0.3932
3.0	0.0802	0.3932
1.0	0.0623	0.3932
3.0	0.0838	0.3932
3.0	0.0778	0.3932
3.0	0.0816	0.3932
7.0	0.1061	0.3932
16.0	0.1612	0.3932
2.0	0.0723	0.3932
9.0	0.1264	0.3932
7.0	0.1047	0.3932
13.0	0.1363	0.3932
3.0	0.075	0.3932
5.0	0.0943	0.3932
2.0	0.08	0.3932
8.0	0.1106	0.3932
4.0	0.091	0.3932
1.0	0.0595	0.3932
5.0	0.0968	0.3932
2.0	0.0748	0.3932
11.0	0.1216	0.3932
8.0	0.1123	0.3932
4.0	0.094	0.3932
7.0	0.1015	0.3932
9.0	0.1215	0.3932
12.0	0.1414	0.3932
8.0	0.1085	0.3932
8.0	0.1143	0.3932
12.0	0.1282	0.3932
3.0	0.0865	0.3932
14.0	0.1288	0.3932
14.0	0.1402	0.3932
6.0	0.1022	0.3932
3.0	0.0824	0.3932
4.0	0.0899	0.3932
2.0	0.0708	0.3932
10.0	0.1151	0.3932
8.0	0.1102	0.3932
8.0	0.1136	0.3932
6.0	0.1019	0.3932
15.0	0.1421	0.3932
4.0	0.0936	0.3932
5.0	0.0952	0.3928
14.0	0.1441	0.3928
8.0	0.1139	0.3928
5.0	0.09	0.3928
11.0	0.1219	0.3928
2.0	0.0707	0.3928
3.0	0.0799	0.3928
1.0	0.0599	0.3928
13.0	0.1419	0.3928
12.0	0.1325	0.3928
13.0	0.1391	0.3928
8.0	0.1129	0.3928
4.0	0.088	0.3928
2.0	0.0719	0.3928
1.0	0.0642	0.3928
1.0	0.0645	0.3928
5.0	0.0973	0.3928
13.0	0.1401	0.3928
4.0	0.0942	0.3928
7.0	0.1062	0.3928
1.0	0.064	0.3928
13.0	0.127	0.3928
6.0	0.0977	0.3928
3.0	0.0802	0.3928
13.0	0.1364	0.3928
5.0	0.095	0.3928
6.0	0.0965	0.3928
4.0	0.0852	0.3928
4.0	0.0907	0.3928
5.0	0.0996	0.3928
9.0	0.1189	0.3928
10.0	0.1115	0.3928
15.0	0.151	0.3928
11.0	0.1253	0.3928
6.0	0.099	0.3928
10.0	0.1184	0.3928
12.0	0.1201	0.3928
1.0	0.0601	0.338
6.0	0.1004	0.338
12.0	0.1312	0.338
1.0	0.0631	0.338
4.0	0.0896	0.338
1.0	0.0653	0.338
1.0	0.0705	0.338
1.0	0.0539	0.338
7.0	0.1026	0.338
2.0	0.0729	0.338
9.0	0.1175	0.338
7.0	0.1072	0.338
4.0	0.0896	0.338
13.0	0.1336	0.338
5.0	0.0926	0.338
8.0	0.1125	0.338
3.0	0.0861	0.338
4.0	0.0929	0.338
8.0	0.1159	0.338
15.0	0.1399	0.338
11.0	0.1186	0.338
4.0	0.0861	0.338
7.0	0.1054	0.338
7.0	0.1052	0.338
4.0	0.0854	0.338
13.0	0.1369	0.338
1.0	0.0534	0.338
9.0	0.1144	0.338
9.0	0.1123	0.338
15.0	0.1473	0.338
8.0	0.1148	0.338
8.0	0.1109	0.338
4.0	0.0916	0.338
15.0	0.1755	0.338
3.0	0.0826	0.338
1.0	0.0699	0.338
5.0	0.0901	0.338
1.0	0.0523	0.338
5.0	0.0945	0.338
15.0	0.1418	0.338
2.0	0.0685	0.338
2.0	0.0776	0.338
2.0	0.0808	0.338
15.0	0.1448	0.338
16.0	0.1449	0.338
5.0	0.0952	0.338
5.0	0.0934	0.338
2.0	0.0712	0.338
3.0	0.0823	0.338
3.0	0.0829	0.338
2.0	0.0773	0.338
7.0	0.1064	0.3378
7.0	0.1055	0.3378
11.0	0.1229	0.3378
6.0	0.0976	0.3378
1.0	0.0612	0.3378
4.0	0.0961	0.3378
11.0	0.1357	0.3378
14.0	0.1337	0.3378
2.0	0.0721	0.3378
11.0	0.1235	0.3378
3.0	0.072	0.3378
7.0	0.1065	0.3378
12.0	0.1301	0.3378
15.0	0.1533	0.3378
7.0	0.1053	0.3378
16.0	0.1608	0.3378
1.0	0.0677	0.3378
3.0	0.0874	0.3378
5.0	0.0997	0.3378
5.0	0.0886	0.3378
7.0	0.1032	0.3378
11.0	0.1234	0.3378
16.0	0.1619	0.3378
14.0	0.1378	0.3378
2.0	0.0733	0.3378
2.0	0.0662	0.3378
9.0	0.1127	0.3378
6.0	0.0995	0.3378
1.0	0.054	0.3378
8.0	0.1147	0.3378
12.0	0.1378	0.3378
3.0	0.075	0.3378
15.0	0.1342	0.3378
2.0	0.0695	0.3378
12.0	0.1312	0.3378
4.0	0.0934	0.3378
6.0	0.1001	0.3378
1.0	0.0672	0.3378
7.0	0.1033	0.3378
4.0	0.0877	0.3378
13.0	0.1463	0.3378
4.0	0.0908	0.3378
1.0	0.0662	0.3378
3.0	0.0842	0.3378
7.0	0.1074	0.3378
5.0	0.093	0.3378
4.0	0.0878	0.3376
12.0	0.1275	0.3376
13.0	0.137	0.3376
6.0	0.0991	0.3376
13.0	0.1475	0.3376
15.0	0.14	0.3376
6.0	0.0981	0.3376
4.0	0.0856	0.3376
15.0	0.1351	0.3376
5.0	0.0911	0.3376
16.0	0.149	0.3376
10.0	0.1182	0.3376
4.0	0.0875	0.3376
4.0	0.0831	0.3376
6.0	0.0977	0.3376
2.0	0.0731	0.3376
7.0	0.106	0.3376
1.0	0.0677	0.3376
4.0	0.0938	0.3376
5.0	0.0949	0.3376
7.0	0.1035	0.3376
5.0	0.0976	0.3376
6.0	0.1032	0.3376
13.0	0.1345	0.3376
2.0	0.0673	0.3376
9.0	0.1145	0.3376
12.0	0.1287	0.3376
9.0	0.1133	0.3376
13.0	0.1364	0.3376
10.0	0.1253	0.3376
1.0	0.0646	0.3376
6.0	0.1036	0.3376
11.0	0.1296	0.3376
7.0	0.1062	0.3376
1.0	0.0695	0.3376
4.0	0.0947	0.3376
9.0	0.1227	0.3376
9.0	0.1155	0.3376
11.0	0.1222	0.3376
1.0	0.0596	0.3376
6.0	0.1035	0.3376
3.0	0.0745	0.3376
8.0	0.1046	0.3376
10.0	0.1227	0.3376
2.0	0.0713	0.3376
4.0	0.0907	0.3376
6.0	0.1013	0.3376
5.0	0.09	0.3374
3.0	0.0755	0.3374
2.0	0.0705	0.3374
5.0	0.0944	0.3374
11.0	0.1232	0.3374
12.0	0.1298	0.3374
1.0	0.0611	0.3374
8.0	0.1097	0.3374
11.0	0.1304	0.3374
14.0	0.1581	0.3374
9.0	0.1141	0.3374
2.0	0.069	0.3374
4.0	0.0892	0.3374
3.0	0.0836	0.3374
3.0	0.0828	0.3374
10.0	0.1163	0.3374
13.0	0.137	0.3374
1.0	0.0614	0.3374
9.0	0.1175	0.3374
16.0	0.1672	0.3374
11.0	0.1299	0.3374
6.0	0.1034	0.3374
2.0	0.079	0.3374
3.0	0.0865	0.3374
15.0	0.1371	0.3374
10.0	0.1217	0.3374
1.0	0.0552	0.3374
14.0	0.1468	0.3374
13.0	0.1263	0.3374
2.0	0.0719	0.3374
11.0	0.1215	0.3374
3.0	0.0796	0.3374
8.0	0.1094	0.3374
9.0	0.1176	0.3374
4.0	0.0882	0.3374
8.0	0.1075	0.3374
1.0	0.0659	0.3374
9.0	0.1183	0.3374
9.0	0.1163	0.3374
4.0	0.0953	0.3374
13.0	0.1353	0.3374
1.0	0.0729	0.3374
5.0	0.0903	0.3374
2.0	0.0667	0.3374
10.0	0.1206	0.3374
8.0	0.1101	0.3374
4.0	0.0886	0.3374
11.0	0.1252	0.3374
16.0	0.1383	0.3374
2.0	0.0698	0.3374
6.0	0.0988	0.3374
20.0	0.1494	0.3374
7.0	0.1019	0.3374
2.0	0.0713	0.3374
9.0	0.1189	0.3374
2.0	0.0638	0.3374
4.0	0.0829	0.3374
1.0	0.0594	0.3374
15.0	0.1447	0.3374
5.0	0.0957	0.3374
9.0	0.1174	0.3374
2.0	0.0756	0.3374
7.0	0.1091	0.3374
5.0	0.1018	0.3374
10.0	0.1274	0.3374
11.0	0.1332	0.3374
4.0	0.0848	0.3374
10.0	0.1189	0.3373
4.0	0.0869	0.3373
3.0	0.0797	0.3373
10.0	0.12	0.3373
2.0	0.0736	0.3373
8.0	0.1106	0.3373
2.0	0.0753	0.3373
4.0	0.0937	0.3373
5.0	0.0992	0.3373
5.0	0.0934	0.3373
14.0	0.1378	0.3373
5.0	0.0897	0.3373
11.0	0.1234	0.3373
1.0	0.0705	0.3373
5.0	0.0994	0.3373
12.0	0.1315	0.3373
6.0	0.1003	0.3373
2.0	0.0743	0.3373
1.0	0.0514	0.3373
3.0	0.0776	0.3373
11.0	0.1239	0.3373
3.0	0.0797	0.3373
2.0	0.07	0.3373
6.0	0.1016	0.3373
11.0	0.1254	0.3373
3.0	0.0735	0.3373
1.0	0.0532	0.3373
7.0	0.1051	0.3373
8.0	0.1107	0.3373
3.0	0.081	0.3373
5.0	0.0956	0.3373
1.0	0.067	0.3373
7.0	0.1025	0.3373
4.0	0.0897	0.3373
5.0	0.1001	0.3373
4.0	0.0913	0.3373
4.0	0.0838	0.3373
7.0	0.1028	0.3373
4.0	0.085	0.3373
10.0	0.1199	0.3373
5.0	0.098	0.3373
13.0	0.1439	0.3373
12.0	0.1212	0.3373
14.0	0.1494	0.3373
5.0	0.0931	0.3373
7.0	0.1056	0.3373
14.0	0.139	0.3373
10.0	0.1204	0.3373
2.0	0.0748	0.3373
13.0	0.1312	0.3373
9.0	0.1128	0.3373
11.0	0.124	0.3373
3.0	0.085	0.3373
4.0	0.0925	0.3373
7.0	0.1066	0.3373
1.0	0.0632	0.3373
13.0	0.1401	0.3373
14.0	0.1421	0.3373
10.0	0.1234	0.3373
12.0	0.1354	0.3373
5.0	0.0959	0.3373
8.0	0.1118	0.3373
3.0	0.0822	0.3373
15.0	0.1369	0.3371
1.0	0.0572	0.3371
4.0	0.087	0.3371
13.0	0.1343	0.3371
11.0	0.1161	0.3371
12.0	0.1287	0.3371
1.0	0.0593	0.3371
2.0	0.0721	0.3371
1.0	0.0542	0.3371
6.0	0.0981	0.3371
6.0	0.0994	0.3371
17.0	0.1605	0.3371
13.0	0.132	0.3371
11.0	0.1259	0.3371
12.0	0.1307	0.3371
8.0	0.1129	0.3371
10.0	0.1154	0.3371
4.0	0.093	0.3371
1.0	0.0571	0.3371
1.0	0.0629	0.3371
8.0	0.1119	0.3371
12.0	0.131	0.3371
10.0	0.1132	0.3371
1.0	0.058	0.3371
7.0	0.1048	0.3371
7.0	0.1049	0.3371
10.0	0.1212	0.3371
3.0	0.0779	0.3371
10.0	0.1183	0.3371
3.0	0.0845	0.3371
11.0	0.1248	0.3371
14.0	0.1407	0.3371
1.0	0.0559	0.3371
4.0	0.0904	0.3371
5.0	0.0974	0.3371
9.0	0.1204	0.3371
12.0	0.1398	0.3371
5.0	0.09	0.3371
1.0	0.0644	0.3371
10.0	0.1241	0.3371
2.0	0.0774	0.3371
11.0	0.1274	0.3371
3.0	0.0866	0.3371
3.0	0.0761	0.3371
18.0	0.1522	0.3371
1.0	0.0669	0.3371
8.0	0.1121	0.3371
3.0	0.0743	0.3371
4.0	0.0855	0.3371
5.0	0.0908	0.3371
6.0	0.0989	0.3371
4.0	0.09	0.3371
13.0	0.1263	0.3371
6.0	0.0985	0.3371
3.0	0.081	0.3371
12.0	0.1306	0.3371
6.0	0.102	0.3371
11.0	0.1233	0.3371
16.0	0.1452	0.3371
5.0	0.0944	0.3371
4.0	0.0908	0.3371
9.0	0.1127	0.3371
16.0	0.1454	0.3371
13.0	0.1301	0.3371
6.0	0.103	0.3371
13.0	0.1375	0.3371
10.0	0.1218	0.3371
2.0	0.0694	0.3371
1.0	0.0605	0.3371
4.0	0.0877	0.3371
1.0	0.066	0.3371
11.0	0.1315	0.3371
5.0	0.0931	0.3371
10.0	0.1155	0.3371
3.0	0.0816	0.3371
12.0	0.1274	0.3371
9.0	0.1152	0.3371
4.0	0.0882	0.3371
4.0	0.0879	0.3371
12.0	0.1283	0.3371
11.0	0.1191	0.3371
3.0	0.0816	0.3371
7.0	0.1075	0.3371
5.0	0.0902	0.3371
3.0	0.0785	0.3371
5.0	0.0957	0.3371
2.0	0.0639	0.3371
9.0	0.1105	0.3371
2.0	0.0665	0.3371
11.0	0.121	0.3371
2.0	0.0746	0.3371
3.0	0.083	0.3371
1.0	0.0708	0.3371
1.0	0.0535	0.3371
2.0	0.066	0.3371
5.0	0.0915	0.3371
7.0	0.1048	0.3371
15.0	0.1375	0.3371
3.0	0.0844	0.3371
4.0	0.0921	0.3371
5.0	0.0988	0.3371
16.0	0.1464	0.3371
12.0	0.1261	0.3371
5.0	0.0973	0.3371
10.0	0.1186	0.3371
10.0	0.1189	0.3371
15.0	0.1484	0.3371
1.0	0.0612	0.3371
11.0	0.1308	0.3371
5.0	0.0933	0.3371
6.0	0.1038	0.3371
3.0	0.0839	0.3371
5.0	0.0967	0.3371
2.0	0.0777	0.3371
12.0	0.1216	0.3371
1.0	0.0599	0.3371
5.0	0.0975	0.3371
4.0	0.0904	0.3371
2.0	0.0736	0.3371
1.0	0.0614	0.3371
4.0	0.0884	0.337
5.0	0.0988	0.337
10.0	0.1252	0.337
12.0	0.1374	0.337
4.0	0.0919	0.337
13.0	0.129	0.337
13.0	0.1245	0.337
10.0	0.1206	0.337
2.0	0.08	0.337
4.0	0.0949	0.337
1.0	0.0508	0.337
1.0	0.0544	0.337
12.0	0.1196	0.337
8.0	0.1049	0.337
9.0	0.1169	0.337
10.0	0.1119	0.337
9.0	0.1162	0.337
10.0	0.1211	0.337
4.0	0.0881	0.337
8.0	0.1108	0.337
3.0	0.0751	0.337
2.0	0.0706	0.337
1.0	0.0698	0.337
18.0	0.1445	0.337
4.0	0.086	0.337
2.0	0.0702	0.337
4.0	0.0872	0.337
4.0	0.09	0.337
10.0	0.1154	0.337
17.0	0.1622	0.337
9.0	0.1155	0.337
4.0	0.0898	0.337
2.0	0.0697	0.337
8.0	0.1155	0.337
5.0	0.0946	0.337
5.0	0.0998	0.337
1.0	0.0613	0.337
5.0	0.0958	0.337
6.0	0.1024	0.337
8.0	0.1122	0.337
1.0	0.0661	0.337
12.0	0.1357	0.337
14.0	0.1543	0.337
14.0	0.1321	0.337
8.0	0.1099	0.337
2.0	0.0735	0.337
2.0	0.0703	0.337
11.0	0.125	0.337
2.0	0.0789	0.337
7.0	0.1107	0.337
3.0	0.081	0.337
14.0	0.1456	0.337
9.0	0.119	0.337
4.0	0.0935	0.337
7.0	0.1098	0.337
8.0	0.1144	0.337
4.0	0.0836	0.337
12.0	0.1306	0.337
4.0	0.0871	0.337
4.0	0.0911	0.337
1.0	0.0704	0.337
3.0	0.0834	0.337
4.0	0.0913	0.337
9.0	0.1211	0.337
4.0	0.0894	0.337
15.0	0.1452	0.337
4.0	0.092	0.337
9.0	0.1134	0.337
15.0	0.143	0.337
4.0	0.0863	0.337
7.0	0.105	0.337
8.0	0.1097	0.337
4.0	0.0908	0.337
5.0	0.0967	0.337
3.0	0.0848	0.337
2.0	0.068	0.337
1.0	0.0642	0.337
6.0	0.1046	0.337
7.0	0.1064	0.337
4.0	0.0862	0.337
6.0	0.0966	0.337
5.0	0.0942	0.337
14.0	0.1449	0.337
1.0	0.0586	0.337
16.0	0.1544	0.337
6.0	0.0985	0.337
14.0	0.1557	0.337
8.0	0.1089	0.337
8.0	0.1083	0.337
11.0	0.1277	0.337
9.0	0.1165	0.337
16.0	0.1488	0.337
1.0	0.0552	0.337
5.0	0.0926	0.337
6.0	0.0991	0.337
5.0	0.093	0.337
11.0	0.122	0.337
4.0	0.0895	0.337
1.0	0.0688	0.337
6.0	0.1085	0.337
6.0	0.1065	0.337
