# INITIAL SIZE IN LINEAGE
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
6.0	16.0	0.8789988049710983	0.037085544271512866
6.0	17.0	0.8968595694039737	0.03727088938186197
6.0	18.0	0.9173666378947367	0.045532747242316665
6.0	19.0	0.9213360068749998	0.044802097850648294
6.0	20.0	0.9266054651428571	0.04975639167714689
6.0	21.0	0.9149068687499999	0.05045584138528048
6.0	22.0	0.913565466	0.05438172330249363
6.0	23.0	0.92443524	0.045100846430390945
6.0	24.0	0.9249151040000001	0.034060462620685024
6.0	25.0	0.958555995	0.04222442858072364
6.0	26.0	NaN	NaN
7.0	1.0	0.5725363103867404	0.0022141754043240847
7.0	2.0	0.6129522129281768	0.002554732180176567
7.0	3.0	0.6461022295027624	0.003138020246594676
7.0	4.0	0.6737553034254143	0.0038375756285741114
7.0	5.0	0.6972739993370166	0.004647895101447722
7.0	6.0	0.7176910502762431	0.005551582552053908
7.0	7.0	0.7357904709392267	0.006543133546030763
7.0	8.0	0.752219856685083	0.00771197304412748
7.0	9.0	0.7674858620994474	0.009100314586157874
7.0	10.0	0.7820527459668507	0.010764991722790837
7.0	11.0	0.7963685706077349	0.012911677224271492
7.0	12.0	0.8109623806629834	0.0158101986871358
7.0	13.0	0.8265255628729282	0.020101307739886994
7.0	14.0	0.8445234723756907	0.028806010805352132
7.0	15.0	0.8626096522033897	0.03195742877075746
7.0	16.0	0.8816129235365855	0.03719564851565366
7.0	17.0	0.903142974965035	0.04322605287557862
7.0	18.0	0.91264701	0.04214848065682566
7.0	19.0	0.9246215476190477	0.04020915144927076
7.0	20.0	0.935441684117647	0.04088139603296783
7.0	21.0	0.9414290062499998	0.034604395284429566
7.0	22.0	0.9574522766666665	0.04246842842096873
7.0	23.0	0.95613299	0.009004368462307672
8.0	1.0	0.575683956685083	0.002213779383197192
8.0	2.0	0.6155061162430939	0.002483119869305817
8.0	3.0	0.6481936477348066	0.0030470376602598943
8.0	4.0	0.675535311160221	0.003771227379146428
8.0	5.0	0.6987932649723757	0.004551809350973352
8.0	6.0	0.7190116406629834	0.005434132934442723
8.0	7.0	0.7369599286187842	0.0064319856120116856
8.0	8.0	0.7532716067403316	0.007571290843791495
8.0	9.0	0.7684551180110495	0.008900359888642479
8.0	10.0	0.7829634243093923	0.010515650518777618
8.0	11.0	0.7972448351381214	0.012548823152191987
8.0	12.0	0.8117982849723757	0.015193741221965467
8.0	13.0	0.8273123400000001	0.01897858144818217
8.0	14.0	0.8449215497237571	0.025196125583903453
8.0	15.0	0.8645199205617977	0.03168401638295891
8.0	16.0	0.8865041418072287	0.04155353670374569
8.0	17.0	0.9033661918840581	0.04191091776435568
8.0	18.0	0.9109769817977527	0.04442789794372233
8.0	19.0	0.9224669362711865	0.048683247642012165
8.0	20.0	0.9254939215789474	0.031685960446234084
8.0	21.0	0.9452479172727273	0.03125660431554408
8.0	22.0	0.95335933	0.029523271868075154
8.0	23.0	NaN	NaN
9.0	1.0	0.578661700441989	0.0023789186651725744
9.0	2.0	0.6179842714917128	0.0025632383687438347
9.0	3.0	0.650319348839779	0.0030312037257112664
9.0	4.0	0.67735623160221	0.0036506827566902753
9.0	5.0	0.7004177201104974	0.004372182990450467
9.0	6.0	0.7205048960220992	0.0051958074042966675
9.0	7.0	0.7383628387845302	0.006113450371683073
9.0	8.0	0.7546144709392266	0.007186852490371382
9.0	9.0	0.7697747924861881	0.008447457473189915
9.0	10.0	0.7842868352486188	0.01000897099197213
9.0	11.0	0.7986290335911602	0.01196086084534252
9.0	12.0	0.8132800109392266	0.014586554815118755
9.0	13.0	0.8289550124861879	0.018537475563128417
9.0	14.0	0.845975587111111	0.022535461772060655
9.0	15.0	0.8664168732584269	0.029796170825386683
9.0	16.0	0.8871991966060606	0.03517287684365282
9.0	17.0	0.9115635293617022	0.043552834991760825
9.0	18.0	0.9226421413333337	0.04291545260194906
9.0	19.0	0.932709194	0.045915818315273395
9.0	20.0	0.923660779047619	0.0434486406575283
