# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# daughter	rls	rejuvenation
5.0	24.0	0.4494
1.0	21.0	0.4494
5.0	24.0	0.4494
8.0	22.0	0.4494
4.0	22.0	0.4494
7.0	24.0	0.4494
4.0	26.0	0.4494
9.0	25.0	0.4494
8.0	21.0	0.4494
3.0	25.0	0.4494
12.0	22.0	0.4494
6.0	26.0	0.4494
2.0	21.0	0.4494
8.0	23.0	0.4494
10.0	23.0	0.4494
11.0	23.0	0.4494
13.0	24.0	0.4494
3.0	22.0	0.4494
4.0	23.0	0.4494
15.0	26.0	0.4494
7.0	20.0	0.4494
10.0	20.0	0.4494
1.0	23.0	0.4494
4.0	24.0	0.4494
3.0	23.0	0.4494
9.0	26.0	0.4494
11.0	23.0	0.4494
8.0	22.0	0.4494
7.0	27.0	0.4494
10.0	24.0	0.4494
1.0	23.0	0.4494
1.0	25.0	0.4494
1.0	24.0	0.4494
4.0	24.0	0.4494
1.0	24.0	0.4494
6.0	24.0	0.4494
13.0	23.0	0.4494
7.0	21.0	0.4494
6.0	22.0	0.4494
7.0	22.0	0.4494
13.0	24.0	0.4494
17.0	25.0	0.4494
5.0	23.0	0.4489
4.0	25.0	0.4489
6.0	25.0	0.4489
14.0	24.0	0.4489
7.0	23.0	0.4489
1.0	25.0	0.4489
12.0	24.0	0.4489
4.0	25.0	0.4489
6.0	25.0	0.4489
2.0	24.0	0.4489
12.0	24.0	0.4489
9.0	25.0	0.4489
1.0	25.0	0.4489
1.0	22.0	0.4489
2.0	22.0	0.4489
3.0	22.0	0.4489
5.0	22.0	0.4489
6.0	23.0	0.4489
13.0	25.0	0.4489
3.0	23.0	0.3943
8.0	23.0	0.3943
1.0	21.0	0.3943
4.0	25.0	0.3943
4.0	22.0	0.3943
17.0	27.0	0.3943
7.0	21.0	0.3943
1.0	22.0	0.3943
5.0	21.0	0.3943
3.0	24.0	0.3943
2.0	22.0	0.3943
4.0	23.0	0.3943
4.0	23.0	0.3943
2.0	21.0	0.3943
3.0	21.0	0.3943
5.0	22.0	0.3943
3.0	22.0	0.3943
12.0	24.0	0.3943
1.0	21.0	0.3943
3.0	21.0	0.3943
14.0	22.0	0.3943
15.0	22.0	0.3943
14.0	22.0	0.3943
6.0	24.0	0.3943
2.0	22.0	0.3943
7.0	22.0	0.3943
1.0	22.0	0.3943
10.0	23.0	0.3943
2.0	22.0	0.3942
8.0	22.0	0.3942
2.0	23.0	0.3942
2.0	22.0	0.3942
11.0	21.0	0.3942
3.0	26.0	0.3942
7.0	21.0	0.3942
1.0	23.0	0.3942
5.0	24.0	0.3942
10.0	23.0	0.3942
8.0	22.0	0.3942
2.0	20.0	0.3942
9.0	20.0	0.3942
3.0	21.0	0.3942
4.0	21.0	0.3942
5.0	21.0	0.3942
1.0	22.0	0.3942
4.0	23.0	0.3942
2.0	22.0	0.3942
12.0	24.0	0.3942
1.0	23.0	0.3942
2.0	24.0	0.3942
10.0	21.0	0.3942
10.0	23.0	0.3942
13.0	23.0	0.3942
14.0	25.0	0.3942
14.0	26.0	0.3942
4.0	23.0	0.3942
9.0	24.0	0.3939
1.0	22.0	0.3939
16.0	24.0	0.3939
6.0	21.0	0.3939
7.0	23.0	0.3939
14.0	26.0	0.3939
10.0	22.0	0.3939
8.0	23.0	0.3939
5.0	23.0	0.3939
14.0	23.0	0.3939
16.0	25.0	0.3939
15.0	23.0	0.3939
1.0	25.0	0.3939
11.0	25.0	0.3939
2.0	26.0	0.3939
3.0	21.0	0.3939
2.0	23.0	0.3939
3.0	23.0	0.3939
3.0	23.0	0.3939
1.0	21.0	0.3939
4.0	21.0	0.3939
8.0	21.0	0.3939
11.0	23.0	0.3939
2.0	20.0	0.3939
7.0	20.0	0.3939
14.0	22.0	0.3939
11.0	24.0	0.3939
1.0	26.0	0.3939
9.0	21.0	0.3939
12.0	21.0	0.3939
4.0	24.0	0.3939
6.0	23.0	0.3936
10.0	22.0	0.3936
7.0	23.0	0.3936
11.0	23.0	0.3936
2.0	24.0	0.3936
3.0	22.0	0.3936
7.0	23.0	0.3936
7.0	23.0	0.3936
1.0	22.0	0.3936
6.0	22.0	0.3936
1.0	22.0	0.3936
4.0	22.0	0.3936
1.0	26.0	0.3936
8.0	22.0	0.3936
12.0	22.0	0.3936
6.0	22.0	0.3936
7.0	22.0	0.3936
2.0	21.0	0.3936
2.0	24.0	0.3936
7.0	27.0	0.3936
12.0	23.0	0.3936
1.0	24.0	0.3936
1.0	22.0	0.3936
12.0	22.0	0.3936
9.0	26.0	0.3936
9.0	22.0	0.3936
1.0	24.0	0.3936
3.0	23.0	0.3936
8.0	25.0	0.3936
1.0	24.0	0.3936
6.0	25.0	0.3936
9.0	23.0	0.3935
4.0	23.0	0.3935
10.0	26.0	0.3935
6.0	23.0	0.3935
11.0	23.0	0.3935
2.0	23.0	0.3935
16.0	23.0	0.3935
3.0	26.0	0.3935
8.0	24.0	0.3935
5.0	23.0	0.3935
7.0	25.0	0.3935
2.0	22.0	0.3935
8.0	21.0	0.3935
13.0	23.0	0.3935
2.0	23.0	0.3935
16.0	25.0	0.3935
8.0	24.0	0.3935
12.0	23.0	0.3935
13.0	23.0	0.3935
5.0	23.0	0.3935
4.0	23.0	0.3935
14.0	21.0	0.3935
5.0	21.0	0.3935
6.0	24.0	0.3935
8.0	22.0	0.3933
1.0	23.0	0.3933
10.0	24.0	0.3933
1.0	22.0	0.3933
14.0	22.0	0.3933
3.0	24.0	0.3933
3.0	22.0	0.3933
14.0	23.0	0.3933
10.0	20.0	0.3933
12.0	20.0	0.3933
4.0	23.0	0.3933
9.0	23.0	0.3933
8.0	23.0	0.3933
1.0	24.0	0.3933
15.0	24.0	0.3933
5.0	22.0	0.3933
4.0	23.0	0.3933
11.0	23.0	0.3933
17.0	24.0	0.3933
3.0	23.0	0.3933
6.0	22.0	0.3933
11.0	25.0	0.3933
7.0	21.0	0.3933
10.0	23.0	0.3933
10.0	24.0	0.3933
12.0	22.0	0.3933
2.0	23.0	0.3933
2.0	24.0	0.3933
1.0	25.0	0.3933
11.0	27.0	0.3933
1.0	24.0	0.3933
11.0	22.0	0.3932
7.0	22.0	0.3932
2.0	22.0	0.3932
13.0	21.0	0.3932
2.0	21.0	0.3932
9.0	21.0	0.3932
7.0	22.0	0.3932
9.0	22.0	0.3932
2.0	22.0	0.3932
8.0	23.0	0.3932
4.0	23.0	0.3932
2.0	21.0	0.3932
4.0	21.0	0.3932
8.0	21.0	0.3932
4.0	21.0	0.3932
5.0	21.0	0.3932
6.0	21.0	0.3932
9.0	24.0	0.3932
15.0	24.0	0.3932
1.0	23.0	0.3932
8.0	22.0	0.3932
12.0	22.0	0.3932
7.0	21.0	0.3932
6.0	22.0	0.3932
1.0	26.0	0.3932
13.0	24.0	0.3932
13.0	24.0	0.3932
8.0	22.0	0.3932
9.0	25.0	0.3932
5.0	20.0	0.3932
1.0	22.0	0.3932
10.0	22.0	0.3932
6.0	23.0	0.3932
2.0	25.0	0.3932
1.0	22.0	0.3932
1.0	21.0	0.3932
5.0	21.0	0.3932
3.0	21.0	0.3932
1.0	24.0	0.3932
3.0	21.0	0.3932
3.0	22.0	0.3932
3.0	23.0	0.3932
7.0	23.0	0.3932
16.0	23.0	0.3932
2.0	23.0	0.3932
9.0	19.0	0.3932
7.0	22.0	0.3932
13.0	22.0	0.3932
3.0	25.0	0.3932
5.0	24.0	0.3932
2.0	22.0	0.3932
8.0	23.0	0.3932
4.0	22.0	0.3932
1.0	22.0	0.3932
5.0	22.0	0.3932
2.0	24.0	0.3932
11.0	24.0	0.3932
8.0	22.0	0.3932
4.0	23.0	0.3932
7.0	26.0	0.3932
9.0	20.0	0.3932
12.0	20.0	0.3932
8.0	24.0	0.3932
8.0	21.0	0.3932
12.0	23.0	0.3932
3.0	21.0	0.3932
14.0	25.0	0.3932
14.0	23.0	0.3932
6.0	21.0	0.3932
3.0	24.0	0.3932
4.0	23.0	0.3932
2.0	25.0	0.3932
10.0	25.0	0.3932
8.0	24.0	0.3932
8.0	22.0	0.3932
6.0	24.0	0.3932
15.0	24.0	0.3932
4.0	22.0	0.3932
5.0	24.0	0.3928
14.0	22.0	0.3928
8.0	22.0	0.3928
5.0	24.0	0.3928
11.0	23.0	0.3928
2.0	23.0	0.3928
3.0	23.0	0.3928
1.0	24.0	0.3928
13.0	22.0	0.3928
12.0	22.0	0.3928
13.0	22.0	0.3928
8.0	22.0	0.3928
4.0	23.0	0.3928
2.0	21.0	0.3928
1.0	23.0	0.3928
1.0	22.0	0.3928
5.0	22.0	0.3928
13.0	22.0	0.3928
4.0	23.0	0.3928
7.0	22.0	0.3928
1.0	22.0	0.3928
13.0	25.0	0.3928
6.0	24.0	0.3928
3.0	25.0	0.3928
13.0	22.0	0.3928
5.0	26.0	0.3928
6.0	25.0	0.3928
4.0	24.0	0.3928
4.0	21.0	0.3928
5.0	22.0	0.3928
9.0	22.0	0.3928
10.0	27.0	0.3928
15.0	23.0	0.3928
11.0	23.0	0.3928
6.0	23.0	0.3928
10.0	23.0	0.3928
12.0	27.0	0.3928
1.0	22.0	0.338
6.0	22.0	0.338
12.0	21.0	0.338
1.0	22.0	0.338
4.0	23.0	0.338
1.0	23.0	0.338
1.0	22.0	0.338
1.0	22.0	0.338
7.0	23.0	0.338
2.0	23.0	0.338
9.0	21.0	0.338
7.0	23.0	0.338
4.0	23.0	0.338
13.0	22.0	0.338
5.0	23.0	0.338
8.0	21.0	0.338
3.0	21.0	0.338
4.0	21.0	0.338
8.0	21.0	0.338
15.0	23.0	0.338
11.0	24.0	0.338
4.0	21.0	0.338
7.0	21.0	0.338
7.0	23.0	0.338
4.0	24.0	0.338
13.0	21.0	0.338
1.0	21.0	0.338
9.0	21.0	0.338
9.0	23.0	0.338
15.0	22.0	0.338
8.0	20.0	0.338
8.0	21.0	0.338
4.0	21.0	0.338
15.0	21.0	0.338
3.0	21.0	0.338
1.0	22.0	0.338
5.0	22.0	0.338
1.0	22.0	0.338
5.0	23.0	0.338
15.0	23.0	0.338
2.0	24.0	0.338
2.0	21.0	0.338
2.0	24.0	0.338
15.0	22.0	0.338
16.0	23.0	0.338
5.0	22.0	0.338
5.0	23.0	0.338
2.0	22.0	0.338
3.0	22.0	0.338
3.0	21.0	0.338
2.0	25.0	0.338
7.0	21.0	0.3378
7.0	22.0	0.3378
11.0	23.0	0.3378
6.0	23.0	0.3378
1.0	21.0	0.3378
4.0	19.0	0.3378
11.0	19.0	0.3378
14.0	23.0	0.3378
2.0	24.0	0.3378
11.0	22.0	0.3378
3.0	24.0	0.3378
7.0	22.0	0.3378
12.0	22.0	0.3378
15.0	22.0	0.3378
7.0	22.0	0.3378
16.0	22.0	0.3378
1.0	20.0	0.3378
3.0	21.0	0.3378
5.0	21.0	0.3378
5.0	23.0	0.3378
7.0	23.0	0.3378
11.0	22.0	0.3378
16.0	22.0	0.3378
14.0	23.0	0.3378
2.0	23.0	0.3378
2.0	25.0	0.3378
9.0	22.0	0.3378
6.0	23.0	0.3378
1.0	21.0	0.3378
8.0	20.0	0.3378
12.0	20.0	0.3378
3.0	24.0	0.3378
15.0	24.0	0.3378
2.0	22.0	0.3378
12.0	21.0	0.3378
4.0	23.0	0.3378
6.0	23.0	0.3378
1.0	22.0	0.3378
7.0	23.0	0.3378
4.0	22.0	0.3378
13.0	20.0	0.3378
4.0	20.0	0.3378
1.0	22.0	0.3378
3.0	22.0	0.3378
7.0	22.0	0.3378
5.0	21.0	0.3378
4.0	22.0	0.3376
12.0	22.0	0.3376
13.0	21.0	0.3376
6.0	23.0	0.3376
13.0	20.0	0.3376
15.0	23.0	0.3376
6.0	22.0	0.3376
4.0	23.0	0.3376
15.0	24.0	0.3376
5.0	22.0	0.3376
16.0	23.0	0.3376
10.0	22.0	0.3376
4.0	24.0	0.3376
4.0	25.0	0.3376
6.0	23.0	0.3376
2.0	22.0	0.3376
7.0	23.0	0.3376
1.0	21.0	0.3376
4.0	22.0	0.3376
5.0	21.0	0.3376
7.0	22.0	0.3376
5.0	21.0	0.3376
6.0	21.0	0.3376
13.0	22.0	0.3376
2.0	21.0	0.3376
9.0	21.0	0.3376
12.0	22.0	0.3376
9.0	22.0	0.3376
13.0	21.0	0.3376
10.0	20.0	0.3376
1.0	23.0	0.3376
6.0	20.0	0.3376
11.0	20.0	0.3376
7.0	23.0	0.3376
1.0	19.0	0.3376
4.0	19.0	0.3376
9.0	19.0	0.3376
9.0	21.0	0.3376
11.0	23.0	0.3376
1.0	23.0	0.3376
6.0	22.0	0.3376
3.0	25.0	0.3376
8.0	25.0	0.3376
10.0	20.0	0.3376
2.0	20.0	0.3376
4.0	21.0	0.3376
6.0	23.0	0.3376
5.0	23.0	0.3374
3.0	25.0	0.3374
2.0	23.0	0.3374
5.0	22.0	0.3374
11.0	22.0	0.3374
12.0	21.0	0.3374
1.0	22.0	0.3374
8.0	22.0	0.3374
11.0	20.0	0.3374
14.0	20.0	0.3374
9.0	23.0	0.3374
2.0	21.0	0.3374
4.0	22.0	0.3374
3.0	22.0	0.3374
3.0	22.0	0.3374
10.0	24.0	0.3374
13.0	21.0	0.3374
1.0	22.0	0.3374
9.0	22.0	0.3374
16.0	22.0	0.3374
11.0	20.0	0.3374
6.0	21.0	0.3374
2.0	21.0	0.3374
3.0	22.0	0.3374
15.0	24.0	0.3374
10.0	21.0	0.3374
1.0	21.0	0.3374
14.0	21.0	0.3374
13.0	24.0	0.3374
2.0	23.0	0.3374
11.0	23.0	0.3374
3.0	22.0	0.3374
8.0	22.0	0.3374
9.0	21.0	0.3374
4.0	23.0	0.3374
8.0	25.0	0.3374
1.0	21.0	0.3374
9.0	21.0	0.3374
9.0	22.0	0.3374
4.0	19.0	0.3374
13.0	22.0	0.3374
1.0	20.0	0.3374
5.0	23.0	0.3374
2.0	21.0	0.3374
10.0	21.0	0.3374
8.0	22.0	0.3374
4.0	21.0	0.3374
11.0	21.0	0.3374
16.0	25.0	0.3374
2.0	23.0	0.3374
6.0	23.0	0.3374
20.0	27.0	0.3374
7.0	25.0	0.3374
2.0	23.0	0.3374
9.0	21.0	0.3374
2.0	22.0	0.3374
4.0	22.0	0.3374
1.0	22.0	0.3374
15.0	22.0	0.3374
5.0	21.0	0.3374
9.0	21.0	0.3374
2.0	24.0	0.3374
7.0	21.0	0.3374
5.0	20.0	0.3374
10.0	20.0	0.3374
11.0	20.0	0.3374
4.0	23.0	0.3374
10.0	22.0	0.3373
4.0	23.0	0.3373
3.0	23.0	0.3373
10.0	22.0	0.3373
2.0	22.0	0.3373
8.0	22.0	0.3373
2.0	20.0	0.3373
4.0	22.0	0.3373
5.0	22.0	0.3373
5.0	24.0	0.3373
14.0	22.0	0.3373
5.0	25.0	0.3373
11.0	22.0	0.3373
1.0	21.0	0.3373
5.0	21.0	0.3373
12.0	21.0	0.3373
6.0	23.0	0.3373
2.0	21.0	0.3373
1.0	22.0	0.3373
3.0	22.0	0.3373
11.0	22.0	0.3373
3.0	21.0	0.3373
2.0	23.0	0.3373
6.0	21.0	0.3373
11.0	21.0	0.3373
3.0	22.0	0.3373
1.0	25.0	0.3373
7.0	22.0	0.3373
8.0	22.0	0.3373
3.0	22.0	0.3373
5.0	23.0	0.3373
1.0	23.0	0.3373
7.0	24.0	0.3373
4.0	22.0	0.3373
5.0	20.0	0.3373
4.0	21.0	0.3373
4.0	22.0	0.3373
7.0	22.0	0.3373
4.0	24.0	0.3373
10.0	22.0	0.3373
5.0	21.0	0.3373
13.0	20.0	0.3373
12.0	25.0	0.3373
14.0	21.0	0.3373
5.0	24.0	0.3373
7.0	22.0	0.3373
14.0	22.0	0.3373
10.0	22.0	0.3373
2.0	22.0	0.3373
13.0	23.0	0.3373
9.0	23.0	0.3373
11.0	22.0	0.3373
3.0	20.0	0.3373
4.0	20.0	0.3373
7.0	23.0	0.3373
1.0	21.0	0.3373
13.0	21.0	0.3373
14.0	22.0	0.3373
10.0	20.0	0.3373
12.0	20.0	0.3373
5.0	21.0	0.3373
8.0	21.0	0.3373
3.0	22.0	0.3373
15.0	24.0	0.3371
1.0	24.0	0.3371
4.0	22.0	0.3371
13.0	22.0	0.3371
11.0	25.0	0.3371
12.0	22.0	0.3371
1.0	22.0	0.3371
2.0	21.0	0.3371
1.0	22.0	0.3371
6.0	23.0	0.3371
6.0	24.0	0.3371
17.0	23.0	0.3371
13.0	22.0	0.3371
11.0	21.0	0.3371
12.0	21.0	0.3371
8.0	22.0	0.3371
10.0	23.0	0.3371
4.0	19.0	0.3371
1.0	22.0	0.3371
1.0	21.0	0.3371
8.0	21.0	0.3371
12.0	21.0	0.3371
10.0	25.0	0.3371
1.0	22.0	0.3371
7.0	22.0	0.3371
7.0	22.0	0.3371
10.0	21.0	0.3371
3.0	23.0	0.3371
10.0	22.0	0.3371
3.0	22.0	0.3371
11.0	22.0	0.3371
14.0	22.0	0.3371
1.0	21.0	0.3371
4.0	20.0	0.3371
5.0	20.0	0.3371
9.0	20.0	0.3371
12.0	20.0	0.3371
5.0	23.0	0.3371
1.0	20.0	0.3371
10.0	20.0	0.3371
2.0	21.0	0.3371
11.0	21.0	0.3371
3.0	23.0	0.3371
3.0	24.0	0.3371
18.0	25.0	0.3371
1.0	22.0	0.3371
8.0	22.0	0.3371
3.0	24.0	0.3371
4.0	23.0	0.3371
5.0	24.0	0.3371
6.0	25.0	0.3371
4.0	23.0	0.3371
13.0	24.0	0.3371
6.0	24.0	0.3371
3.0	24.0	0.3371
12.0	21.0	0.3371
6.0	22.0	0.3371
11.0	23.0	0.3371
16.0	23.0	0.3371
5.0	23.0	0.3371
4.0	22.0	0.3371
9.0	22.0	0.3371
16.0	23.0	0.3371
13.0	23.0	0.3371
6.0	21.0	0.3371
13.0	21.0	0.3371
10.0	22.0	0.3371
2.0	25.0	0.3371
1.0	21.0	0.3371
4.0	23.0	0.3371
1.0	20.0	0.3371
11.0	20.0	0.3371
5.0	23.0	0.3371
10.0	24.0	0.3371
3.0	22.0	0.3371
12.0	22.0	0.3371
9.0	22.0	0.3371
4.0	21.0	0.3371
4.0	22.0	0.3371
12.0	22.0	0.3371
11.0	24.0	0.3371
3.0	23.0	0.3371
7.0	21.0	0.3371
5.0	23.0	0.3371
3.0	23.0	0.3371
5.0	23.0	0.3371
2.0	23.0	0.3371
9.0	23.0	0.3371
2.0	23.0	0.3371
11.0	23.0	0.3371
2.0	22.0	0.3371
3.0	24.0	0.3371
1.0	22.0	0.3371
1.0	21.0	0.3371
2.0	21.0	0.3371
5.0	23.0	0.3371
7.0	22.0	0.3371
15.0	24.0	0.3371
3.0	19.0	0.3371
4.0	19.0	0.3371
5.0	19.0	0.3371
16.0	23.0	0.3371
12.0	22.0	0.3371
5.0	20.0	0.3371
10.0	22.0	0.3371
10.0	22.0	0.3371
15.0	22.0	0.3371
1.0	23.0	0.3371
11.0	20.0	0.3371
5.0	22.0	0.3371
6.0	21.0	0.3371
3.0	21.0	0.3371
5.0	23.0	0.3371
2.0	21.0	0.3371
12.0	24.0	0.3371
1.0	21.0	0.3371
5.0	21.0	0.3371
4.0	23.0	0.3371
2.0	22.0	0.3371
1.0	24.0	0.3371
4.0	21.0	0.337
5.0	20.0	0.337
10.0	20.0	0.337
12.0	20.0	0.337
4.0	22.0	0.337
13.0	23.0	0.337
13.0	25.0	0.337
10.0	22.0	0.337
2.0	21.0	0.337
4.0	21.0	0.337
1.0	23.0	0.337
1.0	22.0	0.337
12.0	26.0	0.337
8.0	24.0	0.337
9.0	21.0	0.337
10.0	26.0	0.337
9.0	21.0	0.337
10.0	21.0	0.337
4.0	21.0	0.337
8.0	21.0	0.337
3.0	22.0	0.337
2.0	22.0	0.337
1.0	20.0	0.337
18.0	26.0	0.337
4.0	21.0	0.337
2.0	22.0	0.337
4.0	22.0	0.337
4.0	21.0	0.337
10.0	23.0	0.337
17.0	23.0	0.337
9.0	22.0	0.337
4.0	22.0	0.337
2.0	24.0	0.337
8.0	19.0	0.337
5.0	22.0	0.337
5.0	21.0	0.337
1.0	23.0	0.337
5.0	22.0	0.337
6.0	21.0	0.337
8.0	21.0	0.337
1.0	20.0	0.337
12.0	20.0	0.337
14.0	20.0	0.337
14.0	24.0	0.337
8.0	22.0	0.337
2.0	22.0	0.337
2.0	24.0	0.337
11.0	22.0	0.337
2.0	20.0	0.337
7.0	20.0	0.337
3.0	21.0	0.337
14.0	21.0	0.337
9.0	20.0	0.337
4.0	21.0	0.337
7.0	21.0	0.337
8.0	21.0	0.337
4.0	21.0	0.337
12.0	21.0	0.337
4.0	24.0	0.337
4.0	23.0	0.337
1.0	21.0	0.337
3.0	19.0	0.337
4.0	19.0	0.337
9.0	19.0	0.337
4.0	22.0	0.337
15.0	22.0	0.337
4.0	21.0	0.337
9.0	22.0	0.337
15.0	23.0	0.337
4.0	23.0	0.337
7.0	22.0	0.337
8.0	23.0	0.337
4.0	23.0	0.337
5.0	23.0	0.337
3.0	24.0	0.337
2.0	21.0	0.337
1.0	21.0	0.337
6.0	21.0	0.337
7.0	21.0	0.337
4.0	23.0	0.337
6.0	23.0	0.337
5.0	21.0	0.337
14.0	21.0	0.337
1.0	23.0	0.337
16.0	22.0	0.337
6.0	21.0	0.337
14.0	20.0	0.337
8.0	23.0	0.337
8.0	24.0	0.337
11.0	21.0	0.337
9.0	21.0	0.337
16.0	23.0	0.337
1.0	22.0	0.337
5.0	22.0	0.337
6.0	24.0	0.337
5.0	21.0	0.337
11.0	23.0	0.337
4.0	22.0	0.337
1.0	18.0	0.337
6.0	18.0	0.337
6.0	21.0	0.337
8.0	22.0	0.337
12.0	24.0	0.337
7.0	21.0	0.337
7.0	21.0	0.337
14.0	22.0	0.337
14.0	24.0	0.337
15.0	22.0	0.337
1.0	21.0	0.337
12.0	21.0	0.337
7.0	21.0	0.337
15.0	21.0	0.337
2.0	20.0	0.337
1.0	23.0	0.3367
13.0	21.0	0.3367
13.0	21.0	0.3367
2.0	24.0	0.3367
6.0	23.0	0.3367
11.0	23.0	0.3367
7.0	22.0	0.3367
5.0	21.0	0.3367
8.0	21.0	0.3367
2.0	21.0	0.3367
6.0	21.0	0.3367
10.0	23.0	0.3367
6.0	20.0	0.3367
11.0	20.0	0.3367
3.0	21.0	0.3367
10.0	23.0	0.3367
2.0	22.0	0.3367
1.0	25.0	0.3367
13.0	23.0	0.3367
5.0	20.0	0.3367
7.0	20.0	0.3367
9.0	20.0	0.3367
14.0	20.0	0.3367
5.0	22.0	0.3367
4.0	23.0	0.3367
8.0	23.0	0.3367
7.0	22.0	0.3367
13.0	22.0	0.3367
2.0	21.0	0.3367
11.0	24.0	0.3367
5.0	23.0	0.3367
6.0	23.0	0.3367
3.0	22.0	0.3367
5.0	21.0	0.3367
5.0	22.0	0.3367
11.0	23.0	0.3367
4.0	23.0	0.3367
13.0	23.0	0.3367
14.0	23.0	0.3367
3.0	21.0	0.3367
12.0	24.0	0.3367
8.0	23.0	0.3367
2.0	22.0	0.3367
14.0	24.0	0.3367
3.0	21.0	0.3367
11.0	21.0	0.3367
3.0	21.0	0.3367
10.0	21.0	0.3367
3.0	21.0	0.3367
6.0	21.0	0.3367
5.0	23.0	0.3367
11.0	23.0	0.3367
5.0	23.0	0.3367
15.0	21.0	0.3367
5.0	24.0	0.3367
3.0	20.0	0.3367
7.0	20.0	0.3367
8.0	20.0	0.3367
