# INITIAL DAMAGE IN LINEAGE
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initDMean	initDStd
0.0	0.0	0.1135	0.0
0.0	1.0	0.059829999999999994	0.00032335051500740676
0.0	2.0	0.07066000000000001	0.0005501514942874079
0.0	3.0	0.0796	0.0007542472332656517
0.0	4.0	0.08707999999999999	0.0009589345939924989
0.0	5.0	0.09345999999999999	0.001163519564845292
0.0	6.0	0.09903999999999999	0.001389804142876096
0.0	7.0	0.10400000000000001	0.0016438437341250614
0.0	8.0	0.10854	0.0019056640720640024
0.0	9.0	0.11278999999999999	0.002274227585601562
0.0	10.0	0.11687999999999998	0.0026786397874875053
0.0	11.0	0.12094	0.003186847972527089
0.0	12.0	0.12511	0.0038702425993440977
0.0	13.0	0.12963	0.004848378881417761
0.0	14.0	0.13478	0.006350643012063162
0.0	15.0	0.14138	0.009149110460707219
0.0	16.0	0.14587499999999998	0.011119577330096678
0.0	17.0	0.14798333333333336	0.006851982681433646
0.0	18.0	0.15698	0.009801377454215292
0.0	19.0	0.16075	0.006576093065034894
1.0	1.0	0.04953093922651935	0.0009676625339545794
1.0	2.0	0.062256906077348066	0.0008997649921671364
1.0	3.0	0.07259944751381214	0.0009348497940886942
1.0	4.0	0.08113646408839778	0.001043922456189408
1.0	5.0	0.08831270718232044	0.001216599937623665
1.0	6.0	0.09446353591160221	0.001414762125699689
1.0	7.0	0.0998353591160221	0.0016554182111033298
1.0	8.0	0.10464198895027625	0.0019242038526476068
1.0	9.0	0.10905193370165743	0.002238143852993194
1.0	10.0	0.11318176795580111	0.0026215027859926954
1.0	11.0	0.1171635359116022	0.003079086568210859
1.0	12.0	0.12113977900552488	0.003660945226425836
1.0	13.0	0.12523093922651932	0.004443188757545075
1.0	14.0	0.12966906077348067	0.005562267093916279
1.0	15.0	0.1348298342541437	0.00739636505883037
1.0	16.0	0.14104887640449437	0.010241916965938564
1.0	17.0	0.14630833333333335	0.011745895416688544
1.0	18.0	0.15033697478991595	0.012450443226377823
1.0	19.0	0.1522376623376624	0.012387982705673385
1.0	20.0	0.15182790697674417	0.011929042702608807
1.0	21.0	0.15708124999999995	0.011411155761203664
1.0	22.0	0.15718571428571426	0.012507158389858624
1.0	23.0	0.16044444444444447	0.009040203414623912
1.0	24.0	0.1735	0.01082981994310155
2.0	1.0	0.05146574585635359	0.0008149561143923718
2.0	2.0	0.06375966850828729	0.0007691105256163598
2.0	3.0	0.0737585635359116	0.0008157451485173845
2.0	4.0	0.08202541436464089	0.0009340565469518545
2.0	5.0	0.08897127071823206	0.0010876340472552911
2.0	6.0	0.09492596685082874	0.0012660699379512636
2.0	7.0	0.10014364640883977	0.0014823127450975724
2.0	8.0	0.10480883977900551	0.001728656923024332
2.0	9.0	0.10907679558011049	0.0020135962044677738
2.0	10.0	0.11306850828729281	0.0023443910572038974
2.0	11.0	0.1169132596685083	0.0027602014588266523
2.0	12.0	0.12071325966850827	0.0032756917647656075
2.0	13.0	0.12461104972375689	0.003959600078397709
2.0	14.0	0.1287779005524862	0.004937459761979469
2.0	15.0	0.13351823204419888	0.006507461458567791
2.0	16.0	0.13932777777777777	0.00937116137013987
2.0	17.0	0.1452905325443787	0.011182619606439603
2.0	18.0	0.15028840579710145	0.012281878363104626
2.0	19.0	0.15335	0.01220370779193634
2.0	20.0	0.1547017857142857	0.01112437930560914
2.0	21.0	0.16064571428571428	0.012851810191956775
2.0	22.0	0.16008666666666665	0.010850665987899192
2.0	23.0	0.1613	0.004416786161905516
2.0	24.0	NaN	NaN
3.0	1.0	0.053208287292817694	0.0007260148799392378
3.0	2.0	0.0652364640883978	0.0007455025784908633
3.0	3.0	0.07504475138121545	0.0008546198434006741
3.0	4.0	0.08317790055248618	0.0010108071642942495
3.0	5.0	0.09005138121546963	0.0012118676007077593
3.0	6.0	0.09596685082872927	0.0014307750521470979
3.0	7.0	0.10117513812154696	0.001681299301709116
3.0	8.0	0.10587016574585634	0.001969036559430954
3.0	9.0	0.11019281767955803	0.002308295021322767
3.0	10.0	0.11427955801104972	0.0027134381272155687
3.0	11.0	0.11825303867403315	0.0032120180820797255
3.0	12.0	0.12224364640883977	0.0038498666595741886
3.0	13.0	0.1264209944751381	0.0047294351442114775
3.0	14.0	0.13102209944751378	0.006054195791262795
3.0	15.0	0.13661215469613255	0.00868882208474662
3.0	16.0	0.1419690058479532	0.009977570649445258
3.0	17.0	0.148675641025641	0.012226472451966395
3.0	18.0	0.15189082568807333	0.012728689825834274
3.0	19.0	0.1537537313432836	0.012886148640117995
3.0	20.0	0.15382777777777779	0.012169343475920165
3.0	21.0	0.1563142857142857	0.013722291562063742
3.0	22.0	0.15592727272727272	0.013366681780388944
3.0	23.0	0.15838571428571432	0.013496225221820183
3.0	24.0	0.147	0.00933380951166242
3.0	25.0	0.1563	0.016263455967290587
3.0	26.0	NaN	NaN
3.0	27.0	NaN	NaN
4.0	1.0	0.05459005524861879	0.0006257533213278652
4.0	2.0	0.06632872928176796	0.0006654597731176651
4.0	3.0	0.07591602209944752	0.0008025083450988816
4.0	4.0	0.08387071823204419	0.000980234684569166
4.0	5.0	0.09060220994475135	0.0011901893313953122
