# =============================================
# POPULATIONS
# =============================================
# Q 2.5526 
# s 0.637 
# k1 0.4 ± 0.005 
# k2 0.02438 ± 0.005 
# R 1000.0 
# re 0.0 
# damage threshold 0.5 
# maximal time 1000.0 
# maximal generation 3 
# start with 1 cells 
# 10 independent populations 
# =============================================
# pop(1)	id(2)	momId(3)	childId(4)	gen(5)	rls(6)	rej(7)	birthT(8)	deathT(9)	genTMom(10)	DMom(11)	cycleGrowthMom(12)	totGrowthMom(13)	meanGenT(14)	meanCycleGrowth(15)	totGrowth(16)	tau(17)	nHealthy(18)	initState(19-20)	params(21-22)
1	1	0	0	0	15	0.0000	0.0000	29.8882	0.0000	0.0000	0.0000	0.0000	1.5708	1.5960	3.2155	17.0012	10.0000	0.3630	0.1745	0.3978	0.0244
1	2	1	1	1	17	0.1754	2.5165	34.1708	2.5165	0.4172	2.5541	2.5541	1.4964	1.5950	3.3893	20.6839	13.0000	0.3630	0.1514	0.3986	0.0243
1	3	1	2	1	16	0.0877	3.8482	33.8921	1.3317	0.4247	1.5846	2.5780	1.4899	1.5939	3.2916	19.2913	12.0000	0.3630	0.1542	0.3988	0.0243
1	4	1	3	1	13	-0.1754	5.2022	31.7886	1.3540	0.4321	1.5841	2.6014	1.5631	1.6055	3.4287	15.3143	9.0000	0.3630	0.1569	0.4009	0.0244
1	5	1	4	1	8	-0.6140	6.5789	26.0338	1.3767	0.4394	1.5838	2.6245	1.6484	1.6259	3.3789	9.9522	5.0000	0.3630	0.1595	0.4064	0.0244
1	6	1	5	1	14	-0.0877	7.9790	36.2320	1.4001	0.4468	1.5838	2.6478	1.5685	1.6027	3.3966	16.8847	10.0000	0.3630	0.1622	0.3996	0.0243
1	7	1	6	1	9	-0.5263	9.4039	29.7285	1.4248	0.4544	1.5840	2.6716	1.5640	1.6070	3.1471	11.3260	6.0000	0.3630	0.1649	0.4033	0.0246
1	8	1	7	1	9	-0.5263	10.8553	31.4023	1.4514	0.4623	1.5845	2.6966	1.5867	1.6084	3.1575	11.4329	6.0000	0.3630	0.1678	0.4030	0.0245
1	9	1	8	1	13	-0.1754	12.3359	38.8232	1.4806	0.4707	1.5854	2.7232	1.5542	1.5970	3.1562	15.5960	9.0000	0.3630	0.1709	0.3992	0.0245
1	10	1	9	1	11	-0.3508	13.8495	37.6793	1.5137	0.4799	1.5867	2.7523	1.5935	1.6025	3.1529	12.8423	7.0000	0.3630	0.1742	0.4004	0.0246
1	11	1	10	1	10	-0.4386	15.4018	37.4900	1.5523	0.4903	1.5886	2.7852	1.5794	1.5996	3.0289	13.0660	7.0000	0.3630	0.1780	0.4005	0.0247
1	12	1	11	1	12	-0.2631	17.0012	42.9198	1.5994	0.5025	1.5915	2.8236	1.6300	1.6022	3.1719	12.9230	7.0000	0.3630	0.1824	0.3986	0.0245
1	13	1	12	1	11	-0.3508	18.6614	42.8278	1.6602	0.5175	1.5961	2.8708	1.6199	1.5982	3.0173	13.1851	7.0000	0.3630	0.1878	0.3981	0.0243
1	14	1	13	1	6	-0.7894	20.4071	36.9636	1.7457	0.5372	1.6039	2.9331	1.7004	1.6123	2.8936	7.4760	3.0000	0.3630	0.1950	0.4017	0.0243
1	15	1	14	1	5	-0.8771	22.2918	37.3993	1.8847	0.5666	1.6195	3.0259	1.7441	1.6128	2.7944	6.0658	2.0000	0.3630	0.2057	0.4003	0.0242
1	16	1	15	1	3	-1.0525	24.5073	37.2959	2.2156	0.6266	1.6682	3.2155	2.1322	1.6672	2.8160	3.0945	0.0000	0.3630	0.2275	0.4006	0.0242
1	17	2	1	2	17	0.0000	4.8850	35.8062	2.3685	0.3805	2.6300	2.6300	1.4576	1.5953	3.4682	20.2092	13.0000	0.3630	0.1381	0.3993	0.0244
1	18	2	2	2	23	0.5263	6.1249	45.6984	1.2398	0.3912	1.5917	2.6666	1.4525	1.5892	3.4725	27.0349	18.0000	0.3630	0.1420	0.3968	0.0243
1	19	2	3	2	15	-0.1754	7.3913	36.6216	1.2664	0.4011	1.5897	2.7002	1.5328	1.6045	3.6029	17.8394	11.0000	0.3630	0.1456	0.4004	0.0243
1	20	2	4	2	17	0.0000	8.6834	40.3734	1.2921	0.4104	1.5882	2.7317	1.4986	1.5963	3.4441	20.6386	13.0000	0.3630	0.1490	0.3988	0.0243
1	21	2	5	2	11	-0.5263	10.0009	32.8766	1.3175	0.4192	1.5871	2.7617	1.5160	1.6041	3.2851	13.8764	8.0000	0.3630	0.1522	0.4024	0.0243
1	22	2	6	2	12	-0.4386	11.3436	35.6933	1.3427	0.4277	1.5864	2.7907	1.5118	1.6004	3.2516	15.3512	9.0000	0.3630	0.1552	0.4013	0.0244
1	23	2	7	2	10	-0.6140	12.7121	34.2691	1.3684	0.4361	1.5859	2.8193	1.5336	1.6049	3.2059	12.5906	7.0000	0.3630	0.1583	0.4028	0.0244
1	24	2	8	2	9	-0.7017	14.1071	34.3440	1.3950	0.4445	1.5858	2.8480	1.5557	1.6080	3.1801	11.2493	6.0000	0.3630	0.1614	0.4037	0.0244
1	25	2	9	2	13	-0.3508	15.5303	41.8315	1.4232	0.4532	1.5861	2.8774	1.5418	1.5986	3.2226	15.4151	9.0000	0.3630	0.1645	0.3995	0.0242
1	26	2	10	2	15	-0.1754	16.9838	46.6199	1.4536	0.4622	1.5867	2.9082	1.5558	1.5973	3.2801	18.4343	11.0000	0.3630	0.1678	0.3982	0.0242
1	27	2	11	2	9	-0.7017	18.4712	39.2610	1.4873	0.4719	1.5877	2.9413	1.6114	1.6098	3.1642	11.5516	6.0000	0.3630	0.1713	0.4026	0.0245
1	28	2	12	2	12	-0.4386	19.9972	45.0595	1.5261	0.4826	1.5894	2.9778	1.5642	1.5970	3.0890	14.2558	8.0000	0.3630	0.1752	0.3993	0.0245
1	29	2	13	2	51	2.9822	21.5696	102.2379	1.5724	0.4949	1.5919	3.0196	1.4573	1.5760	3.0569	64.8180	44.0000	0.3630	0.1796	0.3929	0.0243
1	30	2	14	2	8	-0.7894	23.2004	42.7813	1.6308	0.5096	1.5960	3.0698	1.6564	1.6090	3.0277	10.3585	5.0000	0.3630	0.1850	0.4013	0.0244
1	31	2	15	2	12	-0.4386	24.9107	51.4766	1.7103	0.5285	1.6027	3.1341	1.6790	1.6043	3.1772	13.2148	7.0000	0.3630	0.1919	0.3975	0.0245
1	32	2	16	2	4	-1.1402	26.7437	40.3900	1.8330	0.5554	1.6157	3.2255	1.8172	1.6323	2.8604	4.4847	1.0000	0.3630	0.2016	0.4048	0.0244
1	33	2	17	2	3	-1.2280	28.8274	40.9895	2.0837	0.6035	1.6496	3.3893	1.9105	1.6353	2.7229	3.0046	0.0000	0.3630	0.2191	0.4020	0.0244
1	34	3	1	2	13	-0.2631	6.2355	32.7721	2.3873	0.3851	2.6213	2.6213	1.5612	1.6144	3.7575	14.9473	9.0000	0.3630	0.1398	0.4029	0.0246
1	35	3	2	2	19	0.2631	7.4874	42.3368	1.2519	0.3956	1.5911	2.6567	1.5058	1.5980	3.6512	21.7041	14.0000	0.3630	0.1436	0.3986	0.0245
1	36	3	3	2	13	-0.2631	8.7659	34.5023	1.2785	0.4054	1.5893	2.6895	1.5036	1.6019	3.3872	16.6149	10.0000	0.3630	0.1472	0.4013	0.0243
1	37	3	4	2	13	-0.2631	10.0704	36.1795	1.3045	0.4146	1.5880	2.7205	1.5299	1.6039	3.4203	15.0962	9.0000	0.3630	0.1505	0.4012	0.0243
1	38	3	5	2	13	-0.2631	11.4007	37.6073	1.3302	0.4234	1.5870	2.7503	1.5364	1.6032	3.3875	15.1784	9.0000	0.3630	0.1537	0.4009	0.0243
1	39	3	6	2	13	-0.2631	12.7569	38.6175	1.3562	0.4320	1.5865	2.7794	1.5112	1.5984	3.2513	16.8178	10.0000	0.3630	0.1568	0.4002	0.0242
1	40	3	7	2	11	-0.4386	14.1398	37.2439	1.3829	0.4406	1.5862	2.8083	1.5341	1.6024	3.2131	14.0713	8.0000	0.3630	0.1599	0.4016	0.0243
1	41	3	8	2	14	-0.1754	15.5506	44.2362	1.4108	0.4493	1.5863	2.8376	1.5967	1.6073	3.5133	16.9492	10.0000	0.3630	0.1631	0.3995	0.0243
1	42	3	9	2	10	-0.5263	16.9913	39.7944	1.4407	0.4583	1.5867	2.8681	1.6490	1.6177	3.4028	11.3056	6.0000	0.3630	0.1664	0.4028	0.0245
1	43	3	10	2	13	-0.2631	18.4649	45.0957	1.4736	0.4679	1.5876	2.9004	1.5647	1.5990	3.2072	15.6042	9.0000	0.3630	0.1698	0.3992	0.0243
1	44	3	11	2	13	-0.2631	19.9758	47.2590	1.5109	0.4784	1.5890	2.9358	1.6108	1.6037	3.3051	15.8063	9.0000	0.3630	0.1736	0.3994	0.0246
1	45	3	12	2	10	-0.5263	21.5306	43.7012	1.5548	0.4902	1.5912	2.9757	1.5874	1.6008	3.0494	13.0895	7.0000	0.3630	0.1779	0.4001	0.0243
1	46	3	13	2	8	-0.7017	23.1396	42.7111	1.6090	0.5041	1.5947	3.0227	1.6558	1.6103	3.0530	10.3266	5.0000	0.3630	0.1830	0.4019	0.0245
1	47	3	14	2	7	-0.7894	24.8203	43.8185	1.6807	0.5215	1.6004	3.0815	1.8043	1.6331	3.2204	7.3393	3.0000	0.3630	0.1893	0.4025	0.0243
1	48	3	15	2	6	-0.8771	26.6065	44.1030	1.7862	0.5453	1.6107	3.1617	1.8532	1.6360	3.1052	5.9377	2.0000	0.3630	0.1980	0.4022	0.0244
1	49	3	16	2	4	-1.0525	28.5834	42.5653	1.9769	0.5838	1.6343	3.2916	1.8955	1.6355	2.8422	4.6083	1.0000	0.3630	0.2119	0.4020	0.0243
1	50	4	1	2	18	0.4386	7.6261	40.5335	2.4238	0.3928	2.6233	2.6233	1.4842	1.5961	3.5261	21.8412	14.0000	0.3630	0.1426	0.3986	0.0242
1	51	4	2	2	13	0.0000	8.9080	35.5745	1.2820	0.4049	1.5940	2.6638	1.5697	1.6120	3.6503	15.1095	9.0000	0.3630	0.1470	0.4021	0.0245
1	52	4	3	2	18	0.4386	10.2227	43.1224	1.3146	0.4164	1.5925	2.7021	1.4831	1.5927	3.3588	22.0334	14.0000	0.3630	0.1511	0.3982	0.0244
1	53	4	4	2	13	0.0000	11.5704	38.1556	1.3477	0.4275	1.5915	2.7394	1.5632	1.6065	3.4626	15.2734	9.0000	0.3630	0.1552	0.4008	0.0242
1	54	4	5	2	12	-0.0877	12.9524	37.5493	1.3820	0.4386	1.5911	2.7765	1.5305	1.6009	3.2430	15.5011	9.0000	0.3630	0.1592	0.4010	0.0244
1	55	4	6	2	13	0.0000	14.3708	41.3545	1.4184	0.4499	1.5913	2.8144	1.5906	1.6064	3.4189	15.5142	9.0000	0.3630	0.1633	0.4003	0.0245
1	56	4	7	2	12	-0.0877	15.8292	41.6164	1.4583	0.4618	1.5920	2.8542	1.6216	1.6101	3.4091	14.2095	8.0000	0.3630	0.1676	0.4006	0.0244
1	57	4	8	2	10	-0.2631	17.3329	39.2590	1.5037	0.4747	1.5936	2.8973	1.5655	1.6012	3.0778	12.9208	7.0000	0.3630	0.1723	0.4009	0.0244
1	58	4	9	2	15	0.1754	18.8905	48.6223	1.5577	0.4894	1.5963	2.9462	1.5608	1.5931	3.1233	17.0593	10.0000	0.3630	0.1776	0.3973	0.0243
1	59	4	10	2	10	-0.2631	20.5166	43.5737	1.6260	0.5068	1.6009	3.0045	1.6698	1.6091	3.1699	11.6877	6.0000	0.3630	0.1840	0.4000	0.0246
1	60	4	11	2	7	-0.5263	22.2375	40.1856	1.7209	0.5293	1.6092	3.0798	1.6577	1.6059	2.9003	8.9259	4.0000	0.3630	0.1921	0.4011	0.0247
1	61	4	12	2	10	-0.2631	24.1127	48.1233	1.8753	0.5625	1.6264	3.1907	1.7558	1.6093	3.0948	8.8994	4.0000	0.3630	0.2042	0.3965	0.0245
1	62	4	13	2	3	-0.8771	26.3832	39.1484	2.2705	0.6337	1.6869	3.4287	2.1193	1.6614	2.7862	3.1071	0.0000	0.3630	0.2300	0.3996	0.0243
