# RLS IN LINEAGE
# original file "wt_decCap_noRe_3gen.txt" 
# mother	daughter	rlsMean	rlsStd
3.0	29.0	5.0	1.0
3.0	30.0	6.0	1.4142135623730951
3.0	31.0	2.0	1.4142135623730951
4.0	1.0	17.080291970802918	3.813787669065291
4.0	2.0	16.05839416058394	4.104815005070021
4.0	3.0	16.272058823529413	4.088768558189628
4.0	4.0	16.0	4.022160834399561
4.0	5.0	15.426470588235293	4.7494753752250665
4.0	6.0	14.533333333333333	4.889525814081276
4.0	7.0	14.34074074074074	5.071375572118186
4.0	8.0	14.134328358208956	5.873082531148868
4.0	9.0	12.669172932330827	4.636354701361571
4.0	10.0	11.284615384615385	4.202683925363132
4.0	11.0	10.788617886178862	4.955956893460777
4.0	12.0	10.398058252427184	4.893652963779381
4.0	13.0	10.07865168539326	4.712711820899271
4.0	14.0	9.567567567567568	4.410700193166865
4.0	15.0	10.068965517241379	5.6003197558006566
4.0	16.0	9.854166666666666	5.299496496891697
4.0	17.0	9.80952380952381	4.8702085658654335
4.0	18.0	8.675675675675675	3.9019514637198176
4.0	19.0	7.481481481481482	3.5881253984001
4.0	20.0	7.2105263157894735	5.276561879022921
4.0	21.0	8.727272727272727	5.178627406773132
4.0	22.0	10.0	5.1269595556932455
4.0	23.0	10.5	2.8106938645110393
4.0	24.0	8.666666666666666	2.581988897471611
4.0	25.0	9.666666666666666	5.921711464320654
4.0	26.0	4.6	2.5099800796022267
4.0	27.0	9.5	6.363961030678928
4.0	28.0	5.0	2.8284271247461903
4.0	29.0	NaN	NaN
4.0	30.0	NaN	NaN
5.0	1.0	16.348148148148148	4.100088310877318
5.0	2.0	15.681481481481482	3.9068478950940455
5.0	3.0	15.725925925925926	4.1256923971214965
5.0	4.0	16.171641791044777	5.073187841805227
5.0	5.0	15.73134328358209	4.869985069073586
5.0	6.0	14.706766917293233	6.0123382670709
5.0	7.0	12.702290076335878	3.4678626902294414
5.0	8.0	13.891472868217054	5.408674037595651
5.0	9.0	12.301587301587302	3.9542783741559546
5.0	10.0	11.425	4.808365434454884
5.0	11.0	10.963963963963964	4.941343078240107
5.0	12.0	11.4375	5.652782267912063
5.0	13.0	10.55421686746988	5.439810371623649
5.0	14.0	10.43661971830986	5.384454858641541
5.0	15.0	9.442622950819672	4.790701375804083
5.0	16.0	10.0	5.295609338014802
5.0	17.0	9.473684210526315	5.033599765603588
5.0	18.0	8.870967741935484	3.8965107081752937
5.0	19.0	9.038461538461538	4.503161282750323
5.0	20.0	9.68421052631579	3.9165266865616664
5.0	21.0	7.882352941176471	3.6208140131256474
5.0	22.0	10.166666666666666	4.4687466889159175
5.0	23.0	8.25	4.048007366144933
5.0	24.0	9.333333333333334	4.949747468305833
5.0	25.0	8.714285714285714	6.524678426668135
5.0	26.0	8.4	3.0495901363953815
5.0	27.0	8.5	1.9148542155126762
5.0	28.0	6.75	4.349329450233296
5.0	29.0	13.333333333333334	2.516611478423583
5.0	30.0	7.666666666666667	2.0816659994661326
5.0	31.0	9.333333333333334	7.505553499465135
5.0	32.0	6.0	0.0
5.0	33.0	5.0	1.4142135623730951
5.0	34.0	NaN	NaN
6.0	1.0	16.615384615384617	4.808559253974758
6.0	2.0	17.084615384615386	5.019395892160938
6.0	3.0	15.36923076923077	4.1393151168104145
6.0	4.0	14.643410852713178	4.160450789901715
6.0	5.0	14.734375	4.667671315743111
6.0	6.0	13.73228346456693	5.459008600756836
6.0	7.0	13.274193548387096	4.553813214384484
6.0	8.0	12.048780487804878	4.711085041802107
6.0	9.0	11.834782608695653	4.922077786161879
6.0	10.0	10.571428571428571	5.0035701539714905
6.0	11.0	10.788235294117648	4.123377365262431
6.0	12.0	11.256410256410257	6.2635534029894915
6.0	13.0	10.057142857142857	4.389994269864255
6.0	14.0	8.964912280701755	4.026541019467408
6.0	15.0	8.159090909090908	3.284517463538217
6.0	16.0	10.3125	5.5266947481030355
6.0	17.0	8.538461538461538	3.373197524376765
6.0	18.0	7.476190476190476	4.4454363972398445
6.0	19.0	9.384615384615385	3.500915631147123
6.0	20.0	10.090909090909092	2.736952518935813
6.0	21.0	9.909090909090908	4.459922543151292
6.0	22.0	9.555555555555555	2.9202359113225387
6.0	23.0	10.222222222222221	5.068968775248516
6.0	24.0	7.25	5.035587637718447
6.0	25.0	6.0	4.560701700396552
6.0	26.0	5.333333333333333	4.163331998932266
6.0	27.0	8.5	7.7781745930520225
6.0	28.0	NaN	NaN
6.0	29.0	NaN	NaN
6.0	30.0	NaN	NaN
6.0	31.0	NaN	NaN
6.0	32.0	NaN	NaN
6.0	33.0	NaN	NaN
6.0	34.0	NaN	NaN
7.0	1.0	17.38095238095238	6.413557069654427
7.0	2.0	15.674603174603174	4.774648661552998
7.0	3.0	15.642857142857142	5.157463385369651
7.0	4.0	15.362903225806452	6.287598682630011
7.0	5.0	13.910569105691057	4.57184564746926
7.0	6.0	13.256198347107437	3.8156015812709327
7.0	7.0	13.05	4.3169589358461025
7.0	8.0	11.669491525423728	4.383448052989895
7.0	9.0	11.626168224299066	4.523572149341883
7.0	10.0	11.17	5.081268830645838
7.0	11.0	9.703296703296703	3.9426288621074077
7.0	12.0	9.36	4.422424429861729
7.0	13.0	9.655737704918034	4.915571333024743
7.0	14.0	10.166666666666666	6.213688846250203
7.0	15.0	9.18918918918919	4.771663103024853
7.0	16.0	9.25925925925926	3.727162176742232
7.0	17.0	9.833333333333334	6.329136672129363
7.0	18.0	8.526315789473685	4.4767103628127005
7.0	19.0	10.066666666666666	5.270763927643921
7.0	20.0	8.071428571428571	3.2690691621336474
7.0	21.0	8.75	2.9886147596868655
7.0	22.0	8.555555555555555	2.9627314724385294
7.0	23.0	9.375	4.596194077712559
7.0	24.0	9.714285714285714	6.102302453836194
7.0	25.0	8.833333333333334	6.493586579592718
7.0	26.0	6.75	3.2015621187164243
7.0	27.0	11.5	2.1213203435596424
7.0	28.0	10.5	0.7071067811865476
7.0	29.0	11.5	0.7071067811865476
7.0	30.0	13.5	2.1213203435596424
7.0	31.0	18.0	2.8284271247461903
7.0	32.0	12.5	2.1213203435596424
7.0	33.0	10.0	2.8284271247461903
7.0	34.0	10.5	0.7071067811865476
7.0	35.0	11.5	0.7071067811865476
7.0	36.0	10.0	1.4142135623730951
7.0	37.0	9.0	1.4142135623730951
7.0	38.0	14.0	8.48528137423857
7.0	39.0	7.0	1.4142135623730951
7.0	40.0	10.0	4.242640687119285
7.0	41.0	NaN	NaN
7.0	42.0	NaN	NaN
7.0	43.0	NaN	NaN
7.0	44.0	NaN	NaN
8.0	1.0	16.116666666666667	6.9320632859604085
8.0	2.0	16.058333333333334	5.8801701132045565
8.0	3.0	15.739495798319327	5.347995323568861
8.0	4.0	14.521008403361344	5.492442788783912
8.0	5.0	13.663865546218487	6.400843841250469
8.0	6.0	13.31858407079646	5.05022185991733
8.0	7.0	13.145454545454545	4.534953675327288
8.0	8.0	11.067307692307692	3.949350255217541
8.0	9.0	10.938144329896907	3.9812436106429385
8.0	10.0	10.352272727272727	4.621388985429591
8.0	11.0	9.333333333333334	3.9761191895520196
8.0	12.0	8.56060606060606	3.807396800475411
8.0	13.0	8.055555555555555	3.188521078284832
8.0	14.0	8.097560975609756	3.6864947989165837
8.0	15.0	7.65625	4.307602993358034
8.0	16.0	7.5	4.738394343275046
8.0	17.0	8.357142857142858	3.894910739712743
8.0	18.0	8.272727272727273	5.178627406773132
8.0	19.0	9.333333333333334	3.8078865529319543
8.0	20.0	7.142857142857143	3.0237157840738176
8.0	21.0	9.0	4.242640687119285
8.0	22.0	12.75	11.757976016304847
8.0	23.0	9.0	4.242640687119285
8.0	24.0	8.5	2.1213203435596424
8.0	25.0	8.5	2.1213203435596424
8.0	26.0	NaN	NaN
8.0	27.0	NaN	NaN
8.0	28.0	NaN	NaN
8.0	29.0	NaN	NaN
8.0	30.0	NaN	NaN
8.0	31.0	NaN	NaN
8.0	32.0	NaN	NaN
8.0	33.0	NaN	NaN
8.0	34.0	NaN	NaN
8.0	35.0	NaN	NaN
9.0	1.0	15.564102564102564	4.32591352796827
9.0	2.0	16.153846153846153	5.467167495550432
9.0	3.0	14.777777777777779	5.672242017219973
9.0	4.0	14.035087719298245	4.783692476429834
9.0	5.0	13.345132743362832	4.922198099833811
9.0	6.0	13.36111111111111	4.711208217224496
9.0	7.0	12.485148514851485	5.09433776144876
9.0	8.0	11.40625	4.286031473224816
9.0	9.0	11.738636363636363	5.847672330281567
9.0	10.0	10.839506172839506	4.43411995249186
9.0	11.0	9.472222222222221	3.953861447280108
9.0	12.0	9.147540983606557	5.002786109005563
9.0	13.0	9.644444444444444	3.9436690089972384
9.0	14.0	9.736842105263158	4.875111699489926
9.0	15.0	9.516129032258064	5.452039176564646
9.0	16.0	10.478260869565217	6.302016742262974
9.0	17.0	7.9523809523809526	3.528118343766128
9.0	18.0	6.944444444444445	3.5225696206073973
9.0	19.0	8.181818181818182	3.1246818019818217
9.0	20.0	7.375	3.9977672339873487
9.0	21.0	8.666666666666666	7.420691791650335
9.0	22.0	8.0	5.196152422706632
9.0	23.0	10.5	2.1213203435596424
9.0	24.0	12.0	0.0
9.0	25.0	11.5	0.7071067811865476
9.0	26.0	10.0	2.8284271247461903
9.0	27.0	12.5	0.7071067811865476
9.0	28.0	11.0	1.4142135623730951
9.0	29.0	6.5	0.7071067811865476
9.0	30.0	4.5	2.1213203435596424
9.0	31.0	NaN	NaN
10.0	1.0	14.601851851851851	4.187073599023715
10.0	2.0	14.63551401869159	5.064475840121955
10.0	3.0	14.723809523809523	5.851520575055089
10.0	4.0	13.346534653465346	4.53968202314734
10.0	5.0	12.474226804123711	4.330350215593505
10.0	6.0	12.073684210526316	4.83172605884551
10.0	7.0	11.522727272727273	5.668986555676689
10.0	8.0	11.421052631578947	5.2972021744684215
10.0	9.0	10.895522388059701	4.51641560867119
10.0	10.0	9.721311475409836	4.520807993935683
10.0	11.0	9.403846153846153	4.555796202058516
10.0	12.0	8.365853658536585	4.53186549646487
10.0	13.0	8.5625	4.724251092723245
10.0	14.0	7.875	4.235589379449376
10.0	15.0	8.875	3.0304015135511886
10.0	16.0	7.153846153846154	2.8238907511373337
10.0	17.0	7.7	4.083843505544475
10.0	18.0	7.333333333333333	4.320493798938573
10.0	19.0	8.75	3.2015621187164243
10.0	20.0	13.666666666666666	4.041451884327381
10.0	21.0	9.333333333333334	3.214550253664318
10.0	22.0	9.333333333333334	4.725815626252608
10.0	23.0	8.0	1.7320508075688772
10.0	24.0	4.0	3.0
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
10.0	29.0	NaN	NaN
11.0	1.0	15.15625	4.233520682413285
11.0	2.0	13.854166666666666	4.393725590134585
11.0	3.0	13.715789473684211	5.288814285920035
11.0	4.0	12.659340659340659	4.840155599472628
11.0	5.0	12.411764705882353	5.274137522917302
11.0	6.0	12.233766233766234	5.039047800339664
11.0	7.0	11.217391304347826	3.8838639235923416
11.0	8.0	10.567164179104477	5.036905858178408
11.0	9.0	10.116666666666667	4.464897617467088
11.0	10.0	9.28	4.233202097703345
11.0	11.0	9.170731707317072	4.0552585554092
11.0	12.0	8.823529411764707	5.089922236920385
11.0	13.0	7.7407407407407405	3.7784061820234833
11.0	14.0	7.8125	3.310966626228661
11.0	15.0	9.090909090909092	5.412107638518389
11.0	16.0	8.714285714285714	4.461475305855889
11.0	17.0	7.0	4.0
11.0	18.0	8.333333333333334	2.5166114784235836
11.0	19.0	9.666666666666666	3.055050463303893
11.0	20.0	7.666666666666667	1.1547005383792517
11.0	21.0	6.5	0.7071067811865476
11.0	22.0	4.5	2.1213203435596424
11.0	23.0	NaN	NaN
12.0	1.0	15.051282051282051	4.609131072565549
12.0	2.0	14.551282051282051	5.312683759138005
12.0	3.0	14.302631578947368	5.364127109709725
12.0	4.0	12.95890410958904	4.753473455638003
12.0	5.0	12.732394366197184	5.118475628206041
12.0	6.0	10.91304347826087	3.6167060510700266
12.0	7.0	10.841269841269842	4.155083746705992
12.0	8.0	10.576271186440678	5.327881735479769
12.0	9.0	9.339622641509434	4.759376964018647
12.0	10.0	9.65	4.833377541796054
12.0	11.0	8.647058823529411	2.963232806092293
12.0	12.0	8.464285714285714	4.910171927721916
12.0	13.0	10.529411764705882	7.867001072985368
12.0	14.0	10.714285714285714	4.697439096564644
12.0	15.0	9.454545454545455	3.4165373220158557
12.0	16.0	8.545454545454545	3.984059145234578
12.0	17.0	7.75	5.970163912561961
12.0	18.0	9.2	2.588435821108957
12.0	19.0	10.75	4.9916597106239795
12.0	20.0	11.666666666666666	4.509249752822894
12.0	21.0	10.333333333333334	6.027713773341708
12.0	22.0	11.0	7.0710678118654755
12.0	23.0	13.0	9.899494936611665
12.0	24.0	8.0	2.8284271247461903
12.0	25.0	8.0	2.8284271247461903
12.0	26.0	NaN	NaN
12.0	27.0	NaN	NaN
12.0	28.0	NaN	NaN
12.0	29.0	NaN	NaN
12.0	30.0	NaN	NaN
12.0	31.0	NaN	NaN
12.0	32.0	NaN	NaN
13.0	1.0	14.55072463768116	7.117782684904838
13.0	2.0	12.382352941176471	4.168214520809091
13.0	3.0	12.328358208955224	4.8254001551810175
13.0	4.0	11.885245901639344	4.099180245918029
13.0	5.0	12.053571428571429	4.400081168082503
13.0	6.0	11.185185185185185	4.722783293835437
13.0	7.0	10.916666666666666	4.384854656041627
13.0	8.0	9.5	3.5601149707068678
13.0	9.0	8.717948717948717	3.670284070095349
13.0	10.0	9.290322580645162	3.7788318158490615
13.0	11.0	7.653846153846154	4.740821090843296
13.0	12.0	8.8125	3.487477598494362
13.0	13.0	7.428571428571429	4.535573676110727
13.0	14.0	10.5	6.324555320336759
13.0	15.0	6.857142857142857	2.6095064302514777
13.0	16.0	9.8	7.52994023880668
13.0	17.0	9.5	7.593857166596345
13.0	18.0	11.0	1.4142135623730951
13.0	19.0	12.0	0.0
13.0	20.0	13.5	0.7071067811865476
13.0	21.0	12.0	5.656854249492381
13.0	22.0	14.0	5.656854249492381
13.0	23.0	10.5	0.7071067811865476
13.0	24.0	11.0	5.656854249492381
13.0	25.0	6.5	0.7071067811865476
13.0	26.0	9.0	5.656854249492381
13.0	27.0	4.5	2.1213203435596424
13.0	28.0	NaN	NaN
14.0	1.0	14.51923076923077	7.016759725381836
14.0	2.0	13.576923076923077	4.434031290390596
14.0	3.0	13.470588235294118	5.783953461695455
14.0	4.0	12.346938775510203	4.366305744028943
14.0	5.0	12.066666666666666	4.453803277690163
14.0	6.0	11.097560975609756	4.805230889607597
14.0	7.0	10.842105263157896	4.762047684639703
14.0	8.0	9.558823529411764	4.533987317827154
14.0	9.0	10.178571428571429	4.505581488583306
14.0	10.0	9.695652173913043	5.530368906063514
14.0	11.0	8.222222222222221	4.881604793454415
14.0	12.0	9.416666666666666	4.399552318822973
14.0	13.0	9.2	3.8815804341359037
14.0	14.0	10.777777777777779	6.15990620419211
14.0	15.0	6.75	3.1959796173138706
14.0	16.0	8.5	3.3166247903554
14.0	17.0	11.0	2.0
14.0	18.0	8.666666666666666	1.5275252316519468
14.0	19.0	8.666666666666666	4.041451884327381
14.0	20.0	7.5	0.7071067811865476
14.0	21.0	9.0	2.8284271247461903
14.0	22.0	6.0	0.0
14.0	23.0	4.0	2.8284271247461903
15.0	1.0	13.837209302325581	4.5456951511876
15.0	2.0	13.476190476190476	4.69684946423272
15.0	3.0	12.625	5.540931607313257
15.0	4.0	12.527777777777779	3.707028930567375
15.0	5.0	12.2	4.323669465518707
15.0	6.0	10.606060606060606	4.336901211834565
15.0	7.0	10.571428571428571	4.841399946209096
15.0	8.0	11.173913043478262	4.706399646062635
15.0	9.0	12.473684210526315	8.214948576647274
15.0	10.0	8.117647058823529	3.0798204684116017
15.0	11.0	8.833333333333334	2.8550858396053784
15.0	12.0	9.555555555555555	6.784377479015873
15.0	13.0	9.5	3.8340579025361627
15.0	14.0	9.8	3.03315017762062
15.0	15.0	7.8	2.16794833886788
15.0	16.0	5.5	2.0816659994661326
15.0	17.0	6.5	4.949747468305833
15.0	18.0	NaN	NaN
16.0	1.0	15.612903225806452	5.257866610168289
16.0	2.0	14.387096774193548	6.849220974460471
16.0	3.0	12.96774193548387	4.902270704940327
16.0	4.0	13.96551724137931	3.9413808187766755
16.0	5.0	11.928571428571429	4.294083538911817
16.0	6.0	10.925925925925926	4.803251510302689
16.0	7.0	11.91304347826087	5.247623215048373
16.0	8.0	9.894736842105264	3.462413044910623
16.0	9.0	11.764705882352942	6.33965113161507
16.0	10.0	11.5	7.572724334488471
16.0	11.0	13.090909090909092	8.665501087121799
16.0	12.0	10.1	4.2282121254470875
16.0	13.0	11.222222222222221	5.449260908090605
16.0	14.0	10.125	5.409977554746151
16.0	15.0	9.714285714285714	3.773340063934768
16.0	16.0	9.0	5.019960159204453
16.0	17.0	10.6	5.770615218501403
16.0	18.0	10.0	2.581988897471611
16.0	19.0	9.25	1.2583057392117916
16.0	20.0	8.75	4.924428900898052
16.0	21.0	5.75	6.238322424070967
16.0	22.0	NaN	NaN
16.0	23.0	NaN	NaN
16.0	24.0	NaN	NaN
16.0	25.0	NaN	NaN
16.0	26.0	NaN	NaN
16.0	27.0	NaN	NaN
16.0	28.0	NaN	NaN
16.0	29.0	NaN	NaN
17.0	1.0	13.961538461538462	4.745362108254915
17.0	2.0	12.56	3.873843913565268
17.0	3.0	14.0	4.881197287195196
17.0	4.0	11.565217391304348	4.419235710931779
17.0	5.0	10.818181818181818	2.938032442304651
17.0	6.0	11.380952380952381	5.517936122103902
17.0	7.0	13.38888888888889	10.955196934299313
17.0	8.0	10.235294117647058	3.800154795608758
17.0	9.0	10.0	5.053559294048259
17.0	10.0	7.153846153846154	4.431819676050194
17.0	11.0	8.0	3.605551275463989
17.0	12.0	10.2	4.381780460041329
17.0	13.0	9.4	5.366563145999495
17.0	14.0	10.0	1.7320508075688772
17.0	15.0	12.666666666666666	3.511884584284246
17.0	16.0	9.333333333333334	2.081665999466133
17.0	17.0	9.333333333333334	2.3094010767585034
17.0	18.0	3.6666666666666665	0.5773502691896258
18.0	1.0	13.2	5.62513157740847
18.0	2.0	13.947368421052632	4.731380867387522
18.0	3.0	13.529411764705882	2.786522184076944
18.0	4.0	12.470588235294118	4.731776186840724
18.0	5.0	14.764705882352942	7.093389631945241
18.0	6.0	14.3125	6.467547190911456
18.0	7.0	11.066666666666666	4.697517074654084
18.0	8.0	10.615384615384615	3.4770308583249
18.0	9.0	7.461538461538462	3.6197464141240756
18.0	10.0	7.7	3.1287200080686173
18.0	11.0	8.428571428571429	4.894116973712515
18.0	12.0	8.4	2.5099800796022267
18.0	13.0	9.0	2.160246899469287
18.0	14.0	7.75	4.349329450233296
18.0	15.0	5.333333333333333	3.5118845842842465
18.0	16.0	6.0	2.8284271247461903
18.0	17.0	NaN	NaN
18.0	18.0	NaN	NaN
18.0	19.0	NaN	NaN
18.0	20.0	NaN	NaN
19.0	1.0	14.0625	3.906724971123511
19.0	2.0	12.1875	3.9364747342429793
19.0	3.0	12.6	4.014260294784796
19.0	4.0	15.714285714285714	6.9440463866379964
19.0	5.0	11.153846153846153	3.508232077228117
19.0	6.0	11.0	5.5377492419453835
19.0	7.0	8.538461538461538	3.502746175393068
19.0	8.0	7.454545454545454	3.0120968232656917
19.0	9.0	6.888888888888889	2.088327347690278
19.0	10.0	5.857142857142857	2.6095064302514777
19.0	11.0	4.333333333333333	2.9439202887759492
19.0	12.0	6.0	1.4142135623730951
19.0	13.0	NaN	NaN
19.0	14.0	NaN	NaN
20.0	1.0	17.153846153846153	9.081539460595817
20.0	2.0	12.846153846153847	3.5787836352163436
20.0	3.0	12.461538461538462	5.269651864139677
20.0	4.0	13.454545454545455	5.64559361561982
20.0	5.0	10.0	4.774934554525329
20.0	6.0	14.25	8.827716093564145
20.0	7.0	12.0	3.0550504633038935
20.0	8.0	10.714285714285714	5.794085654478071
20.0	9.0	9.333333333333334	2.6583202716502514
20.0	10.0	7.666666666666667	3.0767948691238205
20.0	11.0	6.8	2.16794833886788
20.0	12.0	8.666666666666666	3.214550253664318
20.0	13.0	6.333333333333333	4.163331998932266
20.0	14.0	NaN	NaN
20.0	15.0	NaN	NaN
20.0	16.0	NaN	NaN
20.0	17.0	NaN	NaN
20.0	18.0	NaN	NaN
20.0	19.0	NaN	NaN
20.0	20.0	NaN	NaN
21.0	1.0	15.25	5.848465222136954
21.0	2.0	11.166666666666666	4.4483568638182325
21.0	3.0	11.090909090909092	3.8847019307675446
21.0	4.0	13.5	5.622375931144333
21.0	5.0	12.555555555555555	2.6034165586355513
21.0	6.0	10.444444444444445	5.456901847914967
21.0	7.0	10.375	3.9977672339873487
21.0	8.0	9.25	4.399675312695569
21.0	9.0	9.333333333333334	5.316640543300503
21.0	10.0	14.5	7.852812659593164
21.0	11.0	8.666666666666666	2.0816659994661326
21.0	12.0	10.0	4.358898943540674
21.0	13.0	7.0	4.58257569495584
21.0	14.0	8.0	2.8284271247461903
21.0	15.0	4.5	0.7071067811865476
21.0	16.0	NaN	NaN
22.0	1.0	15.5	5.0990195135927845
22.0	2.0	11.5	3.585685828003181
22.0	3.0	14.857142857142858	8.173709305420875
22.0	4.0	19.666666666666668	12.323419438884107
22.0	5.0	17.333333333333332	11.80960061418957
