# GROWTH PER CELL CYCLE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen.txt" 
# mother	daughter	growthCycleMean	growthCycleStd
0.0	0.0	1.6128	0.006810938913900892
0.0	1.0	1.61427	0.004407077640946792
0.0	2.0	1.61871	0.00894134590912728
0.0	3.0	1.61814	0.007685223917796195
0.0	4.0	1.61462	0.007920409641482513
0.0	5.0	1.6212999999999997	0.007878804195787278
0.0	6.0	1.6181300000000003	0.007994171487889034
0.0	7.0	1.6173299999999997	0.00851965700926716
0.0	8.0	1.6169999999999998	0.00806997177469935
0.0	9.0	1.61918	0.007802535200532973
0.0	10.0	1.6121599999999998	0.006438288247318159
0.0	11.0	1.6178500000000002	0.005494087731370901
0.0	12.0	1.61377	0.006957338252202221
0.0	13.0	1.61924	0.007223603286756836
0.0	14.0	1.61278	0.007236297395768071
0.0	15.0	1.61041	0.00896257031585617
0.0	16.0	1.6117899999999998	0.0044303122538560166
0.0	17.0	1.61485	0.005922133624519674
0.0	18.0	1.6125	0.006269148444742897
0.0	19.0	1.61665	0.0061776029151911285
0.0	20.0	1.6181111111111113	0.005351972637365671
0.0	21.0	1.6152888888888888	0.004242771630798802
0.0	22.0	1.6169857142857142	0.0060490849367014505
0.0	23.0	1.616875	0.001615291511358442
0.0	24.0	1.611075	0.008404909279700796
0.0	25.0	1.61785	0.004171930009000642
0.0	26.0	1.6222	0.008343860018001284
0.0	27.0	1.6160999999999999	0.0072124891681027755
0.0	28.0	1.61185	0.013647160876900277
0.0	29.0	1.6195499999999998	0.002474873734152958
0.0	30.0	NaN	NaN
0.0	31.0	NaN	NaN
0.0	32.0	NaN	NaN
1.0	1.0	1.6207817073170734	0.007813668735874784
1.0	2.0	1.6201317073170736	0.007234157266667978
1.0	3.0	1.619287398373984	0.007085262351647323
1.0	4.0	1.6180617886178865	0.007402487395796838
1.0	5.0	1.6187784552845528	0.006924872595308712
1.0	6.0	1.6173406504065042	0.007521298600405999
1.0	7.0	1.6173333333333333	0.0076288942325139315
1.0	8.0	1.6161646341463416	0.00691837019767918
1.0	9.0	1.616259756097561	0.007421796796960348
1.0	10.0	1.615939837398374	0.007551739789677857
1.0	11.0	1.6156406504065042	0.006977518854948591
1.0	12.0	1.6155004065040652	0.006899260522146366
1.0	13.0	1.6147195121951219	0.007041667920884503
1.0	14.0	1.6147467479674795	0.00724963402267666
1.0	15.0	1.6145247967479677	0.006933302873380786
1.0	16.0	1.6145004081632655	0.007286825625851938
1.0	17.0	1.6141577868852455	0.006976826782599322
1.0	18.0	1.6134108786610881	0.006555564611532047
1.0	19.0	1.613511711711712	0.007074167379671538
1.0	20.0	1.6136596059113304	0.0071032724185298
1.0	21.0	1.612841935483871	0.00724717014789717
1.0	22.0	1.611869536423841	0.0068139268499887665
1.0	23.0	1.6124024000000001	0.006561181836892965
1.0	24.0	1.6128673469387753	0.007478571112076995
1.0	25.0	1.6141	0.007520690757748531
1.0	26.0	1.61203	0.007595252276445941
1.0	27.0	1.6135894736842105	0.0067953795699201985
1.0	28.0	1.6125928571428572	0.005235698585913816
1.0	29.0	1.6144200000000002	0.005687530219699943
1.0	30.0	1.6095400000000002	0.006235163442757105
1.0	31.0	1.612230769230769	0.006165682527153074
1.0	32.0	1.60931	0.008848282947053136
1.0	33.0	1.6134999999999997	0.00863249674196285
1.0	34.0	1.6136333333333333	0.0016289055630493634
1.0	35.0	1.6115000000000002	0.012700787377166898
1.0	36.0	1.6147	0.004250882261366432
1.0	37.0	1.61105	0.0028991378028648397
1.0	38.0	NaN	NaN
1.0	39.0	NaN	NaN
1.0	40.0	NaN	NaN
2.0	1.0	1.6213894308943089	0.007808679765158566
2.0	2.0	1.6195504065040651	0.008063714381722502
2.0	3.0	1.6178772357723579	0.007540901402386258
2.0	4.0	1.6186142276422766	0.007361100240315131
2.0	5.0	1.61779918699187	0.007543317041552822
2.0	6.0	1.6169508130081298	0.006980496104642711
2.0	7.0	1.6170617886178864	0.007107501301229005
2.0	8.0	1.6162878048780491	0.0077315952401616605
2.0	9.0	1.61639918699187	0.007079559492060647
2.0	10.0	1.6156906504065038	0.006652017799114377
2.0	11.0	1.6156556910569109	0.007329589746160543
2.0	12.0	1.6146902439024395	0.006912206471714785
2.0	13.0	1.6149967479674798	0.007141856329421498
2.0	14.0	1.6146353658536587	0.006844500940967928
2.0	15.0	1.6143569105691056	0.007095921004792489
2.0	16.0	1.6135361788617884	0.006822970807898039
2.0	17.0	1.6137192622950822	0.007088766824449223
2.0	18.0	1.6140141078838177	0.006952850744237644
2.0	19.0	1.6129106666666673	0.007128994619559923
2.0	20.0	1.6144121212121214	0.007263849334391899
2.0	21.0	1.6135058823529416	0.006335274645834092
2.0	22.0	1.6128318840579707	0.00683668705259151
2.0	23.0	1.6123785714285717	0.007732456791401294
2.0	24.0	1.61272	0.006616564164905724
2.0	25.0	1.612944927536232	0.006939052661055902
2.0	26.0	1.6131472727272722	0.007324991582486742
