# DAUGHTER VS D BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen.txt" 
# daughter	initD	rejuvenation
11.0	0.144	0.0908
15.0	0.1591	0.0908
3.0	0.0965	0.0908
10.0	0.1443	0.0908
14.0	0.1614	0.0908
9.0	0.1397	0.0908
10.0	0.1382	0.0908
13.0	0.1535	0.0908
2.0	0.0722	0.0908
6.0	0.1155	0.0908
7.0	0.1228	0.0908
10.0	0.1404	0.0908
1.0	0.0648	0.0908
14.0	0.1577	0.0908
15.0	0.1619	0.0908
7.0	0.1241	0.0908
15.0	0.1642	0.0908
16.0	0.1689	0.0908
11.0	0.1485	0.0908
2.0	0.0833	0.0908
6.0	0.1194	0.0908
12.0	0.1523	0.0908
14.0	0.1612	0.0908
17.0	0.1755	0.0908
20.0	0.1997	0.0908
4.0	0.1019	0.0908
21.0	0.1747	0.0908
5.0	0.1117	0.0908
6.0	0.1188	0.0908
14.0	0.1578	0.0908
15.0	0.1752	0.0908
4.0	0.1067	0.0908
12.0	0.1591	0.0908
17.0	0.1987	0.0908
8.0	0.1358	0.0908
4.0	0.1077	0.0908
8.0	0.1219	0.0908
18.0	0.1706	0.0908
4.0	0.098	0.0908
13.0	0.158	0.0908
7.0	0.1249	0.0908
4.0	0.0988	0.0908
16.0	0.1705	0.0908
2.0	0.0807	0.0908
7.0	0.1266	0.0908
11.0	0.15	0.0908
13.0	0.1605	0.0908
2.0	0.0823	0.0908
10.0	0.1421	0.0908
15.0	0.1651	0.0908
16.0	0.1698	0.0908
4.0	0.1036	0.0908
8.0	0.1287	0.0908
17.0	0.1632	0.0908
4.0	0.1051	0.0908
11.0	0.1498	0.0908
14.0	0.1643	0.0908
17.0	0.1813	0.0908
1.0	0.0731	0.0908
6.0	0.1186	0.0908
8.0	0.1302	0.0908
23.0	0.1871	0.0908
2.0	0.088	0.0908
13.0	0.1658	0.0908
3.0	0.0985	0.0908
4.0	0.1075	0.0908
12.0	0.1549	0.0908
14.0	0.1643	0.0908
18.0	0.1882	0.0908
4.0	0.1065	0.0908
20.0	0.1754	0.0908
14.0	0.1655	0.0908
15.0	0.1704	0.0908
17.0	0.182	0.0908
23.0	0.1858	0.0908
3.0	0.086	0.0908
15.0	0.1706	0.0908
18.0	0.1987	0.0908
19.0	0.1715	0.0908
12.0	0.1494	0.0908
15.0	0.1629	0.0908
5.0	0.1075	0.0908
9.0	0.1334	0.0908
10.0	0.1409	0.0908
20.0	0.1985	0.0908
9.0	0.1341	0.0908
20.0	0.182	0.0908
5.0	0.1104	0.0908
14.0	0.162	0.0908
16.0	0.1668	0.0908
6.0	0.1159	0.0908
14.0	0.1565	0.0908
3.0	0.0937	0.0908
6.0	0.1185	0.0908
13.0	0.1551	0.0908
16.0	0.1682	0.0908
18.0	0.1783	0.0908
2.0	0.0844	0.0908
3.0	0.0953	0.0908
7.0	0.1276	0.0908
13.0	0.1599	0.0908
17.0	0.1825	0.0908
3.0	0.0946	0.0908
4.0	0.1038	0.0908
7.0	0.1255	0.0908
11.0	0.1463	0.0908
14.0	0.1592	0.0908
20.0	0.1919	0.0908
8.0	0.1354	0.0908
16.0	0.1827	0.0908
4.0	0.1067	0.0908
19.0	0.1946	0.0908
1.0	0.0769	0.0908
1.0	0.0776	0.0908
13.0	0.1585	0.0908
6.0	0.1262	0.0908
15.0	0.1732	0.0908
17.0	0.187	0.0908
1.0	0.0544	0.0908
6.0	0.1134	0.0908
15.0	0.1656	0.0908
18.0	0.1842	0.0908
23.0	0.1915	0.0908
4.0	0.0973	0.0908
14.0	0.1544	0.0908
21.0	0.185	0.0908
4.0	0.1005	0.0908
6.0	0.1178	0.0908
11.0	0.1494	0.0908
23.0	0.2018	0.0908
2.0	0.0811	0.0908
17.0	0.1818	0.0908
1.0	0.069	0.0908
4.0	0.1019	0.0908
6.0	0.1177	0.0908
15.0	0.1627	0.0908
16.0	0.1707	0.0908
19.0	0.1908	0.0908
4.0	0.1043	0.0908
20.0	0.1932	0.0908
4.0	0.1048	0.0908
5.0	0.1152	0.0908
7.0	0.1292	0.0908
14.0	0.1665	0.0908
1.0	0.0768	0.0908
17.0	0.194	0.0908
6.0	0.1233	0.0908
7.0	0.1297	0.0908
20.0	0.198	0.0908
9.0	0.1359	0.0908
15.0	0.1731	0.0908
1.0	0.0609	0.0908
9.0	0.1318	0.0908
5.0	0.1052	0.0908
6.0	0.1125	0.0908
11.0	0.1488	0.0908
12.0	0.1541	0.0908
14.0	0.1647	0.0908
7.0	0.1232	0.0908
16.0	0.1658	0.0908
15.0	0.1586	0.0908
15.0	0.1581	0.0908
13.0	0.154	0.0908
5.0	0.1121	0.0908
22.0	0.1915	0.0908
16.0	0.2039	0.0908
4.0	0.107	0.0908
18.0	0.1793	0.0908
9.0	0.1373	0.0908
16.0	0.1642	0.0908
17.0	0.1678	0.0908
21.0	0.1856	0.0908
4.0	0.0942	0.0908
16.0	0.1625	0.0908
19.0	0.1758	0.0908
2.0	0.075	0.0908
10.0	0.1454	0.0908
17.0	0.2104	0.0908
2.0	0.0751	0.0908
4.0	0.0967	0.0908
1.0	0.0662	0.0908
4.0	0.0995	0.0908
16.0	0.1621	0.0908
3.0	0.0931	0.0908
5.0	0.1107	0.0908
1.0	0.0714	0.0908
9.0	0.1392	0.0908
10.0	0.1446	0.0908
11.0	0.1498	0.0908
13.0	0.1597	0.0908
6.0	0.1198	0.0908
12.0	0.1525	0.0908
17.0	0.1765	0.0908
1.0	0.0735	0.0908
6.0	0.1205	0.0908
11.0	0.1449	0.0908
17.0	0.168	0.0908
12.0	0.1543	0.0908
5.0	0.1013	0.0908
15.0	0.1577	0.0908
22.0	0.19	0.0908
6.0	0.1166	0.0908
7.0	0.1241	0.0908
18.0	0.2004	0.0908
9.0	0.1365	0.0908
16.0	0.171	0.0908
2.0	0.0811	0.0908
16.0	0.1742	0.0908
18.0	0.1643	0.0908
15.0	0.1624	0.0908
11.0	0.1509	0.0908
15.0	0.172	0.0908
16.0	0.1783	0.0908
1.0	0.0728	0.0908
4.0	0.1052	0.0908
8.0	0.1327	0.0908
10.0	0.1386	0.0908
3.0	0.0848	0.0908
4.0	0.0955	0.0908
5.0	0.105	0.0908
9.0	0.134	0.0908
14.0	0.156	0.0908
16.0	0.1646	0.0908
2.0	0.0778	0.0908
5.0	0.1099	0.0908
13.0	0.1642	0.0908
7.0	0.121	0.0908
5.0	0.1098	0.0908
8.0	0.1311	0.0908
9.0	0.1371	0.0908
14.0	0.1561	0.0908
4.0	0.1036	0.0908
11.0	0.1488	0.0908
19.0	0.2043	0.0908
3.0	0.0948	0.0908
20.0	0.185	0.0908
6.0	0.1221	0.0908
17.0	0.1854	0.0908
7.0	0.1294	0.0908
13.0	0.1516	0.0908
3.0	0.1022	0.0908
4.0	0.1109	0.0908
9.0	0.1438	0.0908
11.0	0.1391	0.0908
22.0	0.1854	0.0908
12.0	0.1487	0.0908
15.0	0.1626	0.0908
19.0	0.1845	0.0908
2.0	0.0747	0.0908
3.0	0.087	0.0908
15.0	0.1698	0.0908
18.0	0.1941	0.0908
6.0	0.1132	0.0908
16.0	0.1618	0.0908
3.0	0.0903	0.0908
5.0	0.1096	0.0908
13.0	0.1598	0.0908
17.0	0.1853	0.0908
3.0	0.0898	0.0908
23.0	0.1822	0.0908
1.0	0.0676	0.0908
13.0	0.1494	0.0908
16.0	0.1711	0.0908
8.0	0.1311	0.0908
13.0	0.1554	0.0908
20.0	0.1942	0.0908
15.0	0.1633	0.0908
17.0	0.1722	0.0908
20.0	0.1905	0.0908
2.0	0.0852	0.0908
6.0	0.1197	0.0908
10.0	0.1419	0.0908
13.0	0.155	0.0908
14.0	0.1591	0.0908
5.0	0.1136	0.0908
8.0	0.1332	0.0908
11.0	0.1485	0.0908
13.0	0.1527	0.0908
1.0	0.0801	0.0908
12.0	0.1557	0.0908
11.0	0.1411	0.0908
2.0	0.076	0.0908
3.0	0.0876	0.0908
5.0	0.1066	0.0908
14.0	0.1553	0.0908
2.0	0.0794	0.0908
6.0	0.1183	0.0908
8.0	0.1321	0.0908
12.0	0.1548	0.0908
21.0	0.1735	0.0908
9.0	0.1348	0.0908
13.0	0.1526	0.0908
21.0	0.1891	0.0908
6.0	0.1168	0.0908
9.0	0.1372	0.0908
12.0	0.1516	0.0908
17.0	0.1745	0.0908
3.0	0.095	0.0908
12.0	0.1498	0.0908
15.0	0.1617	0.0908
17.0	0.1671	0.0908
2.0	0.087	0.0908
3.0	0.0964	0.0908
11.0	0.1469	0.0908
17.0	0.1699	0.0908
10.0	0.138	0.0907
7.0	0.1191	0.0907
11.0	0.1423	0.0907
1.0	0.0583	0.0907
8.0	0.1303	0.0907
9.0	0.1367	0.0907
4.0	0.0979	0.0907
12.0	0.1522	0.0907
15.0	0.1777	0.0907
22.0	0.1679	0.0907
7.0	0.1279	0.0907
11.0	0.1524	0.0907
12.0	0.1581	0.0907
15.0	0.1769	0.0907
16.0	0.1854	0.0907
7.0	0.124	0.0907
12.0	0.1494	0.0907
10.0	0.1387	0.0907
11.0	0.1431	0.0907
14.0	0.154	0.0907
18.0	0.1676	0.0907
5.0	0.1116	0.0907
10.0	0.1413	0.0907
5.0	0.1122	0.0907
10.0	0.1415	0.0907
16.0	0.1666	0.0907
24.0	0.1901	0.0907
2.0	0.0858	0.0907
5.0	0.1122	0.0907
13.0	0.163	0.0907
15.0	0.1739	0.0907
12.0	0.163	0.0907
2.0	0.0663	0.0907
16.0	0.1706	0.0907
10.0	0.1337	0.0907
21.0	0.1779	0.0907
1.0	0.0598	0.0907
3.0	0.0854	0.0907
6.0	0.1125	0.0907
8.0	0.1259	0.0907
13.0	0.1504	0.0907
4.0	0.0973	0.0907
8.0	0.1301	0.0907
14.0	0.1626	0.0907
11.0	0.1464	0.0907
15.0	0.166	0.0907
12.0	0.1459	0.0907
10.0	0.1478	0.0907
11.0	0.142	0.0907
2.0	0.0814	0.0907
10.0	0.1415	0.0907
3.0	0.0942	0.0907
5.0	0.111	0.0907
20.0	0.1756	0.0907
23.0	0.1916	0.0907
5.0	0.1128	0.0907
17.0	0.1744	0.0907
4.0	0.1039	0.0907
6.0	0.1186	0.0907
4.0	0.1044	0.0907
5.0	0.1117	0.0907
10.0	0.1412	0.0907
9.0	0.1428	0.0907
2.0	0.0878	0.0907
5.0	0.1141	0.0907
21.0	0.1767	0.0907
2.0	0.0897	0.0907
4.0	0.1093	0.0907
16.0	0.1588	0.0907
10.0	0.1415	0.0907
12.0	0.1437	0.0907
2.0	0.077	0.0907
15.0	0.1578	0.0907
7.0	0.1252	0.0907
10.0	0.1439	0.0907
11.0	0.1495	0.0907
6.0	0.1157	0.0907
1.0	0.0677	0.0907
6.0	0.1177	0.0907
18.0	0.1839	0.0907
14.0	0.1658	0.0907
2.0	0.0837	0.0907
7.0	0.1283	0.0907
15.0	0.1769	0.0907
17.0	0.198	0.0907
6.0	0.119	0.0907
7.0	0.1255	0.0907
4.0	0.1032	0.0907
25.0	0.207	0.0907
1.0	0.0741	0.0907
4.0	0.1052	0.0907
9.0	0.1397	0.0907
10.0	0.1477	0.0907
11.0	0.153	0.0907
6.0	0.1228	0.0907
1.0	0.057	0.0907
5.0	0.1036	0.0907
7.0	0.1192	0.0907
3.0	0.0862	0.0907
18.0	0.1743	0.0907
6.0	0.1144	0.0907
19.0	0.1822	0.0907
3.0	0.0881	0.0907
4.0	0.0979	0.0907
21.0	0.1834	0.0907
23.0	0.2009	0.0907
8.0	0.1345	0.0907
11.0	0.1533	0.0907
14.0	0.1723	0.0907
19.0	0.174	0.0907
6.0	0.117	0.0907
8.0	0.1298	0.0907
1.0	0.0689	0.0907
4.0	0.1038	0.0907
9.0	0.1399	0.0907
10.0	0.1456	0.0907
12.0	0.1563	0.0907
13.0	0.1616	0.0907
17.0	0.1882	0.0907
10.0	0.1424	0.0907
11.0	0.1473	0.0907
19.0	0.1726	0.0907
6.0	0.1216	0.0907
8.0	0.1351	0.0907
14.0	0.1697	0.0907
18.0	0.1729	0.0907
19.0	0.1815	0.0907
5.0	0.1132	0.0907
8.0	0.1326	0.0907
15.0	0.1651	0.0907
1.0	0.0749	0.0907
3.0	0.0968	0.0907
4.0	0.1057	0.0907
19.0	0.1856	0.0907
6.0	0.1218	0.0907
13.0	0.1585	0.0907
14.0	0.1631	0.0907
16.0	0.1729	0.0907
18.0	0.1855	0.0907
10.0	0.1439	0.0907
8.0	0.135	0.0907
25.0	0.1729	0.0907
1.0	0.0529	0.0907
2.0	0.0683	0.0907
12.0	0.1526	0.0907
13.0	0.1583	0.0907
15.0	0.1703	0.0907
2.0	0.0692	0.0907
3.0	0.0815	0.0907
5.0	0.1014	0.0907
2.0	0.0718	0.0907
3.0	0.0841	0.0907
9.0	0.1324	0.0907
10.0	0.138	0.0907
13.0	0.1528	0.0907
14.0	0.1574	0.0907
17.0	0.1718	0.0907
5.0	0.1049	0.0907
20.0	0.1807	0.0907
2.0	0.0759	0.0907
10.0	0.1424	0.0907
20.0	0.1768	0.0907
2.0	0.079	0.0907
7.0	0.123	0.0907
12.0	0.1497	0.0907
19.0	0.1851	0.0907
14.0	0.1597	0.0907
8.0	0.1315	0.0907
16.0	0.172	0.0907
7.0	0.1266	0.0907
10.0	0.144	0.0907
4.0	0.1027	0.0907
16.0	0.1609	0.0907
18.0	0.1676	0.0907
3.0	0.0966	0.0907
6.0	0.1216	0.0907
13.0	0.16	0.0907
16.0	0.1756	0.0907
3.0	0.0966	0.0907
7.0	0.1291	0.0907
14.0	0.1632	0.0907
1.0	0.0811	0.0907
4.0	0.1106	0.0907
10.0	0.1469	0.0907
15.0	0.1696	0.0907
3.0	0.0815	0.0907
14.0	0.165	0.0907
6.0	0.1113	0.0907
10.0	0.1372	0.0907
12.0	0.1473	0.0907
14.0	0.1566	0.0907
14.0	0.1508	0.0907
3.0	0.0856	0.0907
5.0	0.1051	0.0907
7.0	0.1203	0.0907
13.0	0.1517	0.0907
20.0	0.1751	0.0907
1.0	0.0648	0.0907
3.0	0.0897	0.0907
6.0	0.1168	0.0907
8.0	0.1305	0.0907
11.0	0.1474	0.0907
15.0	0.168	0.0907
3.0	0.0895	0.0907
10.0	0.1403	0.0907
19.0	0.1828	0.0907
8.0	0.1297	0.0907
5.0	0.1093	0.0907
3.0	0.0939	0.0907
2.0	0.0856	0.0907
13.0	0.1512	0.0907
20.0	0.1751	0.0907
5.0	0.1158	0.0907
9.0	0.1418	0.0907
10.0	0.1472	0.0907
15.0	0.1739	0.0907
21.0	0.1803	0.0907
9.0	0.1324	0.0907
18.0	0.1916	0.0907
1.0	0.0603	0.0907
3.0	0.0866	0.0907
14.0	0.1632	0.0907
5.0	0.106	0.0907
13.0	0.1509	0.0907
9.0	0.1369	0.0907
17.0	0.1807	0.0907
2.0	0.0798	0.0907
12.0	0.1555	0.0907
16.0	0.1799	0.0907
18.0	0.2057	0.0907
5.0	0.1087	0.0907
6.0	0.1199	0.0907
15.0	0.175	0.0907
17.0	0.1936	0.0907
1.0	0.0693	0.0907
5.0	0.1106	0.0907
7.0	0.1243	0.0907
3.0	0.0954	0.0907
6.0	0.121	0.0907
7.0	0.1279	0.0907
1.0	0.0729	0.0907
16.0	0.1821	0.0907
4.0	0.1056	0.0907
11.0	0.1487	0.0907
14.0	0.1624	0.0907
12.0	0.1468	0.0907
21.0	0.1795	0.0907
12.0	0.17	0.0907
13.0	0.178	0.0907
16.0	0.1585	0.0907
20.0	0.1734	0.0907
2.0	0.0718	0.0907
18.0	0.1799	0.0907
20.0	0.1998	0.0907
3.0	0.0862	0.0907
14.0	0.1567	0.0907
7.0	0.1201	0.0907
9.0	0.1324	0.0907
11.0	0.1421	0.0907
7.0	0.1217	0.0907
8.0	0.1278	0.0907
4.0	0.1009	0.0907
12.0	0.1544	0.0907
13.0	0.1477	0.0907
22.0	0.1786	0.0907
3.0	0.0916	0.0907
14.0	0.163	0.0907
10.0	0.139	0.0907
14.0	0.156	0.0907
2.0	0.0813	0.0907
6.0	0.118	0.0907
14.0	0.1601	0.0907
15.0	0.1579	0.0907
21.0	0.181	0.0907
3.0	0.0944	0.0907
10.0	0.1459	0.0907
18.0	0.2073	0.0907
8.0	0.1327	0.0907
7.0	0.1279	0.0907
2.0	0.0837	0.0907
4.0	0.1034	0.0907
9.0	0.1366	0.0907
13.0	0.1551	0.0907
16.0	0.1683	0.0907
13.0	0.1513	0.0907
20.0	0.1768	0.0907
10.0	0.1401	0.0907
14.0	0.1563	0.0907
17.0	0.1676	0.0907
4.0	0.1039	0.0907
23.0	0.2045	0.0907
2.0	0.0854	0.0907
7.0	0.1252	0.0907
5.0	0.114	0.0907
10.0	0.1441	0.0907
14.0	0.1628	0.0907
12.0	0.1549	0.0907
16.0	0.1748	0.0907
17.0	0.1811	0.0907
5.0	0.1139	0.0907
7.0	0.1269	0.0907
9.0	0.141	0.0907
22.0	0.1964	0.0907
12.0	0.1497	0.0907
6.0	0.1213	0.0907
20.0	0.1695	0.0907
6.0	0.1104	0.0907
7.0	0.118	0.0907
8.0	0.1249	0.0907
19.0	0.1644	0.0907
19.0	0.1785	0.0907
3.0	0.0882	0.0907
9.0	0.1328	0.0907
10.0	0.1409	0.0907
13.0	0.1541	0.0907
15.0	0.1623	0.0907
8.0	0.1325	0.0907
19.0	0.1885	0.0907
4.0	0.1048	0.0907
14.0	0.161	0.0907
4.0	0.1071	0.0907
13.0	0.1599	0.0907
11.0	0.1458	0.0907
11.0	0.1506	0.0907
13.0	0.1592	0.0907
4.0	0.0905	0.0907
15.0	0.167	0.0907
14.0	0.1541	0.0907
1.0	0.0612	0.0907
2.0	0.0771	0.0907
10.0	0.1435	0.0907
1.0	0.064	0.0907
15.0	0.1615	0.0907
21.0	0.2051	0.0907
16.0	0.1617	0.0907
2.0	0.0811	0.0907
6.0	0.1187	0.0907
8.0	0.132	0.0907
13.0	0.1584	0.0907
15.0	0.1686	0.0907
16.0	0.1742	0.0907
4.0	0.1014	0.0907
6.0	0.1167	0.0907
11.0	0.1533	0.0907
16.0	0.1878	0.0907
12.0	0.1488	0.0907
21.0	0.1885	0.0907
7.0	0.1271	0.0907
13.0	0.1533	0.0907
19.0	0.1781	0.0907
1.0	0.073	0.0907
9.0	0.1388	0.0907
7.0	0.1276	0.0907
13.0	0.1582	0.0907
20.0	0.2116	0.0907
3.0	0.0975	0.0907
14.0	0.1673	0.0907
9.0	0.137	0.0907
20.0	0.1855	0.0907
1.0	0.0757	0.0907
7.0	0.1269	0.0907
16.0	0.169	0.0907
5.0	0.1169	0.0907
11.0	0.1543	0.0907
4.0	0.1068	0.0907
7.0	0.1272	0.0907
12.0	0.1505	0.0907
1.0	0.0776	0.0907
17.0	0.1671	0.0907
12.0	0.1507	0.0907
2.0	0.0703	0.0907
7.0	0.1184	0.0907
8.0	0.1251	0.0907
9.0	0.1311	0.0907
10.0	0.1366	0.0907
12.0	0.1466	0.0907
1.0	0.058	0.0907
5.0	0.1058	0.0907
18.0	0.1723	0.0907
6.0	0.1194	0.0907
5.0	0.1105	0.0907
7.0	0.126	0.0907
9.0	0.139	0.0907
16.0	0.1818	0.0907
9.0	0.1384	0.0907
7.0	0.1209	0.0907
16.0	0.1678	0.0907
2.0	0.082	0.0907
5.0	0.1112	0.0907
11.0	0.1487	0.0907
14.0	0.1639	0.0907
8.0	0.1321	0.0907
16.0	0.1719	0.0907
1.0	0.0708	0.0907
3.0	0.0941	0.0907
5.0	0.1121	0.0907
15.0	0.1687	0.0907
17.0	0.1808	0.0907
5.0	0.1122	0.0907
6.0	0.1196	0.0907
8.0	0.1337	0.0907
9.0	0.1394	0.0907
10.0	0.1448	0.0907
5.0	0.1133	0.0907
9.0	0.139	0.0907
6.0	0.1208	0.0907
17.0	0.1767	0.0907
10.0	0.1463	0.0907
13.0	0.1614	0.0907
14.0	0.1666	0.0907
8.0	0.1318	0.0907
5.0	0.1145	0.0907
6.0	0.1212	0.0907
8.0	0.1328	0.0907
10.0	0.1425	0.0907
7.0	0.1284	0.0907
10.0	0.1436	0.0907
20.0	0.1902	0.0907
21.0	0.2017	0.0907
6.0	0.111	0.0907
6.0	0.1141	0.0907
15.0	0.1639	0.0907
19.0	0.1868	0.0907
2.0	0.0758	0.0907
12.0	0.1472	0.0907
3.0	0.0909	0.0907
4.0	0.101	0.0907
22.0	0.1874	0.0907
8.0	0.1288	0.0907
13.0	0.1508	0.0907
2.0	0.0833	0.0907
12.0	0.1533	0.0907
15.0	0.1671	0.0907
17.0	0.178	0.0907
4.0	0.1045	0.0907
10.0	0.1421	0.0907
11.0	0.1467	0.0907
17.0	0.1727	0.0907
15.0	0.1779	0.0907
6.0	0.1232	0.0907
13.0	0.1602	0.0907
6.0	0.1273	0.0907
11.0	0.1585	0.0907
14.0	0.1785	0.0907
1.0	0.0565	0.0907
12.0	0.1473	0.0907
7.0	0.12	0.0907
15.0	0.161	0.0907
14.0	0.155	0.0907
9.0	0.1389	0.0907
17.0	0.1995	0.0907
5.0	0.1068	0.0907
11.0	0.143	0.0907
19.0	0.1779	0.0907
11.0	0.1428	0.0907
18.0	0.1707	0.0907
20.0	0.1799	0.0907
9.0	0.1332	0.0907
16.0	0.163	0.0907
11.0	0.1453	0.0907
16.0	0.1607	0.0907
22.0	0.183	0.0907
3.0	0.0937	0.0907
3.0	0.0955	0.0907
7.0	0.1269	0.0907
1.0	0.0734	0.0907
2.0	0.0853	0.0907
7.0	0.1264	0.0907
11.0	0.1473	0.0907
12.0	0.1548	0.0907
17.0	0.1816	0.0907
8.0	0.1317	0.0907
8.0	0.1353	0.0907
5.0	0.1167	0.0907
7.0	0.1296	0.0907
1.0	0.0542	0.0907
21.0	0.1714	0.0907
25.0	0.1883	0.0907
4.0	0.0996	0.0907
5.0	0.1087	0.0907
13.0	0.1589	0.0907
16.0	0.1764	0.0907
5.0	0.1104	0.0907
2.0	0.0799	0.0907
8.0	0.1301	0.0907
7.0	0.1216	0.0907
8.0	0.133	0.0907
15.0	0.1719	0.0907
16.0	0.1786	0.0907
17.0	0.187	0.0907
1.0	0.0707	0.0907
5.0	0.1125	0.0907
6.0	0.1201	0.0907
7.0	0.127	0.0907
15.0	0.1703	0.0907
16.0	0.1763	0.0907
4.0	0.1042	0.0907
7.0	0.127	0.0907
8.0	0.1332	0.0907
18.0	0.1931	0.0907
6.0	0.1218	0.0907
7.0	0.1288	0.0907
4.0	0.1054	0.0907
8.0	0.1343	0.0907
16.0	0.1627	0.0907
1.0	0.0818	0.0907
8.0	0.1353	0.0907
9.0	0.1403	0.0907
10.0	0.1332	0.0907
2.0	0.0711	0.0907
3.0	0.0835	0.0907
10.0	0.1377	0.0907
20.0	0.1899	0.0907
1.0	0.0589	0.0907
5.0	0.1051	0.0907
9.0	0.1334	0.0907
12.0	0.1492	0.0907
17.0	0.1663	0.0907
2.0	0.0799	0.0907
6.0	0.1171	0.0907
7.0	0.1239	0.0907
15.0	0.1644	0.0907
7.0	0.1229	0.0907
9.0	0.1341	0.0907
1.0	0.0696	0.0907
18.0	0.178	0.0907
17.0	0.1651	0.0907
18.0	0.1687	0.0907
17.0	0.161	0.0907
22.0	0.1775	0.0907
5.0	0.1122	0.0907
6.0	0.1195	0.0907
3.0	0.0955	0.0907
4.0	0.1049	0.0907
5.0	0.1123	0.0907
2.0	0.0879	0.0907
13.0	0.1715	0.0907
15.0	0.1895	0.0907
5.0	0.1169	0.0907
6.0	0.1239	0.0907
12.0	0.1567	0.0907
2.0	0.0921	0.0907
8.0	0.1372	0.0907
2.0	0.0709	0.0907
11.0	0.1419	0.0907
17.0	0.1632	0.0907
20.0	0.1819	0.0907
11.0	0.1471	0.0907
14.0	0.1629	0.0907
17.0	0.1815	0.0907
7.0	0.1252	0.0907
11.0	0.1504	0.0907
13.0	0.162	0.0907
12.0	0.149	0.0907
13.0	0.1534	0.0907
3.0	0.0907	0.0907
20.0	0.2118	0.0907
15.0	0.1612	0.0907
17.0	0.1694	0.0907
11.0	0.1448	0.0907
12.0	0.1491	0.0907
21.0	0.1914	0.0907
3.0	0.0935	0.0907
7.0	0.1254	0.0907
16.0	0.1698	0.0907
8.0	0.1337	0.0907
18.0	0.2036	0.0907
8.0	0.1341	0.0907
8.0	0.1357	0.0907
10.0	0.1475	0.0907
1.0	0.0731	0.0907
2.0	0.0853	0.0907
19.0	0.2035	0.0907
7.0	0.1252	0.0907
8.0	0.1308	0.0907
19.0	0.1759	0.0907
14.0	0.1523	0.0907
15.0	0.1647	0.0907
18.0	0.1871	0.0907
3.0	0.0978	0.0907
2.0	0.0874	0.0907
9.0	0.1433	0.0907
12.0	0.159	0.0907
17.0	0.1931	0.0907
7.0	0.1309	0.0907
3.0	0.0817	0.0907
6.0	0.1104	0.0907
15.0	0.1659	0.0907
19.0	0.1701	0.0907
19.0	0.174	0.0907
4.0	0.0992	0.0907
8.0	0.1295	0.0907
2.0	0.0801	0.0907
4.0	0.1019	0.0907
3.0	0.092	0.0907
4.0	0.1019	0.0907
10.0	0.1425	0.0907
14.0	0.1617	0.0907
19.0	0.1919	0.0907
3.0	0.0934	0.0907
2.0	0.0825	0.0907
8.0	0.1301	0.0907
14.0	0.1654	0.0907
16.0	0.1772	0.0907
6.0	0.1211	0.0907
11.0	0.15	0.0907
12.0	0.155	0.0907
9.0	0.1398	0.0907
13.0	0.1601	0.0907
15.0	0.1704	0.0907
19.0	0.1776	0.0907
2.0	0.0884	0.0907
8.0	0.1331	0.0907
13.0	0.1554	0.0907
8.0	0.1332	0.0907
2.0	0.0697	0.0907
20.0	0.1911	0.0907
17.0	0.1809	0.0907
2.0	0.0747	0.0907
17.0	0.168	0.0907
3.0	0.0871	0.0907
8.0	0.1277	0.0907
10.0	0.1386	0.0907
19.0	0.1707	0.0907
1.0	0.0678	0.0907
14.0	0.1557	0.0907
21.0	0.1849	0.0907
13.0	0.1497	0.0907
7.0	0.1261	0.0907
10.0	0.1428	0.0907
12.0	0.1523	0.0907
6.0	0.1196	0.0907
7.0	0.1262	0.0907
11.0	0.1473	0.0907
20.0	0.1957	0.0907
6.0	0.1191	0.0907
10.0	0.1411	0.0907
17.0	0.1694	0.0907
9.0	0.1361	0.0907
10.0	0.1407	0.0907
3.0	0.0972	0.0907
12.0	0.1567	0.0907
18.0	0.2042	0.0907
2.0	0.0883	0.0907
12.0	0.1463	0.0907
14.0	0.1623	0.0907
2.0	0.071	0.0907
11.0	0.1411	0.0907
5.0	0.1036	0.0907
23.0	0.1955	0.0907
5.0	0.1065	0.0907
7.0	0.1221	0.0907
19.0	0.1976	0.0907
10.0	0.137	0.0907
1.0	0.066	0.0907
15.0	0.1658	0.0907
16.0	0.171	0.0907
7.0	0.126	0.0907
8.0	0.1324	0.0907
15.0	0.1702	0.0907
3.0	0.0938	0.0907
17.0	0.1755	0.0907
10.0	0.1418	0.0907
17.0	0.1736	0.0907
19.0	0.1616	0.0907
15.0	0.1626	0.0907
19.0	0.1791	0.0907
9.0	0.1402	0.0907
15.0	0.1693	0.0907
7.0	0.1276	0.0907
10.0	0.1431	0.0907
11.0	0.1476	0.0907
15.0	0.1644	0.0907
18.0	0.1784	0.0907
20.0	0.1927	0.0907
1.0	0.0779	0.0907
19.0	0.1661	0.0907
3.0	0.1013	0.0907
6.0	0.1245	0.0907
7.0	0.1308	0.0907
13.0	0.1615	0.0907
15.0	0.1716	0.0907
6.0	0.1105	0.0907
16.0	0.1625	0.0907
22.0	0.1987	0.0907
8.0	0.1232	0.0907
10.0	0.1337	0.0907
12.0	0.1424	0.0907
6.0	0.1164	0.0907
15.0	0.177	0.0907
16.0	0.1862	0.0907
3.0	0.0872	0.0907
4.0	0.0976	0.0907
17.0	0.1775	0.0907
16.0	0.1571	0.0907
6.0	0.1147	0.0907
1.0	0.0691	0.0907
11.0	0.1474	0.0907
