# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen.txt" 
# mother	daughter	initSizeMean	initSizeStd
0.0	0.0	0.8772139400000001	0.0
0.0	1.0	0.6108167879999999	0.0009647673559154207
0.0	2.0	0.6558856059999999	0.0017861527941870456
0.0	3.0	0.694907108	0.002651693218424781
0.0	4.0	0.728910496	0.003525854829705854
0.0	5.0	0.758677342	0.004367416092254614
0.0	6.0	0.7849792179999999	0.0053789713063575354
0.0	7.0	0.8084800659999999	0.006344616402799379
0.0	8.0	0.8296072499999999	0.007379230721015437
0.0	9.0	0.8487194520000001	0.00849382574071938
0.0	10.0	0.866309562	0.009770480495408176
0.0	11.0	0.882600736	0.011146232400168241
0.0	12.0	0.8979337599999999	0.012677726918115544
0.0	13.0	0.9124952119999999	0.014425049481081951
0.0	14.0	0.926528248	0.016429274318073412
0.0	15.0	0.9404612840000001	0.01879679059473668
0.0	16.0	0.954367742	0.02169877458614647
0.0	17.0	0.9688170899999999	0.025246362765885526
0.0	18.0	0.984312218	0.03018092693057718
0.0	19.0	1.00215101	0.03773427913212217
0.0	20.0	1.0139247377777778	0.039945428957832506
0.0	21.0	1.0414405800000002	0.05695024428117405
0.0	22.0	1.056515385714286	0.07314417278244813
0.0	23.0	1.016369965	0.04011136017469827
0.0	24.0	1.037400045	0.05347277251564795
0.0	25.0	1.00179575	0.01919406002191825
0.0	26.0	1.01283118	0.022601169194251897
0.0	27.0	1.02551528	0.027696014974057222
0.0	28.0	1.04162435	0.03612725924807747
0.0	29.0	1.06579914	0.053814078739489624
0.0	30.0	NaN	NaN
0.0	31.0	NaN	NaN
0.0	32.0	NaN	NaN
1.0	1.0	0.5578939159349593	0.005197572220523312
1.0	2.0	0.6109951006504066	0.004786913628791331
1.0	3.0	0.6566491957723577	0.004790800426260342
1.0	4.0	0.6961469795934959	0.005151275395203203
1.0	5.0	0.7306101581300813	0.0058026840943044295
1.0	6.0	0.7609015822764228	0.0066705658387521995
1.0	7.0	0.7877743797560975	0.0077226840338957105
1.0	8.0	0.8118176020325202	0.008920360265406366
1.0	9.0	0.8335379198373984	0.010272624554033915
1.0	10.0	0.8533626294308942	0.011793956648278037
1.0	11.0	0.8716949686178862	0.013524571531868358
1.0	12.0	0.8888588862601626	0.015552975713359719
1.0	13.0	0.9051720090243902	0.017929855805213817
1.0	14.0	0.9209683412195121	0.020876067175949493
1.0	15.0	0.9366428622764228	0.024788168719849343
1.0	16.0	0.9519861355918368	0.028328184850438157
1.0	17.0	0.968190585409836	0.03376829118041487
1.0	18.0	0.984333619497908	0.039989786584966366
1.0	19.0	0.9955754863963965	0.03967004320430127
1.0	20.0	1.006319115960591	0.03880538121595795
1.0	21.0	1.020963084301075	0.04431691343895924
1.0	22.0	1.0254986019867551	0.041111383780120254
1.0	23.0	1.0337494609599998	0.04125560301048144
1.0	24.0	1.0400428924489795	0.041804072965786934
1.0	25.0	1.0484274864935066	0.044330378008244006
1.0	26.0	1.0448750588	0.04438540555217477
1.0	27.0	1.0513401242105265	0.050544846940798416
1.0	28.0	1.0482649878571428	0.044629138181579
1.0	29.0	1.03947279	0.027203778944415283
1.0	30.0	1.0632783719999999	0.04041525321343778
1.0	31.0	1.0642896384615386	0.04369396929472799
1.0	32.0	1.072354872	0.045618530293279544
1.0	33.0	1.0634154759999999	0.05619335458230693
1.0	34.0	1.0349853733333332	0.020965220424811432
1.0	35.0	1.04946244	0.027013033450118115
1.0	36.0	1.0710929533333333	0.03909948161749633
1.0	37.0	1.08079243	0.05916013127437934
1.0	38.0	NaN	NaN
1.0	39.0	NaN	NaN
1.0	40.0	NaN	NaN
2.0	1.0	0.5670689536585366	0.004649457025302454
2.0	2.0	0.6189223315447155	0.00439372103982203
2.0	3.0	0.663531934308943	0.004505667428157126
2.0	4.0	0.702214342195122	0.004947804989896765
2.0	5.0	0.7359805328455283	0.005619287203317897
2.0	6.0	0.765743110406504	0.006485295897052971
2.0	7.0	0.7921445278048782	0.007507425244993556
2.0	8.0	0.8158220600813008	0.008666056309722057
2.0	9.0	0.8372509704878048	0.009965319546128283
2.0	10.0	0.8568608124390245	0.011423354950634648
2.0	11.0	0.8750097450406503	0.013094057404076652
2.0	12.0	0.8920496479674797	0.01499748219755885
2.0	13.0	0.9082888410569105	0.01725396332756962
2.0	14.0	0.9240570605691057	0.01998716391012407
2.0	15.0	0.9397045065853659	0.023458866803689693
2.0	16.0	0.9557795162601627	0.02830248593955772
2.0	17.0	0.9718592225409836	0.033231000500256166
2.0	18.0	0.9893098628215772	0.04008561153624157
2.0	19.0	1.0027006016000002	0.042220916912343365
2.0	20.0	1.012967662121212	0.043797020384646716
2.0	21.0	1.0221274612941176	0.04476484662549748
2.0	22.0	1.0266287905797102	0.04178205603887956
2.0	23.0	1.032953467142857	0.041586665437832765
2.0	24.0	1.0396896595555558	0.0415755694494979
2.0	25.0	1.0424993426086957	0.03713373968289896
2.0	26.0	1.0512597447272727	0.03829716446914828
2.0	27.0	1.0573194317073173	0.035609734110834075
2.0	28.0	1.0698622620689655	0.044482918505218016
2.0	29.0	1.0558113975	0.03364959777133816
2.0	30.0	1.0614778854545455	0.038956397908487476
2.0	31.0	1.06560901	0.03225656861966386
